cdn1_allcolo.ns1674 S3FIFO-0.8000-1.9000 cache size       13, 1542157 req, miss ratio 0.5338, byte miss ratio 0.5338
cdn1_allcolo.ns1674 S3FIFO-0.8000-1.9000 cache size       44, 1542157 req, miss ratio 0.2596, byte miss ratio 0.2596
cdn1_allcolo.ns1674 S3FIFO-0.8000-1.9000 cache size      134, 1542157 req, miss ratio 0.1032, byte miss ratio 0.1032
cdn1_allcolo.ns1674 S3FIFO-0.8000-1.9000 cache size      447, 1542157 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns1674 S3FIFO-0.8000-1.9000 cache size      895, 1542157 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns1674 S3FIFO-0.8000-1.9000 cache size     1790, 1542157 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_allcolo.ns1674 S3FIFO-0.8000-1.9000 cache size     3581, 1542157 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns1674 S3FIFO-0.9000-0.9000 cache size       13, 1542157 req, miss ratio 0.5461, byte miss ratio 0.5461
cdn1_allcolo.ns1674 S3FIFO-0.9000-0.9000 cache size       44, 1542157 req, miss ratio 0.2758, byte miss ratio 0.2758
cdn1_allcolo.ns1674 S3FIFO-0.9000-0.9000 cache size      134, 1542157 req, miss ratio 0.1127, byte miss ratio 0.1127
cdn1_allcolo.ns1674 S3FIFO-0.9000-0.9000 cache size      447, 1542157 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_allcolo.ns1674 S3FIFO-0.9000-0.9000 cache size      895, 1542157 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_allcolo.ns1674 S3FIFO-0.9000-0.9000 cache size     1790, 1542157 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns1674 S3FIFO-0.9000-0.9000 cache size     3581, 1542157 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns1674 S3FIFO-0.4500-0.9000 cache size       13, 1542157 req, miss ratio 0.4496, byte miss ratio 0.4496
cdn1_allcolo.ns1674 S3FIFO-0.4500-0.9000 cache size       44, 1542157 req, miss ratio 0.2119, byte miss ratio 0.2119
