cdn1_allcolo.ns1648 S3FIFO-0.7000-0.9000 cache size      311, 5662707 req, miss ratio 0.2821, byte miss ratio 0.2821
cdn1_allcolo.ns1648 S3FIFO-0.7000-0.9000 cache size      935, 5662707 req, miss ratio 0.2487, byte miss ratio 0.2487
cdn1_allcolo.ns1648 S3FIFO-0.7000-0.9000 cache size     3117, 5662707 req, miss ratio 0.2180, byte miss ratio 0.2180
cdn1_allcolo.ns1648 S3FIFO-0.7000-0.9000 cache size     9352, 5662707 req, miss ratio 0.1897, byte miss ratio 0.1897
cdn1_allcolo.ns1648 S3FIFO-0.7000-0.9000 cache size    31175, 5662707 req, miss ratio 0.1544, byte miss ratio 0.1544
cdn1_allcolo.ns1648 S3FIFO-0.7000-0.9000 cache size    62351, 5662707 req, miss ratio 0.1289, byte miss ratio 0.1289
cdn1_allcolo.ns1648 S3FIFO-0.7000-0.9000 cache size   124703, 5662707 req, miss ratio 0.0974, byte miss ratio 0.0974
cdn1_allcolo.ns1648 S3FIFO-0.7000-0.9000 cache size   249407, 5662707 req, miss ratio 0.0614, byte miss ratio 0.0614
cdn1_allcolo.ns1648 S3FIFO-0.0500-0.9000 cache size      311, 5662707 req, miss ratio 0.2721, byte miss ratio 0.2721
cdn1_allcolo.ns1648 S3FIFO-0.0500-0.9000 cache size      935, 5662707 req, miss ratio 0.2403, byte miss ratio 0.2403
cdn1_allcolo.ns1648 S3FIFO-0.0500-0.9000 cache size     3117, 5662707 req, miss ratio 0.2093, byte miss ratio 0.2093
cdn1_allcolo.ns1648 S3FIFO-0.0500-0.9000 cache size     9352, 5662707 req, miss ratio 0.1813, byte miss ratio 0.1813
cdn1_allcolo.ns1648 S3FIFO-0.0500-0.9000 cache size    31175, 5662707 req, miss ratio 0.1466, byte miss ratio 0.1466
cdn1_allcolo.ns1648 S3FIFO-0.0500-0.9000 cache size    62351, 5662707 req, miss ratio 0.1207, byte miss ratio 0.1207
cdn1_allcolo.ns1648 S3FIFO-0.0500-0.9000 cache size   124703, 5662707 req, miss ratio 0.0859, byte miss ratio 0.0859
cdn1_allcolo.ns1648 S3FIFO-0.0500-0.9000 cache size   249407, 5662707 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_allcolo.ns1648 S3FIFO-0.6500-1.9000 cache size      311, 5662707 req, miss ratio 0.2811, byte miss ratio 0.2811
cdn1_allcolo.ns1648 S3FIFO-0.6500-1.9000 cache size      935, 5662707 req, miss ratio 0.2478, byte miss ratio 0.2478
cdn1_allcolo.ns1648 S3FIFO-0.6500-1.9000 cache size     3117, 5662707 req, miss ratio 0.2171, byte miss ratio 0.2171
cdn1_allcolo.ns1648 S3FIFO-0.6500-1.9000 cache size     9352, 5662707 req, miss ratio 0.1888, byte miss ratio 0.1888
cdn1_allcolo.ns1648 S3FIFO-0.6500-1.9000 cache size    31175, 5662707 req, miss ratio 0.1536, byte miss ratio 0.1536
cdn1_allcolo.ns1648 S3FIFO-0.6500-1.9000 cache size    62351, 5662707 req, miss ratio 0.1281, byte miss ratio 0.1281
cdn1_allcolo.ns1648 S3FIFO-0.6500-1.9000 cache size   124703, 5662707 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_allcolo.ns1648 S3FIFO-0.6500-1.9000 cache size   249407, 5662707 req, miss ratio 0.0613, byte miss ratio 0.0613
cdn1_allcolo.ns1648 S3FIFO-0.0100-1.9000 cache size      311, 5662707 req, miss ratio 0.2739, byte miss ratio 0.2739
cdn1_allcolo.ns1648 S3FIFO-0.0100-1.9000 cache size      935, 5662707 req, miss ratio 0.2399, byte miss ratio 0.2399
cdn1_allcolo.ns1648 S3FIFO-0.0100-1.9000 cache size     3117, 5662707 req, miss ratio 0.2089, byte miss ratio 0.2089
cdn1_allcolo.ns1648 S3FIFO-0.0100-1.9000 cache size     9352, 5662707 req, miss ratio 0.1814, byte miss ratio 0.1814
cdn1_allcolo.ns1648 S3FIFO-0.0100-1.9000 cache size    31175, 5662707 req, miss ratio 0.1459, byte miss ratio 0.1459
cdn1_allcolo.ns1648 S3FIFO-0.0100-1.9000 cache size    62351, 5662707 req, miss ratio 0.1204, byte miss ratio 0.1204
cdn1_allcolo.ns1648 S3FIFO-0.0100-1.9000 cache size   124703, 5662707 req, miss ratio 0.0856, byte miss ratio 0.0856
cdn1_allcolo.ns1648 S3FIFO-0.0100-1.9000 cache size   249407, 5662707 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_allcolo.ns1648 S3FIFO-0.4500-0.9000 cache size      311, 5662707 req, miss ratio 0.2776, byte miss ratio 0.2776
cdn1_allcolo.ns1648 S3FIFO-0.4500-0.9000 cache size      935, 5662707 req, miss ratio 0.2447, byte miss ratio 0.2447
cdn1_allcolo.ns1648 S3FIFO-0.4500-0.9000 cache size     3117, 5662707 req, miss ratio 0.2137, byte miss ratio 0.2137
cdn1_allcolo.ns1648 S3FIFO-0.4500-0.9000 cache size     9352, 5662707 req, miss ratio 0.1857, byte miss ratio 0.1857
cdn1_allcolo.ns1648 S3FIFO-0.4500-0.9000 cache size    31175, 5662707 req, miss ratio 0.1509, byte miss ratio 0.1509
cdn1_allcolo.ns1648 S3FIFO-0.4500-0.9000 cache size    62351, 5662707 req, miss ratio 0.1253, byte miss ratio 0.1253
cdn1_allcolo.ns1648 S3FIFO-0.4500-0.9000 cache size   124703, 5662707 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_allcolo.ns1648 S3FIFO-0.4500-0.9000 cache size   249407, 5662707 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_allcolo.ns1648 S3FIFO-0.1500-1.9000 cache size      311, 5662707 req, miss ratio 0.2732, byte miss ratio 0.2732
cdn1_allcolo.ns1648 S3FIFO-0.1500-1.9000 cache size      935, 5662707 req, miss ratio 0.2413, byte miss ratio 0.2413
cdn1_allcolo.ns1648 S3FIFO-0.1500-1.9000 cache size     3117, 5662707 req, miss ratio 0.2098, byte miss ratio 0.2098
cdn1_allcolo.ns1648 S3FIFO-0.1500-1.9000 cache size     9352, 5662707 req, miss ratio 0.1823, byte miss ratio 0.1823
cdn1_allcolo.ns1648 S3FIFO-0.1500-1.9000 cache size    31175, 5662707 req, miss ratio 0.1475, byte miss ratio 0.1475
cdn1_allcolo.ns1648 S3FIFO-0.1500-1.9000 cache size    62351, 5662707 req, miss ratio 0.1217, byte miss ratio 0.1217
