io_traces.ns351 S3FIFO-0.1000-1.9000 cache size      155, 3200000 req, miss ratio 0.7813, byte miss ratio 0.7813
io_traces.ns351 S3FIFO-0.1000-1.9000 cache size      466, 3200000 req, miss ratio 0.7043, byte miss ratio 0.7043
io_traces.ns351 S3FIFO-0.1000-1.9000 cache size     1553, 3200000 req, miss ratio 0.6278, byte miss ratio 0.6278
io_traces.ns351 S3FIFO-0.1000-1.9000 cache size     4660, 3200000 req, miss ratio 0.5398, byte miss ratio 0.5398
io_traces.ns351 S3FIFO-0.1000-1.9000 cache size    15534, 3200000 req, miss ratio 0.4467, byte miss ratio 0.4467
io_traces.ns351 S3FIFO-0.1000-1.9000 cache size    31069, 3200000 req, miss ratio 0.3219, byte miss ratio 0.3219
io_traces.ns351 S3FIFO-0.1000-1.9000 cache size    62139, 3200000 req, miss ratio 0.1057, byte miss ratio 0.1057
io_traces.ns351 S3FIFO-0.1000-1.9000 cache size   124278, 3200000 req, miss ratio 0.0490, byte miss ratio 0.0490
io_traces.ns351 S3FIFO-0.8500-1.9000 cache size      155, 3200000 req, miss ratio 0.8524, byte miss ratio 0.8524
io_traces.ns351 S3FIFO-0.8500-1.9000 cache size      466, 3200000 req, miss ratio 0.7399, byte miss ratio 0.7399
io_traces.ns351 S3FIFO-0.8500-1.9000 cache size     1553, 3200000 req, miss ratio 0.6613, byte miss ratio 0.6613
io_traces.ns351 S3FIFO-0.8500-1.9000 cache size     4660, 3200000 req, miss ratio 0.6003, byte miss ratio 0.6003
io_traces.ns351 S3FIFO-0.8500-1.9000 cache size    15534, 3200000 req, miss ratio 0.4905, byte miss ratio 0.4905
io_traces.ns351 S3FIFO-0.8500-1.9000 cache size    31069, 3200000 req, miss ratio 0.3536, byte miss ratio 0.3536
io_traces.ns351 S3FIFO-0.8500-1.9000 cache size    62139, 3200000 req, miss ratio 0.1576, byte miss ratio 0.1576
io_traces.ns351 S3FIFO-0.8500-1.9000 cache size   124278, 3200000 req, miss ratio 0.0637, byte miss ratio 0.0637
io_traces.ns351 S3FIFO-0.8000-0.9000 cache size      155, 3200000 req, miss ratio 0.8419, byte miss ratio 0.8419
io_traces.ns351 S3FIFO-0.8000-0.9000 cache size      466, 3200000 req, miss ratio 0.7338, byte miss ratio 0.7338
io_traces.ns351 S3FIFO-0.8000-0.9000 cache size     1553, 3200000 req, miss ratio 0.6577, byte miss ratio 0.6577
io_traces.ns351 S3FIFO-0.8000-0.9000 cache size     4660, 3200000 req, miss ratio 0.5943, byte miss ratio 0.5943
io_traces.ns351 S3FIFO-0.8000-0.9000 cache size    15534, 3200000 req, miss ratio 0.5016, byte miss ratio 0.5016
io_traces.ns351 S3FIFO-0.8000-0.9000 cache size    31069, 3200000 req, miss ratio 0.3564, byte miss ratio 0.3564
io_traces.ns351 S3FIFO-0.8000-0.9000 cache size    62139, 3200000 req, miss ratio 0.1543, byte miss ratio 0.1543
io_traces.ns351 S3FIFO-0.8000-0.9000 cache size   124278, 3200000 req, miss ratio 0.0621, byte miss ratio 0.0621
io_traces.ns351 S3FIFO-0.9500-1.9000 cache size      155, 3200000 req, miss ratio 0.8656, byte miss ratio 0.8656
io_traces.ns351 S3FIFO-0.9500-1.9000 cache size      466, 3200000 req, miss ratio 0.7673, byte miss ratio 0.7673
io_traces.ns351 S3FIFO-0.9500-1.9000 cache size     1553, 3200000 req, miss ratio 0.6737, byte miss ratio 0.6737
io_traces.ns351 S3FIFO-0.9500-1.9000 cache size     4660, 3200000 req, miss ratio 0.6086, byte miss ratio 0.6086
io_traces.ns351 S3FIFO-0.9500-1.9000 cache size    15534, 3200000 req, miss ratio 0.4870, byte miss ratio 0.4870
io_traces.ns351 S3FIFO-0.9500-1.9000 cache size    31069, 3200000 req, miss ratio 0.3493, byte miss ratio 0.3493
io_traces.ns351 S3FIFO-0.9500-1.9000 cache size    62139, 3200000 req, miss ratio 0.1635, byte miss ratio 0.1635
io_traces.ns351 S3FIFO-0.9500-1.9000 cache size   124278, 3200000 req, miss ratio 0.0669, byte miss ratio 0.0669
io_traces.ns351 S3FIFO-0.2500-1.9000 cache size      155, 3200000 req, miss ratio 0.7827, byte miss ratio 0.7827
io_traces.ns351 S3FIFO-0.2500-1.9000 cache size      466, 3200000 req, miss ratio 0.7087, byte miss ratio 0.7087
io_traces.ns351 S3FIFO-0.2500-1.9000 cache size     1553, 3200000 req, miss ratio 0.6316, byte miss ratio 0.6316
io_traces.ns351 S3FIFO-0.2500-1.9000 cache size     4660, 3200000 req, miss ratio 0.5484, byte miss ratio 0.5484
io_traces.ns351 S3FIFO-0.2500-1.9000 cache size    15534, 3200000 req, miss ratio 0.4801, byte miss ratio 0.4801
io_traces.ns351 S3FIFO-0.2500-1.9000 cache size    31069, 3200000 req, miss ratio 0.3252, byte miss ratio 0.3252
io_traces.ns351 S3FIFO-0.2500-1.9000 cache size    62139, 3200000 req, miss ratio 0.1170, byte miss ratio 0.1170
io_traces.ns351 S3FIFO-0.2500-1.9000 cache size   124278, 3200000 req, miss ratio 0.0489, byte miss ratio 0.0489
io_traces.ns351 S3FIFO-0.1500-1.9000 cache size      155, 3200000 req, miss ratio 0.7790, byte miss ratio 0.7790
io_traces.ns351 S3FIFO-0.1500-1.9000 cache size      466, 3200000 req, miss ratio 0.7053, byte miss ratio 0.7053
io_traces.ns351 S3FIFO-0.1500-1.9000 cache size     1553, 3200000 req, miss ratio 0.6284, byte miss ratio 0.6284
io_traces.ns351 S3FIFO-0.1500-1.9000 cache size     4660, 3200000 req, miss ratio 0.5418, byte miss ratio 0.5418
io_traces.ns351 S3FIFO-0.1500-1.9000 cache size    15534, 3200000 req, miss ratio 0.4575, byte miss ratio 0.4575
io_traces.ns351 S3FIFO-0.1500-1.9000 cache size    31069, 3200000 req, miss ratio 0.3330, byte miss ratio 0.3330
io_traces.ns351 S3FIFO-0.1500-1.9000 cache size    62139, 3200000 req, miss ratio 0.1101, byte miss ratio 0.1101
io_traces.ns351 S3FIFO-0.1500-1.9000 cache size   124278, 3200000 req, miss ratio 0.0490, byte miss ratio 0.0490
io_traces.ns351 S3FIFO-0.5000-1.9000 cache size      155, 3200000 req, miss ratio 0.7949, byte miss ratio 0.7949
io_traces.ns351 S3FIFO-0.5000-1.9000 cache size      466, 3200000 req, miss ratio 0.7191, byte miss ratio 0.7191
io_traces.ns351 S3FIFO-0.5000-1.9000 cache size     1553, 3200000 req, miss ratio 0.6436, byte miss ratio 0.6436
io_traces.ns351 S3FIFO-0.5000-1.9000 cache size     4660, 3200000 req, miss ratio 0.5702, byte miss ratio 0.5702
io_traces.ns351 S3FIFO-0.5000-1.9000 cache size    15534, 3200000 req, miss ratio 0.5237, byte miss ratio 0.5237
