cdn1_allcolo.ns2203 S3FIFO-0.1000-1.9000 cache size       11, 1066640 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns2203 S3FIFO-0.1000-1.9000 cache size       22, 1066640 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2203 S3FIFO-0.1000-1.9000 cache size       44, 1066640 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2203 S3FIFO-0.1000-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.9000-0.9000 cache size       11, 1066640 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2203 S3FIFO-0.9000-0.9000 cache size       22, 1066640 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns2203 S3FIFO-0.9000-0.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.9000-0.9000 cache size       89, 1066640 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2203 S3FIFO-0.8000-0.9000 cache size       11, 1066640 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns2203 S3FIFO-0.8000-0.9000 cache size       22, 1066640 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2203 S3FIFO-0.8000-0.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.8000-0.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.0010-1.9000 cache size       11, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.0010-1.9000 cache size       22, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.0010-1.9000 cache size       44, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.0010-1.9000 cache size       89, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.2000-0.9000 cache size       11, 1066640 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns2203 S3FIFO-0.2000-0.9000 cache size       22, 1066640 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2203 S3FIFO-0.2000-0.9000 cache size       44, 1066640 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2203 S3FIFO-0.2000-0.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.4000-1.9000 cache size       11, 1066640 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2203 S3FIFO-0.4000-1.9000 cache size       22, 1066640 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2203 S3FIFO-0.4000-1.9000 cache size       44, 1066640 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2203 S3FIFO-0.4000-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.7500-0.9000 cache size       11, 1066640 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns2203 S3FIFO-0.7500-0.9000 cache size       22, 1066640 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2203 S3FIFO-0.7500-0.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.7500-0.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.5000-0.9000 cache size       11, 1066640 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns2203 S3FIFO-0.5000-0.9000 cache size       22, 1066640 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2203 S3FIFO-0.5000-0.9000 cache size       44, 1066640 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2203 S3FIFO-0.5000-0.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.6500-1.9000 cache size       11, 1066640 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns2203 S3FIFO-0.6500-1.9000 cache size       22, 1066640 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns2203 S3FIFO-0.6500-1.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.6500-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.0050-1.9000 cache size       11, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.0050-1.9000 cache size       22, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.0050-1.9000 cache size       44, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.0050-1.9000 cache size       89, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.7500-1.9000 cache size       11, 1066640 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns2203 S3FIFO-0.7500-1.9000 cache size       22, 1066640 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns2203 S3FIFO-0.7500-1.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.7500-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.3000-0.9000 cache size       11, 1066640 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns2203 S3FIFO-0.3000-0.9000 cache size       22, 1066640 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2203 S3FIFO-0.3000-0.9000 cache size       44, 1066640 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2203 S3FIFO-0.3000-0.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.8500-0.9000 cache size       11, 1066640 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2203 S3FIFO-0.8500-0.9000 cache size       22, 1066640 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns2203 S3FIFO-0.8500-0.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.8500-0.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.9000-1.9000 cache size       11, 1066640 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2203 S3FIFO-0.9000-1.9000 cache size       22, 1066640 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns2203 S3FIFO-0.9000-1.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.9000-1.9000 cache size       89, 1066640 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2203 S3FIFO-0.2500-1.9000 cache size       11, 1066640 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns2203 S3FIFO-0.2500-1.9000 cache size       22, 1066640 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2203 S3FIFO-0.2500-1.9000 cache size       44, 1066640 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2203 S3FIFO-0.2500-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.5500-0.9000 cache size       11, 1066640 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns2203 S3FIFO-0.5500-0.9000 cache size       22, 1066640 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2203 S3FIFO-0.5500-0.9000 cache size       44, 1066640 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2203 S3FIFO-0.5500-0.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.8500-1.9000 cache size       11, 1066640 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2203 S3FIFO-0.8500-1.9000 cache size       22, 1066640 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2203 S3FIFO-0.8500-1.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.8500-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.0250-1.9000 cache size       11, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.0250-1.9000 cache size       22, 1066640 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2203 S3FIFO-0.0250-1.9000 cache size       44, 1066640 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2203 S3FIFO-0.0250-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.9900-0.9000 cache size       11, 1066640 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns2203 S3FIFO-0.9900-0.9000 cache size       22, 1066640 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns2203 S3FIFO-0.9900-0.9000 cache size       44, 1066640 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns2203 S3FIFO-0.9900-0.9000 cache size       89, 1066640 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2203 S3FIFO-0.9900-1.9000 cache size       11, 1066640 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns2203 S3FIFO-0.9900-1.9000 cache size       22, 1066640 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns2203 S3FIFO-0.9900-1.9000 cache size       44, 1066640 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns2203 S3FIFO-0.9900-1.9000 cache size       89, 1066640 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns2203 S3FIFO-0.6000-1.9000 cache size       11, 1066640 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns2203 S3FIFO-0.6000-1.9000 cache size       22, 1066640 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns2203 S3FIFO-0.6000-1.9000 cache size       44, 1066640 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2203 S3FIFO-0.6000-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.7000-1.9000 cache size       11, 1066640 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns2203 S3FIFO-0.7000-1.9000 cache size       22, 1066640 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns2203 S3FIFO-0.7000-1.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.7000-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.6500-0.9000 cache size       11, 1066640 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns2203 S3FIFO-0.6500-0.9000 cache size       22, 1066640 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns2203 S3FIFO-0.6500-0.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.6500-0.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.5000-1.9000 cache size       11, 1066640 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns2203 S3FIFO-0.5000-1.9000 cache size       22, 1066640 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2203 S3FIFO-0.5000-1.9000 cache size       44, 1066640 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2203 S3FIFO-0.5000-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns2203 S3FIFO-0.8000-1.9000 cache size       11, 1066640 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns2203 S3FIFO-0.8000-1.9000 cache size       22, 1066640 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2203 S3FIFO-0.8000-1.9000 cache size       44, 1066640 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2203 S3FIFO-0.8000-1.9000 cache size       89, 1066640 req, miss ratio 0.0001, byte miss ratio 0.0001
