cdn1_colo28.ns3160 S3FIFO-0.6000-1.9000 cache size      329, 1376454 req, miss ratio 0.7841, byte miss ratio 0.7841
cdn1_colo28.ns3160 S3FIFO-0.6000-1.9000 cache size      989, 1376454 req, miss ratio 0.6905, byte miss ratio 0.6905
cdn1_colo28.ns3160 S3FIFO-0.6000-1.9000 cache size     3297, 1376454 req, miss ratio 0.5742, byte miss ratio 0.5742
cdn1_colo28.ns3160 S3FIFO-0.6000-1.9000 cache size     9892, 1376454 req, miss ratio 0.4848, byte miss ratio 0.4848
cdn1_colo28.ns3160 S3FIFO-0.6000-1.9000 cache size    32973, 1376454 req, miss ratio 0.3914, byte miss ratio 0.3914
cdn1_colo28.ns3160 S3FIFO-0.6000-1.9000 cache size    65947, 1376454 req, miss ratio 0.3369, byte miss ratio 0.3369
cdn1_colo28.ns3160 S3FIFO-0.6000-1.9000 cache size   131894, 1376454 req, miss ratio 0.2887, byte miss ratio 0.2887
cdn1_colo28.ns3160 S3FIFO-0.6000-1.9000 cache size   263788, 1376454 req, miss ratio 0.2425, byte miss ratio 0.2425
cdn1_colo28.ns3160 S3FIFO-0.0050-1.9000 cache size      329, 1376454 req, miss ratio 0.7286, byte miss ratio 0.7286
cdn1_colo28.ns3160 S3FIFO-0.0050-1.9000 cache size      989, 1376454 req, miss ratio 0.6234, byte miss ratio 0.6234
cdn1_colo28.ns3160 S3FIFO-0.0050-1.9000 cache size     3297, 1376454 req, miss ratio 0.5248, byte miss ratio 0.5248
cdn1_colo28.ns3160 S3FIFO-0.0050-1.9000 cache size     9892, 1376454 req, miss ratio 0.4447, byte miss ratio 0.4447
cdn1_colo28.ns3160 S3FIFO-0.0050-1.9000 cache size    32973, 1376454 req, miss ratio 0.3567, byte miss ratio 0.3567
cdn1_colo28.ns3160 S3FIFO-0.0050-1.9000 cache size    65947, 1376454 req, miss ratio 0.3130, byte miss ratio 0.3130
cdn1_colo28.ns3160 S3FIFO-0.0050-1.9000 cache size   131894, 1376454 req, miss ratio 0.2793, byte miss ratio 0.2793
cdn1_colo28.ns3160 S3FIFO-0.0050-1.9000 cache size   263788, 1376454 req, miss ratio 0.2425, byte miss ratio 0.2425
cdn1_colo28.ns3160 S3FIFO-0.3000-1.9000 cache size      329, 1376454 req, miss ratio 0.7503, byte miss ratio 0.7503
cdn1_colo28.ns3160 S3FIFO-0.3000-1.9000 cache size      989, 1376454 req, miss ratio 0.6482, byte miss ratio 0.6482
cdn1_colo28.ns3160 S3FIFO-0.3000-1.9000 cache size     3297, 1376454 req, miss ratio 0.5400, byte miss ratio 0.5400
cdn1_colo28.ns3160 S3FIFO-0.3000-1.9000 cache size     9892, 1376454 req, miss ratio 0.4574, byte miss ratio 0.4574
