tencentBlock.ns3300 S3FIFO-0.0010-0.9000 cache size     5444, 38391481 req, miss ratio 0.4217, byte miss ratio 0.4217
tencentBlock.ns3300 S3FIFO-0.0010-0.9000 cache size    16333, 38391481 req, miss ratio 0.3937, byte miss ratio 0.3937
tencentBlock.ns3300 S3FIFO-0.0010-0.9000 cache size    54446, 38391481 req, miss ratio 0.2690, byte miss ratio 0.2690
tencentBlock.ns3300 S3FIFO-0.0010-0.9000 cache size   163338, 38391481 req, miss ratio 0.1986, byte miss ratio 0.1986
tencentBlock.ns3300 S3FIFO-0.0010-0.9000 cache size   544462, 38391481 req, miss ratio 0.1561, byte miss ratio 0.1561
tencentBlock.ns3300 S3FIFO-0.0010-0.9000 cache size  1088924, 38391481 req, miss ratio 0.1492, byte miss ratio 0.1492
tencentBlock.ns3300 S3FIFO-0.0010-0.9000 cache size  2177848, 38391481 req, miss ratio 0.1449, byte miss ratio 0.1449
tencentBlock.ns3300 S3FIFO-0.0010-0.9000 cache size  4355696, 38391481 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns3300 S3FIFO-0.7500-0.9000 cache size     5444, 38391481 req, miss ratio 0.4520, byte miss ratio 0.4520
tencentBlock.ns3300 S3FIFO-0.7500-0.9000 cache size    16333, 38391481 req, miss ratio 0.3933, byte miss ratio 0.3933
tencentBlock.ns3300 S3FIFO-0.7500-0.9000 cache size    54446, 38391481 req, miss ratio 0.3243, byte miss ratio 0.3243
tencentBlock.ns3300 S3FIFO-0.7500-0.9000 cache size   163338, 38391481 req, miss ratio 0.2355, byte miss ratio 0.2355
tencentBlock.ns3300 S3FIFO-0.7500-0.9000 cache size   544462, 38391481 req, miss ratio 0.1840, byte miss ratio 0.1840
tencentBlock.ns3300 S3FIFO-0.7500-0.9000 cache size  1088924, 38391481 req, miss ratio 0.1548, byte miss ratio 0.1548
tencentBlock.ns3300 S3FIFO-0.7500-0.9000 cache size  2177848, 38391481 req, miss ratio 0.1450, byte miss ratio 0.1450
tencentBlock.ns3300 S3FIFO-0.7500-0.9000 cache size  4355696, 38391481 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns3300 S3FIFO-0.8000-1.9000 cache size     5444, 38391481 req, miss ratio 0.4722, byte miss ratio 0.4722
tencentBlock.ns3300 S3FIFO-0.8000-1.9000 cache size    16333, 38391481 req, miss ratio 0.3985, byte miss ratio 0.3985
tencentBlock.ns3300 S3FIFO-0.8000-1.9000 cache size    54446, 38391481 req, miss ratio 0.3305, byte miss ratio 0.3305
tencentBlock.ns3300 S3FIFO-0.8000-1.9000 cache size   163338, 38391481 req, miss ratio 0.2445, byte miss ratio 0.2445
tencentBlock.ns3300 S3FIFO-0.8000-1.9000 cache size   544462, 38391481 req, miss ratio 0.1879, byte miss ratio 0.1879
tencentBlock.ns3300 S3FIFO-0.8000-1.9000 cache size  1088924, 38391481 req, miss ratio 0.1585, byte miss ratio 0.1585
tencentBlock.ns3300 S3FIFO-0.8000-1.9000 cache size  2177848, 38391481 req, miss ratio 0.1451, byte miss ratio 0.1451
tencentBlock.ns3300 S3FIFO-0.8000-1.9000 cache size  4355696, 38391481 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns3300 S3FIFO-0.6000-0.9000 cache size     5444, 38391481 req, miss ratio 0.4193, byte miss ratio 0.4193
tencentBlock.ns3300 S3FIFO-0.6000-0.9000 cache size    16333, 38391481 req, miss ratio 0.3857, byte miss ratio 0.3857
tencentBlock.ns3300 S3FIFO-0.6000-0.9000 cache size    54446, 38391481 req, miss ratio 0.3121, byte miss ratio 0.3121
tencentBlock.ns3300 S3FIFO-0.6000-0.9000 cache size   163338, 38391481 req, miss ratio 0.2160, byte miss ratio 0.2160
tencentBlock.ns3300 S3FIFO-0.6000-0.9000 cache size   544462, 38391481 req, miss ratio 0.1744, byte miss ratio 0.1744
tencentBlock.ns3300 S3FIFO-0.6000-0.9000 cache size  1088924, 38391481 req, miss ratio 0.1473, byte miss ratio 0.1473
tencentBlock.ns3300 S3FIFO-0.6000-0.9000 cache size  2177848, 38391481 req, miss ratio 0.1450, byte miss ratio 0.1450
tencentBlock.ns3300 S3FIFO-0.6000-0.9000 cache size  4355696, 38391481 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns3300 S3FIFO-0.3500-0.9000 cache size     5444, 38391481 req, miss ratio 0.4053, byte miss ratio 0.4053
tencentBlock.ns3300 S3FIFO-0.3500-0.9000 cache size    16333, 38391481 req, miss ratio 0.3760, byte miss ratio 0.3760
tencentBlock.ns3300 S3FIFO-0.3500-0.9000 cache size    54446, 38391481 req, miss ratio 0.2838, byte miss ratio 0.2838
tencentBlock.ns3300 S3FIFO-0.3500-0.9000 cache size   163338, 38391481 req, miss ratio 0.2039, byte miss ratio 0.2039
tencentBlock.ns3300 S3FIFO-0.3500-0.9000 cache size   544462, 38391481 req, miss ratio 0.1557, byte miss ratio 0.1557
tencentBlock.ns3300 S3FIFO-0.3500-0.9000 cache size  1088924, 38391481 req, miss ratio 0.1490, byte miss ratio 0.1490
tencentBlock.ns3300 S3FIFO-0.3500-0.9000 cache size  2177848, 38391481 req, miss ratio 0.1449, byte miss ratio 0.1449
tencentBlock.ns3300 S3FIFO-0.3500-0.9000 cache size  4355696, 38391481 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns3300 S3FIFO-0.0250-0.9000 cache size     5444, 38391481 req, miss ratio 0.4075, byte miss ratio 0.4075
tencentBlock.ns3300 S3FIFO-0.0250-0.9000 cache size    16333, 38391481 req, miss ratio 0.3769, byte miss ratio 0.3769
tencentBlock.ns3300 S3FIFO-0.0250-0.9000 cache size    54446, 38391481 req, miss ratio 0.2510, byte miss ratio 0.2510
tencentBlock.ns3300 S3FIFO-0.0250-0.9000 cache size   163338, 38391481 req, miss ratio 0.1915, byte miss ratio 0.1915
tencentBlock.ns3300 S3FIFO-0.0250-0.9000 cache size   544462, 38391481 req, miss ratio 0.1553, byte miss ratio 0.1553
tencentBlock.ns3300 S3FIFO-0.0250-0.9000 cache size  1088924, 38391481 req, miss ratio 0.1492, byte miss ratio 0.1492
tencentBlock.ns3300 S3FIFO-0.0250-0.9000 cache size  2177848, 38391481 req, miss ratio 0.1449, byte miss ratio 0.1449
tencentBlock.ns3300 S3FIFO-0.0250-0.9000 cache size  4355696, 38391481 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns3300 S3FIFO-0.2500-0.9000 cache size     5444, 38391481 req, miss ratio 0.4028, byte miss ratio 0.4028
tencentBlock.ns3300 S3FIFO-0.2500-0.9000 cache size    16333, 38391481 req, miss ratio 0.3753, byte miss ratio 0.3753
tencentBlock.ns3300 S3FIFO-0.2500-0.9000 cache size    54446, 38391481 req, miss ratio 0.2752, byte miss ratio 0.2752
tencentBlock.ns3300 S3FIFO-0.2500-0.9000 cache size   163338, 38391481 req, miss ratio 0.1994, byte miss ratio 0.1994
tencentBlock.ns3300 S3FIFO-0.2500-0.9000 cache size   544462, 38391481 req, miss ratio 0.1548, byte miss ratio 0.1548
tencentBlock.ns3300 S3FIFO-0.2500-0.9000 cache size  1088924, 38391481 req, miss ratio 0.1491, byte miss ratio 0.1491
tencentBlock.ns3300 S3FIFO-0.2500-0.9000 cache size  2177848, 38391481 req, miss ratio 0.1449, byte miss ratio 0.1449
tencentBlock.ns3300 S3FIFO-0.2500-0.9000 cache size  4355696, 38391481 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns3300 S3FIFO-0.0100-1.9000 cache size     5444, 38391481 req, miss ratio 0.4069, byte miss ratio 0.4069
tencentBlock.ns3300 S3FIFO-0.0100-1.9000 cache size    16333, 38391481 req, miss ratio 0.3714, byte miss ratio 0.3714
tencentBlock.ns3300 S3FIFO-0.0100-1.9000 cache size    54446, 38391481 req, miss ratio 0.2538, byte miss ratio 0.2538
tencentBlock.ns3300 S3FIFO-0.0100-1.9000 cache size   163338, 38391481 req, miss ratio 0.1911, byte miss ratio 0.1911
tencentBlock.ns3300 S3FIFO-0.0100-1.9000 cache size   544462, 38391481 req, miss ratio 0.1546, byte miss ratio 0.1546
tencentBlock.ns3300 S3FIFO-0.0100-1.9000 cache size  1088924, 38391481 req, miss ratio 0.1491, byte miss ratio 0.1491
tencentBlock.ns3300 S3FIFO-0.0100-1.9000 cache size  2177848, 38391481 req, miss ratio 0.1449, byte miss ratio 0.1449
tencentBlock.ns3300 S3FIFO-0.0100-1.9000 cache size  4355696, 38391481 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns3300 S3FIFO-0.7500-1.9000 cache size     5444, 38391481 req, miss ratio 0.4555, byte miss ratio 0.4555
tencentBlock.ns3300 S3FIFO-0.7500-1.9000 cache size    16333, 38391481 req, miss ratio 0.3952, byte miss ratio 0.3952
tencentBlock.ns3300 S3FIFO-0.7500-1.9000 cache size    54446, 38391481 req, miss ratio 0.3267, byte miss ratio 0.3267
