tencentBlock.ns14101 S3FIFO-0.1500-1.9000 cache size      311, 2840595 req, miss ratio 0.4886, byte miss ratio 0.4886
tencentBlock.ns14101 S3FIFO-0.1500-1.9000 cache size      935, 2840595 req, miss ratio 0.4092, byte miss ratio 0.4092
tencentBlock.ns14101 S3FIFO-0.1500-1.9000 cache size     3117, 2840595 req, miss ratio 0.3187, byte miss ratio 0.3187
tencentBlock.ns14101 S3FIFO-0.1500-1.9000 cache size     9351, 2840595 req, miss ratio 0.2982, byte miss ratio 0.2982
tencentBlock.ns14101 S3FIFO-0.1500-1.9000 cache size    31170, 2840595 req, miss ratio 0.2610, byte miss ratio 0.2610
tencentBlock.ns14101 S3FIFO-0.1500-1.9000 cache size    62340, 2840595 req, miss ratio 0.2212, byte miss ratio 0.2212
tencentBlock.ns14101 S3FIFO-0.1500-1.9000 cache size   124681, 2840595 req, miss ratio 0.1418, byte miss ratio 0.1418
tencentBlock.ns14101 S3FIFO-0.1500-1.9000 cache size   249363, 2840595 req, miss ratio 0.1110, byte miss ratio 0.1110
tencentBlock.ns14101 S3FIFO-0.8000-0.9000 cache size      311, 2840595 req, miss ratio 0.5387, byte miss ratio 0.5387
tencentBlock.ns14101 S3FIFO-0.8000-0.9000 cache size      935, 2840595 req, miss ratio 0.4456, byte miss ratio 0.4456
tencentBlock.ns14101 S3FIFO-0.8000-0.9000 cache size     3117, 2840595 req, miss ratio 0.3681, byte miss ratio 0.3681
tencentBlock.ns14101 S3FIFO-0.8000-0.9000 cache size     9351, 2840595 req, miss ratio 0.3115, byte miss ratio 0.3115
tencentBlock.ns14101 S3FIFO-0.8000-0.9000 cache size    31170, 2840595 req, miss ratio 0.2698, byte miss ratio 0.2698
tencentBlock.ns14101 S3FIFO-0.8000-0.9000 cache size    62340, 2840595 req, miss ratio 0.2196, byte miss ratio 0.2196
tencentBlock.ns14101 S3FIFO-0.8000-0.9000 cache size   124681, 2840595 req, miss ratio 0.1574, byte miss ratio 0.1574
tencentBlock.ns14101 S3FIFO-0.8000-0.9000 cache size   249363, 2840595 req, miss ratio 0.1186, byte miss ratio 0.1186
tencentBlock.ns14101 S3FIFO-0.8500-0.9000 cache size      311, 2840595 req, miss ratio 0.5590, byte miss ratio 0.5590
tencentBlock.ns14101 S3FIFO-0.8500-0.9000 cache size      935, 2840595 req, miss ratio 0.4502, byte miss ratio 0.4502
tencentBlock.ns14101 S3FIFO-0.8500-0.9000 cache size     3117, 2840595 req, miss ratio 0.3746, byte miss ratio 0.3746
tencentBlock.ns14101 S3FIFO-0.8500-0.9000 cache size     9351, 2840595 req, miss ratio 0.3173, byte miss ratio 0.3173
