tencentBlock.ns16868 S3FIFO-0.9000-0.9000 cache size     1000, 8660693 req, miss ratio 0.6479, byte miss ratio 0.6479
tencentBlock.ns16868 S3FIFO-0.9000-0.9000 cache size     3000, 8660693 req, miss ratio 0.5839, byte miss ratio 0.5839
tencentBlock.ns16868 S3FIFO-0.9000-0.9000 cache size    10002, 8660693 req, miss ratio 0.4578, byte miss ratio 0.4578
tencentBlock.ns16868 S3FIFO-0.9000-0.9000 cache size    30006, 8660693 req, miss ratio 0.3126, byte miss ratio 0.3126
tencentBlock.ns16868 S3FIFO-0.9000-0.9000 cache size   100021, 8660693 req, miss ratio 0.2207, byte miss ratio 0.2207
tencentBlock.ns16868 S3FIFO-0.9000-0.9000 cache size   200043, 8660693 req, miss ratio 0.1775, byte miss ratio 0.1775
tencentBlock.ns16868 S3FIFO-0.9000-0.9000 cache size   400086, 8660693 req, miss ratio 0.1385, byte miss ratio 0.1385
tencentBlock.ns16868 S3FIFO-0.9000-0.9000 cache size   800172, 8660693 req, miss ratio 0.1218, byte miss ratio 0.1218
tencentBlock.ns16868 S3FIFO-0.9500-0.9000 cache size     1000, 8660693 req, miss ratio 0.6629, byte miss ratio 0.6629
tencentBlock.ns16868 S3FIFO-0.9500-0.9000 cache size     3000, 8660693 req, miss ratio 0.5920, byte miss ratio 0.5920
tencentBlock.ns16868 S3FIFO-0.9500-0.9000 cache size    10002, 8660693 req, miss ratio 0.4628, byte miss ratio 0.4628
tencentBlock.ns16868 S3FIFO-0.9500-0.9000 cache size    30006, 8660693 req, miss ratio 0.3189, byte miss ratio 0.3189
tencentBlock.ns16868 S3FIFO-0.9500-0.9000 cache size   100021, 8660693 req, miss ratio 0.2247, byte miss ratio 0.2247
tencentBlock.ns16868 S3FIFO-0.9500-0.9000 cache size   200043, 8660693 req, miss ratio 0.1811, byte miss ratio 0.1811
tencentBlock.ns16868 S3FIFO-0.9500-0.9000 cache size   400086, 8660693 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns16868 S3FIFO-0.9500-0.9000 cache size   800172, 8660693 req, miss ratio 0.1228, byte miss ratio 0.1228
tencentBlock.ns16868 S3FIFO-0.4000-0.9000 cache size     1000, 8660693 req, miss ratio 0.5918, byte miss ratio 0.5918
tencentBlock.ns16868 S3FIFO-0.4000-0.9000 cache size     3000, 8660693 req, miss ratio 0.5202, byte miss ratio 0.5202
tencentBlock.ns16868 S3FIFO-0.4000-0.9000 cache size    10002, 8660693 req, miss ratio 0.3767, byte miss ratio 0.3767
tencentBlock.ns16868 S3FIFO-0.4000-0.9000 cache size    30006, 8660693 req, miss ratio 0.2716, byte miss ratio 0.2716
tencentBlock.ns16868 S3FIFO-0.4000-0.9000 cache size   100021, 8660693 req, miss ratio 0.2095, byte miss ratio 0.2095
tencentBlock.ns16868 S3FIFO-0.4000-0.9000 cache size   200043, 8660693 req, miss ratio 0.1709, byte miss ratio 0.1709
tencentBlock.ns16868 S3FIFO-0.4000-0.9000 cache size   400086, 8660693 req, miss ratio 0.1250, byte miss ratio 0.1250
tencentBlock.ns16868 S3FIFO-0.4000-0.9000 cache size   800172, 8660693 req, miss ratio 0.1160, byte miss ratio 0.1160
tencentBlock.ns16868 S3FIFO-0.2000-1.9000 cache size     1000, 8660693 req, miss ratio 0.5872, byte miss ratio 0.5872
tencentBlock.ns16868 S3FIFO-0.2000-1.9000 cache size     3000, 8660693 req, miss ratio 0.5004, byte miss ratio 0.5004
tencentBlock.ns16868 S3FIFO-0.2000-1.9000 cache size    10002, 8660693 req, miss ratio 0.3516, byte miss ratio 0.3516
tencentBlock.ns16868 S3FIFO-0.2000-1.9000 cache size    30006, 8660693 req, miss ratio 0.2706, byte miss ratio 0.2706
tencentBlock.ns16868 S3FIFO-0.2000-1.9000 cache size   100021, 8660693 req, miss ratio 0.2110, byte miss ratio 0.2110
tencentBlock.ns16868 S3FIFO-0.2000-1.9000 cache size   200043, 8660693 req, miss ratio 0.1656, byte miss ratio 0.1656
tencentBlock.ns16868 S3FIFO-0.2000-1.9000 cache size   400086, 8660693 req, miss ratio 0.1302, byte miss ratio 0.1302
tencentBlock.ns16868 S3FIFO-0.2000-1.9000 cache size   800172, 8660693 req, miss ratio 0.1160, byte miss ratio 0.1160
tencentBlock.ns16868 S3FIFO-0.0050-1.9000 cache size     1000, 8660693 req, miss ratio 0.6119, byte miss ratio 0.6119
tencentBlock.ns16868 S3FIFO-0.0050-1.9000 cache size     3000, 8660693 req, miss ratio 0.5179, byte miss ratio 0.5179
tencentBlock.ns16868 S3FIFO-0.0050-1.9000 cache size    10002, 8660693 req, miss ratio 0.3445, byte miss ratio 0.3445
tencentBlock.ns16868 S3FIFO-0.0050-1.9000 cache size    30006, 8660693 req, miss ratio 0.2739, byte miss ratio 0.2739
tencentBlock.ns16868 S3FIFO-0.0050-1.9000 cache size   100021, 8660693 req, miss ratio 0.2224, byte miss ratio 0.2224
tencentBlock.ns16868 S3FIFO-0.0050-1.9000 cache size   200043, 8660693 req, miss ratio 0.1732, byte miss ratio 0.1732
tencentBlock.ns16868 S3FIFO-0.0050-1.9000 cache size   400086, 8660693 req, miss ratio 0.1389, byte miss ratio 0.1389
tencentBlock.ns16868 S3FIFO-0.0050-1.9000 cache size   800172, 8660693 req, miss ratio 0.1160, byte miss ratio 0.1160
tencentBlock.ns16868 S3FIFO-0.2500-1.9000 cache size     1000, 8660693 req, miss ratio 0.5872, byte miss ratio 0.5872
tencentBlock.ns16868 S3FIFO-0.2500-1.9000 cache size     3000, 8660693 req, miss ratio 0.5066, byte miss ratio 0.5066
tencentBlock.ns16868 S3FIFO-0.2500-1.9000 cache size    10002, 8660693 req, miss ratio 0.3585, byte miss ratio 0.3585
tencentBlock.ns16868 S3FIFO-0.2500-1.9000 cache size    30006, 8660693 req, miss ratio 0.2708, byte miss ratio 0.2708
tencentBlock.ns16868 S3FIFO-0.2500-1.9000 cache size   100021, 8660693 req, miss ratio 0.2095, byte miss ratio 0.2095
tencentBlock.ns16868 S3FIFO-0.2500-1.9000 cache size   200043, 8660693 req, miss ratio 0.1667, byte miss ratio 0.1667
tencentBlock.ns16868 S3FIFO-0.2500-1.9000 cache size   400086, 8660693 req, miss ratio 0.1295, byte miss ratio 0.1295
