io_traces.ns265 S3FIFO-0.7000-1.9000 cache size      803, 11800000 req, miss ratio 0.6729, byte miss ratio 0.6729
io_traces.ns265 S3FIFO-0.7000-1.9000 cache size     2411, 11800000 req, miss ratio 0.6609, byte miss ratio 0.6609
io_traces.ns265 S3FIFO-0.7000-1.9000 cache size     8038, 11800000 req, miss ratio 0.5682, byte miss ratio 0.5682
io_traces.ns265 S3FIFO-0.7000-1.9000 cache size    24116, 11800000 req, miss ratio 0.3627, byte miss ratio 0.3627
io_traces.ns265 S3FIFO-0.7000-1.9000 cache size    80387, 11800000 req, miss ratio 0.1278, byte miss ratio 0.1278
io_traces.ns265 S3FIFO-0.7000-1.9000 cache size   160775, 11800000 req, miss ratio 0.0844, byte miss ratio 0.0844
io_traces.ns265 S3FIFO-0.7000-1.9000 cache size   321550, 11800000 req, miss ratio 0.0731, byte miss ratio 0.0731
io_traces.ns265 S3FIFO-0.7000-1.9000 cache size   643100, 11800000 req, miss ratio 0.0687, byte miss ratio 0.0687
io_traces.ns265 S3FIFO-0.8000-1.9000 cache size      803, 11800000 req, miss ratio 0.6749, byte miss ratio 0.6749
io_traces.ns265 S3FIFO-0.8000-1.9000 cache size     2411, 11800000 req, miss ratio 0.6670, byte miss ratio 0.6670
io_traces.ns265 S3FIFO-0.8000-1.9000 cache size     8038, 11800000 req, miss ratio 0.5728, byte miss ratio 0.5728
io_traces.ns265 S3FIFO-0.8000-1.9000 cache size    24116, 11800000 req, miss ratio 0.3688, byte miss ratio 0.3688
io_traces.ns265 S3FIFO-0.8000-1.9000 cache size    80387, 11800000 req, miss ratio 0.1366, byte miss ratio 0.1366
io_traces.ns265 S3FIFO-0.8000-1.9000 cache size   160775, 11800000 req, miss ratio 0.0906, byte miss ratio 0.0906
io_traces.ns265 S3FIFO-0.8000-1.9000 cache size   321550, 11800000 req, miss ratio 0.0739, byte miss ratio 0.0739
io_traces.ns265 S3FIFO-0.8000-1.9000 cache size   643100, 11800000 req, miss ratio 0.0688, byte miss ratio 0.0688
io_traces.ns265 S3FIFO-0.3000-1.9000 cache size      803, 11800000 req, miss ratio 0.6660, byte miss ratio 0.6660
io_traces.ns265 S3FIFO-0.3000-1.9000 cache size     2411, 11800000 req, miss ratio 0.6187, byte miss ratio 0.6187
io_traces.ns265 S3FIFO-0.3000-1.9000 cache size     8038, 11800000 req, miss ratio 0.5475, byte miss ratio 0.5475
io_traces.ns265 S3FIFO-0.3000-1.9000 cache size    24116, 11800000 req, miss ratio 0.3530, byte miss ratio 0.3530
io_traces.ns265 S3FIFO-0.3000-1.9000 cache size    80387, 11800000 req, miss ratio 0.0969, byte miss ratio 0.0969
io_traces.ns265 S3FIFO-0.3000-1.9000 cache size   160775, 11800000 req, miss ratio 0.0798, byte miss ratio 0.0798
io_traces.ns265 S3FIFO-0.3000-1.9000 cache size   321550, 11800000 req, miss ratio 0.0720, byte miss ratio 0.0720
io_traces.ns265 S3FIFO-0.3000-1.9000 cache size   643100, 11800000 req, miss ratio 0.0687, byte miss ratio 0.0687
io_traces.ns265 S3FIFO-0.1500-1.9000 cache size      803, 11800000 req, miss ratio 0.6660, byte miss ratio 0.6660
io_traces.ns265 S3FIFO-0.1500-1.9000 cache size     2411, 11800000 req, miss ratio 0.6089, byte miss ratio 0.6089
io_traces.ns265 S3FIFO-0.1500-1.9000 cache size     8038, 11800000 req, miss ratio 0.5271, byte miss ratio 0.5271
