io_traces.ns241 S3FIFO-0.0100-0.9000 cache size     2051, 37400000 req, miss ratio 0.2922, byte miss ratio 0.2922
io_traces.ns241 S3FIFO-0.3000-0.9000 cache size     2051, 37400000 req, miss ratio 0.2642, byte miss ratio 0.2642
io_traces.ns241 S3FIFO-0.3000-0.9000 cache size     6153, 37400000 req, miss ratio 0.2068, byte miss ratio 0.2068
io_traces.ns241 S3FIFO-0.3000-0.9000 cache size    20510, 37400000 req, miss ratio 0.1293, byte miss ratio 0.1293
io_traces.ns241 S3FIFO-0.3000-0.9000 cache size    61532, 37400000 req, miss ratio 0.1120, byte miss ratio 0.1120
io_traces.ns241 S3FIFO-0.3000-0.9000 cache size   205108, 37400000 req, miss ratio 0.0924, byte miss ratio 0.0924
io_traces.ns241 S3FIFO-0.3000-0.9000 cache size   410216, 37400000 req, miss ratio 0.0889, byte miss ratio 0.0889
io_traces.ns241 S3FIFO-0.3000-0.9000 cache size   820432, 37400000 req, miss ratio 0.0683, byte miss ratio 0.0683
io_traces.ns241 S3FIFO-0.3000-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0552, byte miss ratio 0.0552
io_traces.ns241 S3FIFO-0.4500-0.9000 cache size     2051, 37400000 req, miss ratio 0.2766, byte miss ratio 0.2766
io_traces.ns241 S3FIFO-0.4500-0.9000 cache size     6153, 37400000 req, miss ratio 0.2066, byte miss ratio 0.2066
io_traces.ns241 S3FIFO-0.4500-0.9000 cache size    20510, 37400000 req, miss ratio 0.1254, byte miss ratio 0.1254
io_traces.ns241 S3FIFO-0.4500-0.9000 cache size    61532, 37400000 req, miss ratio 0.1110, byte miss ratio 0.1110
io_traces.ns241 S3FIFO-0.4500-0.9000 cache size   205108, 37400000 req, miss ratio 0.0946, byte miss ratio 0.0946
io_traces.ns241 S3FIFO-0.4500-0.9000 cache size   410216, 37400000 req, miss ratio 0.0891, byte miss ratio 0.0891
io_traces.ns241 S3FIFO-0.4500-0.9000 cache size   820432, 37400000 req, miss ratio 0.0694, byte miss ratio 0.0694
io_traces.ns241 S3FIFO-0.4500-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0553, byte miss ratio 0.0553
io_traces.ns241 S3FIFO-0.2000-1.9000 cache size     2051, 37400000 req, miss ratio 0.2649, byte miss ratio 0.2649
io_traces.ns241 S3FIFO-0.2000-1.9000 cache size     6153, 37400000 req, miss ratio 0.2080, byte miss ratio 0.2080
io_traces.ns241 S3FIFO-0.2000-1.9000 cache size    20510, 37400000 req, miss ratio 0.1341, byte miss ratio 0.1341
io_traces.ns241 S3FIFO-0.2000-1.9000 cache size    61532, 37400000 req, miss ratio 0.1135, byte miss ratio 0.1135
io_traces.ns241 S3FIFO-0.2000-1.9000 cache size   205108, 37400000 req, miss ratio 0.0915, byte miss ratio 0.0915
io_traces.ns241 S3FIFO-0.2000-1.9000 cache size   410216, 37400000 req, miss ratio 0.0889, byte miss ratio 0.0889
io_traces.ns241 S3FIFO-0.2000-1.9000 cache size   820432, 37400000 req, miss ratio 0.0685, byte miss ratio 0.0685
io_traces.ns241 S3FIFO-0.2000-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0552, byte miss ratio 0.0552
io_traces.ns241 S3FIFO-0.0010-1.9000 cache size     2051, 37400000 req, miss ratio 0.2918, byte miss ratio 0.2918
io_traces.ns241 S3FIFO-0.0010-1.9000 cache size     6153, 37400000 req, miss ratio 0.2478, byte miss ratio 0.2478
io_traces.ns241 S3FIFO-0.0010-1.9000 cache size    20510, 37400000 req, miss ratio 0.1876, byte miss ratio 0.1876
io_traces.ns241 S3FIFO-0.0010-1.9000 cache size    61532, 37400000 req, miss ratio 0.1631, byte miss ratio 0.1631
io_traces.ns241 S3FIFO-0.0010-1.9000 cache size   205108, 37400000 req, miss ratio 0.1378, byte miss ratio 0.1378
io_traces.ns241 S3FIFO-0.0010-1.9000 cache size   410216, 37400000 req, miss ratio 0.1139, byte miss ratio 0.1139
io_traces.ns241 S3FIFO-0.0010-1.9000 cache size   820432, 37400000 req, miss ratio 0.0802, byte miss ratio 0.0802
io_traces.ns241 S3FIFO-0.0010-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0563, byte miss ratio 0.0563
io_traces.ns241 S3FIFO-0.6500-1.9000 cache size     2051, 37400000 req, miss ratio 0.3271, byte miss ratio 0.3271
io_traces.ns241 S3FIFO-0.6500-1.9000 cache size     6153, 37400000 req, miss ratio 0.2073, byte miss ratio 0.2073
io_traces.ns241 S3FIFO-0.6500-1.9000 cache size    20510, 37400000 req, miss ratio 0.1225, byte miss ratio 0.1225
io_traces.ns241 S3FIFO-0.6500-1.9000 cache size    61532, 37400000 req, miss ratio 0.1119, byte miss ratio 0.1119
io_traces.ns241 S3FIFO-0.6500-1.9000 cache size   205108, 37400000 req, miss ratio 0.0979, byte miss ratio 0.0979
io_traces.ns241 S3FIFO-0.6500-1.9000 cache size   410216, 37400000 req, miss ratio 0.0908, byte miss ratio 0.0908
io_traces.ns241 S3FIFO-0.6500-1.9000 cache size   820432, 37400000 req, miss ratio 0.0728, byte miss ratio 0.0728
io_traces.ns241 S3FIFO-0.6500-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0553, byte miss ratio 0.0553
io_traces.ns241 S3FIFO-0.0100-1.9000 cache size     2051, 37400000 req, miss ratio 0.2897, byte miss ratio 0.2897
io_traces.ns241 S3FIFO-0.0100-1.9000 cache size     6153, 37400000 req, miss ratio 0.2312, byte miss ratio 0.2312
io_traces.ns241 S3FIFO-0.0100-1.9000 cache size    20510, 37400000 req, miss ratio 0.1663, byte miss ratio 0.1663
io_traces.ns241 S3FIFO-0.0100-1.9000 cache size    61532, 37400000 req, miss ratio 0.1512, byte miss ratio 0.1512
io_traces.ns241 S3FIFO-0.0100-1.9000 cache size   205108, 37400000 req, miss ratio 0.1159, byte miss ratio 0.1159
io_traces.ns241 S3FIFO-0.0100-1.9000 cache size   410216, 37400000 req, miss ratio 0.0903, byte miss ratio 0.0903
io_traces.ns241 S3FIFO-0.0100-1.9000 cache size   820432, 37400000 req, miss ratio 0.0700, byte miss ratio 0.0700
io_traces.ns241 S3FIFO-0.0100-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0552, byte miss ratio 0.0552
io_traces.ns241 S3FIFO-0.8500-0.9000 cache size     2051, 37400000 req, miss ratio 0.3666, byte miss ratio 0.3666
io_traces.ns241 S3FIFO-0.8500-0.9000 cache size     6153, 37400000 req, miss ratio 0.2210, byte miss ratio 0.2210
io_traces.ns241 S3FIFO-0.8500-0.9000 cache size    20510, 37400000 req, miss ratio 0.1255, byte miss ratio 0.1255
io_traces.ns241 S3FIFO-0.8500-0.9000 cache size    61532, 37400000 req, miss ratio 0.1120, byte miss ratio 0.1120
io_traces.ns241 S3FIFO-0.8500-0.9000 cache size   205108, 37400000 req, miss ratio 0.0997, byte miss ratio 0.0997
io_traces.ns241 S3FIFO-0.8500-0.9000 cache size   410216, 37400000 req, miss ratio 0.0940, byte miss ratio 0.0940
io_traces.ns241 S3FIFO-0.8500-0.9000 cache size   820432, 37400000 req, miss ratio 0.0742, byte miss ratio 0.0742
io_traces.ns241 S3FIFO-0.8500-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0554, byte miss ratio 0.0554
io_traces.ns241 S3FIFO-0.6000-1.9000 cache size     2051, 37400000 req, miss ratio 0.3165, byte miss ratio 0.3165
io_traces.ns241 S3FIFO-0.6000-1.9000 cache size     6153, 37400000 req, miss ratio 0.2069, byte miss ratio 0.2069
io_traces.ns241 S3FIFO-0.6000-1.9000 cache size    20510, 37400000 req, miss ratio 0.1225, byte miss ratio 0.1225
io_traces.ns241 S3FIFO-0.6000-1.9000 cache size    61532, 37400000 req, miss ratio 0.1113, byte miss ratio 0.1113
io_traces.ns241 S3FIFO-0.6000-1.9000 cache size   205108, 37400000 req, miss ratio 0.0972, byte miss ratio 0.0972
io_traces.ns241 S3FIFO-0.6000-1.9000 cache size   410216, 37400000 req, miss ratio 0.0902, byte miss ratio 0.0902
io_traces.ns241 S3FIFO-0.6000-1.9000 cache size   820432, 37400000 req, miss ratio 0.0718, byte miss ratio 0.0718
io_traces.ns241 S3FIFO-0.6000-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0553, byte miss ratio 0.0553
io_traces.ns241 S3FIFO-0.0050-1.9000 cache size     2051, 37400000 req, miss ratio 0.2914, byte miss ratio 0.2914
io_traces.ns241 S3FIFO-0.0050-1.9000 cache size     6153, 37400000 req, miss ratio 0.2409, byte miss ratio 0.2409
io_traces.ns241 S3FIFO-0.0050-1.9000 cache size    20510, 37400000 req, miss ratio 0.1701, byte miss ratio 0.1701
io_traces.ns241 S3FIFO-0.0050-1.9000 cache size    61532, 37400000 req, miss ratio 0.1565, byte miss ratio 0.1565
io_traces.ns241 S3FIFO-0.0050-1.9000 cache size   205108, 37400000 req, miss ratio 0.1249, byte miss ratio 0.1249
io_traces.ns241 S3FIFO-0.0050-1.9000 cache size   410216, 37400000 req, miss ratio 0.0986, byte miss ratio 0.0986
io_traces.ns241 S3FIFO-0.0050-1.9000 cache size   820432, 37400000 req, miss ratio 0.0717, byte miss ratio 0.0717
io_traces.ns241 S3FIFO-0.0050-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0553, byte miss ratio 0.0553
io_traces.ns241 S3FIFO-0.5500-0.9000 cache size     2051, 37400000 req, miss ratio 0.3010, byte miss ratio 0.3010
io_traces.ns241 S3FIFO-0.5500-0.9000 cache size     6153, 37400000 req, miss ratio 0.2068, byte miss ratio 0.2068
io_traces.ns241 S3FIFO-0.5500-0.9000 cache size    20510, 37400000 req, miss ratio 0.1227, byte miss ratio 0.1227
io_traces.ns241 S3FIFO-0.5500-0.9000 cache size    61532, 37400000 req, miss ratio 0.1119, byte miss ratio 0.1119
io_traces.ns241 S3FIFO-0.5500-0.9000 cache size   205108, 37400000 req, miss ratio 0.0963, byte miss ratio 0.0963
io_traces.ns241 S3FIFO-0.5500-0.9000 cache size   410216, 37400000 req, miss ratio 0.0899, byte miss ratio 0.0899
io_traces.ns241 S3FIFO-0.5500-0.9000 cache size   820432, 37400000 req, miss ratio 0.0706, byte miss ratio 0.0706
io_traces.ns241 S3FIFO-0.5500-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0553, byte miss ratio 0.0553
io_traces.ns241 S3FIFO-0.9500-0.9000 cache size     2051, 37400000 req, miss ratio 0.3841, byte miss ratio 0.3841
io_traces.ns241 S3FIFO-0.9500-0.9000 cache size     6153, 37400000 req, miss ratio 0.2341, byte miss ratio 0.2341
io_traces.ns241 S3FIFO-0.9500-0.9000 cache size    20510, 37400000 req, miss ratio 0.1283, byte miss ratio 0.1283
io_traces.ns241 S3FIFO-0.9500-0.9000 cache size    61532, 37400000 req, miss ratio 0.1123, byte miss ratio 0.1123
io_traces.ns241 S3FIFO-0.9500-0.9000 cache size   205108, 37400000 req, miss ratio 0.1001, byte miss ratio 0.1001
io_traces.ns241 S3FIFO-0.9500-0.9000 cache size   410216, 37400000 req, miss ratio 0.0949, byte miss ratio 0.0949
io_traces.ns241 S3FIFO-0.9500-0.9000 cache size   820432, 37400000 req, miss ratio 0.0750, byte miss ratio 0.0750
io_traces.ns241 S3FIFO-0.9500-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0557, byte miss ratio 0.0557
io_traces.ns241 S3FIFO-0.1500-0.9000 cache size     2051, 37400000 req, miss ratio 0.2670, byte miss ratio 0.2670
io_traces.ns241 S3FIFO-0.1500-0.9000 cache size     6153, 37400000 req, miss ratio 0.2092, byte miss ratio 0.2092
io_traces.ns241 S3FIFO-0.1500-0.9000 cache size    20510, 37400000 req, miss ratio 0.1394, byte miss ratio 0.1394
io_traces.ns241 S3FIFO-0.1500-0.9000 cache size    61532, 37400000 req, miss ratio 0.1155, byte miss ratio 0.1155
io_traces.ns241 S3FIFO-0.1500-0.9000 cache size   205108, 37400000 req, miss ratio 0.0914, byte miss ratio 0.0914
io_traces.ns241 S3FIFO-0.1500-0.9000 cache size   410216, 37400000 req, miss ratio 0.0889, byte miss ratio 0.0889
io_traces.ns241 S3FIFO-0.1500-0.9000 cache size   820432, 37400000 req, miss ratio 0.0686, byte miss ratio 0.0686
io_traces.ns241 S3FIFO-0.1500-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0552, byte miss ratio 0.0552
io_traces.ns241 S3FIFO-0.9000-0.9000 cache size     2051, 37400000 req, miss ratio 0.3754, byte miss ratio 0.3754
io_traces.ns241 S3FIFO-0.9000-0.9000 cache size     6153, 37400000 req, miss ratio 0.2282, byte miss ratio 0.2282
io_traces.ns241 S3FIFO-0.9000-0.9000 cache size    20510, 37400000 req, miss ratio 0.1264, byte miss ratio 0.1264
io_traces.ns241 S3FIFO-0.9000-0.9000 cache size    61532, 37400000 req, miss ratio 0.1122, byte miss ratio 0.1122
io_traces.ns241 S3FIFO-0.9000-0.9000 cache size   205108, 37400000 req, miss ratio 0.1000, byte miss ratio 0.1000
io_traces.ns241 S3FIFO-0.9000-0.9000 cache size   410216, 37400000 req, miss ratio 0.0945, byte miss ratio 0.0945
io_traces.ns241 S3FIFO-0.9000-0.9000 cache size   820432, 37400000 req, miss ratio 0.0748, byte miss ratio 0.0748
io_traces.ns241 S3FIFO-0.9000-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0555, byte miss ratio 0.0555
io_traces.ns241 S3FIFO-0.6500-0.9000 cache size     2051, 37400000 req, miss ratio 0.3252, byte miss ratio 0.3252
io_traces.ns241 S3FIFO-0.6500-0.9000 cache size     6153, 37400000 req, miss ratio 0.2074, byte miss ratio 0.2074
io_traces.ns241 S3FIFO-0.6500-0.9000 cache size    20510, 37400000 req, miss ratio 0.1226, byte miss ratio 0.1226
io_traces.ns241 S3FIFO-0.6500-0.9000 cache size    61532, 37400000 req, miss ratio 0.1118, byte miss ratio 0.1118
io_traces.ns241 S3FIFO-0.6500-0.9000 cache size   205108, 37400000 req, miss ratio 0.0978, byte miss ratio 0.0978
io_traces.ns241 S3FIFO-0.6500-0.9000 cache size   410216, 37400000 req, miss ratio 0.0908, byte miss ratio 0.0908
io_traces.ns241 S3FIFO-0.6500-0.9000 cache size   820432, 37400000 req, miss ratio 0.0728, byte miss ratio 0.0728
io_traces.ns241 S3FIFO-0.6500-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0553, byte miss ratio 0.0553
io_traces.ns241 S3FIFO-0.0250-1.9000 cache size     2051, 37400000 req, miss ratio 0.2814, byte miss ratio 0.2814
io_traces.ns241 S3FIFO-0.0250-1.9000 cache size     6153, 37400000 req, miss ratio 0.2216, byte miss ratio 0.2216
io_traces.ns241 S3FIFO-0.0250-1.9000 cache size    20510, 37400000 req, miss ratio 0.1602, byte miss ratio 0.1602
io_traces.ns241 S3FIFO-0.0250-1.9000 cache size    61532, 37400000 req, miss ratio 0.1411, byte miss ratio 0.1411
io_traces.ns241 S3FIFO-0.0250-1.9000 cache size   205108, 37400000 req, miss ratio 0.1019, byte miss ratio 0.1019
io_traces.ns241 S3FIFO-0.0250-1.9000 cache size   410216, 37400000 req, miss ratio 0.0860, byte miss ratio 0.0860
io_traces.ns241 S3FIFO-0.0250-1.9000 cache size   820432, 37400000 req, miss ratio 0.0684, byte miss ratio 0.0684
io_traces.ns241 S3FIFO-0.0250-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0551, byte miss ratio 0.0551
io_traces.ns241 S3FIFO-0.7500-1.9000 cache size     2051, 37400000 req, miss ratio 0.3466, byte miss ratio 0.3466
io_traces.ns241 S3FIFO-0.7500-1.9000 cache size     6153, 37400000 req, miss ratio 0.2093, byte miss ratio 0.2093
io_traces.ns241 S3FIFO-0.7500-1.9000 cache size    20510, 37400000 req, miss ratio 0.1238, byte miss ratio 0.1238
io_traces.ns241 S3FIFO-0.7500-1.9000 cache size    61532, 37400000 req, miss ratio 0.1119, byte miss ratio 0.1119
io_traces.ns241 S3FIFO-0.7500-1.9000 cache size   205108, 37400000 req, miss ratio 0.0990, byte miss ratio 0.0990
io_traces.ns241 S3FIFO-0.7500-1.9000 cache size   410216, 37400000 req, miss ratio 0.0925, byte miss ratio 0.0925
io_traces.ns241 S3FIFO-0.7500-1.9000 cache size   820432, 37400000 req, miss ratio 0.0741, byte miss ratio 0.0741
io_traces.ns241 S3FIFO-0.7500-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0554, byte miss ratio 0.0554
io_traces.ns241 S3FIFO-0.3500-1.9000 cache size     2051, 37400000 req, miss ratio 0.2678, byte miss ratio 0.2678
io_traces.ns241 S3FIFO-0.3500-1.9000 cache size     6153, 37400000 req, miss ratio 0.2067, byte miss ratio 0.2067
io_traces.ns241 S3FIFO-0.3500-1.9000 cache size    20510, 37400000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns241 S3FIFO-0.3500-1.9000 cache size    61532, 37400000 req, miss ratio 0.1119, byte miss ratio 0.1119
io_traces.ns241 S3FIFO-0.3500-1.9000 cache size   205108, 37400000 req, miss ratio 0.0931, byte miss ratio 0.0931
io_traces.ns241 S3FIFO-0.3500-1.9000 cache size   410216, 37400000 req, miss ratio 0.0891, byte miss ratio 0.0891
io_traces.ns241 S3FIFO-0.3500-1.9000 cache size   820432, 37400000 req, miss ratio 0.0681, byte miss ratio 0.0681
io_traces.ns241 S3FIFO-0.3500-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0552, byte miss ratio 0.0552
io_traces.ns241 S3FIFO-0.5000-1.9000 cache size     2051, 37400000 req, miss ratio 0.2944, byte miss ratio 0.2944
io_traces.ns241 S3FIFO-0.5000-1.9000 cache size     6153, 37400000 req, miss ratio 0.2066, byte miss ratio 0.2066
io_traces.ns241 S3FIFO-0.5000-1.9000 cache size    20510, 37400000 req, miss ratio 0.1231, byte miss ratio 0.1231
io_traces.ns241 S3FIFO-0.5000-1.9000 cache size    61532, 37400000 req, miss ratio 0.1117, byte miss ratio 0.1117
io_traces.ns241 S3FIFO-0.5000-1.9000 cache size   205108, 37400000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns241 S3FIFO-0.5000-1.9000 cache size   410216, 37400000 req, miss ratio 0.0896, byte miss ratio 0.0896
io_traces.ns241 S3FIFO-0.5000-1.9000 cache size   820432, 37400000 req, miss ratio 0.0704, byte miss ratio 0.0704
io_traces.ns241 S3FIFO-0.5000-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0553, byte miss ratio 0.0553
io_traces.ns241 S3FIFO-0.0250-0.9000 cache size     2051, 37400000 req, miss ratio 0.2846, byte miss ratio 0.2846
io_traces.ns241 S3FIFO-0.0250-0.9000 cache size     6153, 37400000 req, miss ratio 0.2226, byte miss ratio 0.2226
io_traces.ns241 S3FIFO-0.0250-0.9000 cache size    20510, 37400000 req, miss ratio 0.1606, byte miss ratio 0.1606
io_traces.ns241 S3FIFO-0.0250-0.9000 cache size    61532, 37400000 req, miss ratio 0.1414, byte miss ratio 0.1414
io_traces.ns241 S3FIFO-0.0250-0.9000 cache size   205108, 37400000 req, miss ratio 0.1020, byte miss ratio 0.1020
io_traces.ns241 S3FIFO-0.0250-0.9000 cache size   410216, 37400000 req, miss ratio 0.0860, byte miss ratio 0.0860
io_traces.ns241 S3FIFO-0.0250-0.9000 cache size   820432, 37400000 req, miss ratio 0.0684, byte miss ratio 0.0684
io_traces.ns241 S3FIFO-0.0250-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0551, byte miss ratio 0.0551
io_traces.ns241 S3FIFO-0.3000-1.9000 cache size     2051, 37400000 req, miss ratio 0.2653, byte miss ratio 0.2653
io_traces.ns241 S3FIFO-0.3000-1.9000 cache size     6153, 37400000 req, miss ratio 0.2069, byte miss ratio 0.2069
io_traces.ns241 S3FIFO-0.3000-1.9000 cache size    20510, 37400000 req, miss ratio 0.1287, byte miss ratio 0.1287
io_traces.ns241 S3FIFO-0.3000-1.9000 cache size    61532, 37400000 req, miss ratio 0.1119, byte miss ratio 0.1119
io_traces.ns241 S3FIFO-0.3000-1.9000 cache size   205108, 37400000 req, miss ratio 0.0925, byte miss ratio 0.0925
io_traces.ns241 S3FIFO-0.3000-1.9000 cache size   410216, 37400000 req, miss ratio 0.0889, byte miss ratio 0.0889
io_traces.ns241 S3FIFO-0.3000-1.9000 cache size   820432, 37400000 req, miss ratio 0.0683, byte miss ratio 0.0683
io_traces.ns241 S3FIFO-0.3000-1.9000 cache size  1640865, 37400000 req, miss ratio 0.0552, byte miss ratio 0.0552
io_traces.ns241 S3FIFO-0.2500-0.9000 cache size     2051, 37400000 req, miss ratio 0.2644, byte miss ratio 0.2644
io_traces.ns241 S3FIFO-0.2500-0.9000 cache size     6153, 37400000 req, miss ratio 0.2074, byte miss ratio 0.2074
io_traces.ns241 S3FIFO-0.2500-0.9000 cache size    20510, 37400000 req, miss ratio 0.1314, byte miss ratio 0.1314
io_traces.ns241 S3FIFO-0.2500-0.9000 cache size    61532, 37400000 req, miss ratio 0.1130, byte miss ratio 0.1130
io_traces.ns241 S3FIFO-0.2500-0.9000 cache size   205108, 37400000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns241 S3FIFO-0.2500-0.9000 cache size   410216, 37400000 req, miss ratio 0.0889, byte miss ratio 0.0889
io_traces.ns241 S3FIFO-0.2500-0.9000 cache size   820432, 37400000 req, miss ratio 0.0683, byte miss ratio 0.0683
io_traces.ns241 S3FIFO-0.2500-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0552, byte miss ratio 0.0552
io_traces.ns241 S3FIFO-0.7000-0.9000 cache size     2051, 37400000 req, miss ratio 0.3365, byte miss ratio 0.3365
io_traces.ns241 S3FIFO-0.7000-0.9000 cache size     6153, 37400000 req, miss ratio 0.2080, byte miss ratio 0.2080
io_traces.ns241 S3FIFO-0.7000-0.9000 cache size    20510, 37400000 req, miss ratio 0.1236, byte miss ratio 0.1236
io_traces.ns241 S3FIFO-0.7000-0.9000 cache size    61532, 37400000 req, miss ratio 0.1119, byte miss ratio 0.1119
io_traces.ns241 S3FIFO-0.7000-0.9000 cache size   205108, 37400000 req, miss ratio 0.0984, byte miss ratio 0.0984
io_traces.ns241 S3FIFO-0.7000-0.9000 cache size   410216, 37400000 req, miss ratio 0.0916, byte miss ratio 0.0916
io_traces.ns241 S3FIFO-0.7000-0.9000 cache size   820432, 37400000 req, miss ratio 0.0735, byte miss ratio 0.0735
io_traces.ns241 S3FIFO-0.7000-0.9000 cache size  1640865, 37400000 req, miss ratio 0.0553, byte miss ratio 0.0553
io_traces.ns241 S3FIFO-0.6000-0.9000 cache size     2051, 37400000 req, miss ratio 0.3132, byte miss ratio 0.3132
