cdn1_colo28.ns619 S3FIFO-0.0250-0.9000 cache size      164, 1404910 req, miss ratio 0.1190, byte miss ratio 0.1190
cdn1_colo28.ns619 S3FIFO-0.0250-0.9000 cache size      492, 1404910 req, miss ratio 0.1178, byte miss ratio 0.1178
cdn1_colo28.ns619 S3FIFO-0.0250-0.9000 cache size     1640, 1404910 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns619 S3FIFO-0.0250-0.9000 cache size     4920, 1404910 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns619 S3FIFO-0.0250-0.9000 cache size    16401, 1404910 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns619 S3FIFO-0.0250-0.9000 cache size    32802, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.0250-0.9000 cache size    65605, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.0250-0.9000 cache size   131211, 1404910 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_colo28.ns619 S3FIFO-0.8500-0.9000 cache size      164, 1404910 req, miss ratio 0.1306, byte miss ratio 0.1306
cdn1_colo28.ns619 S3FIFO-0.8500-0.9000 cache size      492, 1404910 req, miss ratio 0.1213, byte miss ratio 0.1213
cdn1_colo28.ns619 S3FIFO-0.8500-0.9000 cache size     1640, 1404910 req, miss ratio 0.1174, byte miss ratio 0.1174
cdn1_colo28.ns619 S3FIFO-0.8500-0.9000 cache size     4920, 1404910 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns619 S3FIFO-0.8500-0.9000 cache size    16401, 1404910 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns619 S3FIFO-0.8500-0.9000 cache size    32802, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.8500-0.9000 cache size    65605, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.8500-0.9000 cache size   131211, 1404910 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_colo28.ns619 S3FIFO-0.9500-1.9000 cache size      164, 1404910 req, miss ratio 0.1415, byte miss ratio 0.1415
cdn1_colo28.ns619 S3FIFO-0.9500-1.9000 cache size      492, 1404910 req, miss ratio 0.1270, byte miss ratio 0.1270
cdn1_colo28.ns619 S3FIFO-0.9500-1.9000 cache size     1640, 1404910 req, miss ratio 0.1202, byte miss ratio 0.1202
cdn1_colo28.ns619 S3FIFO-0.9500-1.9000 cache size     4920, 1404910 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns619 S3FIFO-0.9500-1.9000 cache size    16401, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.9500-1.9000 cache size    32802, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.9500-1.9000 cache size    65605, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.9500-1.9000 cache size   131211, 1404910 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_colo28.ns619 S3FIFO-0.5500-1.9000 cache size      164, 1404910 req, miss ratio 0.1218, byte miss ratio 0.1218
cdn1_colo28.ns619 S3FIFO-0.5500-1.9000 cache size      492, 1404910 req, miss ratio 0.1178, byte miss ratio 0.1178
cdn1_colo28.ns619 S3FIFO-0.5500-1.9000 cache size     1640, 1404910 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns619 S3FIFO-0.5500-1.9000 cache size     4920, 1404910 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns619 S3FIFO-0.5500-1.9000 cache size    16401, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.5500-1.9000 cache size    32802, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.5500-1.9000 cache size    65605, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.5500-1.9000 cache size   131211, 1404910 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_colo28.ns619 S3FIFO-0.6000-0.9000 cache size      164, 1404910 req, miss ratio 0.1224, byte miss ratio 0.1224
cdn1_colo28.ns619 S3FIFO-0.6000-0.9000 cache size      492, 1404910 req, miss ratio 0.1181, byte miss ratio 0.1181
cdn1_colo28.ns619 S3FIFO-0.6000-0.9000 cache size     1640, 1404910 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns619 S3FIFO-0.6000-0.9000 cache size     4920, 1404910 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns619 S3FIFO-0.6000-0.9000 cache size    16401, 1404910 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns619 S3FIFO-0.6000-0.9000 cache size    32802, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.6000-0.9000 cache size    65605, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.6000-0.9000 cache size   131211, 1404910 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_colo28.ns619 S3FIFO-0.3000-1.9000 cache size      164, 1404910 req, miss ratio 0.1197, byte miss ratio 0.1197
cdn1_colo28.ns619 S3FIFO-0.3000-1.9000 cache size      492, 1404910 req, miss ratio 0.1176, byte miss ratio 0.1176
cdn1_colo28.ns619 S3FIFO-0.3000-1.9000 cache size     1640, 1404910 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns619 S3FIFO-0.3000-1.9000 cache size     4920, 1404910 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns619 S3FIFO-0.3000-1.9000 cache size    16401, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.3000-1.9000 cache size    32802, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.3000-1.9000 cache size    65605, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.3000-1.9000 cache size   131211, 1404910 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_colo28.ns619 S3FIFO-0.6500-1.9000 cache size      164, 1404910 req, miss ratio 0.1232, byte miss ratio 0.1232
cdn1_colo28.ns619 S3FIFO-0.6500-1.9000 cache size      492, 1404910 req, miss ratio 0.1182, byte miss ratio 0.1182
cdn1_colo28.ns619 S3FIFO-0.6500-1.9000 cache size     1640, 1404910 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns619 S3FIFO-0.6500-1.9000 cache size     4920, 1404910 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns619 S3FIFO-0.6500-1.9000 cache size    16401, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.6500-1.9000 cache size    32802, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.6500-1.9000 cache size    65605, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.6500-1.9000 cache size   131211, 1404910 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_colo28.ns619 S3FIFO-0.4500-1.9000 cache size      164, 1404910 req, miss ratio 0.1207, byte miss ratio 0.1207
cdn1_colo28.ns619 S3FIFO-0.4500-1.9000 cache size      492, 1404910 req, miss ratio 0.1176, byte miss ratio 0.1176
cdn1_colo28.ns619 S3FIFO-0.4500-1.9000 cache size     1640, 1404910 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns619 S3FIFO-0.4500-1.9000 cache size     4920, 1404910 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns619 S3FIFO-0.4500-1.9000 cache size    16401, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.4500-1.9000 cache size    32802, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.4500-1.9000 cache size    65605, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.4500-1.9000 cache size   131211, 1404910 req, miss ratio 0.1167, byte miss ratio 0.1167
cdn1_colo28.ns619 S3FIFO-0.7500-0.9000 cache size      164, 1404910 req, miss ratio 0.1256, byte miss ratio 0.1256
cdn1_colo28.ns619 S3FIFO-0.7500-0.9000 cache size      492, 1404910 req, miss ratio 0.1192, byte miss ratio 0.1192
cdn1_colo28.ns619 S3FIFO-0.7500-0.9000 cache size     1640, 1404910 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns619 S3FIFO-0.7500-0.9000 cache size     4920, 1404910 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns619 S3FIFO-0.7500-0.9000 cache size    16401, 1404910 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns619 S3FIFO-0.7500-0.9000 cache size    32802, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_colo28.ns619 S3FIFO-0.7500-0.9000 cache size    65605, 1404910 req, miss ratio 0.1168, byte miss ratio 0.1168
