io_traces.ns754 S3FIFO-0.8000-0.9000 cache size      821, 2800000 req, miss ratio 0.6958, byte miss ratio 0.6958
io_traces.ns754 S3FIFO-0.8000-0.9000 cache size     2463, 2800000 req, miss ratio 0.6944, byte miss ratio 0.6944
io_traces.ns754 S3FIFO-0.8000-0.9000 cache size     8212, 2800000 req, miss ratio 0.6941, byte miss ratio 0.6941
io_traces.ns754 S3FIFO-0.8000-0.9000 cache size    24637, 2800000 req, miss ratio 0.6106, byte miss ratio 0.6106
io_traces.ns754 S3FIFO-0.8000-0.9000 cache size    82125, 2800000 req, miss ratio 0.4174, byte miss ratio 0.4174
io_traces.ns754 S3FIFO-0.8000-0.9000 cache size   164250, 2800000 req, miss ratio 0.3460, byte miss ratio 0.3460
io_traces.ns754 S3FIFO-0.8000-0.9000 cache size   328501, 2800000 req, miss ratio 0.3233, byte miss ratio 0.3233
io_traces.ns754 S3FIFO-0.8000-0.9000 cache size   657002, 2800000 req, miss ratio 0.2952, byte miss ratio 0.2952
io_traces.ns754 S3FIFO-0.9000-0.9000 cache size      821, 2800000 req, miss ratio 0.7014, byte miss ratio 0.7014
io_traces.ns754 S3FIFO-0.9000-0.9000 cache size     2463, 2800000 req, miss ratio 0.6948, byte miss ratio 0.6948
io_traces.ns754 S3FIFO-0.9000-0.9000 cache size     8212, 2800000 req, miss ratio 0.6941, byte miss ratio 0.6941
io_traces.ns754 S3FIFO-0.9000-0.9000 cache size    24637, 2800000 req, miss ratio 0.6203, byte miss ratio 0.6203
io_traces.ns754 S3FIFO-0.9000-0.9000 cache size    82125, 2800000 req, miss ratio 0.4429, byte miss ratio 0.4429
io_traces.ns754 S3FIFO-0.9000-0.9000 cache size   164250, 2800000 req, miss ratio 0.3703, byte miss ratio 0.3703
io_traces.ns754 S3FIFO-0.9000-0.9000 cache size   328501, 2800000 req, miss ratio 0.3303, byte miss ratio 0.3303
io_traces.ns754 S3FIFO-0.9000-0.9000 cache size   657002, 2800000 req, miss ratio 0.2994, byte miss ratio 0.2994
io_traces.ns754 S3FIFO-0.7500-1.9000 cache size      821, 2800000 req, miss ratio 0.6953, byte miss ratio 0.6953
io_traces.ns754 S3FIFO-0.7500-1.9000 cache size     2463, 2800000 req, miss ratio 0.6944, byte miss ratio 0.6944
io_traces.ns754 S3FIFO-0.7500-1.9000 cache size     8212, 2800000 req, miss ratio 0.6936, byte miss ratio 0.6936
io_traces.ns754 S3FIFO-0.7500-1.9000 cache size    24637, 2800000 req, miss ratio 0.6122, byte miss ratio 0.6122
io_traces.ns754 S3FIFO-0.7500-1.9000 cache size    82125, 2800000 req, miss ratio 0.4037, byte miss ratio 0.4037
io_traces.ns754 S3FIFO-0.7500-1.9000 cache size   164250, 2800000 req, miss ratio 0.3381, byte miss ratio 0.3381
io_traces.ns754 S3FIFO-0.7500-1.9000 cache size   328501, 2800000 req, miss ratio 0.3232, byte miss ratio 0.3232
io_traces.ns754 S3FIFO-0.7500-1.9000 cache size   657002, 2800000 req, miss ratio 0.2952, byte miss ratio 0.2952
io_traces.ns754 S3FIFO-0.1000-1.9000 cache size      821, 2800000 req, miss ratio 0.6967, byte miss ratio 0.6967
io_traces.ns754 S3FIFO-0.1000-1.9000 cache size     2463, 2800000 req, miss ratio 0.6952, byte miss ratio 0.6952
io_traces.ns754 S3FIFO-0.1000-1.9000 cache size     8212, 2800000 req, miss ratio 0.6481, byte miss ratio 0.6481
io_traces.ns754 S3FIFO-0.1000-1.9000 cache size    24637, 2800000 req, miss ratio 0.4993, byte miss ratio 0.4993
io_traces.ns754 S3FIFO-0.1000-1.9000 cache size    82125, 2800000 req, miss ratio 0.3348, byte miss ratio 0.3348
io_traces.ns754 S3FIFO-0.1000-1.9000 cache size   164250, 2800000 req, miss ratio 0.3312, byte miss ratio 0.3312
io_traces.ns754 S3FIFO-0.1000-1.9000 cache size   328501, 2800000 req, miss ratio 0.3196, byte miss ratio 0.3196
io_traces.ns754 S3FIFO-0.1000-1.9000 cache size   657002, 2800000 req, miss ratio 0.2952, byte miss ratio 0.2952
io_traces.ns754 S3FIFO-0.6000-0.9000 cache size      821, 2800000 req, miss ratio 0.6951, byte miss ratio 0.6951
io_traces.ns754 S3FIFO-0.6000-0.9000 cache size     2463, 2800000 req, miss ratio 0.6944, byte miss ratio 0.6944
io_traces.ns754 S3FIFO-0.6000-0.9000 cache size     8212, 2800000 req, miss ratio 0.6941, byte miss ratio 0.6941
io_traces.ns754 S3FIFO-0.6000-0.9000 cache size    24637, 2800000 req, miss ratio 0.5830, byte miss ratio 0.5830
io_traces.ns754 S3FIFO-0.6000-0.9000 cache size    82125, 2800000 req, miss ratio 0.3596, byte miss ratio 0.3596
io_traces.ns754 S3FIFO-0.6000-0.9000 cache size   164250, 2800000 req, miss ratio 0.3324, byte miss ratio 0.3324
io_traces.ns754 S3FIFO-0.6000-0.9000 cache size   328501, 2800000 req, miss ratio 0.3167, byte miss ratio 0.3167
io_traces.ns754 S3FIFO-0.6000-0.9000 cache size   657002, 2800000 req, miss ratio 0.2952, byte miss ratio 0.2952
io_traces.ns754 S3FIFO-0.4500-0.9000 cache size      821, 2800000 req, miss ratio 0.6955, byte miss ratio 0.6955
io_traces.ns754 S3FIFO-0.4500-0.9000 cache size     2463, 2800000 req, miss ratio 0.6945, byte miss ratio 0.6945
io_traces.ns754 S3FIFO-0.4500-0.9000 cache size     8212, 2800000 req, miss ratio 0.6940, byte miss ratio 0.6940
io_traces.ns754 S3FIFO-0.4500-0.9000 cache size    24637, 2800000 req, miss ratio 0.5725, byte miss ratio 0.5725
io_traces.ns754 S3FIFO-0.4500-0.9000 cache size    82125, 2800000 req, miss ratio 0.3373, byte miss ratio 0.3373
io_traces.ns754 S3FIFO-0.4500-0.9000 cache size   164250, 2800000 req, miss ratio 0.3312, byte miss ratio 0.3312
io_traces.ns754 S3FIFO-0.4500-0.9000 cache size   328501, 2800000 req, miss ratio 0.3196, byte miss ratio 0.3196
io_traces.ns754 S3FIFO-0.4500-0.9000 cache size   657002, 2800000 req, miss ratio 0.2952, byte miss ratio 0.2952
io_traces.ns754 S3FIFO-0.1500-1.9000 cache size      821, 2800000 req, miss ratio 0.6967, byte miss ratio 0.6967
io_traces.ns754 S3FIFO-0.1500-1.9000 cache size     2463, 2800000 req, miss ratio 0.6949, byte miss ratio 0.6949
io_traces.ns754 S3FIFO-0.1500-1.9000 cache size     8212, 2800000 req, miss ratio 0.6507, byte miss ratio 0.6507
io_traces.ns754 S3FIFO-0.1500-1.9000 cache size    24637, 2800000 req, miss ratio 0.5116, byte miss ratio 0.5116
io_traces.ns754 S3FIFO-0.1500-1.9000 cache size    82125, 2800000 req, miss ratio 0.3350, byte miss ratio 0.3350
io_traces.ns754 S3FIFO-0.1500-1.9000 cache size   164250, 2800000 req, miss ratio 0.3312, byte miss ratio 0.3312
io_traces.ns754 S3FIFO-0.1500-1.9000 cache size   328501, 2800000 req, miss ratio 0.3196, byte miss ratio 0.3196
io_traces.ns754 S3FIFO-0.1500-1.9000 cache size   657002, 2800000 req, miss ratio 0.2952, byte miss ratio 0.2952
io_traces.ns754 S3FIFO-0.0250-1.9000 cache size      821, 2800000 req, miss ratio 0.7019, byte miss ratio 0.7019
io_traces.ns754 S3FIFO-0.0250-1.9000 cache size     2463, 2800000 req, miss ratio 0.6962, byte miss ratio 0.6962
io_traces.ns754 S3FIFO-0.0250-1.9000 cache size     8212, 2800000 req, miss ratio 0.6436, byte miss ratio 0.6436
io_traces.ns754 S3FIFO-0.0250-1.9000 cache size    24637, 2800000 req, miss ratio 0.4843, byte miss ratio 0.4843
io_traces.ns754 S3FIFO-0.0250-1.9000 cache size    82125, 2800000 req, miss ratio 0.3348, byte miss ratio 0.3348
io_traces.ns754 S3FIFO-0.0250-1.9000 cache size   164250, 2800000 req, miss ratio 0.3312, byte miss ratio 0.3312
io_traces.ns754 S3FIFO-0.0250-1.9000 cache size   328501, 2800000 req, miss ratio 0.3196, byte miss ratio 0.3196
io_traces.ns754 S3FIFO-0.0250-1.9000 cache size   657002, 2800000 req, miss ratio 0.2952, byte miss ratio 0.2952
io_traces.ns754 S3FIFO-0.9500-1.9000 cache size      821, 2800000 req, miss ratio 0.7056, byte miss ratio 0.7056
