tencentBlock.ns5457 S3FIFO-0.0500-0.9000 cache size      368, 6066961 req, miss ratio 0.3534, byte miss ratio 0.3534
tencentBlock.ns5457 S3FIFO-0.0500-0.9000 cache size     1104, 6066961 req, miss ratio 0.3117, byte miss ratio 0.3117
tencentBlock.ns5457 S3FIFO-0.0500-0.9000 cache size     3681, 6066961 req, miss ratio 0.2539, byte miss ratio 0.2539
tencentBlock.ns5457 S3FIFO-0.0500-0.9000 cache size    11044, 6066961 req, miss ratio 0.1973, byte miss ratio 0.1973
tencentBlock.ns5457 S3FIFO-0.0500-0.9000 cache size    36815, 6066961 req, miss ratio 0.1553, byte miss ratio 0.1553
tencentBlock.ns5457 S3FIFO-0.0500-0.9000 cache size    73631, 6066961 req, miss ratio 0.1288, byte miss ratio 0.1288
tencentBlock.ns5457 S3FIFO-0.0500-0.9000 cache size   147263, 6066961 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns5457 S3FIFO-0.0500-0.9000 cache size   294526, 6066961 req, miss ratio 0.0615, byte miss ratio 0.0615
tencentBlock.ns5457 S3FIFO-0.1500-1.9000 cache size      368, 6066961 req, miss ratio 0.3461, byte miss ratio 0.3461
tencentBlock.ns5457 S3FIFO-0.1500-1.9000 cache size     1104, 6066961 req, miss ratio 0.3087, byte miss ratio 0.3087
tencentBlock.ns5457 S3FIFO-0.1500-1.9000 cache size     3681, 6066961 req, miss ratio 0.2510, byte miss ratio 0.2510
tencentBlock.ns5457 S3FIFO-0.1500-1.9000 cache size    11044, 6066961 req, miss ratio 0.1934, byte miss ratio 0.1934
tencentBlock.ns5457 S3FIFO-0.1500-1.9000 cache size    36815, 6066961 req, miss ratio 0.1581, byte miss ratio 0.1581
tencentBlock.ns5457 S3FIFO-0.1500-1.9000 cache size    73631, 6066961 req, miss ratio 0.1336, byte miss ratio 0.1336
tencentBlock.ns5457 S3FIFO-0.1500-1.9000 cache size   147263, 6066961 req, miss ratio 0.0798, byte miss ratio 0.0798
tencentBlock.ns5457 S3FIFO-0.1500-1.9000 cache size   294526, 6066961 req, miss ratio 0.0615, byte miss ratio 0.0615
tencentBlock.ns5457 S3FIFO-0.4500-0.9000 cache size      368, 6066961 req, miss ratio 0.3565, byte miss ratio 0.3565
tencentBlock.ns5457 S3FIFO-0.4500-0.9000 cache size     1104, 6066961 req, miss ratio 0.3133, byte miss ratio 0.3133
tencentBlock.ns5457 S3FIFO-0.4500-0.9000 cache size     3681, 6066961 req, miss ratio 0.2583, byte miss ratio 0.2583
tencentBlock.ns5457 S3FIFO-0.4500-0.9000 cache size    11044, 6066961 req, miss ratio 0.2085, byte miss ratio 0.2085
tencentBlock.ns5457 S3FIFO-0.4500-0.9000 cache size    36815, 6066961 req, miss ratio 0.1584, byte miss ratio 0.1584
tencentBlock.ns5457 S3FIFO-0.4500-0.9000 cache size    73631, 6066961 req, miss ratio 0.1391, byte miss ratio 0.1391
tencentBlock.ns5457 S3FIFO-0.4500-0.9000 cache size   147263, 6066961 req, miss ratio 0.0833, byte miss ratio 0.0833
tencentBlock.ns5457 S3FIFO-0.4500-0.9000 cache size   294526, 6066961 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns5457 S3FIFO-0.4000-1.9000 cache size      368, 6066961 req, miss ratio 0.3544, byte miss ratio 0.3544
tencentBlock.ns5457 S3FIFO-0.4000-1.9000 cache size     1104, 6066961 req, miss ratio 0.3142, byte miss ratio 0.3142
tencentBlock.ns5457 S3FIFO-0.4000-1.9000 cache size     3681, 6066961 req, miss ratio 0.2581, byte miss ratio 0.2581
tencentBlock.ns5457 S3FIFO-0.4000-1.9000 cache size    11044, 6066961 req, miss ratio 0.2078, byte miss ratio 0.2078
tencentBlock.ns5457 S3FIFO-0.4000-1.9000 cache size    36815, 6066961 req, miss ratio 0.1594, byte miss ratio 0.1594
tencentBlock.ns5457 S3FIFO-0.4000-1.9000 cache size    73631, 6066961 req, miss ratio 0.1385, byte miss ratio 0.1385
tencentBlock.ns5457 S3FIFO-0.4000-1.9000 cache size   147263, 6066961 req, miss ratio 0.0819, byte miss ratio 0.0819
tencentBlock.ns5457 S3FIFO-0.4000-1.9000 cache size   294526, 6066961 req, miss ratio 0.0621, byte miss ratio 0.0621
