tencentBlock.ns7629 S3FIFO-0.7000-1.9000 cache size       72, 7846758 req, miss ratio 0.8441, byte miss ratio 0.8441
tencentBlock.ns7629 S3FIFO-0.7000-1.9000 cache size      217, 7846758 req, miss ratio 0.7450, byte miss ratio 0.7450
tencentBlock.ns7629 S3FIFO-0.7000-1.9000 cache size      723, 7846758 req, miss ratio 0.6557, byte miss ratio 0.6557
tencentBlock.ns7629 S3FIFO-0.7000-1.9000 cache size     2171, 7846758 req, miss ratio 0.6095, byte miss ratio 0.6095
tencentBlock.ns7629 S3FIFO-0.7000-1.9000 cache size     7236, 7846758 req, miss ratio 0.4791, byte miss ratio 0.4791
tencentBlock.ns7629 S3FIFO-0.7000-1.9000 cache size    14473, 7846758 req, miss ratio 0.3501, byte miss ratio 0.3501
tencentBlock.ns7629 S3FIFO-0.7000-1.9000 cache size    28946, 7846758 req, miss ratio 0.0502, byte miss ratio 0.0502
tencentBlock.ns7629 S3FIFO-0.7000-1.9000 cache size    57893, 7846758 req, miss ratio 0.0128, byte miss ratio 0.0128
tencentBlock.ns7629 S3FIFO-0.4000-0.9000 cache size       72, 7846758 req, miss ratio 0.8097, byte miss ratio 0.8097
tencentBlock.ns7629 S3FIFO-0.4000-0.9000 cache size      217, 7846758 req, miss ratio 0.7402, byte miss ratio 0.7402
tencentBlock.ns7629 S3FIFO-0.4000-0.9000 cache size      723, 7846758 req, miss ratio 0.6483, byte miss ratio 0.6483
tencentBlock.ns7629 S3FIFO-0.4000-0.9000 cache size     2171, 7846758 req, miss ratio 0.6368, byte miss ratio 0.6368
tencentBlock.ns7629 S3FIFO-0.4000-0.9000 cache size     7236, 7846758 req, miss ratio 0.4066, byte miss ratio 0.4066
tencentBlock.ns7629 S3FIFO-0.4000-0.9000 cache size    14473, 7846758 req, miss ratio 0.3256, byte miss ratio 0.3256
tencentBlock.ns7629 S3FIFO-0.4000-0.9000 cache size    28946, 7846758 req, miss ratio 0.0340, byte miss ratio 0.0340
tencentBlock.ns7629 S3FIFO-0.4000-0.9000 cache size    57893, 7846758 req, miss ratio 0.0117, byte miss ratio 0.0117
tencentBlock.ns7629 S3FIFO-0.2500-0.9000 cache size       72, 7846758 req, miss ratio 0.7953, byte miss ratio 0.7953
tencentBlock.ns7629 S3FIFO-0.2500-0.9000 cache size      217, 7846758 req, miss ratio 0.7266, byte miss ratio 0.7266
tencentBlock.ns7629 S3FIFO-0.2500-0.9000 cache size      723, 7846758 req, miss ratio 0.6460, byte miss ratio 0.6460
tencentBlock.ns7629 S3FIFO-0.2500-0.9000 cache size     2171, 7846758 req, miss ratio 0.6354, byte miss ratio 0.6354
tencentBlock.ns7629 S3FIFO-0.2500-0.9000 cache size     7236, 7846758 req, miss ratio 0.3765, byte miss ratio 0.3765
