tencentBlock.ns10836 S3FIFO-0.2000-0.9000 cache size     1353, 1705307 req, miss ratio 0.9524, byte miss ratio 0.9524
tencentBlock.ns10836 S3FIFO-0.2000-0.9000 cache size     4059, 1705307 req, miss ratio 0.9520, byte miss ratio 0.9520
tencentBlock.ns10836 S3FIFO-0.2000-0.9000 cache size    13532, 1705307 req, miss ratio 0.9503, byte miss ratio 0.9503
tencentBlock.ns10836 S3FIFO-0.2000-0.9000 cache size    40597, 1705307 req, miss ratio 0.9456, byte miss ratio 0.9456
tencentBlock.ns10836 S3FIFO-0.2000-0.9000 cache size   135325, 1705307 req, miss ratio 0.8989, byte miss ratio 0.8989
tencentBlock.ns10836 S3FIFO-0.2000-0.9000 cache size   270650, 1705307 req, miss ratio 0.8746, byte miss ratio 0.8746
tencentBlock.ns10836 S3FIFO-0.2000-0.9000 cache size   541300, 1705307 req, miss ratio 0.8280, byte miss ratio 0.8280
tencentBlock.ns10836 S3FIFO-0.2000-0.9000 cache size  1082600, 1705307 req, miss ratio 0.7950, byte miss ratio 0.7950
tencentBlock.ns10836 S3FIFO-0.4500-0.9000 cache size     1353, 1705307 req, miss ratio 0.9524, byte miss ratio 0.9524
tencentBlock.ns10836 S3FIFO-0.4500-0.9000 cache size     4059, 1705307 req, miss ratio 0.9520, byte miss ratio 0.9520
tencentBlock.ns10836 S3FIFO-0.4500-0.9000 cache size    13532, 1705307 req, miss ratio 0.9503, byte miss ratio 0.9503
tencentBlock.ns10836 S3FIFO-0.4500-0.9000 cache size    40597, 1705307 req, miss ratio 0.9456, byte miss ratio 0.9456
tencentBlock.ns10836 S3FIFO-0.4500-0.9000 cache size   135325, 1705307 req, miss ratio 0.8989, byte miss ratio 0.8989
tencentBlock.ns10836 S3FIFO-0.4500-0.9000 cache size   270650, 1705307 req, miss ratio 0.8746, byte miss ratio 0.8746
tencentBlock.ns10836 S3FIFO-0.4500-0.9000 cache size   541300, 1705307 req, miss ratio 0.8280, byte miss ratio 0.8280
tencentBlock.ns10836 S3FIFO-0.4500-0.9000 cache size  1082600, 1705307 req, miss ratio 0.7950, byte miss ratio 0.7950
tencentBlock.ns10836 S3FIFO-0.2500-0.9000 cache size     1353, 1705307 req, miss ratio 0.9524, byte miss ratio 0.9524
tencentBlock.ns10836 S3FIFO-0.2500-0.9000 cache size     4059, 1705307 req, miss ratio 0.9520, byte miss ratio 0.9520
tencentBlock.ns10836 S3FIFO-0.2500-0.9000 cache size    13532, 1705307 req, miss ratio 0.9503, byte miss ratio 0.9503
tencentBlock.ns10836 S3FIFO-0.2500-0.9000 cache size    40597, 1705307 req, miss ratio 0.9456, byte miss ratio 0.9456
tencentBlock.ns10836 S3FIFO-0.2500-0.9000 cache size   135325, 1705307 req, miss ratio 0.8989, byte miss ratio 0.8989
tencentBlock.ns10836 S3FIFO-0.2500-0.9000 cache size   270650, 1705307 req, miss ratio 0.8746, byte miss ratio 0.8746
tencentBlock.ns10836 S3FIFO-0.2500-0.9000 cache size   541300, 1705307 req, miss ratio 0.8280, byte miss ratio 0.8280
tencentBlock.ns10836 S3FIFO-0.2500-0.9000 cache size  1082600, 1705307 req, miss ratio 0.7950, byte miss ratio 0.7950
tencentBlock.ns10836 S3FIFO-0.9900-1.9000 cache size     1353, 1705307 req, miss ratio 0.9549, byte miss ratio 0.9549
tencentBlock.ns10836 S3FIFO-0.9900-1.9000 cache size     4059, 1705307 req, miss ratio 0.9538, byte miss ratio 0.9538
tencentBlock.ns10836 S3FIFO-0.9900-1.9000 cache size    13532, 1705307 req, miss ratio 0.9516, byte miss ratio 0.9516
tencentBlock.ns10836 S3FIFO-0.9900-1.9000 cache size    40597, 1705307 req, miss ratio 0.9471, byte miss ratio 0.9471
tencentBlock.ns10836 S3FIFO-0.9900-1.9000 cache size   135325, 1705307 req, miss ratio 0.9425, byte miss ratio 0.9425
tencentBlock.ns10836 S3FIFO-0.9900-1.9000 cache size   270650, 1705307 req, miss ratio 0.9130, byte miss ratio 0.9130
tencentBlock.ns10836 S3FIFO-0.9900-1.9000 cache size   541300, 1705307 req, miss ratio 0.8474, byte miss ratio 0.8474
tencentBlock.ns10836 S3FIFO-0.9900-1.9000 cache size  1082600, 1705307 req, miss ratio 0.8000, byte miss ratio 0.8000
tencentBlock.ns10836 S3FIFO-0.9500-1.9000 cache size     1353, 1705307 req, miss ratio 0.9535, byte miss ratio 0.9535
tencentBlock.ns10836 S3FIFO-0.9500-1.9000 cache size     4059, 1705307 req, miss ratio 0.9528, byte miss ratio 0.9528
tencentBlock.ns10836 S3FIFO-0.9500-1.9000 cache size    13532, 1705307 req, miss ratio 0.9509, byte miss ratio 0.9509
tencentBlock.ns10836 S3FIFO-0.9500-1.9000 cache size    40597, 1705307 req, miss ratio 0.9468, byte miss ratio 0.9468
tencentBlock.ns10836 S3FIFO-0.9500-1.9000 cache size   135325, 1705307 req, miss ratio 0.9434, byte miss ratio 0.9434
tencentBlock.ns10836 S3FIFO-0.9500-1.9000 cache size   270650, 1705307 req, miss ratio 0.9075, byte miss ratio 0.9075
tencentBlock.ns10836 S3FIFO-0.9500-1.9000 cache size   541300, 1705307 req, miss ratio 0.8433, byte miss ratio 0.8433
tencentBlock.ns10836 S3FIFO-0.9500-1.9000 cache size  1082600, 1705307 req, miss ratio 0.7952, byte miss ratio 0.7952
tencentBlock.ns10836 S3FIFO-0.5500-0.9000 cache size     1353, 1705307 req, miss ratio 0.9525, byte miss ratio 0.9525
