tencentBlock.ns8256 S3FIFO-0.1000-1.9000 cache size       70, 5549052 req, miss ratio 0.4433, byte miss ratio 0.4433
tencentBlock.ns8256 S3FIFO-0.1000-1.9000 cache size      210, 5549052 req, miss ratio 0.1620, byte miss ratio 0.1620
tencentBlock.ns8256 S3FIFO-0.1000-1.9000 cache size      702, 5549052 req, miss ratio 0.0711, byte miss ratio 0.0711
tencentBlock.ns8256 S3FIFO-0.1000-1.9000 cache size     2107, 5549052 req, miss ratio 0.0613, byte miss ratio 0.0613
tencentBlock.ns8256 S3FIFO-0.1000-1.9000 cache size     7023, 5549052 req, miss ratio 0.0463, byte miss ratio 0.0463
tencentBlock.ns8256 S3FIFO-0.1000-1.9000 cache size    14047, 5549052 req, miss ratio 0.0404, byte miss ratio 0.0404
tencentBlock.ns8256 S3FIFO-0.1000-1.9000 cache size    28094, 5549052 req, miss ratio 0.0278, byte miss ratio 0.0278
tencentBlock.ns8256 S3FIFO-0.1000-1.9000 cache size    56188, 5549052 req, miss ratio 0.0135, byte miss ratio 0.0135
tencentBlock.ns8256 S3FIFO-0.3000-1.9000 cache size       70, 5549052 req, miss ratio 0.4874, byte miss ratio 0.4874
tencentBlock.ns8256 S3FIFO-0.3000-1.9000 cache size      210, 5549052 req, miss ratio 0.1880, byte miss ratio 0.1880
tencentBlock.ns8256 S3FIFO-0.3000-1.9000 cache size      702, 5549052 req, miss ratio 0.0715, byte miss ratio 0.0715
tencentBlock.ns8256 S3FIFO-0.3000-1.9000 cache size     2107, 5549052 req, miss ratio 0.0613, byte miss ratio 0.0613
tencentBlock.ns8256 S3FIFO-0.3000-1.9000 cache size     7023, 5549052 req, miss ratio 0.0466, byte miss ratio 0.0466
tencentBlock.ns8256 S3FIFO-0.3000-1.9000 cache size    14047, 5549052 req, miss ratio 0.0412, byte miss ratio 0.0412
tencentBlock.ns8256 S3FIFO-0.3000-1.9000 cache size    28094, 5549052 req, miss ratio 0.0289, byte miss ratio 0.0289
