tencentBlock.ns5170 S3FIFO-0.2500-1.9000 cache size      174, 3028701 req, miss ratio 0.2607, byte miss ratio 0.2607
tencentBlock.ns5170 S3FIFO-0.2500-1.9000 cache size      522, 3028701 req, miss ratio 0.2202, byte miss ratio 0.2202
tencentBlock.ns5170 S3FIFO-0.2500-1.9000 cache size     1740, 3028701 req, miss ratio 0.2011, byte miss ratio 0.2011
tencentBlock.ns5170 S3FIFO-0.2500-1.9000 cache size     5221, 3028701 req, miss ratio 0.1884, byte miss ratio 0.1884
tencentBlock.ns5170 S3FIFO-0.2500-1.9000 cache size    17405, 3028701 req, miss ratio 0.1275, byte miss ratio 0.1275
tencentBlock.ns5170 S3FIFO-0.2500-1.9000 cache size    34811, 3028701 req, miss ratio 0.0821, byte miss ratio 0.0821
tencentBlock.ns5170 S3FIFO-0.2500-1.9000 cache size    69623, 3028701 req, miss ratio 0.0680, byte miss ratio 0.0680
tencentBlock.ns5170 S3FIFO-0.2500-1.9000 cache size   139247, 3028701 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns5170 S3FIFO-0.0500-0.9000 cache size      174, 3028701 req, miss ratio 0.2672, byte miss ratio 0.2672
tencentBlock.ns5170 S3FIFO-0.0500-0.9000 cache size      522, 3028701 req, miss ratio 0.2261, byte miss ratio 0.2261
tencentBlock.ns5170 S3FIFO-0.0500-0.9000 cache size     1740, 3028701 req, miss ratio 0.2027, byte miss ratio 0.2027
tencentBlock.ns5170 S3FIFO-0.0500-0.9000 cache size     5221, 3028701 req, miss ratio 0.1829, byte miss ratio 0.1829
tencentBlock.ns5170 S3FIFO-0.0500-0.9000 cache size    17405, 3028701 req, miss ratio 0.1298, byte miss ratio 0.1298
tencentBlock.ns5170 S3FIFO-0.0500-0.9000 cache size    34811, 3028701 req, miss ratio 0.0892, byte miss ratio 0.0892
tencentBlock.ns5170 S3FIFO-0.0500-0.9000 cache size    69623, 3028701 req, miss ratio 0.0680, byte miss ratio 0.0680
tencentBlock.ns5170 S3FIFO-0.0500-0.9000 cache size   139247, 3028701 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns5170 S3FIFO-0.8000-0.9000 cache size      174, 3028701 req, miss ratio 0.3105, byte miss ratio 0.3105
tencentBlock.ns5170 S3FIFO-0.8000-0.9000 cache size      522, 3028701 req, miss ratio 0.2419, byte miss ratio 0.2419
tencentBlock.ns5170 S3FIFO-0.8000-0.9000 cache size     1740, 3028701 req, miss ratio 0.2106, byte miss ratio 0.2106
tencentBlock.ns5170 S3FIFO-0.8000-0.9000 cache size     5221, 3028701 req, miss ratio 0.1881, byte miss ratio 0.1881
tencentBlock.ns5170 S3FIFO-0.8000-0.9000 cache size    17405, 3028701 req, miss ratio 0.1248, byte miss ratio 0.1248
tencentBlock.ns5170 S3FIFO-0.8000-0.9000 cache size    34811, 3028701 req, miss ratio 0.0837, byte miss ratio 0.0837
tencentBlock.ns5170 S3FIFO-0.8000-0.9000 cache size    69623, 3028701 req, miss ratio 0.0684, byte miss ratio 0.0684
tencentBlock.ns5170 S3FIFO-0.8000-0.9000 cache size   139247, 3028701 req, miss ratio 0.0593, byte miss ratio 0.0593
tencentBlock.ns5170 S3FIFO-0.9900-1.9000 cache size      174, 3028701 req, miss ratio 0.3446, byte miss ratio 0.3446
tencentBlock.ns5170 S3FIFO-0.9900-1.9000 cache size      522, 3028701 req, miss ratio 0.2649, byte miss ratio 0.2649
tencentBlock.ns5170 S3FIFO-0.9900-1.9000 cache size     1740, 3028701 req, miss ratio 0.2248, byte miss ratio 0.2248
tencentBlock.ns5170 S3FIFO-0.9900-1.9000 cache size     5221, 3028701 req, miss ratio 0.1893, byte miss ratio 0.1893
tencentBlock.ns5170 S3FIFO-0.9900-1.9000 cache size    17405, 3028701 req, miss ratio 0.1267, byte miss ratio 0.1267
tencentBlock.ns5170 S3FIFO-0.9900-1.9000 cache size    34811, 3028701 req, miss ratio 0.0875, byte miss ratio 0.0875
tencentBlock.ns5170 S3FIFO-0.9900-1.9000 cache size    69623, 3028701 req, miss ratio 0.0697, byte miss ratio 0.0697
tencentBlock.ns5170 S3FIFO-0.9900-1.9000 cache size   139247, 3028701 req, miss ratio 0.0618, byte miss ratio 0.0618
tencentBlock.ns5170 S3FIFO-0.8500-0.9000 cache size      174, 3028701 req, miss ratio 0.3199, byte miss ratio 0.3199
tencentBlock.ns5170 S3FIFO-0.8500-0.9000 cache size      522, 3028701 req, miss ratio 0.2451, byte miss ratio 0.2451
tencentBlock.ns5170 S3FIFO-0.8500-0.9000 cache size     1740, 3028701 req, miss ratio 0.2128, byte miss ratio 0.2128
tencentBlock.ns5170 S3FIFO-0.8500-0.9000 cache size     5221, 3028701 req, miss ratio 0.1866, byte miss ratio 0.1866
tencentBlock.ns5170 S3FIFO-0.8500-0.9000 cache size    17405, 3028701 req, miss ratio 0.1256, byte miss ratio 0.1256
tencentBlock.ns5170 S3FIFO-0.8500-0.9000 cache size    34811, 3028701 req, miss ratio 0.0843, byte miss ratio 0.0843
tencentBlock.ns5170 S3FIFO-0.8500-0.9000 cache size    69623, 3028701 req, miss ratio 0.0683, byte miss ratio 0.0683
tencentBlock.ns5170 S3FIFO-0.8500-0.9000 cache size   139247, 3028701 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns5170 S3FIFO-0.5500-1.9000 cache size      174, 3028701 req, miss ratio 0.2748, byte miss ratio 0.2748
tencentBlock.ns5170 S3FIFO-0.5500-1.9000 cache size      522, 3028701 req, miss ratio 0.2285, byte miss ratio 0.2285
tencentBlock.ns5170 S3FIFO-0.5500-1.9000 cache size     1740, 3028701 req, miss ratio 0.2032, byte miss ratio 0.2032
tencentBlock.ns5170 S3FIFO-0.5500-1.9000 cache size     5221, 3028701 req, miss ratio 0.1947, byte miss ratio 0.1947
tencentBlock.ns5170 S3FIFO-0.5500-1.9000 cache size    17405, 3028701 req, miss ratio 0.1251, byte miss ratio 0.1251
tencentBlock.ns5170 S3FIFO-0.5500-1.9000 cache size    34811, 3028701 req, miss ratio 0.0808, byte miss ratio 0.0808
tencentBlock.ns5170 S3FIFO-0.5500-1.9000 cache size    69623, 3028701 req, miss ratio 0.0681, byte miss ratio 0.0681
