cdn1_allcolo.ns373 S3FIFO-0.9000-1.9000 cache size      190, 4376353 req, miss ratio 0.8703, byte miss ratio 0.8703
cdn1_allcolo.ns373 S3FIFO-0.9000-1.9000 cache size      570, 4376353 req, miss ratio 0.7752, byte miss ratio 0.7752
cdn1_allcolo.ns373 S3FIFO-0.9000-1.9000 cache size     1900, 4376353 req, miss ratio 0.6226, byte miss ratio 0.6226
cdn1_allcolo.ns373 S3FIFO-0.9000-1.9000 cache size     5701, 4376353 req, miss ratio 0.4456, byte miss ratio 0.4456
cdn1_allcolo.ns373 S3FIFO-0.9000-1.9000 cache size    19004, 4376353 req, miss ratio 0.2447, byte miss ratio 0.2447
cdn1_allcolo.ns373 S3FIFO-0.9000-1.9000 cache size    38008, 4376353 req, miss ratio 0.1502, byte miss ratio 0.1502
cdn1_allcolo.ns373 S3FIFO-0.9000-1.9000 cache size    76016, 4376353 req, miss ratio 0.0851, byte miss ratio 0.0851
cdn1_allcolo.ns373 S3FIFO-0.9000-1.9000 cache size   152032, 4376353 req, miss ratio 0.0501, byte miss ratio 0.0501
cdn1_allcolo.ns373 S3FIFO-0.9900-0.9000 cache size      190, 4376353 req, miss ratio 0.8858, byte miss ratio 0.8858
cdn1_allcolo.ns373 S3FIFO-0.9900-0.9000 cache size      570, 4376353 req, miss ratio 0.7932, byte miss ratio 0.7932
cdn1_allcolo.ns373 S3FIFO-0.9900-0.9000 cache size     1900, 4376353 req, miss ratio 0.6417, byte miss ratio 0.6417
cdn1_allcolo.ns373 S3FIFO-0.9900-0.9000 cache size     5701, 4376353 req, miss ratio 0.4641, byte miss ratio 0.4641
cdn1_allcolo.ns373 S3FIFO-0.9900-0.9000 cache size    19004, 4376353 req, miss ratio 0.2598, byte miss ratio 0.2598
cdn1_allcolo.ns373 S3FIFO-0.9900-0.9000 cache size    38008, 4376353 req, miss ratio 0.1602, byte miss ratio 0.1602
cdn1_allcolo.ns373 S3FIFO-0.9900-0.9000 cache size    76016, 4376353 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_allcolo.ns373 S3FIFO-0.9900-0.9000 cache size   152032, 4376353 req, miss ratio 0.0526, byte miss ratio 0.0526
cdn1_allcolo.ns373 S3FIFO-0.8000-1.9000 cache size      190, 4376353 req, miss ratio 0.8497, byte miss ratio 0.8497
cdn1_allcolo.ns373 S3FIFO-0.8000-1.9000 cache size      570, 4376353 req, miss ratio 0.7520, byte miss ratio 0.7520
cdn1_allcolo.ns373 S3FIFO-0.8000-1.9000 cache size     1900, 4376353 req, miss ratio 0.6013, byte miss ratio 0.6013
cdn1_allcolo.ns373 S3FIFO-0.8000-1.9000 cache size     5701, 4376353 req, miss ratio 0.4294, byte miss ratio 0.4294
cdn1_allcolo.ns373 S3FIFO-0.8000-1.9000 cache size    19004, 4376353 req, miss ratio 0.2345, byte miss ratio 0.2345
cdn1_allcolo.ns373 S3FIFO-0.8000-1.9000 cache size    38008, 4376353 req, miss ratio 0.1431, byte miss ratio 0.1431
cdn1_allcolo.ns373 S3FIFO-0.8000-1.9000 cache size    76016, 4376353 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_allcolo.ns373 S3FIFO-0.8000-1.9000 cache size   152032, 4376353 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_allcolo.ns373 S3FIFO-0.1000-0.9000 cache size      190, 4376353 req, miss ratio 0.7603, byte miss ratio 0.7603
cdn1_allcolo.ns373 S3FIFO-0.1000-0.9000 cache size      570, 4376353 req, miss ratio 0.6406, byte miss ratio 0.6406
cdn1_allcolo.ns373 S3FIFO-0.1000-0.9000 cache size     1900, 4376353 req, miss ratio 0.4859, byte miss ratio 0.4859
cdn1_allcolo.ns373 S3FIFO-0.1000-0.9000 cache size     5701, 4376353 req, miss ratio 0.3336, byte miss ratio 0.3336
cdn1_allcolo.ns373 S3FIFO-0.1000-0.9000 cache size    19004, 4376353 req, miss ratio 0.1745, byte miss ratio 0.1745
cdn1_allcolo.ns373 S3FIFO-0.1000-0.9000 cache size    38008, 4376353 req, miss ratio 0.1057, byte miss ratio 0.1057
cdn1_allcolo.ns373 S3FIFO-0.1000-0.9000 cache size    76016, 4376353 req, miss ratio 0.0627, byte miss ratio 0.0627
cdn1_allcolo.ns373 S3FIFO-0.1000-0.9000 cache size   152032, 4376353 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns373 S3FIFO-0.2500-1.9000 cache size      190, 4376353 req, miss ratio 0.7766, byte miss ratio 0.7766
cdn1_allcolo.ns373 S3FIFO-0.2500-1.9000 cache size      570, 4376353 req, miss ratio 0.6629, byte miss ratio 0.6629
cdn1_allcolo.ns373 S3FIFO-0.2500-1.9000 cache size     1900, 4376353 req, miss ratio 0.5112, byte miss ratio 0.5112
cdn1_allcolo.ns373 S3FIFO-0.2500-1.9000 cache size     5701, 4376353 req, miss ratio 0.3566, byte miss ratio 0.3566
cdn1_allcolo.ns373 S3FIFO-0.2500-1.9000 cache size    19004, 4376353 req, miss ratio 0.1893, byte miss ratio 0.1893
cdn1_allcolo.ns373 S3FIFO-0.2500-1.9000 cache size    38008, 4376353 req, miss ratio 0.1134, byte miss ratio 0.1134
cdn1_allcolo.ns373 S3FIFO-0.2500-1.9000 cache size    76016, 4376353 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns373 S3FIFO-0.2500-1.9000 cache size   152032, 4376353 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns373 S3FIFO-0.4500-1.9000 cache size      190, 4376353 req, miss ratio 0.7972, byte miss ratio 0.7972
cdn1_allcolo.ns373 S3FIFO-0.4500-1.9000 cache size      570, 4376353 req, miss ratio 0.6892, byte miss ratio 0.6892
cdn1_allcolo.ns373 S3FIFO-0.4500-1.9000 cache size     1900, 4376353 req, miss ratio 0.5388, byte miss ratio 0.5388
cdn1_allcolo.ns373 S3FIFO-0.4500-1.9000 cache size     5701, 4376353 req, miss ratio 0.3800, byte miss ratio 0.3800
cdn1_allcolo.ns373 S3FIFO-0.4500-1.9000 cache size    19004, 4376353 req, miss ratio 0.2041, byte miss ratio 0.2041
cdn1_allcolo.ns373 S3FIFO-0.4500-1.9000 cache size    38008, 4376353 req, miss ratio 0.1226, byte miss ratio 0.1226
cdn1_allcolo.ns373 S3FIFO-0.4500-1.9000 cache size    76016, 4376353 req, miss ratio 0.0686, byte miss ratio 0.0686
cdn1_allcolo.ns373 S3FIFO-0.4500-1.9000 cache size   152032, 4376353 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns373 S3FIFO-0.0100-1.9000 cache size      190, 4376353 req, miss ratio 0.7617, byte miss ratio 0.7617
cdn1_allcolo.ns373 S3FIFO-0.0100-1.9000 cache size      570, 4376353 req, miss ratio 0.6428, byte miss ratio 0.6428
cdn1_allcolo.ns373 S3FIFO-0.0100-1.9000 cache size     1900, 4376353 req, miss ratio 0.4867, byte miss ratio 0.4867
cdn1_allcolo.ns373 S3FIFO-0.0100-1.9000 cache size     5701, 4376353 req, miss ratio 0.3348, byte miss ratio 0.3348
cdn1_allcolo.ns373 S3FIFO-0.0100-1.9000 cache size    19004, 4376353 req, miss ratio 0.1756, byte miss ratio 0.1756
cdn1_allcolo.ns373 S3FIFO-0.0100-1.9000 cache size    38008, 4376353 req, miss ratio 0.1057, byte miss ratio 0.1057
cdn1_allcolo.ns373 S3FIFO-0.0100-1.9000 cache size    76016, 4376353 req, miss ratio 0.0623, byte miss ratio 0.0623
cdn1_allcolo.ns373 S3FIFO-0.0100-1.9000 cache size   152032, 4376353 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns373 S3FIFO-0.2500-0.9000 cache size      190, 4376353 req, miss ratio 0.7717, byte miss ratio 0.7717
cdn1_allcolo.ns373 S3FIFO-0.2500-0.9000 cache size      570, 4376353 req, miss ratio 0.6557, byte miss ratio 0.6557
cdn1_allcolo.ns373 S3FIFO-0.2500-0.9000 cache size     1900, 4376353 req, miss ratio 0.5022, byte miss ratio 0.5022
cdn1_allcolo.ns373 S3FIFO-0.2500-0.9000 cache size     5701, 4376353 req, miss ratio 0.3485, byte miss ratio 0.3485
cdn1_allcolo.ns373 S3FIFO-0.2500-0.9000 cache size    19004, 4376353 req, miss ratio 0.1851, byte miss ratio 0.1851
cdn1_allcolo.ns373 S3FIFO-0.2500-0.9000 cache size    38008, 4376353 req, miss ratio 0.1121, byte miss ratio 0.1121
cdn1_allcolo.ns373 S3FIFO-0.2500-0.9000 cache size    76016, 4376353 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns373 S3FIFO-0.2500-0.9000 cache size   152032, 4376353 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns373 S3FIFO-0.6000-1.9000 cache size      190, 4376353 req, miss ratio 0.8168, byte miss ratio 0.8168
cdn1_allcolo.ns373 S3FIFO-0.6000-1.9000 cache size      570, 4376353 req, miss ratio 0.7130, byte miss ratio 0.7130
cdn1_allcolo.ns373 S3FIFO-0.6000-1.9000 cache size     1900, 4376353 req, miss ratio 0.5633, byte miss ratio 0.5633
cdn1_allcolo.ns373 S3FIFO-0.6000-1.9000 cache size     5701, 4376353 req, miss ratio 0.3998, byte miss ratio 0.3998
cdn1_allcolo.ns373 S3FIFO-0.6000-1.9000 cache size    19004, 4376353 req, miss ratio 0.2164, byte miss ratio 0.2164
cdn1_allcolo.ns373 S3FIFO-0.6000-1.9000 cache size    38008, 4376353 req, miss ratio 0.1306, byte miss ratio 0.1306
cdn1_allcolo.ns373 S3FIFO-0.6000-1.9000 cache size    76016, 4376353 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_allcolo.ns373 S3FIFO-0.6000-1.9000 cache size   152032, 4376353 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns373 S3FIFO-0.6000-0.9000 cache size      190, 4376353 req, miss ratio 0.8109, byte miss ratio 0.8109
