cdn1_colo28.ns869 S3FIFO-0.5000-1.9000 cache size      312, 1553093 req, miss ratio 0.3627, byte miss ratio 0.3627
cdn1_colo28.ns869 S3FIFO-0.7000-1.9000 cache size      312, 1553093 req, miss ratio 0.4069, byte miss ratio 0.4069
cdn1_colo28.ns869 S3FIFO-0.7000-1.9000 cache size      937, 1553093 req, miss ratio 0.3014, byte miss ratio 0.3014
cdn1_colo28.ns869 S3FIFO-0.7000-1.9000 cache size     3125, 1553093 req, miss ratio 0.2555, byte miss ratio 0.2555
cdn1_colo28.ns869 S3FIFO-0.7000-1.9000 cache size     9377, 1553093 req, miss ratio 0.2373, byte miss ratio 0.2373
cdn1_colo28.ns869 S3FIFO-0.7000-1.9000 cache size    31257, 1553093 req, miss ratio 0.2159, byte miss ratio 0.2159
cdn1_colo28.ns869 S3FIFO-0.7000-1.9000 cache size    62515, 1553093 req, miss ratio 0.2090, byte miss ratio 0.2090
cdn1_colo28.ns869 S3FIFO-0.7000-1.9000 cache size   125030, 1553093 req, miss ratio 0.2051, byte miss ratio 0.2051
cdn1_colo28.ns869 S3FIFO-0.7000-1.9000 cache size   250061, 1553093 req, miss ratio 0.2015, byte miss ratio 0.2015
cdn1_colo28.ns869 S3FIFO-0.2500-0.9000 cache size      312, 1553093 req, miss ratio 0.3279, byte miss ratio 0.3279
cdn1_colo28.ns869 S3FIFO-0.2500-0.9000 cache size      937, 1553093 req, miss ratio 0.2737, byte miss ratio 0.2737
cdn1_colo28.ns869 S3FIFO-0.2500-0.9000 cache size     3125, 1553093 req, miss ratio 0.2507, byte miss ratio 0.2507
cdn1_colo28.ns869 S3FIFO-0.2500-0.9000 cache size     9377, 1553093 req, miss ratio 0.2293, byte miss ratio 0.2293
cdn1_colo28.ns869 S3FIFO-0.2500-0.9000 cache size    31257, 1553093 req, miss ratio 0.2142, byte miss ratio 0.2142
cdn1_colo28.ns869 S3FIFO-0.2500-0.9000 cache size    62515, 1553093 req, miss ratio 0.2086, byte miss ratio 0.2086
cdn1_colo28.ns869 S3FIFO-0.2500-0.9000 cache size   125030, 1553093 req, miss ratio 0.2050, byte miss ratio 0.2050
cdn1_colo28.ns869 S3FIFO-0.2500-0.9000 cache size   250061, 1553093 req, miss ratio 0.2015, byte miss ratio 0.2015
cdn1_colo28.ns869 S3FIFO-0.3000-0.9000 cache size      312, 1553093 req, miss ratio 0.3324, byte miss ratio 0.3324
cdn1_colo28.ns869 S3FIFO-0.3000-0.9000 cache size      937, 1553093 req, miss ratio 0.2750, byte miss ratio 0.2750
cdn1_colo28.ns869 S3FIFO-0.3000-0.9000 cache size     3125, 1553093 req, miss ratio 0.2508, byte miss ratio 0.2508
cdn1_colo28.ns869 S3FIFO-0.3000-0.9000 cache size     9377, 1553093 req, miss ratio 0.2295, byte miss ratio 0.2295
cdn1_colo28.ns869 S3FIFO-0.3000-0.9000 cache size    31257, 1553093 req, miss ratio 0.2141, byte miss ratio 0.2141
