tencentBlock.ns2067 S3FIFO-0.6500-0.9000 cache size     2782, 52039248 req, miss ratio 0.7177, byte miss ratio 0.7177
tencentBlock.ns2067 S3FIFO-0.6500-0.9000 cache size     8347, 52039248 req, miss ratio 0.6106, byte miss ratio 0.6106
tencentBlock.ns2067 S3FIFO-0.6500-0.9000 cache size    27824, 52039248 req, miss ratio 0.5126, byte miss ratio 0.5126
tencentBlock.ns2067 S3FIFO-0.6500-0.9000 cache size    83472, 52039248 req, miss ratio 0.3889, byte miss ratio 0.3889
tencentBlock.ns2067 S3FIFO-0.6500-0.9000 cache size   278241, 52039248 req, miss ratio 0.2104, byte miss ratio 0.2104
tencentBlock.ns2067 S3FIFO-0.6500-0.9000 cache size   556482, 52039248 req, miss ratio 0.1378, byte miss ratio 0.1378
tencentBlock.ns2067 S3FIFO-0.6500-0.9000 cache size  1112965, 52039248 req, miss ratio 0.0831, byte miss ratio 0.0831
tencentBlock.ns2067 S3FIFO-0.6500-0.9000 cache size  2225931, 52039248 req, miss ratio 0.0574, byte miss ratio 0.0574
tencentBlock.ns2067 S3FIFO-0.9900-0.9000 cache size     2782, 52039248 req, miss ratio 0.7413, byte miss ratio 0.7413
tencentBlock.ns2067 S3FIFO-0.9900-0.9000 cache size     8347, 52039248 req, miss ratio 0.6363, byte miss ratio 0.6363
tencentBlock.ns2067 S3FIFO-0.9900-0.9000 cache size    27824, 52039248 req, miss ratio 0.5428, byte miss ratio 0.5428
tencentBlock.ns2067 S3FIFO-0.9900-0.9000 cache size    83472, 52039248 req, miss ratio 0.4116, byte miss ratio 0.4116
tencentBlock.ns2067 S3FIFO-0.9900-0.9000 cache size   278241, 52039248 req, miss ratio 0.2351, byte miss ratio 0.2351
tencentBlock.ns2067 S3FIFO-0.9900-0.9000 cache size   556482, 52039248 req, miss ratio 0.1567, byte miss ratio 0.1567
tencentBlock.ns2067 S3FIFO-0.9900-0.9000 cache size  1112965, 52039248 req, miss ratio 0.0957, byte miss ratio 0.0957
tencentBlock.ns2067 S3FIFO-0.9900-0.9000 cache size  2225931, 52039248 req, miss ratio 0.0628, byte miss ratio 0.0628
tencentBlock.ns2067 S3FIFO-0.0010-0.9000 cache size     2782, 52039248 req, miss ratio 0.7555, byte miss ratio 0.7555
tencentBlock.ns2067 S3FIFO-0.0010-0.9000 cache size     8347, 52039248 req, miss ratio 0.6776, byte miss ratio 0.6776
tencentBlock.ns2067 S3FIFO-0.0010-0.9000 cache size    27824, 52039248 req, miss ratio 0.5612, byte miss ratio 0.5612
tencentBlock.ns2067 S3FIFO-0.0010-0.9000 cache size    83472, 52039248 req, miss ratio 0.4069, byte miss ratio 0.4069
tencentBlock.ns2067 S3FIFO-0.0010-0.9000 cache size   278241, 52039248 req, miss ratio 0.2121, byte miss ratio 0.2121
tencentBlock.ns2067 S3FIFO-0.0010-0.9000 cache size   556482, 52039248 req, miss ratio 0.1250, byte miss ratio 0.1250
tencentBlock.ns2067 S3FIFO-0.0010-0.9000 cache size  1112965, 52039248 req, miss ratio 0.0761, byte miss ratio 0.0761
tencentBlock.ns2067 S3FIFO-0.0010-0.9000 cache size  2225931, 52039248 req, miss ratio 0.0566, byte miss ratio 0.0566
tencentBlock.ns2067 S3FIFO-0.1000-1.9000 cache size     2782, 52039248 req, miss ratio 0.7316, byte miss ratio 0.7316
tencentBlock.ns2067 S3FIFO-0.1000-1.9000 cache size     8347, 52039248 req, miss ratio 0.6310, byte miss ratio 0.6310
tencentBlock.ns2067 S3FIFO-0.1000-1.9000 cache size    27824, 52039248 req, miss ratio 0.5019, byte miss ratio 0.5019
tencentBlock.ns2067 S3FIFO-0.1000-1.9000 cache size    83472, 52039248 req, miss ratio 0.3680, byte miss ratio 0.3680
tencentBlock.ns2067 S3FIFO-0.1000-1.9000 cache size   278241, 52039248 req, miss ratio 0.1955, byte miss ratio 0.1955
tencentBlock.ns2067 S3FIFO-0.1000-1.9000 cache size   556482, 52039248 req, miss ratio 0.1179, byte miss ratio 0.1179
tencentBlock.ns2067 S3FIFO-0.1000-1.9000 cache size  1112965, 52039248 req, miss ratio 0.0744, byte miss ratio 0.0744
tencentBlock.ns2067 S3FIFO-0.1000-1.9000 cache size  2225931, 52039248 req, miss ratio 0.0562, byte miss ratio 0.0562
tencentBlock.ns2067 S3FIFO-0.0050-1.9000 cache size     2782, 52039248 req, miss ratio 0.7475, byte miss ratio 0.7475
tencentBlock.ns2067 S3FIFO-0.0050-1.9000 cache size     8347, 52039248 req, miss ratio 0.6706, byte miss ratio 0.6706
tencentBlock.ns2067 S3FIFO-0.0050-1.9000 cache size    27824, 52039248 req, miss ratio 0.5480, byte miss ratio 0.5480
tencentBlock.ns2067 S3FIFO-0.0050-1.9000 cache size    83472, 52039248 req, miss ratio 0.3897, byte miss ratio 0.3897
tencentBlock.ns2067 S3FIFO-0.0050-1.9000 cache size   278241, 52039248 req, miss ratio 0.2041, byte miss ratio 0.2041
tencentBlock.ns2067 S3FIFO-0.0050-1.9000 cache size   556482, 52039248 req, miss ratio 0.1222, byte miss ratio 0.1222
tencentBlock.ns2067 S3FIFO-0.0050-1.9000 cache size  1112965, 52039248 req, miss ratio 0.0754, byte miss ratio 0.0754
tencentBlock.ns2067 S3FIFO-0.0050-1.9000 cache size  2225931, 52039248 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns2067 S3FIFO-0.1500-1.9000 cache size     2782, 52039248 req, miss ratio 0.7264, byte miss ratio 0.7264
tencentBlock.ns2067 S3FIFO-0.1500-1.9000 cache size     8347, 52039248 req, miss ratio 0.6219, byte miss ratio 0.6219
tencentBlock.ns2067 S3FIFO-0.1500-1.9000 cache size    27824, 52039248 req, miss ratio 0.4984, byte miss ratio 0.4984
tencentBlock.ns2067 S3FIFO-0.1500-1.9000 cache size    83472, 52039248 req, miss ratio 0.3698, byte miss ratio 0.3698
tencentBlock.ns2067 S3FIFO-0.1500-1.9000 cache size   278241, 52039248 req, miss ratio 0.1947, byte miss ratio 0.1947
tencentBlock.ns2067 S3FIFO-0.1500-1.9000 cache size   556482, 52039248 req, miss ratio 0.1188, byte miss ratio 0.1188
tencentBlock.ns2067 S3FIFO-0.1500-1.9000 cache size  1112965, 52039248 req, miss ratio 0.0745, byte miss ratio 0.0745
tencentBlock.ns2067 S3FIFO-0.1500-1.9000 cache size  2225931, 52039248 req, miss ratio 0.0564, byte miss ratio 0.0564
tencentBlock.ns2067 S3FIFO-0.3000-0.9000 cache size     2782, 52039248 req, miss ratio 0.7204, byte miss ratio 0.7204
tencentBlock.ns2067 S3FIFO-0.3000-0.9000 cache size     8347, 52039248 req, miss ratio 0.6107, byte miss ratio 0.6107
tencentBlock.ns2067 S3FIFO-0.3000-0.9000 cache size    27824, 52039248 req, miss ratio 0.4958, byte miss ratio 0.4958
tencentBlock.ns2067 S3FIFO-0.3000-0.9000 cache size    83472, 52039248 req, miss ratio 0.3740, byte miss ratio 0.3740
tencentBlock.ns2067 S3FIFO-0.3000-0.9000 cache size   278241, 52039248 req, miss ratio 0.1960, byte miss ratio 0.1960
tencentBlock.ns2067 S3FIFO-0.3000-0.9000 cache size   556482, 52039248 req, miss ratio 0.1237, byte miss ratio 0.1237
tencentBlock.ns2067 S3FIFO-0.3000-0.9000 cache size  1112965, 52039248 req, miss ratio 0.0756, byte miss ratio 0.0756
tencentBlock.ns2067 S3FIFO-0.3000-0.9000 cache size  2225931, 52039248 req, miss ratio 0.0566, byte miss ratio 0.0566
tencentBlock.ns2067 S3FIFO-0.6000-0.9000 cache size     2782, 52039248 req, miss ratio 0.7162, byte miss ratio 0.7162
tencentBlock.ns2067 S3FIFO-0.6000-0.9000 cache size     8347, 52039248 req, miss ratio 0.6090, byte miss ratio 0.6090
tencentBlock.ns2067 S3FIFO-0.6000-0.9000 cache size    27824, 52039248 req, miss ratio 0.5095, byte miss ratio 0.5095
tencentBlock.ns2067 S3FIFO-0.6000-0.9000 cache size    83472, 52039248 req, miss ratio 0.3866, byte miss ratio 0.3866
