cdn1_allcolo.ns6724 S3FIFO-0.8500-0.9000 cache size      170, 1306129 req, miss ratio 0.4306, byte miss ratio 0.4306
cdn1_allcolo.ns6724 S3FIFO-0.8500-0.9000 cache size      511, 1306129 req, miss ratio 0.3598, byte miss ratio 0.3598
cdn1_allcolo.ns6724 S3FIFO-0.8500-0.9000 cache size     1704, 1306129 req, miss ratio 0.2805, byte miss ratio 0.2805
cdn1_allcolo.ns6724 S3FIFO-0.8500-0.9000 cache size     5114, 1306129 req, miss ratio 0.2158, byte miss ratio 0.2158
cdn1_allcolo.ns6724 S3FIFO-0.8500-0.9000 cache size    17048, 1306129 req, miss ratio 0.1651, byte miss ratio 0.1651
cdn1_allcolo.ns6724 S3FIFO-0.8500-0.9000 cache size    34096, 1306129 req, miss ratio 0.1462, byte miss ratio 0.1462
cdn1_allcolo.ns6724 S3FIFO-0.8500-0.9000 cache size    68192, 1306129 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_allcolo.ns6724 S3FIFO-0.8500-0.9000 cache size   136384, 1306129 req, miss ratio 0.1307, byte miss ratio 0.1307
cdn1_allcolo.ns6724 S3FIFO-0.3500-1.9000 cache size      170, 1306129 req, miss ratio 0.3910, byte miss ratio 0.3910
cdn1_allcolo.ns6724 S3FIFO-0.3500-1.9000 cache size      511, 1306129 req, miss ratio 0.3172, byte miss ratio 0.3172
cdn1_allcolo.ns6724 S3FIFO-0.3500-1.9000 cache size     1704, 1306129 req, miss ratio 0.2379, byte miss ratio 0.2379
cdn1_allcolo.ns6724 S3FIFO-0.3500-1.9000 cache size     5114, 1306129 req, miss ratio 0.1790, byte miss ratio 0.1790
cdn1_allcolo.ns6724 S3FIFO-0.3500-1.9000 cache size    17048, 1306129 req, miss ratio 0.1423, byte miss ratio 0.1423
cdn1_allcolo.ns6724 S3FIFO-0.3500-1.9000 cache size    34096, 1306129 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_allcolo.ns6724 S3FIFO-0.3500-1.9000 cache size    68192, 1306129 req, miss ratio 0.1325, byte miss ratio 0.1325
cdn1_allcolo.ns6724 S3FIFO-0.3500-1.9000 cache size   136384, 1306129 req, miss ratio 0.1307, byte miss ratio 0.1307
cdn1_allcolo.ns6724 S3FIFO-0.0100-0.9000 cache size      170, 1306129 req, miss ratio 0.3840, byte miss ratio 0.3840
cdn1_allcolo.ns6724 S3FIFO-0.0100-0.9000 cache size      511, 1306129 req, miss ratio 0.3024, byte miss ratio 0.3024
