cdn1_allcolo.ns2113 S3FIFO-0.0250-1.9000 cache size      311, 1271824 req, miss ratio 0.2587, byte miss ratio 0.2587
cdn1_allcolo.ns2113 S3FIFO-0.0250-1.9000 cache size      933, 1271824 req, miss ratio 0.2468, byte miss ratio 0.2468
cdn1_allcolo.ns2113 S3FIFO-0.0250-1.9000 cache size     3112, 1271824 req, miss ratio 0.2452, byte miss ratio 0.2452
cdn1_allcolo.ns2113 S3FIFO-0.0250-1.9000 cache size     9336, 1271824 req, miss ratio 0.2449, byte miss ratio 0.2449
cdn1_allcolo.ns2113 S3FIFO-0.0250-1.9000 cache size    31122, 1271824 req, miss ratio 0.2448, byte miss ratio 0.2448
cdn1_allcolo.ns2113 S3FIFO-0.0250-1.9000 cache size    62244, 1271824 req, miss ratio 0.2447, byte miss ratio 0.2447
cdn1_allcolo.ns2113 S3FIFO-0.0250-1.9000 cache size   124488, 1271824 req, miss ratio 0.2447, byte miss ratio 0.2447
cdn1_allcolo.ns2113 S3FIFO-0.0250-1.9000 cache size   248977, 1271824 req, miss ratio 0.2447, byte miss ratio 0.2447
cdn1_allcolo.ns2113 S3FIFO-0.2500-1.9000 cache size      311, 1271824 req, miss ratio 0.2705, byte miss ratio 0.2705
cdn1_allcolo.ns2113 S3FIFO-0.2500-1.9000 cache size      933, 1271824 req, miss ratio 0.2468, byte miss ratio 0.2468
cdn1_allcolo.ns2113 S3FIFO-0.2500-1.9000 cache size     3112, 1271824 req, miss ratio 0.2452, byte miss ratio 0.2452
cdn1_allcolo.ns2113 S3FIFO-0.2500-1.9000 cache size     9336, 1271824 req, miss ratio 0.2449, byte miss ratio 0.2449
cdn1_allcolo.ns2113 S3FIFO-0.2500-1.9000 cache size    31122, 1271824 req, miss ratio 0.2448, byte miss ratio 0.2448
cdn1_allcolo.ns2113 S3FIFO-0.2500-1.9000 cache size    62244, 1271824 req, miss ratio 0.2447, byte miss ratio 0.2447
cdn1_allcolo.ns2113 S3FIFO-0.2500-1.9000 cache size   124488, 1271824 req, miss ratio 0.2447, byte miss ratio 0.2447
cdn1_allcolo.ns2113 S3FIFO-0.2500-1.9000 cache size   248977, 1271824 req, miss ratio 0.2447, byte miss ratio 0.2447
cdn1_allcolo.ns2113 S3FIFO-0.7000-1.9000 cache size      311, 1271824 req, miss ratio 0.3257, byte miss ratio 0.3257
cdn1_allcolo.ns2113 S3FIFO-0.7000-1.9000 cache size      933, 1271824 req, miss ratio 0.2592, byte miss ratio 0.2592
cdn1_allcolo.ns2113 S3FIFO-0.7000-1.9000 cache size     3112, 1271824 req, miss ratio 0.2457, byte miss ratio 0.2457
cdn1_allcolo.ns2113 S3FIFO-0.7000-1.9000 cache size     9336, 1271824 req, miss ratio 0.2450, byte miss ratio 0.2450
cdn1_allcolo.ns2113 S3FIFO-0.7000-1.9000 cache size    31122, 1271824 req, miss ratio 0.2448, byte miss ratio 0.2448
