cdn1_allcolo.ns21 S3FIFO-0.8500-1.9000 cache size        6, 1250425 req, miss ratio 0.5294, byte miss ratio 0.5294
cdn1_allcolo.ns21 S3FIFO-0.8500-1.9000 cache size       22, 1250425 req, miss ratio 0.3269, byte miss ratio 0.3269
cdn1_allcolo.ns21 S3FIFO-0.8500-1.9000 cache size       66, 1250425 req, miss ratio 0.1953, byte miss ratio 0.1953
cdn1_allcolo.ns21 S3FIFO-0.8500-1.9000 cache size      221, 1250425 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_allcolo.ns21 S3FIFO-0.8500-1.9000 cache size      442, 1250425 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns21 S3FIFO-0.8500-1.9000 cache size      884, 1250425 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns21 S3FIFO-0.8500-1.9000 cache size     1768, 1250425 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns21 S3FIFO-0.3500-0.9000 cache size        6, 1250425 req, miss ratio 0.4015, byte miss ratio 0.4015
cdn1_allcolo.ns21 S3FIFO-0.3500-0.9000 cache size       22, 1250425 req, miss ratio 0.2746, byte miss ratio 0.2746
cdn1_allcolo.ns21 S3FIFO-0.3500-0.9000 cache size       66, 1250425 req, miss ratio 0.1700, byte miss ratio 0.1700
cdn1_allcolo.ns21 S3FIFO-0.3500-0.9000 cache size      221, 1250425 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_allcolo.ns21 S3FIFO-0.3500-0.9000 cache size      442, 1250425 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns21 S3FIFO-0.3500-0.9000 cache size      884, 1250425 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns21 S3FIFO-0.3500-0.9000 cache size     1768, 1250425 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns21 S3FIFO-0.0050-0.9000 cache size        6, 1250425 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns21 S3FIFO-0.0050-0.9000 cache size       22, 1250425 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns21 S3FIFO-0.0050-0.9000 cache size       66, 1250425 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns21 S3FIFO-0.0050-0.9000 cache size      221, 1250425 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_allcolo.ns21 S3FIFO-0.0050-0.9000 cache size      442, 1250425 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns21 S3FIFO-0.0050-0.9000 cache size      884, 1250425 req, miss ratio 0.0022, byte miss ratio 0.0022
