cdn1_allcolo.ns2332 S3FIFO-0.0250-1.9000 cache size       27, 1610391 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2332 S3FIFO-0.0250-1.9000 cache size       82, 1610391 req, miss ratio 0.3197, byte miss ratio 0.3197
cdn1_allcolo.ns2332 S3FIFO-0.0250-1.9000 cache size      274, 1610391 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_allcolo.ns2332 S3FIFO-0.0250-1.9000 cache size      824, 1610391 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_allcolo.ns2332 S3FIFO-0.0250-1.9000 cache size     2747, 1610391 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns2332 S3FIFO-0.0250-1.9000 cache size     5494, 1610391 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2332 S3FIFO-0.0250-1.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.0250-1.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.0010-0.9000 cache size       27, 1610391 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2332 S3FIFO-0.0010-0.9000 cache size       82, 1610391 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2332 S3FIFO-0.0010-0.9000 cache size      274, 1610391 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2332 S3FIFO-0.0010-0.9000 cache size      824, 1610391 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2332 S3FIFO-0.0010-0.9000 cache size     2747, 1610391 req, miss ratio 0.0195, byte miss ratio 0.0195
cdn1_allcolo.ns2332 S3FIFO-0.0010-0.9000 cache size     5494, 1610391 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2332 S3FIFO-0.0010-0.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.0010-0.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.0500-1.9000 cache size       27, 1610391 req, miss ratio 0.5660, byte miss ratio 0.5660
cdn1_allcolo.ns2332 S3FIFO-0.0500-1.9000 cache size       82, 1610391 req, miss ratio 0.3228, byte miss ratio 0.3228
cdn1_allcolo.ns2332 S3FIFO-0.0500-1.9000 cache size      274, 1610391 req, miss ratio 0.0766, byte miss ratio 0.0766
cdn1_allcolo.ns2332 S3FIFO-0.0500-1.9000 cache size      824, 1610391 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_allcolo.ns2332 S3FIFO-0.0500-1.9000 cache size     2747, 1610391 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns2332 S3FIFO-0.0500-1.9000 cache size     5494, 1610391 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2332 S3FIFO-0.0500-1.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.0500-1.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.6500-1.9000 cache size       27, 1610391 req, miss ratio 0.6509, byte miss ratio 0.6509
cdn1_allcolo.ns2332 S3FIFO-0.6500-1.9000 cache size       82, 1610391 req, miss ratio 0.3982, byte miss ratio 0.3982
cdn1_allcolo.ns2332 S3FIFO-0.6500-1.9000 cache size      274, 1610391 req, miss ratio 0.1223, byte miss ratio 0.1223
cdn1_allcolo.ns2332 S3FIFO-0.6500-1.9000 cache size      824, 1610391 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_allcolo.ns2332 S3FIFO-0.6500-1.9000 cache size     2747, 1610391 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns2332 S3FIFO-0.6500-1.9000 cache size     5494, 1610391 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns2332 S3FIFO-0.6500-1.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.6500-1.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.3000-0.9000 cache size       27, 1610391 req, miss ratio 0.5829, byte miss ratio 0.5829
cdn1_allcolo.ns2332 S3FIFO-0.3000-0.9000 cache size       82, 1610391 req, miss ratio 0.3484, byte miss ratio 0.3484
cdn1_allcolo.ns2332 S3FIFO-0.3000-0.9000 cache size      274, 1610391 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_allcolo.ns2332 S3FIFO-0.3000-0.9000 cache size      824, 1610391 req, miss ratio 0.0402, byte miss ratio 0.0402
cdn1_allcolo.ns2332 S3FIFO-0.3000-0.9000 cache size     2747, 1610391 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_allcolo.ns2332 S3FIFO-0.3000-0.9000 cache size     5494, 1610391 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2332 S3FIFO-0.3000-0.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.3000-0.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.8500-1.9000 cache size       27, 1610391 req, miss ratio 0.6811, byte miss ratio 0.6811
cdn1_allcolo.ns2332 S3FIFO-0.8500-1.9000 cache size       82, 1610391 req, miss ratio 0.4241, byte miss ratio 0.4241
cdn1_allcolo.ns2332 S3FIFO-0.8500-1.9000 cache size      274, 1610391 req, miss ratio 0.1408, byte miss ratio 0.1408
cdn1_allcolo.ns2332 S3FIFO-0.8500-1.9000 cache size      824, 1610391 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_allcolo.ns2332 S3FIFO-0.8500-1.9000 cache size     2747, 1610391 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_allcolo.ns2332 S3FIFO-0.8500-1.9000 cache size     5494, 1610391 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_allcolo.ns2332 S3FIFO-0.8500-1.9000 cache size    10989, 1610391 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns2332 S3FIFO-0.8500-1.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.2500-1.9000 cache size       27, 1610391 req, miss ratio 0.5884, byte miss ratio 0.5884
cdn1_allcolo.ns2332 S3FIFO-0.2500-1.9000 cache size       82, 1610391 req, miss ratio 0.3483, byte miss ratio 0.3483
cdn1_allcolo.ns2332 S3FIFO-0.2500-1.9000 cache size      274, 1610391 req, miss ratio 0.0875, byte miss ratio 0.0875
cdn1_allcolo.ns2332 S3FIFO-0.2500-1.9000 cache size      824, 1610391 req, miss ratio 0.0395, byte miss ratio 0.0395
cdn1_allcolo.ns2332 S3FIFO-0.2500-1.9000 cache size     2747, 1610391 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns2332 S3FIFO-0.2500-1.9000 cache size     5494, 1610391 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2332 S3FIFO-0.2500-1.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.2500-1.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.5000-0.9000 cache size       27, 1610391 req, miss ratio 0.6119, byte miss ratio 0.6119
cdn1_allcolo.ns2332 S3FIFO-0.5000-0.9000 cache size       82, 1610391 req, miss ratio 0.3775, byte miss ratio 0.3775
cdn1_allcolo.ns2332 S3FIFO-0.5000-0.9000 cache size      274, 1610391 req, miss ratio 0.1084, byte miss ratio 0.1084
cdn1_allcolo.ns2332 S3FIFO-0.5000-0.9000 cache size      824, 1610391 req, miss ratio 0.0455, byte miss ratio 0.0455
cdn1_allcolo.ns2332 S3FIFO-0.5000-0.9000 cache size     2747, 1610391 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_allcolo.ns2332 S3FIFO-0.5000-0.9000 cache size     5494, 1610391 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns2332 S3FIFO-0.5000-0.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.5000-0.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.5000-1.9000 cache size       27, 1610391 req, miss ratio 0.6267, byte miss ratio 0.6267
cdn1_allcolo.ns2332 S3FIFO-0.5000-1.9000 cache size       82, 1610391 req, miss ratio 0.3803, byte miss ratio 0.3803
cdn1_allcolo.ns2332 S3FIFO-0.5000-1.9000 cache size      274, 1610391 req, miss ratio 0.1085, byte miss ratio 0.1085
cdn1_allcolo.ns2332 S3FIFO-0.5000-1.9000 cache size      824, 1610391 req, miss ratio 0.0459, byte miss ratio 0.0459
cdn1_allcolo.ns2332 S3FIFO-0.5000-1.9000 cache size     2747, 1610391 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns2332 S3FIFO-0.5000-1.9000 cache size     5494, 1610391 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns2332 S3FIFO-0.5000-1.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.5000-1.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.4000-1.9000 cache size       27, 1610391 req, miss ratio 0.6095, byte miss ratio 0.6095
cdn1_allcolo.ns2332 S3FIFO-0.4000-1.9000 cache size       82, 1610391 req, miss ratio 0.3665, byte miss ratio 0.3665
cdn1_allcolo.ns2332 S3FIFO-0.4000-1.9000 cache size      274, 1610391 req, miss ratio 0.0996, byte miss ratio 0.0996
cdn1_allcolo.ns2332 S3FIFO-0.4000-1.9000 cache size      824, 1610391 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_allcolo.ns2332 S3FIFO-0.4000-1.9000 cache size     2747, 1610391 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_allcolo.ns2332 S3FIFO-0.4000-1.9000 cache size     5494, 1610391 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2332 S3FIFO-0.4000-1.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.4000-1.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.4000-0.9000 cache size       27, 1610391 req, miss ratio 0.5938, byte miss ratio 0.5938
cdn1_allcolo.ns2332 S3FIFO-0.4000-0.9000 cache size       82, 1610391 req, miss ratio 0.3622, byte miss ratio 0.3622
cdn1_allcolo.ns2332 S3FIFO-0.4000-0.9000 cache size      274, 1610391 req, miss ratio 0.0987, byte miss ratio 0.0987
cdn1_allcolo.ns2332 S3FIFO-0.4000-0.9000 cache size      824, 1610391 req, miss ratio 0.0427, byte miss ratio 0.0427
cdn1_allcolo.ns2332 S3FIFO-0.4000-0.9000 cache size     2747, 1610391 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_allcolo.ns2332 S3FIFO-0.4000-0.9000 cache size     5494, 1610391 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2332 S3FIFO-0.4000-0.9000 cache size    10989, 1610391 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2332 S3FIFO-0.4000-0.9000 cache size    21979, 1610391 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2332 S3FIFO-0.9500-0.9000 cache size       27, 1610391 req, miss ratio 0.6959, byte miss ratio 0.6959
cdn1_allcolo.ns2332 S3FIFO-0.9500-0.9000 cache size       82, 1610391 req, miss ratio 0.4421, byte miss ratio 0.4421
cdn1_allcolo.ns2332 S3FIFO-0.9500-0.9000 cache size      274, 1610391 req, miss ratio 0.1541, byte miss ratio 0.1541
cdn1_allcolo.ns2332 S3FIFO-0.9500-0.9000 cache size      824, 1610391 req, miss ratio 0.0626, byte miss ratio 0.0626
cdn1_allcolo.ns2332 S3FIFO-0.9500-0.9000 cache size     2747, 1610391 req, miss ratio 0.0300, byte miss ratio 0.0300
cdn1_allcolo.ns2332 S3FIFO-0.9500-0.9000 cache size     5494, 1610391 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns2332 S3FIFO-0.9500-0.9000 cache size    10989, 1610391 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns2332 S3FIFO-0.9500-0.9000 cache size    21979, 1610391 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_allcolo.ns2332 S3FIFO-0.8500-0.9000 cache size       27, 1610391 req, miss ratio 0.6755, byte miss ratio 0.6755
