cdn1_colo28.ns588 S3FIFO-0.0500-1.9000 cache size      160, 4040363 req, miss ratio 0.3118, byte miss ratio 0.3118
cdn1_colo28.ns588 S3FIFO-0.2000-1.9000 cache size      160, 4040363 req, miss ratio 0.3105, byte miss ratio 0.3105
cdn1_colo28.ns588 S3FIFO-0.2000-1.9000 cache size      482, 4040363 req, miss ratio 0.2714, byte miss ratio 0.2714
cdn1_colo28.ns588 S3FIFO-0.2000-1.9000 cache size     1609, 4040363 req, miss ratio 0.2189, byte miss ratio 0.2189
cdn1_colo28.ns588 S3FIFO-0.2000-1.9000 cache size     4829, 4040363 req, miss ratio 0.1671, byte miss ratio 0.1671
cdn1_colo28.ns588 S3FIFO-0.2000-1.9000 cache size    16099, 4040363 req, miss ratio 0.1083, byte miss ratio 0.1083
cdn1_colo28.ns588 S3FIFO-0.2000-1.9000 cache size    32199, 4040363 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_colo28.ns588 S3FIFO-0.2000-1.9000 cache size    64399, 4040363 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_colo28.ns588 S3FIFO-0.2000-1.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.5000-0.9000 cache size      160, 4040363 req, miss ratio 0.3160, byte miss ratio 0.3160
cdn1_colo28.ns588 S3FIFO-0.5000-0.9000 cache size      482, 4040363 req, miss ratio 0.2792, byte miss ratio 0.2792
cdn1_colo28.ns588 S3FIFO-0.5000-0.9000 cache size     1609, 4040363 req, miss ratio 0.2287, byte miss ratio 0.2287
cdn1_colo28.ns588 S3FIFO-0.5000-0.9000 cache size     4829, 4040363 req, miss ratio 0.1764, byte miss ratio 0.1764
cdn1_colo28.ns588 S3FIFO-0.5000-0.9000 cache size    16099, 4040363 req, miss ratio 0.1162, byte miss ratio 0.1162
cdn1_colo28.ns588 S3FIFO-0.5000-0.9000 cache size    32199, 4040363 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_colo28.ns588 S3FIFO-0.5000-0.9000 cache size    64399, 4040363 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns588 S3FIFO-0.5000-0.9000 cache size   128799, 4040363 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_colo28.ns588 S3FIFO-0.3000-0.9000 cache size      160, 4040363 req, miss ratio 0.3116, byte miss ratio 0.3116
cdn1_colo28.ns588 S3FIFO-0.3000-0.9000 cache size      482, 4040363 req, miss ratio 0.2729, byte miss ratio 0.2729
cdn1_colo28.ns588 S3FIFO-0.3000-0.9000 cache size     1609, 4040363 req, miss ratio 0.2205, byte miss ratio 0.2205
cdn1_colo28.ns588 S3FIFO-0.3000-0.9000 cache size     4829, 4040363 req, miss ratio 0.1683, byte miss ratio 0.1683
cdn1_colo28.ns588 S3FIFO-0.3000-0.9000 cache size    16099, 4040363 req, miss ratio 0.1094, byte miss ratio 0.1094
cdn1_colo28.ns588 S3FIFO-0.3000-0.9000 cache size    32199, 4040363 req, miss ratio 0.0765, byte miss ratio 0.0765
cdn1_colo28.ns588 S3FIFO-0.3000-0.9000 cache size    64399, 4040363 req, miss ratio 0.0518, byte miss ratio 0.0518
cdn1_colo28.ns588 S3FIFO-0.3000-0.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.4000-0.9000 cache size      160, 4040363 req, miss ratio 0.3135, byte miss ratio 0.3135
cdn1_colo28.ns588 S3FIFO-0.4000-0.9000 cache size      482, 4040363 req, miss ratio 0.2757, byte miss ratio 0.2757
cdn1_colo28.ns588 S3FIFO-0.4000-0.9000 cache size     1609, 4040363 req, miss ratio 0.2243, byte miss ratio 0.2243
cdn1_colo28.ns588 S3FIFO-0.4000-0.9000 cache size     4829, 4040363 req, miss ratio 0.1720, byte miss ratio 0.1720
cdn1_colo28.ns588 S3FIFO-0.4000-0.9000 cache size    16099, 4040363 req, miss ratio 0.1127, byte miss ratio 0.1127
cdn1_colo28.ns588 S3FIFO-0.4000-0.9000 cache size    32199, 4040363 req, miss ratio 0.0790, byte miss ratio 0.0790
cdn1_colo28.ns588 S3FIFO-0.4000-0.9000 cache size    64399, 4040363 req, miss ratio 0.0529, byte miss ratio 0.0529
cdn1_colo28.ns588 S3FIFO-0.4000-0.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.5500-1.9000 cache size      160, 4040363 req, miss ratio 0.3183, byte miss ratio 0.3183
cdn1_colo28.ns588 S3FIFO-0.5500-1.9000 cache size      482, 4040363 req, miss ratio 0.2827, byte miss ratio 0.2827
cdn1_colo28.ns588 S3FIFO-0.5500-1.9000 cache size     1609, 4040363 req, miss ratio 0.2337, byte miss ratio 0.2337
cdn1_colo28.ns588 S3FIFO-0.5500-1.9000 cache size     4829, 4040363 req, miss ratio 0.1811, byte miss ratio 0.1811
cdn1_colo28.ns588 S3FIFO-0.5500-1.9000 cache size    16099, 4040363 req, miss ratio 0.1192, byte miss ratio 0.1192
cdn1_colo28.ns588 S3FIFO-0.5500-1.9000 cache size    32199, 4040363 req, miss ratio 0.0836, byte miss ratio 0.0836
cdn1_colo28.ns588 S3FIFO-0.5500-1.9000 cache size    64399, 4040363 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_colo28.ns588 S3FIFO-0.5500-1.9000 cache size   128799, 4040363 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_colo28.ns588 S3FIFO-0.1500-0.9000 cache size      160, 4040363 req, miss ratio 0.3103, byte miss ratio 0.3103
cdn1_colo28.ns588 S3FIFO-0.1500-0.9000 cache size      482, 4040363 req, miss ratio 0.2702, byte miss ratio 0.2702
cdn1_colo28.ns588 S3FIFO-0.1500-0.9000 cache size     1609, 4040363 req, miss ratio 0.2164, byte miss ratio 0.2164
cdn1_colo28.ns588 S3FIFO-0.1500-0.9000 cache size     4829, 4040363 req, miss ratio 0.1638, byte miss ratio 0.1638
cdn1_colo28.ns588 S3FIFO-0.1500-0.9000 cache size    16099, 4040363 req, miss ratio 0.1052, byte miss ratio 0.1052
cdn1_colo28.ns588 S3FIFO-0.1500-0.9000 cache size    32199, 4040363 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_colo28.ns588 S3FIFO-0.1500-0.9000 cache size    64399, 4040363 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_colo28.ns588 S3FIFO-0.1500-0.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.0250-1.9000 cache size      160, 4040363 req, miss ratio 0.3138, byte miss ratio 0.3138
cdn1_colo28.ns588 S3FIFO-0.0250-1.9000 cache size      482, 4040363 req, miss ratio 0.2723, byte miss ratio 0.2723
cdn1_colo28.ns588 S3FIFO-0.0250-1.9000 cache size     1609, 4040363 req, miss ratio 0.2173, byte miss ratio 0.2173
cdn1_colo28.ns588 S3FIFO-0.0250-1.9000 cache size     4829, 4040363 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_colo28.ns588 S3FIFO-0.0250-1.9000 cache size    16099, 4040363 req, miss ratio 0.1052, byte miss ratio 0.1052
cdn1_colo28.ns588 S3FIFO-0.0250-1.9000 cache size    32199, 4040363 req, miss ratio 0.0727, byte miss ratio 0.0727
cdn1_colo28.ns588 S3FIFO-0.0250-1.9000 cache size    64399, 4040363 req, miss ratio 0.0504, byte miss ratio 0.0504
cdn1_colo28.ns588 S3FIFO-0.0250-1.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.3500-1.9000 cache size      160, 4040363 req, miss ratio 0.3129, byte miss ratio 0.3129
cdn1_colo28.ns588 S3FIFO-0.3500-1.9000 cache size      482, 4040363 req, miss ratio 0.2752, byte miss ratio 0.2752
cdn1_colo28.ns588 S3FIFO-0.3500-1.9000 cache size     1609, 4040363 req, miss ratio 0.2242, byte miss ratio 0.2242
cdn1_colo28.ns588 S3FIFO-0.3500-1.9000 cache size     4829, 4040363 req, miss ratio 0.1723, byte miss ratio 0.1723
cdn1_colo28.ns588 S3FIFO-0.3500-1.9000 cache size    16099, 4040363 req, miss ratio 0.1126, byte miss ratio 0.1126
cdn1_colo28.ns588 S3FIFO-0.3500-1.9000 cache size    32199, 4040363 req, miss ratio 0.0783, byte miss ratio 0.0783
cdn1_colo28.ns588 S3FIFO-0.3500-1.9000 cache size    64399, 4040363 req, miss ratio 0.0523, byte miss ratio 0.0523
cdn1_colo28.ns588 S3FIFO-0.3500-1.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.9000-0.9000 cache size      160, 4040363 req, miss ratio 0.3321, byte miss ratio 0.3321
cdn1_colo28.ns588 S3FIFO-0.9000-0.9000 cache size      482, 4040363 req, miss ratio 0.3014, byte miss ratio 0.3014
cdn1_colo28.ns588 S3FIFO-0.9000-0.9000 cache size     1609, 4040363 req, miss ratio 0.2550, byte miss ratio 0.2550
cdn1_colo28.ns588 S3FIFO-0.9000-0.9000 cache size     4829, 4040363 req, miss ratio 0.2011, byte miss ratio 0.2011
cdn1_colo28.ns588 S3FIFO-0.9000-0.9000 cache size    16099, 4040363 req, miss ratio 0.1342, byte miss ratio 0.1342
cdn1_colo28.ns588 S3FIFO-0.9000-0.9000 cache size    32199, 4040363 req, miss ratio 0.0953, byte miss ratio 0.0953
cdn1_colo28.ns588 S3FIFO-0.9000-0.9000 cache size    64399, 4040363 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_colo28.ns588 S3FIFO-0.9000-0.9000 cache size   128799, 4040363 req, miss ratio 0.0433, byte miss ratio 0.0433
cdn1_colo28.ns588 S3FIFO-0.6500-1.9000 cache size      160, 4040363 req, miss ratio 0.3217, byte miss ratio 0.3217
cdn1_colo28.ns588 S3FIFO-0.6500-1.9000 cache size      482, 4040363 req, miss ratio 0.2875, byte miss ratio 0.2875
cdn1_colo28.ns588 S3FIFO-0.6500-1.9000 cache size     1609, 4040363 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_colo28.ns588 S3FIFO-0.6500-1.9000 cache size     4829, 4040363 req, miss ratio 0.1863, byte miss ratio 0.1863
cdn1_colo28.ns588 S3FIFO-0.6500-1.9000 cache size    16099, 4040363 req, miss ratio 0.1229, byte miss ratio 0.1229
cdn1_colo28.ns588 S3FIFO-0.6500-1.9000 cache size    32199, 4040363 req, miss ratio 0.0865, byte miss ratio 0.0865
cdn1_colo28.ns588 S3FIFO-0.6500-1.9000 cache size    64399, 4040363 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns588 S3FIFO-0.6500-1.9000 cache size   128799, 4040363 req, miss ratio 0.0411, byte miss ratio 0.0411
cdn1_colo28.ns588 S3FIFO-0.9500-0.9000 cache size      160, 4040363 req, miss ratio 0.3366, byte miss ratio 0.3366
cdn1_colo28.ns588 S3FIFO-0.9500-0.9000 cache size      482, 4040363 req, miss ratio 0.3051, byte miss ratio 0.3051
cdn1_colo28.ns588 S3FIFO-0.9500-0.9000 cache size     1609, 4040363 req, miss ratio 0.2592, byte miss ratio 0.2592
cdn1_colo28.ns588 S3FIFO-0.9500-0.9000 cache size     4829, 4040363 req, miss ratio 0.2050, byte miss ratio 0.2050
cdn1_colo28.ns588 S3FIFO-0.9500-0.9000 cache size    16099, 4040363 req, miss ratio 0.1369, byte miss ratio 0.1369
cdn1_colo28.ns588 S3FIFO-0.9500-0.9000 cache size    32199, 4040363 req, miss ratio 0.0973, byte miss ratio 0.0973
cdn1_colo28.ns588 S3FIFO-0.9500-0.9000 cache size    64399, 4040363 req, miss ratio 0.0651, byte miss ratio 0.0651
cdn1_colo28.ns588 S3FIFO-0.9500-0.9000 cache size   128799, 4040363 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_colo28.ns588 S3FIFO-0.6500-0.9000 cache size      160, 4040363 req, miss ratio 0.3207, byte miss ratio 0.3207
cdn1_colo28.ns588 S3FIFO-0.6500-0.9000 cache size      482, 4040363 req, miss ratio 0.2857, byte miss ratio 0.2857
cdn1_colo28.ns588 S3FIFO-0.6500-0.9000 cache size     1609, 4040363 req, miss ratio 0.2370, byte miss ratio 0.2370
cdn1_colo28.ns588 S3FIFO-0.6500-0.9000 cache size     4829, 4040363 req, miss ratio 0.1843, byte miss ratio 0.1843
cdn1_colo28.ns588 S3FIFO-0.6500-0.9000 cache size    16099, 4040363 req, miss ratio 0.1222, byte miss ratio 0.1222
cdn1_colo28.ns588 S3FIFO-0.6500-0.9000 cache size    32199, 4040363 req, miss ratio 0.0865, byte miss ratio 0.0865
cdn1_colo28.ns588 S3FIFO-0.6500-0.9000 cache size    64399, 4040363 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns588 S3FIFO-0.6500-0.9000 cache size   128799, 4040363 req, miss ratio 0.0411, byte miss ratio 0.0411
cdn1_colo28.ns588 S3FIFO-0.6000-1.9000 cache size      160, 4040363 req, miss ratio 0.3199, byte miss ratio 0.3199
cdn1_colo28.ns588 S3FIFO-0.6000-1.9000 cache size      482, 4040363 req, miss ratio 0.2850, byte miss ratio 0.2850
cdn1_colo28.ns588 S3FIFO-0.6000-1.9000 cache size     1609, 4040363 req, miss ratio 0.2365, byte miss ratio 0.2365
cdn1_colo28.ns588 S3FIFO-0.6000-1.9000 cache size     4829, 4040363 req, miss ratio 0.1836, byte miss ratio 0.1836
cdn1_colo28.ns588 S3FIFO-0.6000-1.9000 cache size    16099, 4040363 req, miss ratio 0.1210, byte miss ratio 0.1210
cdn1_colo28.ns588 S3FIFO-0.6000-1.9000 cache size    32199, 4040363 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_colo28.ns588 S3FIFO-0.6000-1.9000 cache size    64399, 4040363 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_colo28.ns588 S3FIFO-0.6000-1.9000 cache size   128799, 4040363 req, miss ratio 0.0409, byte miss ratio 0.0409
cdn1_colo28.ns588 S3FIFO-0.2500-1.9000 cache size      160, 4040363 req, miss ratio 0.3112, byte miss ratio 0.3112
cdn1_colo28.ns588 S3FIFO-0.2500-1.9000 cache size      482, 4040363 req, miss ratio 0.2725, byte miss ratio 0.2725
cdn1_colo28.ns588 S3FIFO-0.2500-1.9000 cache size     1609, 4040363 req, miss ratio 0.2205, byte miss ratio 0.2205
cdn1_colo28.ns588 S3FIFO-0.2500-1.9000 cache size     4829, 4040363 req, miss ratio 0.1687, byte miss ratio 0.1687
cdn1_colo28.ns588 S3FIFO-0.2500-1.9000 cache size    16099, 4040363 req, miss ratio 0.1096, byte miss ratio 0.1096
cdn1_colo28.ns588 S3FIFO-0.2500-1.9000 cache size    32199, 4040363 req, miss ratio 0.0761, byte miss ratio 0.0761
cdn1_colo28.ns588 S3FIFO-0.2500-1.9000 cache size    64399, 4040363 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_colo28.ns588 S3FIFO-0.2500-1.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.5000-1.9000 cache size      160, 4040363 req, miss ratio 0.3168, byte miss ratio 0.3168
cdn1_colo28.ns588 S3FIFO-0.5000-1.9000 cache size      482, 4040363 req, miss ratio 0.2806, byte miss ratio 0.2806
cdn1_colo28.ns588 S3FIFO-0.5000-1.9000 cache size     1609, 4040363 req, miss ratio 0.2311, byte miss ratio 0.2311
cdn1_colo28.ns588 S3FIFO-0.5000-1.9000 cache size     4829, 4040363 req, miss ratio 0.1788, byte miss ratio 0.1788
cdn1_colo28.ns588 S3FIFO-0.5000-1.9000 cache size    16099, 4040363 req, miss ratio 0.1174, byte miss ratio 0.1174
cdn1_colo28.ns588 S3FIFO-0.5000-1.9000 cache size    32199, 4040363 req, miss ratio 0.0822, byte miss ratio 0.0822
cdn1_colo28.ns588 S3FIFO-0.5000-1.9000 cache size    64399, 4040363 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns588 S3FIFO-0.5000-1.9000 cache size   128799, 4040363 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_colo28.ns588 S3FIFO-0.4500-0.9000 cache size      160, 4040363 req, miss ratio 0.3147, byte miss ratio 0.3147
cdn1_colo28.ns588 S3FIFO-0.4500-0.9000 cache size      482, 4040363 req, miss ratio 0.2773, byte miss ratio 0.2773
cdn1_colo28.ns588 S3FIFO-0.4500-0.9000 cache size     1609, 4040363 req, miss ratio 0.2265, byte miss ratio 0.2265
cdn1_colo28.ns588 S3FIFO-0.4500-0.9000 cache size     4829, 4040363 req, miss ratio 0.1741, byte miss ratio 0.1741
cdn1_colo28.ns588 S3FIFO-0.4500-0.9000 cache size    16099, 4040363 req, miss ratio 0.1144, byte miss ratio 0.1144
cdn1_colo28.ns588 S3FIFO-0.4500-0.9000 cache size    32199, 4040363 req, miss ratio 0.0805, byte miss ratio 0.0805
cdn1_colo28.ns588 S3FIFO-0.4500-0.9000 cache size    64399, 4040363 req, miss ratio 0.0535, byte miss ratio 0.0535
cdn1_colo28.ns588 S3FIFO-0.4500-0.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.0500-0.9000 cache size      160, 4040363 req, miss ratio 0.3122, byte miss ratio 0.3122
cdn1_colo28.ns588 S3FIFO-0.0500-0.9000 cache size      482, 4040363 req, miss ratio 0.2709, byte miss ratio 0.2709
cdn1_colo28.ns588 S3FIFO-0.0500-0.9000 cache size     1609, 4040363 req, miss ratio 0.2157, byte miss ratio 0.2157
cdn1_colo28.ns588 S3FIFO-0.0500-0.9000 cache size     4829, 4040363 req, miss ratio 0.1621, byte miss ratio 0.1621
cdn1_colo28.ns588 S3FIFO-0.0500-0.9000 cache size    16099, 4040363 req, miss ratio 0.1034, byte miss ratio 0.1034
cdn1_colo28.ns588 S3FIFO-0.0500-0.9000 cache size    32199, 4040363 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_colo28.ns588 S3FIFO-0.0500-0.9000 cache size    64399, 4040363 req, miss ratio 0.0504, byte miss ratio 0.0504
cdn1_colo28.ns588 S3FIFO-0.0500-0.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.0010-1.9000 cache size      160, 4040363 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns588 S3FIFO-0.0010-1.9000 cache size      482, 4040363 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns588 S3FIFO-0.0010-1.9000 cache size     1609, 4040363 req, miss ratio 0.2272, byte miss ratio 0.2272
cdn1_colo28.ns588 S3FIFO-0.0010-1.9000 cache size     4829, 4040363 req, miss ratio 0.1691, byte miss ratio 0.1691
cdn1_colo28.ns588 S3FIFO-0.0010-1.9000 cache size    16099, 4040363 req, miss ratio 0.1069, byte miss ratio 0.1069
cdn1_colo28.ns588 S3FIFO-0.0010-1.9000 cache size    32199, 4040363 req, miss ratio 0.0740, byte miss ratio 0.0740
cdn1_colo28.ns588 S3FIFO-0.0010-1.9000 cache size    64399, 4040363 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_colo28.ns588 S3FIFO-0.0010-1.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.1500-1.9000 cache size      160, 4040363 req, miss ratio 0.3103, byte miss ratio 0.3103
cdn1_colo28.ns588 S3FIFO-0.1500-1.9000 cache size      482, 4040363 req, miss ratio 0.2706, byte miss ratio 0.2706
cdn1_colo28.ns588 S3FIFO-0.1500-1.9000 cache size     1609, 4040363 req, miss ratio 0.2176, byte miss ratio 0.2176
cdn1_colo28.ns588 S3FIFO-0.1500-1.9000 cache size     4829, 4040363 req, miss ratio 0.1656, byte miss ratio 0.1656
cdn1_colo28.ns588 S3FIFO-0.1500-1.9000 cache size    16099, 4040363 req, miss ratio 0.1072, byte miss ratio 0.1072
cdn1_colo28.ns588 S3FIFO-0.1500-1.9000 cache size    32199, 4040363 req, miss ratio 0.0740, byte miss ratio 0.0740
cdn1_colo28.ns588 S3FIFO-0.1500-1.9000 cache size    64399, 4040363 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_colo28.ns588 S3FIFO-0.1500-1.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.2500-0.9000 cache size      160, 4040363 req, miss ratio 0.3109, byte miss ratio 0.3109
cdn1_colo28.ns588 S3FIFO-0.2500-0.9000 cache size      482, 4040363 req, miss ratio 0.2717, byte miss ratio 0.2717
cdn1_colo28.ns588 S3FIFO-0.2500-0.9000 cache size     1609, 4040363 req, miss ratio 0.2189, byte miss ratio 0.2189
cdn1_colo28.ns588 S3FIFO-0.2500-0.9000 cache size     4829, 4040363 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_colo28.ns588 S3FIFO-0.2500-0.9000 cache size    16099, 4040363 req, miss ratio 0.1080, byte miss ratio 0.1080
cdn1_colo28.ns588 S3FIFO-0.2500-0.9000 cache size    32199, 4040363 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_colo28.ns588 S3FIFO-0.2500-0.9000 cache size    64399, 4040363 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_colo28.ns588 S3FIFO-0.2500-0.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.1000-0.9000 cache size      160, 4040363 req, miss ratio 0.3106, byte miss ratio 0.3106
cdn1_colo28.ns588 S3FIFO-0.1000-0.9000 cache size      482, 4040363 req, miss ratio 0.2700, byte miss ratio 0.2700
cdn1_colo28.ns588 S3FIFO-0.1000-0.9000 cache size     1609, 4040363 req, miss ratio 0.2156, byte miss ratio 0.2156
cdn1_colo28.ns588 S3FIFO-0.1000-0.9000 cache size     4829, 4040363 req, miss ratio 0.1628, byte miss ratio 0.1628
cdn1_colo28.ns588 S3FIFO-0.1000-0.9000 cache size    16099, 4040363 req, miss ratio 0.1041, byte miss ratio 0.1041
cdn1_colo28.ns588 S3FIFO-0.1000-0.9000 cache size    32199, 4040363 req, miss ratio 0.0723, byte miss ratio 0.0723
cdn1_colo28.ns588 S3FIFO-0.1000-0.9000 cache size    64399, 4040363 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_colo28.ns588 S3FIFO-0.1000-0.9000 cache size   128799, 4040363 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_colo28.ns588 S3FIFO-0.8500-1.9000 cache size      160, 4040363 req, miss ratio 0.3305, byte miss ratio 0.3305
cdn1_colo28.ns588 S3FIFO-0.8500-1.9000 cache size      482, 4040363 req, miss ratio 0.2995, byte miss ratio 0.2995
cdn1_colo28.ns588 S3FIFO-0.8500-1.9000 cache size     1609, 4040363 req, miss ratio 0.2526, byte miss ratio 0.2526
cdn1_colo28.ns588 S3FIFO-0.8500-1.9000 cache size     4829, 4040363 req, miss ratio 0.1984, byte miss ratio 0.1984
cdn1_colo28.ns588 S3FIFO-0.8500-1.9000 cache size    16099, 4040363 req, miss ratio 0.1312, byte miss ratio 0.1312
