cdn1_colo28.ns316 S3FIFO-0.9900-1.9000 cache size       70, 5809915 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns316 S3FIFO-0.9900-1.9000 cache size      211, 5809915 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_colo28.ns316 S3FIFO-0.9900-1.9000 cache size      704, 5809915 req, miss ratio 0.0387, byte miss ratio 0.0387
cdn1_colo28.ns316 S3FIFO-0.9900-1.9000 cache size     2113, 5809915 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_colo28.ns316 S3FIFO-0.9900-1.9000 cache size     7044, 5809915 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns316 S3FIFO-0.9900-1.9000 cache size    14088, 5809915 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_colo28.ns316 S3FIFO-0.9900-1.9000 cache size    28176, 5809915 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_colo28.ns316 S3FIFO-0.9900-1.9000 cache size    56352, 5809915 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_colo28.ns316 S3FIFO-0.0100-1.9000 cache size       70, 5809915 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns316 S3FIFO-0.0100-1.9000 cache size      211, 5809915 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_colo28.ns316 S3FIFO-0.0100-1.9000 cache size      704, 5809915 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_colo28.ns316 S3FIFO-0.0100-1.9000 cache size     2113, 5809915 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_colo28.ns316 S3FIFO-0.0100-1.9000 cache size     7044, 5809915 req, miss ratio 0.0215, byte miss ratio 0.0215
cdn1_colo28.ns316 S3FIFO-0.0100-1.9000 cache size    14088, 5809915 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_colo28.ns316 S3FIFO-0.0100-1.9000 cache size    28176, 5809915 req, miss ratio 0.0140, byte miss ratio 0.0140
cdn1_colo28.ns316 S3FIFO-0.0100-1.9000 cache size    56352, 5809915 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns316 S3FIFO-0.8500-1.9000 cache size       70, 5809915 req, miss ratio 0.0842, byte miss ratio 0.0842
cdn1_colo28.ns316 S3FIFO-0.8500-1.9000 cache size      211, 5809915 req, miss ratio 0.0502, byte miss ratio 0.0502
cdn1_colo28.ns316 S3FIFO-0.8500-1.9000 cache size      704, 5809915 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_colo28.ns316 S3FIFO-0.8500-1.9000 cache size     2113, 5809915 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns316 S3FIFO-0.8500-1.9000 cache size     7044, 5809915 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns316 S3FIFO-0.8500-1.9000 cache size    14088, 5809915 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_colo28.ns316 S3FIFO-0.8500-1.9000 cache size    28176, 5809915 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns316 S3FIFO-0.8500-1.9000 cache size    56352, 5809915 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns316 S3FIFO-0.3500-0.9000 cache size       70, 5809915 req, miss ratio 0.0655, byte miss ratio 0.0655
cdn1_colo28.ns316 S3FIFO-0.3500-0.9000 cache size      211, 5809915 req, miss ratio 0.0420, byte miss ratio 0.0420
cdn1_colo28.ns316 S3FIFO-0.3500-0.9000 cache size      704, 5809915 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_colo28.ns316 S3FIFO-0.3500-0.9000 cache size     2113, 5809915 req, miss ratio 0.0278, byte miss ratio 0.0278
cdn1_colo28.ns316 S3FIFO-0.3500-0.9000 cache size     7044, 5809915 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns316 S3FIFO-0.3500-0.9000 cache size    14088, 5809915 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_colo28.ns316 S3FIFO-0.3500-0.9000 cache size    28176, 5809915 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns316 S3FIFO-0.3500-0.9000 cache size    56352, 5809915 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns316 S3FIFO-0.7500-1.9000 cache size       70, 5809915 req, miss ratio 0.0772, byte miss ratio 0.0772
cdn1_colo28.ns316 S3FIFO-0.7500-1.9000 cache size      211, 5809915 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_colo28.ns316 S3FIFO-0.7500-1.9000 cache size      704, 5809915 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_colo28.ns316 S3FIFO-0.7500-1.9000 cache size     2113, 5809915 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_colo28.ns316 S3FIFO-0.7500-1.9000 cache size     7044, 5809915 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns316 S3FIFO-0.7500-1.9000 cache size    14088, 5809915 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_colo28.ns316 S3FIFO-0.7500-1.9000 cache size    28176, 5809915 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_colo28.ns316 S3FIFO-0.7500-1.9000 cache size    56352, 5809915 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns316 S3FIFO-0.5500-0.9000 cache size       70, 5809915 req, miss ratio 0.0701, byte miss ratio 0.0701
cdn1_colo28.ns316 S3FIFO-0.5500-0.9000 cache size      211, 5809915 req, miss ratio 0.0444, byte miss ratio 0.0444
cdn1_colo28.ns316 S3FIFO-0.5500-0.9000 cache size      704, 5809915 req, miss ratio 0.0339, byte miss ratio 0.0339
cdn1_colo28.ns316 S3FIFO-0.5500-0.9000 cache size     2113, 5809915 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns316 S3FIFO-0.5500-0.9000 cache size     7044, 5809915 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns316 S3FIFO-0.5500-0.9000 cache size    14088, 5809915 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_colo28.ns316 S3FIFO-0.5500-0.9000 cache size    28176, 5809915 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_colo28.ns316 S3FIFO-0.5500-0.9000 cache size    56352, 5809915 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns316 S3FIFO-0.6000-0.9000 cache size       70, 5809915 req, miss ratio 0.0716, byte miss ratio 0.0716
cdn1_colo28.ns316 S3FIFO-0.6000-0.9000 cache size      211, 5809915 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_colo28.ns316 S3FIFO-0.6000-0.9000 cache size      704, 5809915 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_colo28.ns316 S3FIFO-0.6000-0.9000 cache size     2113, 5809915 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_colo28.ns316 S3FIFO-0.6000-0.9000 cache size     7044, 5809915 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns316 S3FIFO-0.6000-0.9000 cache size    14088, 5809915 req, miss ratio 0.0177, byte miss ratio 0.0177
