tencentBlock.ns20089 S3FIFO-0.3500-0.9000 cache size      717, 6030152 req, miss ratio 0.5242, byte miss ratio 0.5242
tencentBlock.ns20089 S3FIFO-0.3500-0.9000 cache size     2151, 6030152 req, miss ratio 0.3439, byte miss ratio 0.3439
tencentBlock.ns20089 S3FIFO-0.3500-0.9000 cache size     7171, 6030152 req, miss ratio 0.3211, byte miss ratio 0.3211
tencentBlock.ns20089 S3FIFO-0.3500-0.9000 cache size    21514, 6030152 req, miss ratio 0.2757, byte miss ratio 0.2757
tencentBlock.ns20089 S3FIFO-0.3500-0.9000 cache size    71714, 6030152 req, miss ratio 0.2301, byte miss ratio 0.2301
tencentBlock.ns20089 S3FIFO-0.3500-0.9000 cache size   143428, 6030152 req, miss ratio 0.1980, byte miss ratio 0.1980
tencentBlock.ns20089 S3FIFO-0.3500-0.9000 cache size   286856, 6030152 req, miss ratio 0.1539, byte miss ratio 0.1539
tencentBlock.ns20089 S3FIFO-0.3500-0.9000 cache size   573713, 6030152 req, miss ratio 0.1197, byte miss ratio 0.1197
tencentBlock.ns20089 S3FIFO-0.0500-0.9000 cache size      717, 6030152 req, miss ratio 0.5291, byte miss ratio 0.5291
tencentBlock.ns20089 S3FIFO-0.0500-0.9000 cache size     2151, 6030152 req, miss ratio 0.3463, byte miss ratio 0.3463
tencentBlock.ns20089 S3FIFO-0.0500-0.9000 cache size     7171, 6030152 req, miss ratio 0.3250, byte miss ratio 0.3250
tencentBlock.ns20089 S3FIFO-0.0500-0.9000 cache size    21514, 6030152 req, miss ratio 0.2819, byte miss ratio 0.2819
tencentBlock.ns20089 S3FIFO-0.0500-0.9000 cache size    71714, 6030152 req, miss ratio 0.2419, byte miss ratio 0.2419
tencentBlock.ns20089 S3FIFO-0.0500-0.9000 cache size   143428, 6030152 req, miss ratio 0.1985, byte miss ratio 0.1985
tencentBlock.ns20089 S3FIFO-0.0500-0.9000 cache size   286856, 6030152 req, miss ratio 0.1488, byte miss ratio 0.1488
tencentBlock.ns20089 S3FIFO-0.0500-0.9000 cache size   573713, 6030152 req, miss ratio 0.1196, byte miss ratio 0.1196
tencentBlock.ns20089 S3FIFO-0.5000-1.9000 cache size      717, 6030152 req, miss ratio 0.5359, byte miss ratio 0.5359
tencentBlock.ns20089 S3FIFO-0.5000-1.9000 cache size     2151, 6030152 req, miss ratio 0.3708, byte miss ratio 0.3708
tencentBlock.ns20089 S3FIFO-0.5000-1.9000 cache size     7171, 6030152 req, miss ratio 0.3228, byte miss ratio 0.3228
tencentBlock.ns20089 S3FIFO-0.5000-1.9000 cache size    21514, 6030152 req, miss ratio 0.2758, byte miss ratio 0.2758
tencentBlock.ns20089 S3FIFO-0.5000-1.9000 cache size    71714, 6030152 req, miss ratio 0.2295, byte miss ratio 0.2295
tencentBlock.ns20089 S3FIFO-0.5000-1.9000 cache size   143428, 6030152 req, miss ratio 0.2018, byte miss ratio 0.2018
tencentBlock.ns20089 S3FIFO-0.5000-1.9000 cache size   286856, 6030152 req, miss ratio 0.1562, byte miss ratio 0.1562
tencentBlock.ns20089 S3FIFO-0.5000-1.9000 cache size   573713, 6030152 req, miss ratio 0.1204, byte miss ratio 0.1204
tencentBlock.ns20089 S3FIFO-0.8500-0.9000 cache size      717, 6030152 req, miss ratio 0.5737, byte miss ratio 0.5737
tencentBlock.ns20089 S3FIFO-0.8500-0.9000 cache size     2151, 6030152 req, miss ratio 0.4407, byte miss ratio 0.4407
tencentBlock.ns20089 S3FIFO-0.8500-0.9000 cache size     7171, 6030152 req, miss ratio 0.3354, byte miss ratio 0.3354
tencentBlock.ns20089 S3FIFO-0.8500-0.9000 cache size    21514, 6030152 req, miss ratio 0.2842, byte miss ratio 0.2842
tencentBlock.ns20089 S3FIFO-0.8500-0.9000 cache size    71714, 6030152 req, miss ratio 0.2320, byte miss ratio 0.2320
tencentBlock.ns20089 S3FIFO-0.8500-0.9000 cache size   143428, 6030152 req, miss ratio 0.1992, byte miss ratio 0.1992
tencentBlock.ns20089 S3FIFO-0.8500-0.9000 cache size   286856, 6030152 req, miss ratio 0.1571, byte miss ratio 0.1571
tencentBlock.ns20089 S3FIFO-0.8500-0.9000 cache size   573713, 6030152 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns20089 S3FIFO-0.9900-0.9000 cache size      717, 6030152 req, miss ratio 0.6091, byte miss ratio 0.6091
tencentBlock.ns20089 S3FIFO-0.9900-0.9000 cache size     2151, 6030152 req, miss ratio 0.4700, byte miss ratio 0.4700
tencentBlock.ns20089 S3FIFO-0.9900-0.9000 cache size     7171, 6030152 req, miss ratio 0.3617, byte miss ratio 0.3617
tencentBlock.ns20089 S3FIFO-0.9900-0.9000 cache size    21514, 6030152 req, miss ratio 0.2957, byte miss ratio 0.2957
tencentBlock.ns20089 S3FIFO-0.9900-0.9000 cache size    71714, 6030152 req, miss ratio 0.2373, byte miss ratio 0.2373
tencentBlock.ns20089 S3FIFO-0.9900-0.9000 cache size   143428, 6030152 req, miss ratio 0.2005, byte miss ratio 0.2005
tencentBlock.ns20089 S3FIFO-0.9900-0.9000 cache size   286856, 6030152 req, miss ratio 0.1577, byte miss ratio 0.1577
tencentBlock.ns20089 S3FIFO-0.9900-0.9000 cache size   573713, 6030152 req, miss ratio 0.1244, byte miss ratio 0.1244
tencentBlock.ns20089 S3FIFO-0.6500-0.9000 cache size      717, 6030152 req, miss ratio 0.5450, byte miss ratio 0.5450
tencentBlock.ns20089 S3FIFO-0.6500-0.9000 cache size     2151, 6030152 req, miss ratio 0.4021, byte miss ratio 0.4021
tencentBlock.ns20089 S3FIFO-0.6500-0.9000 cache size     7171, 6030152 req, miss ratio 0.3237, byte miss ratio 0.3237
tencentBlock.ns20089 S3FIFO-0.6500-0.9000 cache size    21514, 6030152 req, miss ratio 0.2815, byte miss ratio 0.2815
tencentBlock.ns20089 S3FIFO-0.6500-0.9000 cache size    71714, 6030152 req, miss ratio 0.2300, byte miss ratio 0.2300
tencentBlock.ns20089 S3FIFO-0.6500-0.9000 cache size   143428, 6030152 req, miss ratio 0.2003, byte miss ratio 0.2003
tencentBlock.ns20089 S3FIFO-0.6500-0.9000 cache size   286856, 6030152 req, miss ratio 0.1592, byte miss ratio 0.1592
tencentBlock.ns20089 S3FIFO-0.6500-0.9000 cache size   573713, 6030152 req, miss ratio 0.1213, byte miss ratio 0.1213
tencentBlock.ns20089 S3FIFO-0.2500-0.9000 cache size      717, 6030152 req, miss ratio 0.5189, byte miss ratio 0.5189
tencentBlock.ns20089 S3FIFO-0.2500-0.9000 cache size     2151, 6030152 req, miss ratio 0.3416, byte miss ratio 0.3416
tencentBlock.ns20089 S3FIFO-0.2500-0.9000 cache size     7171, 6030152 req, miss ratio 0.3210, byte miss ratio 0.3210
tencentBlock.ns20089 S3FIFO-0.2500-0.9000 cache size    21514, 6030152 req, miss ratio 0.2773, byte miss ratio 0.2773
tencentBlock.ns20089 S3FIFO-0.2500-0.9000 cache size    71714, 6030152 req, miss ratio 0.2315, byte miss ratio 0.2315
tencentBlock.ns20089 S3FIFO-0.2500-0.9000 cache size   143428, 6030152 req, miss ratio 0.1945, byte miss ratio 0.1945
tencentBlock.ns20089 S3FIFO-0.2500-0.9000 cache size   286856, 6030152 req, miss ratio 0.1521, byte miss ratio 0.1521
tencentBlock.ns20089 S3FIFO-0.2500-0.9000 cache size   573713, 6030152 req, miss ratio 0.1195, byte miss ratio 0.1195
tencentBlock.ns20089 S3FIFO-0.4000-0.9000 cache size      717, 6030152 req, miss ratio 0.5276, byte miss ratio 0.5276
tencentBlock.ns20089 S3FIFO-0.4000-0.9000 cache size     2151, 6030152 req, miss ratio 0.3489, byte miss ratio 0.3489
tencentBlock.ns20089 S3FIFO-0.4000-0.9000 cache size     7171, 6030152 req, miss ratio 0.3219, byte miss ratio 0.3219
tencentBlock.ns20089 S3FIFO-0.4000-0.9000 cache size    21514, 6030152 req, miss ratio 0.2755, byte miss ratio 0.2755
tencentBlock.ns20089 S3FIFO-0.4000-0.9000 cache size    71714, 6030152 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns20089 S3FIFO-0.4000-0.9000 cache size   143428, 6030152 req, miss ratio 0.1998, byte miss ratio 0.1998
tencentBlock.ns20089 S3FIFO-0.4000-0.9000 cache size   286856, 6030152 req, miss ratio 0.1544, byte miss ratio 0.1544
tencentBlock.ns20089 S3FIFO-0.4000-0.9000 cache size   573713, 6030152 req, miss ratio 0.1201, byte miss ratio 0.1201
tencentBlock.ns20089 S3FIFO-0.6500-1.9000 cache size      717, 6030152 req, miss ratio 0.5480, byte miss ratio 0.5480
tencentBlock.ns20089 S3FIFO-0.6500-1.9000 cache size     2151, 6030152 req, miss ratio 0.4040, byte miss ratio 0.4040
tencentBlock.ns20089 S3FIFO-0.6500-1.9000 cache size     7171, 6030152 req, miss ratio 0.3240, byte miss ratio 0.3240
tencentBlock.ns20089 S3FIFO-0.6500-1.9000 cache size    21514, 6030152 req, miss ratio 0.2814, byte miss ratio 0.2814
tencentBlock.ns20089 S3FIFO-0.6500-1.9000 cache size    71714, 6030152 req, miss ratio 0.2296, byte miss ratio 0.2296
tencentBlock.ns20089 S3FIFO-0.6500-1.9000 cache size   143428, 6030152 req, miss ratio 0.2003, byte miss ratio 0.2003
tencentBlock.ns20089 S3FIFO-0.6500-1.9000 cache size   286856, 6030152 req, miss ratio 0.1592, byte miss ratio 0.1592
tencentBlock.ns20089 S3FIFO-0.6500-1.9000 cache size   573713, 6030152 req, miss ratio 0.1213, byte miss ratio 0.1213
tencentBlock.ns20089 S3FIFO-0.6000-1.9000 cache size      717, 6030152 req, miss ratio 0.5438, byte miss ratio 0.5438
tencentBlock.ns20089 S3FIFO-0.6000-1.9000 cache size     2151, 6030152 req, miss ratio 0.3931, byte miss ratio 0.3931
tencentBlock.ns20089 S3FIFO-0.6000-1.9000 cache size     7171, 6030152 req, miss ratio 0.3236, byte miss ratio 0.3236
tencentBlock.ns20089 S3FIFO-0.6000-1.9000 cache size    21514, 6030152 req, miss ratio 0.2810, byte miss ratio 0.2810
tencentBlock.ns20089 S3FIFO-0.6000-1.9000 cache size    71714, 6030152 req, miss ratio 0.2295, byte miss ratio 0.2295
tencentBlock.ns20089 S3FIFO-0.6000-1.9000 cache size   143428, 6030152 req, miss ratio 0.2003, byte miss ratio 0.2003
tencentBlock.ns20089 S3FIFO-0.6000-1.9000 cache size   286856, 6030152 req, miss ratio 0.1582, byte miss ratio 0.1582
tencentBlock.ns20089 S3FIFO-0.6000-1.9000 cache size   573713, 6030152 req, miss ratio 0.1210, byte miss ratio 0.1210
tencentBlock.ns20089 S3FIFO-0.1000-1.9000 cache size      717, 6030152 req, miss ratio 0.5193, byte miss ratio 0.5193
tencentBlock.ns20089 S3FIFO-0.1000-1.9000 cache size     2151, 6030152 req, miss ratio 0.3421, byte miss ratio 0.3421
tencentBlock.ns20089 S3FIFO-0.1000-1.9000 cache size     7171, 6030152 req, miss ratio 0.3203, byte miss ratio 0.3203
tencentBlock.ns20089 S3FIFO-0.1000-1.9000 cache size    21514, 6030152 req, miss ratio 0.2780, byte miss ratio 0.2780
tencentBlock.ns20089 S3FIFO-0.1000-1.9000 cache size    71714, 6030152 req, miss ratio 0.2387, byte miss ratio 0.2387
tencentBlock.ns20089 S3FIFO-0.1000-1.9000 cache size   143428, 6030152 req, miss ratio 0.1947, byte miss ratio 0.1947
tencentBlock.ns20089 S3FIFO-0.1000-1.9000 cache size   286856, 6030152 req, miss ratio 0.1477, byte miss ratio 0.1477
tencentBlock.ns20089 S3FIFO-0.1000-1.9000 cache size   573713, 6030152 req, miss ratio 0.1195, byte miss ratio 0.1195
tencentBlock.ns20089 S3FIFO-0.7500-0.9000 cache size      717, 6030152 req, miss ratio 0.5545, byte miss ratio 0.5545
tencentBlock.ns20089 S3FIFO-0.7500-0.9000 cache size     2151, 6030152 req, miss ratio 0.4227, byte miss ratio 0.4227
tencentBlock.ns20089 S3FIFO-0.7500-0.9000 cache size     7171, 6030152 req, miss ratio 0.3245, byte miss ratio 0.3245
tencentBlock.ns20089 S3FIFO-0.7500-0.9000 cache size    21514, 6030152 req, miss ratio 0.2823, byte miss ratio 0.2823
tencentBlock.ns20089 S3FIFO-0.7500-0.9000 cache size    71714, 6030152 req, miss ratio 0.2305, byte miss ratio 0.2305
tencentBlock.ns20089 S3FIFO-0.7500-0.9000 cache size   143428, 6030152 req, miss ratio 0.1995, byte miss ratio 0.1995
tencentBlock.ns20089 S3FIFO-0.7500-0.9000 cache size   286856, 6030152 req, miss ratio 0.1604, byte miss ratio 0.1604
tencentBlock.ns20089 S3FIFO-0.7500-0.9000 cache size   573713, 6030152 req, miss ratio 0.1218, byte miss ratio 0.1218
tencentBlock.ns20089 S3FIFO-0.8000-1.9000 cache size      717, 6030152 req, miss ratio 0.5675, byte miss ratio 0.5675
tencentBlock.ns20089 S3FIFO-0.8000-1.9000 cache size     2151, 6030152 req, miss ratio 0.4331, byte miss ratio 0.4331
tencentBlock.ns20089 S3FIFO-0.8000-1.9000 cache size     7171, 6030152 req, miss ratio 0.3286, byte miss ratio 0.3286
tencentBlock.ns20089 S3FIFO-0.8000-1.9000 cache size    21514, 6030152 req, miss ratio 0.2835, byte miss ratio 0.2835
tencentBlock.ns20089 S3FIFO-0.8000-1.9000 cache size    71714, 6030152 req, miss ratio 0.2306, byte miss ratio 0.2306
tencentBlock.ns20089 S3FIFO-0.8000-1.9000 cache size   143428, 6030152 req, miss ratio 0.1988, byte miss ratio 0.1988
tencentBlock.ns20089 S3FIFO-0.8000-1.9000 cache size   286856, 6030152 req, miss ratio 0.1587, byte miss ratio 0.1587
tencentBlock.ns20089 S3FIFO-0.8000-1.9000 cache size   573713, 6030152 req, miss ratio 0.1219, byte miss ratio 0.1219
tencentBlock.ns20089 S3FIFO-0.8000-0.9000 cache size      717, 6030152 req, miss ratio 0.5628, byte miss ratio 0.5628
tencentBlock.ns20089 S3FIFO-0.8000-0.9000 cache size     2151, 6030152 req, miss ratio 0.4320, byte miss ratio 0.4320
tencentBlock.ns20089 S3FIFO-0.8000-0.9000 cache size     7171, 6030152 req, miss ratio 0.3268, byte miss ratio 0.3268
tencentBlock.ns20089 S3FIFO-0.8000-0.9000 cache size    21514, 6030152 req, miss ratio 0.2833, byte miss ratio 0.2833
tencentBlock.ns20089 S3FIFO-0.8000-0.9000 cache size    71714, 6030152 req, miss ratio 0.2310, byte miss ratio 0.2310
tencentBlock.ns20089 S3FIFO-0.8000-0.9000 cache size   143428, 6030152 req, miss ratio 0.1988, byte miss ratio 0.1988
tencentBlock.ns20089 S3FIFO-0.8000-0.9000 cache size   286856, 6030152 req, miss ratio 0.1587, byte miss ratio 0.1587
tencentBlock.ns20089 S3FIFO-0.8000-0.9000 cache size   573713, 6030152 req, miss ratio 0.1219, byte miss ratio 0.1219
tencentBlock.ns20089 S3FIFO-0.8500-1.9000 cache size      717, 6030152 req, miss ratio 0.5788, byte miss ratio 0.5788
tencentBlock.ns20089 S3FIFO-0.8500-1.9000 cache size     2151, 6030152 req, miss ratio 0.4415, byte miss ratio 0.4415
tencentBlock.ns20089 S3FIFO-0.8500-1.9000 cache size     7171, 6030152 req, miss ratio 0.3371, byte miss ratio 0.3371
tencentBlock.ns20089 S3FIFO-0.8500-1.9000 cache size    21514, 6030152 req, miss ratio 0.2843, byte miss ratio 0.2843
tencentBlock.ns20089 S3FIFO-0.8500-1.9000 cache size    71714, 6030152 req, miss ratio 0.2314, byte miss ratio 0.2314
tencentBlock.ns20089 S3FIFO-0.8500-1.9000 cache size   143428, 6030152 req, miss ratio 0.1992, byte miss ratio 0.1992
tencentBlock.ns20089 S3FIFO-0.8500-1.9000 cache size   286856, 6030152 req, miss ratio 0.1571, byte miss ratio 0.1571
tencentBlock.ns20089 S3FIFO-0.8500-1.9000 cache size   573713, 6030152 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns20089 S3FIFO-0.0100-0.9000 cache size      717, 6030152 req, miss ratio 0.5502, byte miss ratio 0.5502
tencentBlock.ns20089 S3FIFO-0.0100-0.9000 cache size     2151, 6030152 req, miss ratio 0.3595, byte miss ratio 0.3595
tencentBlock.ns20089 S3FIFO-0.0100-0.9000 cache size     7171, 6030152 req, miss ratio 0.3324, byte miss ratio 0.3324
tencentBlock.ns20089 S3FIFO-0.0100-0.9000 cache size    21514, 6030152 req, miss ratio 0.2864, byte miss ratio 0.2864
tencentBlock.ns20089 S3FIFO-0.0100-0.9000 cache size    71714, 6030152 req, miss ratio 0.2473, byte miss ratio 0.2473
tencentBlock.ns20089 S3FIFO-0.0100-0.9000 cache size   143428, 6030152 req, miss ratio 0.2078, byte miss ratio 0.2078
tencentBlock.ns20089 S3FIFO-0.0100-0.9000 cache size   286856, 6030152 req, miss ratio 0.1572, byte miss ratio 0.1572
tencentBlock.ns20089 S3FIFO-0.0100-0.9000 cache size   573713, 6030152 req, miss ratio 0.1202, byte miss ratio 0.1202
tencentBlock.ns20089 S3FIFO-0.4500-1.9000 cache size      717, 6030152 req, miss ratio 0.5323, byte miss ratio 0.5323
tencentBlock.ns20089 S3FIFO-0.4500-1.9000 cache size     2151, 6030152 req, miss ratio 0.3601, byte miss ratio 0.3601
tencentBlock.ns20089 S3FIFO-0.4500-1.9000 cache size     7171, 6030152 req, miss ratio 0.3225, byte miss ratio 0.3225
tencentBlock.ns20089 S3FIFO-0.4500-1.9000 cache size    21514, 6030152 req, miss ratio 0.2753, byte miss ratio 0.2753
tencentBlock.ns20089 S3FIFO-0.4500-1.9000 cache size    71714, 6030152 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns20089 S3FIFO-0.4500-1.9000 cache size   143428, 6030152 req, miss ratio 0.2007, byte miss ratio 0.2007
tencentBlock.ns20089 S3FIFO-0.4500-1.9000 cache size   286856, 6030152 req, miss ratio 0.1558, byte miss ratio 0.1558
tencentBlock.ns20089 S3FIFO-0.4500-1.9000 cache size   573713, 6030152 req, miss ratio 0.1203, byte miss ratio 0.1203
tencentBlock.ns20089 S3FIFO-0.1500-0.9000 cache size      717, 6030152 req, miss ratio 0.5203, byte miss ratio 0.5203
tencentBlock.ns20089 S3FIFO-0.1500-0.9000 cache size     2151, 6030152 req, miss ratio 0.3421, byte miss ratio 0.3421
tencentBlock.ns20089 S3FIFO-0.1500-0.9000 cache size     7171, 6030152 req, miss ratio 0.3220, byte miss ratio 0.3220
tencentBlock.ns20089 S3FIFO-0.1500-0.9000 cache size    21514, 6030152 req, miss ratio 0.2789, byte miss ratio 0.2789
tencentBlock.ns20089 S3FIFO-0.1500-0.9000 cache size    71714, 6030152 req, miss ratio 0.2343, byte miss ratio 0.2343
tencentBlock.ns20089 S3FIFO-0.1500-0.9000 cache size   143428, 6030152 req, miss ratio 0.1935, byte miss ratio 0.1935
tencentBlock.ns20089 S3FIFO-0.1500-0.9000 cache size   286856, 6030152 req, miss ratio 0.1483, byte miss ratio 0.1483
tencentBlock.ns20089 S3FIFO-0.1500-0.9000 cache size   573713, 6030152 req, miss ratio 0.1194, byte miss ratio 0.1194
tencentBlock.ns20089 S3FIFO-0.2000-0.9000 cache size      717, 6030152 req, miss ratio 0.5181, byte miss ratio 0.5181
