tencentBlock.ns7979 S3FIFO-0.1000-0.9000 cache size       34, 1627255 req, miss ratio 0.5440, byte miss ratio 0.5440
tencentBlock.ns7979 S3FIFO-0.1000-0.9000 cache size      103, 1627255 req, miss ratio 0.3595, byte miss ratio 0.3595
tencentBlock.ns7979 S3FIFO-0.1000-0.9000 cache size      344, 1627255 req, miss ratio 0.1540, byte miss ratio 0.1540
tencentBlock.ns7979 S3FIFO-0.1000-0.9000 cache size     1034, 1627255 req, miss ratio 0.0930, byte miss ratio 0.0930
tencentBlock.ns7979 S3FIFO-0.1000-0.9000 cache size     3449, 1627255 req, miss ratio 0.0814, byte miss ratio 0.0814
tencentBlock.ns7979 S3FIFO-0.1000-0.9000 cache size     6898, 1627255 req, miss ratio 0.0730, byte miss ratio 0.0730
tencentBlock.ns7979 S3FIFO-0.1000-0.9000 cache size    13797, 1627255 req, miss ratio 0.0557, byte miss ratio 0.0557
tencentBlock.ns7979 S3FIFO-0.1000-0.9000 cache size    27595, 1627255 req, miss ratio 0.0254, byte miss ratio 0.0254
tencentBlock.ns7979 S3FIFO-0.9900-0.9000 cache size       34, 1627255 req, miss ratio 0.6610, byte miss ratio 0.6610
tencentBlock.ns7979 S3FIFO-0.9900-0.9000 cache size      103, 1627255 req, miss ratio 0.4725, byte miss ratio 0.4725
tencentBlock.ns7979 S3FIFO-0.9900-0.9000 cache size      344, 1627255 req, miss ratio 0.2180, byte miss ratio 0.2180
tencentBlock.ns7979 S3FIFO-0.9900-0.9000 cache size     1034, 1627255 req, miss ratio 0.1157, byte miss ratio 0.1157
tencentBlock.ns7979 S3FIFO-0.9900-0.9000 cache size     3449, 1627255 req, miss ratio 0.0934, byte miss ratio 0.0934
tencentBlock.ns7979 S3FIFO-0.9900-0.9000 cache size     6898, 1627255 req, miss ratio 0.0787, byte miss ratio 0.0787
tencentBlock.ns7979 S3FIFO-0.9900-0.9000 cache size    13797, 1627255 req, miss ratio 0.0570, byte miss ratio 0.0570
tencentBlock.ns7979 S3FIFO-0.9900-0.9000 cache size    27595, 1627255 req, miss ratio 0.0280, byte miss ratio 0.0280
tencentBlock.ns7979 S3FIFO-0.7500-1.9000 cache size       34, 1627255 req, miss ratio 0.6268, byte miss ratio 0.6268
tencentBlock.ns7979 S3FIFO-0.7500-1.9000 cache size      103, 1627255 req, miss ratio 0.4582, byte miss ratio 0.4582
tencentBlock.ns7979 S3FIFO-0.7500-1.9000 cache size      344, 1627255 req, miss ratio 0.1986, byte miss ratio 0.1986
tencentBlock.ns7979 S3FIFO-0.7500-1.9000 cache size     1034, 1627255 req, miss ratio 0.1041, byte miss ratio 0.1041
tencentBlock.ns7979 S3FIFO-0.7500-1.9000 cache size     3449, 1627255 req, miss ratio 0.0874, byte miss ratio 0.0874
tencentBlock.ns7979 S3FIFO-0.7500-1.9000 cache size     6898, 1627255 req, miss ratio 0.0792, byte miss ratio 0.0792
tencentBlock.ns7979 S3FIFO-0.7500-1.9000 cache size    13797, 1627255 req, miss ratio 0.0596, byte miss ratio 0.0596
tencentBlock.ns7979 S3FIFO-0.7500-1.9000 cache size    27595, 1627255 req, miss ratio 0.0261, byte miss ratio 0.0261
tencentBlock.ns7979 S3FIFO-0.9000-0.9000 cache size       34, 1627255 req, miss ratio 0.6545, byte miss ratio 0.6545
tencentBlock.ns7979 S3FIFO-0.9000-0.9000 cache size      103, 1627255 req, miss ratio 0.4673, byte miss ratio 0.4673
tencentBlock.ns7979 S3FIFO-0.9000-0.9000 cache size      344, 1627255 req, miss ratio 0.2092, byte miss ratio 0.2092
tencentBlock.ns7979 S3FIFO-0.9000-0.9000 cache size     1034, 1627255 req, miss ratio 0.1099, byte miss ratio 0.1099
tencentBlock.ns7979 S3FIFO-0.9000-0.9000 cache size     3449, 1627255 req, miss ratio 0.0900, byte miss ratio 0.0900
tencentBlock.ns7979 S3FIFO-0.9000-0.9000 cache size     6898, 1627255 req, miss ratio 0.0789, byte miss ratio 0.0789
tencentBlock.ns7979 S3FIFO-0.9000-0.9000 cache size    13797, 1627255 req, miss ratio 0.0579, byte miss ratio 0.0579
tencentBlock.ns7979 S3FIFO-0.9000-0.9000 cache size    27595, 1627255 req, miss ratio 0.0273, byte miss ratio 0.0273
tencentBlock.ns7979 S3FIFO-0.2000-0.9000 cache size       34, 1627255 req, miss ratio 0.5517, byte miss ratio 0.5517
