tencentBlock.ns6738 S3FIFO-0.0010-0.9000 cache size       78, 1561496 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6738 S3FIFO-0.0010-0.9000 cache size      234, 1561496 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6738 S3FIFO-0.0010-0.9000 cache size      781, 1561496 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6738 S3FIFO-0.0010-0.9000 cache size     2345, 1561496 req, miss ratio 0.2711, byte miss ratio 0.2711
tencentBlock.ns6738 S3FIFO-0.0010-0.9000 cache size     7817, 1561496 req, miss ratio 0.2367, byte miss ratio 0.2367
tencentBlock.ns6738 S3FIFO-0.0010-0.9000 cache size    15634, 1561496 req, miss ratio 0.2307, byte miss ratio 0.2307
tencentBlock.ns6738 S3FIFO-0.0010-0.9000 cache size    31268, 1561496 req, miss ratio 0.1704, byte miss ratio 0.1704
tencentBlock.ns6738 S3FIFO-0.0010-0.9000 cache size    62536, 1561496 req, miss ratio 0.0542, byte miss ratio 0.0542
tencentBlock.ns6738 S3FIFO-0.4500-0.9000 cache size       78, 1561496 req, miss ratio 0.3064, byte miss ratio 0.3064
tencentBlock.ns6738 S3FIFO-0.4500-0.9000 cache size      234, 1561496 req, miss ratio 0.2617, byte miss ratio 0.2617
tencentBlock.ns6738 S3FIFO-0.4500-0.9000 cache size      781, 1561496 req, miss ratio 0.2509, byte miss ratio 0.2509
tencentBlock.ns6738 S3FIFO-0.4500-0.9000 cache size     2345, 1561496 req, miss ratio 0.2488, byte miss ratio 0.2488
tencentBlock.ns6738 S3FIFO-0.4500-0.9000 cache size     7817, 1561496 req, miss ratio 0.2385, byte miss ratio 0.2385
tencentBlock.ns6738 S3FIFO-0.4500-0.9000 cache size    15634, 1561496 req, miss ratio 0.2308, byte miss ratio 0.2308
tencentBlock.ns6738 S3FIFO-0.4500-0.9000 cache size    31268, 1561496 req, miss ratio 0.2307, byte miss ratio 0.2307
tencentBlock.ns6738 S3FIFO-0.4500-0.9000 cache size    62536, 1561496 req, miss ratio 0.0652, byte miss ratio 0.0652
tencentBlock.ns6738 S3FIFO-0.9000-0.9000 cache size       78, 1561496 req, miss ratio 0.4241, byte miss ratio 0.4241
tencentBlock.ns6738 S3FIFO-0.9000-0.9000 cache size      234, 1561496 req, miss ratio 0.2942, byte miss ratio 0.2942
tencentBlock.ns6738 S3FIFO-0.9000-0.9000 cache size      781, 1561496 req, miss ratio 0.2578, byte miss ratio 0.2578
tencentBlock.ns6738 S3FIFO-0.9000-0.9000 cache size     2345, 1561496 req, miss ratio 0.2507, byte miss ratio 0.2507
tencentBlock.ns6738 S3FIFO-0.9000-0.9000 cache size     7817, 1561496 req, miss ratio 0.2491, byte miss ratio 0.2491
tencentBlock.ns6738 S3FIFO-0.9000-0.9000 cache size    15634, 1561496 req, miss ratio 0.2472, byte miss ratio 0.2472
tencentBlock.ns6738 S3FIFO-0.9000-0.9000 cache size    31268, 1561496 req, miss ratio 0.1871, byte miss ratio 0.1871
tencentBlock.ns6738 S3FIFO-0.9000-0.9000 cache size    62536, 1561496 req, miss ratio 0.0745, byte miss ratio 0.0745
tencentBlock.ns6738 S3FIFO-0.5500-1.9000 cache size       78, 1561496 req, miss ratio 0.3314, byte miss ratio 0.3314
tencentBlock.ns6738 S3FIFO-0.5500-1.9000 cache size      234, 1561496 req, miss ratio 0.2621, byte miss ratio 0.2621
tencentBlock.ns6738 S3FIFO-0.5500-1.9000 cache size      781, 1561496 req, miss ratio 0.2507, byte miss ratio 0.2507
tencentBlock.ns6738 S3FIFO-0.5500-1.9000 cache size     2345, 1561496 req, miss ratio 0.2492, byte miss ratio 0.2492
tencentBlock.ns6738 S3FIFO-0.5500-1.9000 cache size     7817, 1561496 req, miss ratio 0.2437, byte miss ratio 0.2437
tencentBlock.ns6738 S3FIFO-0.5500-1.9000 cache size    15634, 1561496 req, miss ratio 0.2460, byte miss ratio 0.2460
tencentBlock.ns6738 S3FIFO-0.5500-1.9000 cache size    31268, 1561496 req, miss ratio 0.2168, byte miss ratio 0.2168
