cdn1_allcolo.ns389 S3FIFO-0.7500-1.9000 cache size      649, 36314234 req, miss ratio 0.4295, byte miss ratio 0.4295
cdn1_allcolo.ns389 S3FIFO-0.7500-1.9000 cache size     1949, 36314234 req, miss ratio 0.3322, byte miss ratio 0.3322
cdn1_allcolo.ns389 S3FIFO-0.7500-1.9000 cache size     6497, 36314234 req, miss ratio 0.2158, byte miss ratio 0.2158
cdn1_allcolo.ns389 S3FIFO-0.7500-1.9000 cache size    19493, 36314234 req, miss ratio 0.1208, byte miss ratio 0.1208
cdn1_allcolo.ns389 S3FIFO-0.7500-1.9000 cache size    64979, 36314234 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_allcolo.ns389 S3FIFO-0.7500-1.9000 cache size   129959, 36314234 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_allcolo.ns389 S3FIFO-0.7500-1.9000 cache size   259918, 36314234 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_allcolo.ns389 S3FIFO-0.7500-1.9000 cache size   519837, 36314234 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_allcolo.ns389 S3FIFO-0.6000-1.9000 cache size      649, 36314234 req, miss ratio 0.4097, byte miss ratio 0.4097
cdn1_allcolo.ns389 S3FIFO-0.6000-1.9000 cache size     1949, 36314234 req, miss ratio 0.3145, byte miss ratio 0.3145
cdn1_allcolo.ns389 S3FIFO-0.6000-1.9000 cache size     6497, 36314234 req, miss ratio 0.2030, byte miss ratio 0.2030
cdn1_allcolo.ns389 S3FIFO-0.6000-1.9000 cache size    19493, 36314234 req, miss ratio 0.1124, byte miss ratio 0.1124
cdn1_allcolo.ns389 S3FIFO-0.6000-1.9000 cache size    64979, 36314234 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns389 S3FIFO-0.6000-1.9000 cache size   129959, 36314234 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_allcolo.ns389 S3FIFO-0.6000-1.9000 cache size   259918, 36314234 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns389 S3FIFO-0.6000-1.9000 cache size   519837, 36314234 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns389 S3FIFO-0.8500-1.9000 cache size      649, 36314234 req, miss ratio 0.4446, byte miss ratio 0.4446
cdn1_allcolo.ns389 S3FIFO-0.8500-1.9000 cache size     1949, 36314234 req, miss ratio 0.3452, byte miss ratio 0.3452
cdn1_allcolo.ns389 S3FIFO-0.8500-1.9000 cache size     6497, 36314234 req, miss ratio 0.2251, byte miss ratio 0.2251
cdn1_allcolo.ns389 S3FIFO-0.8500-1.9000 cache size    19493, 36314234 req, miss ratio 0.1270, byte miss ratio 0.1270
cdn1_allcolo.ns389 S3FIFO-0.8500-1.9000 cache size    64979, 36314234 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_allcolo.ns389 S3FIFO-0.8500-1.9000 cache size   129959, 36314234 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_allcolo.ns389 S3FIFO-0.8500-1.9000 cache size   259918, 36314234 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_allcolo.ns389 S3FIFO-0.8500-1.9000 cache size   519837, 36314234 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_allcolo.ns389 S3FIFO-0.0010-0.9000 cache size      649, 36314234 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns389 S3FIFO-0.0010-0.9000 cache size     1949, 36314234 req, miss ratio 0.2582, byte miss ratio 0.2582
cdn1_allcolo.ns389 S3FIFO-0.0010-0.9000 cache size     6497, 36314234 req, miss ratio 0.1588, byte miss ratio 0.1588
cdn1_allcolo.ns389 S3FIFO-0.0010-0.9000 cache size    19493, 36314234 req, miss ratio 0.0851, byte miss ratio 0.0851
cdn1_allcolo.ns389 S3FIFO-0.0010-0.9000 cache size    64979, 36314234 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_allcolo.ns389 S3FIFO-0.0010-0.9000 cache size   129959, 36314234 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_allcolo.ns389 S3FIFO-0.0010-0.9000 cache size   259918, 36314234 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_allcolo.ns389 S3FIFO-0.0010-0.9000 cache size   519837, 36314234 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns389 S3FIFO-0.3500-0.9000 cache size      649, 36314234 req, miss ratio 0.3770, byte miss ratio 0.3770
cdn1_allcolo.ns389 S3FIFO-0.3500-0.9000 cache size     1949, 36314234 req, miss ratio 0.2834, byte miss ratio 0.2834
cdn1_allcolo.ns389 S3FIFO-0.3500-0.9000 cache size     6497, 36314234 req, miss ratio 0.1794, byte miss ratio 0.1794
cdn1_allcolo.ns389 S3FIFO-0.3500-0.9000 cache size    19493, 36314234 req, miss ratio 0.0982, byte miss ratio 0.0982
cdn1_allcolo.ns389 S3FIFO-0.3500-0.9000 cache size    64979, 36314234 req, miss ratio 0.0424, byte miss ratio 0.0424
cdn1_allcolo.ns389 S3FIFO-0.3500-0.9000 cache size   129959, 36314234 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_allcolo.ns389 S3FIFO-0.3500-0.9000 cache size   259918, 36314234 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_allcolo.ns389 S3FIFO-0.3500-0.9000 cache size   519837, 36314234 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns389 S3FIFO-0.1000-0.9000 cache size      649, 36314234 req, miss ratio 0.3572, byte miss ratio 0.3572
cdn1_allcolo.ns389 S3FIFO-0.1000-0.9000 cache size     1949, 36314234 req, miss ratio 0.2633, byte miss ratio 0.2633
cdn1_allcolo.ns389 S3FIFO-0.1000-0.9000 cache size     6497, 36314234 req, miss ratio 0.1627, byte miss ratio 0.1627
cdn1_allcolo.ns389 S3FIFO-0.1000-0.9000 cache size    19493, 36314234 req, miss ratio 0.0874, byte miss ratio 0.0874
cdn1_allcolo.ns389 S3FIFO-0.1000-0.9000 cache size    64979, 36314234 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_allcolo.ns389 S3FIFO-0.1000-0.9000 cache size   129959, 36314234 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns389 S3FIFO-0.1000-0.9000 cache size   259918, 36314234 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_allcolo.ns389 S3FIFO-0.1000-0.9000 cache size   519837, 36314234 req, miss ratio 0.0181, byte miss ratio 0.0181
