cdn1_allcolo.ns1676 S3FIFO-0.2500-0.9000 cache size       37, 2111537 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_allcolo.ns1676 S3FIFO-0.2500-0.9000 cache size      111, 2111537 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_allcolo.ns1676 S3FIFO-0.2500-0.9000 cache size      373, 2111537 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns1676 S3FIFO-0.2500-0.9000 cache size     1119, 2111537 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_allcolo.ns1676 S3FIFO-0.2500-0.9000 cache size     3730, 2111537 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_allcolo.ns1676 S3FIFO-0.2500-0.9000 cache size     7460, 2111537 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns1676 S3FIFO-0.2500-0.9000 cache size    14920, 2111537 req, miss ratio 0.0210, byte miss ratio 0.0210
cdn1_allcolo.ns1676 S3FIFO-0.2500-0.9000 cache size    29840, 2111537 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1676 S3FIFO-0.9500-1.9000 cache size       37, 2111537 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns1676 S3FIFO-0.9500-1.9000 cache size      111, 2111537 req, miss ratio 0.0424, byte miss ratio 0.0424
cdn1_allcolo.ns1676 S3FIFO-0.9500-1.9000 cache size      373, 2111537 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_allcolo.ns1676 S3FIFO-0.9500-1.9000 cache size     1119, 2111537 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_allcolo.ns1676 S3FIFO-0.9500-1.9000 cache size     3730, 2111537 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_allcolo.ns1676 S3FIFO-0.9500-1.9000 cache size     7460, 2111537 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_allcolo.ns1676 S3FIFO-0.9500-1.9000 cache size    14920, 2111537 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_allcolo.ns1676 S3FIFO-0.9500-1.9000 cache size    29840, 2111537 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_allcolo.ns1676 S3FIFO-0.4000-1.9000 cache size       37, 2111537 req, miss ratio 0.0437, byte miss ratio 0.0437
cdn1_allcolo.ns1676 S3FIFO-0.4000-1.9000 cache size      111, 2111537 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_allcolo.ns1676 S3FIFO-0.4000-1.9000 cache size      373, 2111537 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns1676 S3FIFO-0.4000-1.9000 cache size     1119, 2111537 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns1676 S3FIFO-0.4000-1.9000 cache size     3730, 2111537 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_allcolo.ns1676 S3FIFO-0.4000-1.9000 cache size     7460, 2111537 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_allcolo.ns1676 S3FIFO-0.4000-1.9000 cache size    14920, 2111537 req, miss ratio 0.0213, byte miss ratio 0.0213
cdn1_allcolo.ns1676 S3FIFO-0.4000-1.9000 cache size    29840, 2111537 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1676 S3FIFO-0.2000-1.9000 cache size       37, 2111537 req, miss ratio 0.0436, byte miss ratio 0.0436
cdn1_allcolo.ns1676 S3FIFO-0.2000-1.9000 cache size      111, 2111537 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_allcolo.ns1676 S3FIFO-0.2000-1.9000 cache size      373, 2111537 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns1676 S3FIFO-0.2000-1.9000 cache size     1119, 2111537 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_allcolo.ns1676 S3FIFO-0.2000-1.9000 cache size     3730, 2111537 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_allcolo.ns1676 S3FIFO-0.2000-1.9000 cache size     7460, 2111537 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns1676 S3FIFO-0.2000-1.9000 cache size    14920, 2111537 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_allcolo.ns1676 S3FIFO-0.2000-1.9000 cache size    29840, 2111537 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1676 S3FIFO-0.0500-1.9000 cache size       37, 2111537 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns1676 S3FIFO-0.0500-1.9000 cache size      111, 2111537 req, miss ratio 0.0409, byte miss ratio 0.0409
cdn1_allcolo.ns1676 S3FIFO-0.0500-1.9000 cache size      373, 2111537 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_allcolo.ns1676 S3FIFO-0.0500-1.9000 cache size     1119, 2111537 req, miss ratio 0.0333, byte miss ratio 0.0333
cdn1_allcolo.ns1676 S3FIFO-0.0500-1.9000 cache size     3730, 2111537 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_allcolo.ns1676 S3FIFO-0.0500-1.9000 cache size     7460, 2111537 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_allcolo.ns1676 S3FIFO-0.0500-1.9000 cache size    14920, 2111537 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_allcolo.ns1676 S3FIFO-0.0500-1.9000 cache size    29840, 2111537 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1676 S3FIFO-0.2500-1.9000 cache size       37, 2111537 req, miss ratio 0.0436, byte miss ratio 0.0436
cdn1_allcolo.ns1676 S3FIFO-0.2500-1.9000 cache size      111, 2111537 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_allcolo.ns1676 S3FIFO-0.2500-1.9000 cache size      373, 2111537 req, miss ratio 0.0368, byte miss ratio 0.0368
cdn1_allcolo.ns1676 S3FIFO-0.2500-1.9000 cache size     1119, 2111537 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_allcolo.ns1676 S3FIFO-0.2500-1.9000 cache size     3730, 2111537 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_allcolo.ns1676 S3FIFO-0.2500-1.9000 cache size     7460, 2111537 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_allcolo.ns1676 S3FIFO-0.2500-1.9000 cache size    14920, 2111537 req, miss ratio 0.0210, byte miss ratio 0.0210
cdn1_allcolo.ns1676 S3FIFO-0.2500-1.9000 cache size    29840, 2111537 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1676 S3FIFO-0.3500-0.9000 cache size       37, 2111537 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_allcolo.ns1676 S3FIFO-0.3500-0.9000 cache size      111, 2111537 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_allcolo.ns1676 S3FIFO-0.3500-0.9000 cache size      373, 2111537 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns1676 S3FIFO-0.3500-0.9000 cache size     1119, 2111537 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_allcolo.ns1676 S3FIFO-0.3500-0.9000 cache size     3730, 2111537 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_allcolo.ns1676 S3FIFO-0.3500-0.9000 cache size     7460, 2111537 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_allcolo.ns1676 S3FIFO-0.3500-0.9000 cache size    14920, 2111537 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_allcolo.ns1676 S3FIFO-0.3500-0.9000 cache size    29840, 2111537 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1676 S3FIFO-0.7500-0.9000 cache size       37, 2111537 req, miss ratio 0.0445, byte miss ratio 0.0445
cdn1_allcolo.ns1676 S3FIFO-0.7500-0.9000 cache size      111, 2111537 req, miss ratio 0.0414, byte miss ratio 0.0414
cdn1_allcolo.ns1676 S3FIFO-0.7500-0.9000 cache size      373, 2111537 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_allcolo.ns1676 S3FIFO-0.7500-0.9000 cache size     1119, 2111537 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_allcolo.ns1676 S3FIFO-0.7500-0.9000 cache size     3730, 2111537 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_allcolo.ns1676 S3FIFO-0.7500-0.9000 cache size     7460, 2111537 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns1676 S3FIFO-0.7500-0.9000 cache size    14920, 2111537 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns1676 S3FIFO-0.7500-0.9000 cache size    29840, 2111537 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns1676 S3FIFO-0.0010-0.9000 cache size       37, 2111537 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1676 S3FIFO-0.0010-0.9000 cache size      111, 2111537 req, miss ratio 1.0000, byte miss ratio 1.0000
