cdn1_colo28.ns1436 S3FIFO-0.0100-1.9000 cache size      867, 1623487 req, miss ratio 0.7371, byte miss ratio 0.7371
cdn1_colo28.ns1436 S3FIFO-0.0100-1.9000 cache size     2603, 1623487 req, miss ratio 0.6847, byte miss ratio 0.6847
cdn1_colo28.ns1436 S3FIFO-0.0100-1.9000 cache size     8677, 1623487 req, miss ratio 0.6636, byte miss ratio 0.6636
cdn1_colo28.ns1436 S3FIFO-0.0100-1.9000 cache size    26032, 1623487 req, miss ratio 0.6433, byte miss ratio 0.6433
cdn1_colo28.ns1436 S3FIFO-0.0100-1.9000 cache size    86774, 1623487 req, miss ratio 0.5973, byte miss ratio 0.5973
cdn1_colo28.ns1436 S3FIFO-0.0100-1.9000 cache size   173548, 1623487 req, miss ratio 0.5572, byte miss ratio 0.5572
cdn1_colo28.ns1436 S3FIFO-0.0100-1.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.0100-1.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2500-0.9000 cache size      867, 1623487 req, miss ratio 0.7293, byte miss ratio 0.7293
cdn1_colo28.ns1436 S3FIFO-0.2500-0.9000 cache size     2603, 1623487 req, miss ratio 0.6518, byte miss ratio 0.6518
cdn1_colo28.ns1436 S3FIFO-0.2500-0.9000 cache size     8677, 1623487 req, miss ratio 0.5877, byte miss ratio 0.5877
cdn1_colo28.ns1436 S3FIFO-0.2500-0.9000 cache size    26032, 1623487 req, miss ratio 0.5461, byte miss ratio 0.5461
cdn1_colo28.ns1436 S3FIFO-0.2500-0.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2500-0.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2500-0.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2500-0.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2000-0.9000 cache size      867, 1623487 req, miss ratio 0.7315, byte miss ratio 0.7315
cdn1_colo28.ns1436 S3FIFO-0.2000-0.9000 cache size     2603, 1623487 req, miss ratio 0.6575, byte miss ratio 0.6575
cdn1_colo28.ns1436 S3FIFO-0.2000-0.9000 cache size     8677, 1623487 req, miss ratio 0.5964, byte miss ratio 0.5964
cdn1_colo28.ns1436 S3FIFO-0.2000-0.9000 cache size    26032, 1623487 req, miss ratio 0.5546, byte miss ratio 0.5546
cdn1_colo28.ns1436 S3FIFO-0.2000-0.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2000-0.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2000-0.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2000-0.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.1000-0.9000 cache size      867, 1623487 req, miss ratio 0.7381, byte miss ratio 0.7381
cdn1_colo28.ns1436 S3FIFO-0.1000-0.9000 cache size     2603, 1623487 req, miss ratio 0.6721, byte miss ratio 0.6721
cdn1_colo28.ns1436 S3FIFO-0.1000-0.9000 cache size     8677, 1623487 req, miss ratio 0.6222, byte miss ratio 0.6222
cdn1_colo28.ns1436 S3FIFO-0.1000-0.9000 cache size    26032, 1623487 req, miss ratio 0.5794, byte miss ratio 0.5794
cdn1_colo28.ns1436 S3FIFO-0.1000-0.9000 cache size    86774, 1623487 req, miss ratio 0.5364, byte miss ratio 0.5364
cdn1_colo28.ns1436 S3FIFO-0.1000-0.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.1000-0.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.1000-0.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-0.9000 cache size      867, 1623487 req, miss ratio 0.7606, byte miss ratio 0.7606
cdn1_colo28.ns1436 S3FIFO-0.8000-0.9000 cache size     2603, 1623487 req, miss ratio 0.6389, byte miss ratio 0.6389
cdn1_colo28.ns1436 S3FIFO-0.8000-0.9000 cache size     8677, 1623487 req, miss ratio 0.5438, byte miss ratio 0.5438
cdn1_colo28.ns1436 S3FIFO-0.8000-0.9000 cache size    26032, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-0.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-0.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-0.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-0.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-1.9000 cache size      867, 1623487 req, miss ratio 0.7648, byte miss ratio 0.7648
cdn1_colo28.ns1436 S3FIFO-0.8000-1.9000 cache size     2603, 1623487 req, miss ratio 0.6410, byte miss ratio 0.6410
cdn1_colo28.ns1436 S3FIFO-0.8000-1.9000 cache size     8677, 1623487 req, miss ratio 0.5438, byte miss ratio 0.5438
cdn1_colo28.ns1436 S3FIFO-0.8000-1.9000 cache size    26032, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-1.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-1.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-1.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8000-1.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.4000-0.9000 cache size      867, 1623487 req, miss ratio 0.7283, byte miss ratio 0.7283
cdn1_colo28.ns1436 S3FIFO-0.4000-0.9000 cache size     2603, 1623487 req, miss ratio 0.6396, byte miss ratio 0.6396
cdn1_colo28.ns1436 S3FIFO-0.4000-0.9000 cache size     8677, 1623487 req, miss ratio 0.5701, byte miss ratio 0.5701
cdn1_colo28.ns1436 S3FIFO-0.4000-0.9000 cache size    26032, 1623487 req, miss ratio 0.5346, byte miss ratio 0.5346
cdn1_colo28.ns1436 S3FIFO-0.4000-0.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.4000-0.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.4000-0.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.4000-0.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8500-0.9000 cache size      867, 1623487 req, miss ratio 0.7687, byte miss ratio 0.7687
cdn1_colo28.ns1436 S3FIFO-0.8500-0.9000 cache size     2603, 1623487 req, miss ratio 0.6444, byte miss ratio 0.6444
cdn1_colo28.ns1436 S3FIFO-0.8500-0.9000 cache size     8677, 1623487 req, miss ratio 0.5417, byte miss ratio 0.5417
cdn1_colo28.ns1436 S3FIFO-0.8500-0.9000 cache size    26032, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8500-0.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8500-0.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8500-0.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.8500-0.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2000-1.9000 cache size      867, 1623487 req, miss ratio 0.7256, byte miss ratio 0.7256
cdn1_colo28.ns1436 S3FIFO-0.2000-1.9000 cache size     2603, 1623487 req, miss ratio 0.6530, byte miss ratio 0.6530
cdn1_colo28.ns1436 S3FIFO-0.2000-1.9000 cache size     8677, 1623487 req, miss ratio 0.5964, byte miss ratio 0.5964
cdn1_colo28.ns1436 S3FIFO-0.2000-1.9000 cache size    26032, 1623487 req, miss ratio 0.5546, byte miss ratio 0.5546
cdn1_colo28.ns1436 S3FIFO-0.2000-1.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2000-1.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2000-1.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.2000-1.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9000-1.9000 cache size      867, 1623487 req, miss ratio 0.7812, byte miss ratio 0.7812
cdn1_colo28.ns1436 S3FIFO-0.9000-1.9000 cache size     2603, 1623487 req, miss ratio 0.6534, byte miss ratio 0.6534
cdn1_colo28.ns1436 S3FIFO-0.9000-1.9000 cache size     8677, 1623487 req, miss ratio 0.5402, byte miss ratio 0.5402
cdn1_colo28.ns1436 S3FIFO-0.9000-1.9000 cache size    26032, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9000-1.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9000-1.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9000-1.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9000-1.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7500-1.9000 cache size      867, 1623487 req, miss ratio 0.7577, byte miss ratio 0.7577
cdn1_colo28.ns1436 S3FIFO-0.7500-1.9000 cache size     2603, 1623487 req, miss ratio 0.6371, byte miss ratio 0.6371
cdn1_colo28.ns1436 S3FIFO-0.7500-1.9000 cache size     8677, 1623487 req, miss ratio 0.5463, byte miss ratio 0.5463
cdn1_colo28.ns1436 S3FIFO-0.7500-1.9000 cache size    26032, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7500-1.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7500-1.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7500-1.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7500-1.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9500-0.9000 cache size      867, 1623487 req, miss ratio 0.7876, byte miss ratio 0.7876
cdn1_colo28.ns1436 S3FIFO-0.9500-0.9000 cache size     2603, 1623487 req, miss ratio 0.6608, byte miss ratio 0.6608
cdn1_colo28.ns1436 S3FIFO-0.9500-0.9000 cache size     8677, 1623487 req, miss ratio 0.5403, byte miss ratio 0.5403
cdn1_colo28.ns1436 S3FIFO-0.9500-0.9000 cache size    26032, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9500-0.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9500-0.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9500-0.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.9500-0.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.5000-0.9000 cache size      867, 1623487 req, miss ratio 0.7314, byte miss ratio 0.7314
cdn1_colo28.ns1436 S3FIFO-0.5000-0.9000 cache size     2603, 1623487 req, miss ratio 0.6348, byte miss ratio 0.6348
cdn1_colo28.ns1436 S3FIFO-0.5000-0.9000 cache size     8677, 1623487 req, miss ratio 0.5621, byte miss ratio 0.5621
cdn1_colo28.ns1436 S3FIFO-0.5000-0.9000 cache size    26032, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.5000-0.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.5000-0.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.5000-0.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.5000-0.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.4000-1.9000 cache size      867, 1623487 req, miss ratio 0.7278, byte miss ratio 0.7278
cdn1_colo28.ns1436 S3FIFO-0.4000-1.9000 cache size     2603, 1623487 req, miss ratio 0.6384, byte miss ratio 0.6384
cdn1_colo28.ns1436 S3FIFO-0.4000-1.9000 cache size     8677, 1623487 req, miss ratio 0.5701, byte miss ratio 0.5701
cdn1_colo28.ns1436 S3FIFO-0.4000-1.9000 cache size    26032, 1623487 req, miss ratio 0.5346, byte miss ratio 0.5346
cdn1_colo28.ns1436 S3FIFO-0.4000-1.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.4000-1.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.4000-1.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.4000-1.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7000-1.9000 cache size      867, 1623487 req, miss ratio 0.7510, byte miss ratio 0.7510
cdn1_colo28.ns1436 S3FIFO-0.7000-1.9000 cache size     2603, 1623487 req, miss ratio 0.6349, byte miss ratio 0.6349
cdn1_colo28.ns1436 S3FIFO-0.7000-1.9000 cache size     8677, 1623487 req, miss ratio 0.5488, byte miss ratio 0.5488
cdn1_colo28.ns1436 S3FIFO-0.7000-1.9000 cache size    26032, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7000-1.9000 cache size    86774, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7000-1.9000 cache size   173548, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7000-1.9000 cache size   347096, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.7000-1.9000 cache size   694192, 1623487 req, miss ratio 0.5345, byte miss ratio 0.5345
cdn1_colo28.ns1436 S3FIFO-0.4500-0.9000 cache size      867, 1623487 req, miss ratio 0.7295, byte miss ratio 0.7295
cdn1_colo28.ns1436 S3FIFO-0.4500-0.9000 cache size     2603, 1623487 req, miss ratio 0.6368, byte miss ratio 0.6368
