io_traces.ns702 S3FIFO-0.1000-0.9000 cache size      186, 2600000 req, miss ratio 0.7308, byte miss ratio 0.7308
io_traces.ns702 S3FIFO-0.1000-0.9000 cache size      559, 2600000 req, miss ratio 0.6963, byte miss ratio 0.6963
io_traces.ns702 S3FIFO-0.1000-0.9000 cache size     1865, 2600000 req, miss ratio 0.6264, byte miss ratio 0.6264
io_traces.ns702 S3FIFO-0.1000-0.9000 cache size     5595, 2600000 req, miss ratio 0.5202, byte miss ratio 0.5202
io_traces.ns702 S3FIFO-0.1000-0.9000 cache size    18651, 2600000 req, miss ratio 0.3965, byte miss ratio 0.3965
io_traces.ns702 S3FIFO-0.1000-0.9000 cache size    37303, 2600000 req, miss ratio 0.2709, byte miss ratio 0.2709
io_traces.ns702 S3FIFO-0.1000-0.9000 cache size    74606, 2600000 req, miss ratio 0.1044, byte miss ratio 0.1044
io_traces.ns702 S3FIFO-0.1000-0.9000 cache size   149212, 2600000 req, miss ratio 0.0737, byte miss ratio 0.0737
io_traces.ns702 S3FIFO-0.9000-1.9000 cache size      186, 2600000 req, miss ratio 0.8258, byte miss ratio 0.8258
io_traces.ns702 S3FIFO-0.9000-1.9000 cache size      559, 2600000 req, miss ratio 0.7489, byte miss ratio 0.7489
io_traces.ns702 S3FIFO-0.9000-1.9000 cache size     1865, 2600000 req, miss ratio 0.7073, byte miss ratio 0.7073
io_traces.ns702 S3FIFO-0.9000-1.9000 cache size     5595, 2600000 req, miss ratio 0.6568, byte miss ratio 0.6568
io_traces.ns702 S3FIFO-0.9000-1.9000 cache size    18651, 2600000 req, miss ratio 0.4101, byte miss ratio 0.4101
io_traces.ns702 S3FIFO-0.9000-1.9000 cache size    37303, 2600000 req, miss ratio 0.2875, byte miss ratio 0.2875
io_traces.ns702 S3FIFO-0.9000-1.9000 cache size    74606, 2600000 req, miss ratio 0.1425, byte miss ratio 0.1425
io_traces.ns702 S3FIFO-0.9000-1.9000 cache size   149212, 2600000 req, miss ratio 0.0822, byte miss ratio 0.0822
io_traces.ns702 S3FIFO-0.6500-1.9000 cache size      186, 2600000 req, miss ratio 0.7499, byte miss ratio 0.7499
io_traces.ns702 S3FIFO-0.6500-1.9000 cache size      559, 2600000 req, miss ratio 0.7105, byte miss ratio 0.7105
io_traces.ns702 S3FIFO-0.6500-1.9000 cache size     1865, 2600000 req, miss ratio 0.6809, byte miss ratio 0.6809
io_traces.ns702 S3FIFO-0.6500-1.9000 cache size     5595, 2600000 req, miss ratio 0.6434, byte miss ratio 0.6434
io_traces.ns702 S3FIFO-0.6500-1.9000 cache size    18651, 2600000 req, miss ratio 0.3904, byte miss ratio 0.3904
io_traces.ns702 S3FIFO-0.6500-1.9000 cache size    37303, 2600000 req, miss ratio 0.2664, byte miss ratio 0.2664
io_traces.ns702 S3FIFO-0.6500-1.9000 cache size    74606, 2600000 req, miss ratio 0.1321, byte miss ratio 0.1321
io_traces.ns702 S3FIFO-0.6500-1.9000 cache size   149212, 2600000 req, miss ratio 0.0740, byte miss ratio 0.0740
io_traces.ns702 S3FIFO-0.0500-0.9000 cache size      186, 2600000 req, miss ratio 0.7312, byte miss ratio 0.7312
io_traces.ns702 S3FIFO-0.0500-0.9000 cache size      559, 2600000 req, miss ratio 0.6956, byte miss ratio 0.6956
io_traces.ns702 S3FIFO-0.0500-0.9000 cache size     1865, 2600000 req, miss ratio 0.6229, byte miss ratio 0.6229
io_traces.ns702 S3FIFO-0.0500-0.9000 cache size     5595, 2600000 req, miss ratio 0.5173, byte miss ratio 0.5173
io_traces.ns702 S3FIFO-0.0500-0.9000 cache size    18651, 2600000 req, miss ratio 0.3939, byte miss ratio 0.3939
io_traces.ns702 S3FIFO-0.0500-0.9000 cache size    37303, 2600000 req, miss ratio 0.2756, byte miss ratio 0.2756
io_traces.ns702 S3FIFO-0.0500-0.9000 cache size    74606, 2600000 req, miss ratio 0.1042, byte miss ratio 0.1042
io_traces.ns702 S3FIFO-0.0500-0.9000 cache size   149212, 2600000 req, miss ratio 0.0739, byte miss ratio 0.0739
io_traces.ns702 S3FIFO-0.7000-1.9000 cache size      186, 2600000 req, miss ratio 0.7693, byte miss ratio 0.7693
io_traces.ns702 S3FIFO-0.7000-1.9000 cache size      559, 2600000 req, miss ratio 0.7120, byte miss ratio 0.7120
io_traces.ns702 S3FIFO-0.7000-1.9000 cache size     1865, 2600000 req, miss ratio 0.6870, byte miss ratio 0.6870
io_traces.ns702 S3FIFO-0.7000-1.9000 cache size     5595, 2600000 req, miss ratio 0.6526, byte miss ratio 0.6526
io_traces.ns702 S3FIFO-0.7000-1.9000 cache size    18651, 2600000 req, miss ratio 0.3936, byte miss ratio 0.3936
io_traces.ns702 S3FIFO-0.7000-1.9000 cache size    37303, 2600000 req, miss ratio 0.2710, byte miss ratio 0.2710
io_traces.ns702 S3FIFO-0.7000-1.9000 cache size    74606, 2600000 req, miss ratio 0.1352, byte miss ratio 0.1352
io_traces.ns702 S3FIFO-0.7000-1.9000 cache size   149212, 2600000 req, miss ratio 0.0747, byte miss ratio 0.0747
io_traces.ns702 S3FIFO-0.4000-0.9000 cache size      186, 2600000 req, miss ratio 0.7314, byte miss ratio 0.7314
io_traces.ns702 S3FIFO-0.4000-0.9000 cache size      559, 2600000 req, miss ratio 0.7049, byte miss ratio 0.7049
io_traces.ns702 S3FIFO-0.4000-0.9000 cache size     1865, 2600000 req, miss ratio 0.6466, byte miss ratio 0.6466
io_traces.ns702 S3FIFO-0.4000-0.9000 cache size     5595, 2600000 req, miss ratio 0.5574, byte miss ratio 0.5574
io_traces.ns702 S3FIFO-0.4000-0.9000 cache size    18651, 2600000 req, miss ratio 0.3942, byte miss ratio 0.3942
io_traces.ns702 S3FIFO-0.4000-0.9000 cache size    37303, 2600000 req, miss ratio 0.2674, byte miss ratio 0.2674
io_traces.ns702 S3FIFO-0.4000-0.9000 cache size    74606, 2600000 req, miss ratio 0.1190, byte miss ratio 0.1190
io_traces.ns702 S3FIFO-0.4000-0.9000 cache size   149212, 2600000 req, miss ratio 0.0727, byte miss ratio 0.0727
io_traces.ns702 S3FIFO-0.8000-0.9000 cache size      186, 2600000 req, miss ratio 0.7881, byte miss ratio 0.7881
io_traces.ns702 S3FIFO-0.8000-0.9000 cache size      559, 2600000 req, miss ratio 0.7211, byte miss ratio 0.7211
io_traces.ns702 S3FIFO-0.8000-0.9000 cache size     1865, 2600000 req, miss ratio 0.6928, byte miss ratio 0.6928
io_traces.ns702 S3FIFO-0.8000-0.9000 cache size     5595, 2600000 req, miss ratio 0.6605, byte miss ratio 0.6605
io_traces.ns702 S3FIFO-0.8000-0.9000 cache size    18651, 2600000 req, miss ratio 0.3998, byte miss ratio 0.3998
io_traces.ns702 S3FIFO-0.8000-0.9000 cache size    37303, 2600000 req, miss ratio 0.2772, byte miss ratio 0.2772
io_traces.ns702 S3FIFO-0.8000-0.9000 cache size    74606, 2600000 req, miss ratio 0.1390, byte miss ratio 0.1390
io_traces.ns702 S3FIFO-0.8000-0.9000 cache size   149212, 2600000 req, miss ratio 0.0779, byte miss ratio 0.0779
io_traces.ns702 S3FIFO-0.4000-1.9000 cache size      186, 2600000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns702 S3FIFO-0.4000-1.9000 cache size      559, 2600000 req, miss ratio 0.7044, byte miss ratio 0.7044
io_traces.ns702 S3FIFO-0.4000-1.9000 cache size     1865, 2600000 req, miss ratio 0.6477, byte miss ratio 0.6477
io_traces.ns702 S3FIFO-0.4000-1.9000 cache size     5595, 2600000 req, miss ratio 0.5753, byte miss ratio 0.5753
io_traces.ns702 S3FIFO-0.4000-1.9000 cache size    18651, 2600000 req, miss ratio 0.3964, byte miss ratio 0.3964
io_traces.ns702 S3FIFO-0.4000-1.9000 cache size    37303, 2600000 req, miss ratio 0.2668, byte miss ratio 0.2668
io_traces.ns702 S3FIFO-0.4000-1.9000 cache size    74606, 2600000 req, miss ratio 0.1190, byte miss ratio 0.1190
io_traces.ns702 S3FIFO-0.4000-1.9000 cache size   149212, 2600000 req, miss ratio 0.0727, byte miss ratio 0.0727
io_traces.ns702 S3FIFO-0.7000-0.9000 cache size      186, 2600000 req, miss ratio 0.7585, byte miss ratio 0.7585
io_traces.ns702 S3FIFO-0.7000-0.9000 cache size      559, 2600000 req, miss ratio 0.7122, byte miss ratio 0.7122
io_traces.ns702 S3FIFO-0.7000-0.9000 cache size     1865, 2600000 req, miss ratio 0.6806, byte miss ratio 0.6806
io_traces.ns702 S3FIFO-0.7000-0.9000 cache size     5595, 2600000 req, miss ratio 0.6416, byte miss ratio 0.6416
io_traces.ns702 S3FIFO-0.7000-0.9000 cache size    18651, 2600000 req, miss ratio 0.3921, byte miss ratio 0.3921
io_traces.ns702 S3FIFO-0.7000-0.9000 cache size    37303, 2600000 req, miss ratio 0.2711, byte miss ratio 0.2711
io_traces.ns702 S3FIFO-0.7000-0.9000 cache size    74606, 2600000 req, miss ratio 0.1352, byte miss ratio 0.1352
io_traces.ns702 S3FIFO-0.7000-0.9000 cache size   149212, 2600000 req, miss ratio 0.0747, byte miss ratio 0.0747
io_traces.ns702 S3FIFO-0.9900-0.9000 cache size      186, 2600000 req, miss ratio 0.8527, byte miss ratio 0.8527
io_traces.ns702 S3FIFO-0.9900-0.9000 cache size      559, 2600000 req, miss ratio 0.7863, byte miss ratio 0.7863
io_traces.ns702 S3FIFO-0.9900-0.9000 cache size     1865, 2600000 req, miss ratio 0.7356, byte miss ratio 0.7356
io_traces.ns702 S3FIFO-0.9900-0.9000 cache size     5595, 2600000 req, miss ratio 0.6644, byte miss ratio 0.6644
io_traces.ns702 S3FIFO-0.9900-0.9000 cache size    18651, 2600000 req, miss ratio 0.4082, byte miss ratio 0.4082
io_traces.ns702 S3FIFO-0.9900-0.9000 cache size    37303, 2600000 req, miss ratio 0.2930, byte miss ratio 0.2930
io_traces.ns702 S3FIFO-0.9900-0.9000 cache size    74606, 2600000 req, miss ratio 0.1494, byte miss ratio 0.1494
io_traces.ns702 S3FIFO-0.9900-0.9000 cache size   149212, 2600000 req, miss ratio 0.0843, byte miss ratio 0.0843
io_traces.ns702 S3FIFO-0.0250-1.9000 cache size      186, 2600000 req, miss ratio 0.7203, byte miss ratio 0.7203
io_traces.ns702 S3FIFO-0.0250-1.9000 cache size      559, 2600000 req, miss ratio 0.6941, byte miss ratio 0.6941
io_traces.ns702 S3FIFO-0.0250-1.9000 cache size     1865, 2600000 req, miss ratio 0.6099, byte miss ratio 0.6099
io_traces.ns702 S3FIFO-0.0250-1.9000 cache size     5595, 2600000 req, miss ratio 0.5157, byte miss ratio 0.5157
io_traces.ns702 S3FIFO-0.0250-1.9000 cache size    18651, 2600000 req, miss ratio 0.3874, byte miss ratio 0.3874
io_traces.ns702 S3FIFO-0.0250-1.9000 cache size    37303, 2600000 req, miss ratio 0.2756, byte miss ratio 0.2756
io_traces.ns702 S3FIFO-0.0250-1.9000 cache size    74606, 2600000 req, miss ratio 0.1094, byte miss ratio 0.1094
io_traces.ns702 S3FIFO-0.0250-1.9000 cache size   149212, 2600000 req, miss ratio 0.0739, byte miss ratio 0.0739
io_traces.ns702 S3FIFO-0.3500-0.9000 cache size      186, 2600000 req, miss ratio 0.7304, byte miss ratio 0.7304
io_traces.ns702 S3FIFO-0.3500-0.9000 cache size      559, 2600000 req, miss ratio 0.7033, byte miss ratio 0.7033
io_traces.ns702 S3FIFO-0.3500-0.9000 cache size     1865, 2600000 req, miss ratio 0.6435, byte miss ratio 0.6435
io_traces.ns702 S3FIFO-0.3500-0.9000 cache size     5595, 2600000 req, miss ratio 0.5491, byte miss ratio 0.5491
io_traces.ns702 S3FIFO-0.3500-0.9000 cache size    18651, 2600000 req, miss ratio 0.3936, byte miss ratio 0.3936
io_traces.ns702 S3FIFO-0.3500-0.9000 cache size    37303, 2600000 req, miss ratio 0.2681, byte miss ratio 0.2681
io_traces.ns702 S3FIFO-0.3500-0.9000 cache size    74606, 2600000 req, miss ratio 0.1166, byte miss ratio 0.1166
io_traces.ns702 S3FIFO-0.3500-0.9000 cache size   149212, 2600000 req, miss ratio 0.0727, byte miss ratio 0.0727
io_traces.ns702 S3FIFO-0.1500-1.9000 cache size      186, 2600000 req, miss ratio 0.7191, byte miss ratio 0.7191
io_traces.ns702 S3FIFO-0.1500-1.9000 cache size      559, 2600000 req, miss ratio 0.6963, byte miss ratio 0.6963
io_traces.ns702 S3FIFO-0.1500-1.9000 cache size     1865, 2600000 req, miss ratio 0.6193, byte miss ratio 0.6193
io_traces.ns702 S3FIFO-0.1500-1.9000 cache size     5595, 2600000 req, miss ratio 0.5305, byte miss ratio 0.5305
io_traces.ns702 S3FIFO-0.1500-1.9000 cache size    18651, 2600000 req, miss ratio 0.3994, byte miss ratio 0.3994
io_traces.ns702 S3FIFO-0.1500-1.9000 cache size    37303, 2600000 req, miss ratio 0.2684, byte miss ratio 0.2684
io_traces.ns702 S3FIFO-0.1500-1.9000 cache size    74606, 2600000 req, miss ratio 0.1062, byte miss ratio 0.1062
io_traces.ns702 S3FIFO-0.1500-1.9000 cache size   149212, 2600000 req, miss ratio 0.0732, byte miss ratio 0.0732
io_traces.ns702 S3FIFO-0.6500-0.9000 cache size      186, 2600000 req, miss ratio 0.7483, byte miss ratio 0.7483
io_traces.ns702 S3FIFO-0.6500-0.9000 cache size      559, 2600000 req, miss ratio 0.7109, byte miss ratio 0.7109
io_traces.ns702 S3FIFO-0.6500-0.9000 cache size     1865, 2600000 req, miss ratio 0.6745, byte miss ratio 0.6745
