tencentBlock.ns20082 S3FIFO-0.5000-1.9000 cache size       19, 1820710 req, miss ratio 0.1309, byte miss ratio 0.1309
tencentBlock.ns20082 S3FIFO-0.5000-1.9000 cache size       58, 1820710 req, miss ratio 0.0582, byte miss ratio 0.0582
tencentBlock.ns20082 S3FIFO-0.5000-1.9000 cache size      195, 1820710 req, miss ratio 0.0579, byte miss ratio 0.0579
tencentBlock.ns20082 S3FIFO-0.5000-1.9000 cache size      586, 1820710 req, miss ratio 0.0569, byte miss ratio 0.0569
tencentBlock.ns20082 S3FIFO-0.5000-1.9000 cache size     1954, 1820710 req, miss ratio 0.0577, byte miss ratio 0.0577
tencentBlock.ns20082 S3FIFO-0.5000-1.9000 cache size     3909, 1820710 req, miss ratio 0.0429, byte miss ratio 0.0429
tencentBlock.ns20082 S3FIFO-0.5000-1.9000 cache size     7818, 1820710 req, miss ratio 0.0219, byte miss ratio 0.0219
tencentBlock.ns20082 S3FIFO-0.5000-1.9000 cache size    15636, 1820710 req, miss ratio 0.0141, byte miss ratio 0.0141
tencentBlock.ns20082 S3FIFO-0.6500-1.9000 cache size       19, 1820710 req, miss ratio 0.1404, byte miss ratio 0.1404
tencentBlock.ns20082 S3FIFO-0.6500-1.9000 cache size       58, 1820710 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns20082 S3FIFO-0.6500-1.9000 cache size      195, 1820710 req, miss ratio 0.0579, byte miss ratio 0.0579
tencentBlock.ns20082 S3FIFO-0.6500-1.9000 cache size      586, 1820710 req, miss ratio 0.0572, byte miss ratio 0.0572
tencentBlock.ns20082 S3FIFO-0.6500-1.9000 cache size     1954, 1820710 req, miss ratio 0.0577, byte miss ratio 0.0577
tencentBlock.ns20082 S3FIFO-0.6500-1.9000 cache size     3909, 1820710 req, miss ratio 0.0433, byte miss ratio 0.0433
tencentBlock.ns20082 S3FIFO-0.6500-1.9000 cache size     7818, 1820710 req, miss ratio 0.0225, byte miss ratio 0.0225
