tencentBlock.ns19486 S3FIFO-0.9900-0.9000 cache size      173, 1434322 req, miss ratio 0.6196, byte miss ratio 0.6196
tencentBlock.ns19486 S3FIFO-0.9900-0.9000 cache size      521, 1434322 req, miss ratio 0.5364, byte miss ratio 0.5364
tencentBlock.ns19486 S3FIFO-0.9900-0.9000 cache size     1738, 1434322 req, miss ratio 0.4986, byte miss ratio 0.4986
tencentBlock.ns19486 S3FIFO-0.9900-0.9000 cache size     5215, 1434322 req, miss ratio 0.4828, byte miss ratio 0.4828
tencentBlock.ns19486 S3FIFO-0.9900-0.9000 cache size    17384, 1434322 req, miss ratio 0.4345, byte miss ratio 0.4345
tencentBlock.ns19486 S3FIFO-0.9900-0.9000 cache size    34768, 1434322 req, miss ratio 0.3708, byte miss ratio 0.3708
tencentBlock.ns19486 S3FIFO-0.9900-0.9000 cache size    69537, 1434322 req, miss ratio 0.2750, byte miss ratio 0.2750
tencentBlock.ns19486 S3FIFO-0.9900-0.9000 cache size   139075, 1434322 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns19486 S3FIFO-0.9500-0.9000 cache size      173, 1434322 req, miss ratio 0.6074, byte miss ratio 0.6074
tencentBlock.ns19486 S3FIFO-0.9500-0.9000 cache size      521, 1434322 req, miss ratio 0.5214, byte miss ratio 0.5214
tencentBlock.ns19486 S3FIFO-0.9500-0.9000 cache size     1738, 1434322 req, miss ratio 0.4891, byte miss ratio 0.4891
tencentBlock.ns19486 S3FIFO-0.9500-0.9000 cache size     5215, 1434322 req, miss ratio 0.4788, byte miss ratio 0.4788
tencentBlock.ns19486 S3FIFO-0.9500-0.9000 cache size    17384, 1434322 req, miss ratio 0.4339, byte miss ratio 0.4339
tencentBlock.ns19486 S3FIFO-0.9500-0.9000 cache size    34768, 1434322 req, miss ratio 0.3759, byte miss ratio 0.3759
tencentBlock.ns19486 S3FIFO-0.9500-0.9000 cache size    69537, 1434322 req, miss ratio 0.2781, byte miss ratio 0.2781
tencentBlock.ns19486 S3FIFO-0.9500-0.9000 cache size   139075, 1434322 req, miss ratio 0.1532, byte miss ratio 0.1532
tencentBlock.ns19486 S3FIFO-0.3500-0.9000 cache size      173, 1434322 req, miss ratio 0.5044, byte miss ratio 0.5044
tencentBlock.ns19486 S3FIFO-0.3500-0.9000 cache size      521, 1434322 req, miss ratio 0.4830, byte miss ratio 0.4830
tencentBlock.ns19486 S3FIFO-0.3500-0.9000 cache size     1738, 1434322 req, miss ratio 0.4765, byte miss ratio 0.4765
tencentBlock.ns19486 S3FIFO-0.3500-0.9000 cache size     5215, 1434322 req, miss ratio 0.4744, byte miss ratio 0.4744
tencentBlock.ns19486 S3FIFO-0.3500-0.9000 cache size    17384, 1434322 req, miss ratio 0.4194, byte miss ratio 0.4194
tencentBlock.ns19486 S3FIFO-0.3500-0.9000 cache size    34768, 1434322 req, miss ratio 0.3735, byte miss ratio 0.3735
tencentBlock.ns19486 S3FIFO-0.3500-0.9000 cache size    69537, 1434322 req, miss ratio 0.2747, byte miss ratio 0.2747
tencentBlock.ns19486 S3FIFO-0.3500-0.9000 cache size   139075, 1434322 req, miss ratio 0.1320, byte miss ratio 0.1320
tencentBlock.ns19486 S3FIFO-0.5500-0.9000 cache size      173, 1434322 req, miss ratio 0.5121, byte miss ratio 0.5121
tencentBlock.ns19486 S3FIFO-0.5500-0.9000 cache size      521, 1434322 req, miss ratio 0.4858, byte miss ratio 0.4858
tencentBlock.ns19486 S3FIFO-0.5500-0.9000 cache size     1738, 1434322 req, miss ratio 0.4769, byte miss ratio 0.4769
tencentBlock.ns19486 S3FIFO-0.5500-0.9000 cache size     5215, 1434322 req, miss ratio 0.4745, byte miss ratio 0.4745
tencentBlock.ns19486 S3FIFO-0.5500-0.9000 cache size    17384, 1434322 req, miss ratio 0.4332, byte miss ratio 0.4332
tencentBlock.ns19486 S3FIFO-0.5500-0.9000 cache size    34768, 1434322 req, miss ratio 0.3796, byte miss ratio 0.3796
tencentBlock.ns19486 S3FIFO-0.5500-0.9000 cache size    69537, 1434322 req, miss ratio 0.2762, byte miss ratio 0.2762
tencentBlock.ns19486 S3FIFO-0.5500-0.9000 cache size   139075, 1434322 req, miss ratio 0.1341, byte miss ratio 0.1341
tencentBlock.ns19486 S3FIFO-0.8000-1.9000 cache size      173, 1434322 req, miss ratio 0.5499, byte miss ratio 0.5499
tencentBlock.ns19486 S3FIFO-0.8000-1.9000 cache size      521, 1434322 req, miss ratio 0.4954, byte miss ratio 0.4954
tencentBlock.ns19486 S3FIFO-0.8000-1.9000 cache size     1738, 1434322 req, miss ratio 0.4804, byte miss ratio 0.4804
tencentBlock.ns19486 S3FIFO-0.8000-1.9000 cache size     5215, 1434322 req, miss ratio 0.4760, byte miss ratio 0.4760
tencentBlock.ns19486 S3FIFO-0.8000-1.9000 cache size    17384, 1434322 req, miss ratio 0.4366, byte miss ratio 0.4366
tencentBlock.ns19486 S3FIFO-0.8000-1.9000 cache size    34768, 1434322 req, miss ratio 0.3875, byte miss ratio 0.3875
tencentBlock.ns19486 S3FIFO-0.8000-1.9000 cache size    69537, 1434322 req, miss ratio 0.2790, byte miss ratio 0.2790
tencentBlock.ns19486 S3FIFO-0.8000-1.9000 cache size   139075, 1434322 req, miss ratio 0.1497, byte miss ratio 0.1497
tencentBlock.ns19486 S3FIFO-0.0250-0.9000 cache size      173, 1434322 req, miss ratio 0.5544, byte miss ratio 0.5544
tencentBlock.ns19486 S3FIFO-0.0250-0.9000 cache size      521, 1434322 req, miss ratio 0.4916, byte miss ratio 0.4916
tencentBlock.ns19486 S3FIFO-0.0250-0.9000 cache size     1738, 1434322 req, miss ratio 0.4829, byte miss ratio 0.4829
tencentBlock.ns19486 S3FIFO-0.0250-0.9000 cache size     5215, 1434322 req, miss ratio 0.4747, byte miss ratio 0.4747
tencentBlock.ns19486 S3FIFO-0.0250-0.9000 cache size    17384, 1434322 req, miss ratio 0.4049, byte miss ratio 0.4049
tencentBlock.ns19486 S3FIFO-0.0250-0.9000 cache size    34768, 1434322 req, miss ratio 0.3561, byte miss ratio 0.3561
tencentBlock.ns19486 S3FIFO-0.0250-0.9000 cache size    69537, 1434322 req, miss ratio 0.2495, byte miss ratio 0.2495
tencentBlock.ns19486 S3FIFO-0.0250-0.9000 cache size   139075, 1434322 req, miss ratio 0.1274, byte miss ratio 0.1274
tencentBlock.ns19486 S3FIFO-0.9900-1.9000 cache size      173, 1434322 req, miss ratio 0.6197, byte miss ratio 0.6197
tencentBlock.ns19486 S3FIFO-0.9900-1.9000 cache size      521, 1434322 req, miss ratio 0.5368, byte miss ratio 0.5368
tencentBlock.ns19486 S3FIFO-0.9900-1.9000 cache size     1738, 1434322 req, miss ratio 0.4988, byte miss ratio 0.4988
tencentBlock.ns19486 S3FIFO-0.9900-1.9000 cache size     5215, 1434322 req, miss ratio 0.4827, byte miss ratio 0.4827
tencentBlock.ns19486 S3FIFO-0.9900-1.9000 cache size    17384, 1434322 req, miss ratio 0.4317, byte miss ratio 0.4317
tencentBlock.ns19486 S3FIFO-0.9900-1.9000 cache size    34768, 1434322 req, miss ratio 0.3691, byte miss ratio 0.3691
tencentBlock.ns19486 S3FIFO-0.9900-1.9000 cache size    69537, 1434322 req, miss ratio 0.2750, byte miss ratio 0.2750
tencentBlock.ns19486 S3FIFO-0.9900-1.9000 cache size   139075, 1434322 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns19486 S3FIFO-0.1500-1.9000 cache size      173, 1434322 req, miss ratio 0.5058, byte miss ratio 0.5058
tencentBlock.ns19486 S3FIFO-0.1500-1.9000 cache size      521, 1434322 req, miss ratio 0.4817, byte miss ratio 0.4817
tencentBlock.ns19486 S3FIFO-0.1500-1.9000 cache size     1738, 1434322 req, miss ratio 0.4758, byte miss ratio 0.4758
tencentBlock.ns19486 S3FIFO-0.1500-1.9000 cache size     5215, 1434322 req, miss ratio 0.4740, byte miss ratio 0.4740
tencentBlock.ns19486 S3FIFO-0.1500-1.9000 cache size    17384, 1434322 req, miss ratio 0.4205, byte miss ratio 0.4205
tencentBlock.ns19486 S3FIFO-0.1500-1.9000 cache size    34768, 1434322 req, miss ratio 0.3681, byte miss ratio 0.3681
tencentBlock.ns19486 S3FIFO-0.1500-1.9000 cache size    69537, 1434322 req, miss ratio 0.2777, byte miss ratio 0.2777
tencentBlock.ns19486 S3FIFO-0.1500-1.9000 cache size   139075, 1434322 req, miss ratio 0.1292, byte miss ratio 0.1292
tencentBlock.ns19486 S3FIFO-0.6000-0.9000 cache size      173, 1434322 req, miss ratio 0.5141, byte miss ratio 0.5141
tencentBlock.ns19486 S3FIFO-0.6000-0.9000 cache size      521, 1434322 req, miss ratio 0.4873, byte miss ratio 0.4873
tencentBlock.ns19486 S3FIFO-0.6000-0.9000 cache size     1738, 1434322 req, miss ratio 0.4770, byte miss ratio 0.4770
tencentBlock.ns19486 S3FIFO-0.6000-0.9000 cache size     5215, 1434322 req, miss ratio 0.4745, byte miss ratio 0.4745
tencentBlock.ns19486 S3FIFO-0.6000-0.9000 cache size    17384, 1434322 req, miss ratio 0.4342, byte miss ratio 0.4342
tencentBlock.ns19486 S3FIFO-0.6000-0.9000 cache size    34768, 1434322 req, miss ratio 0.3792, byte miss ratio 0.3792
tencentBlock.ns19486 S3FIFO-0.6000-0.9000 cache size    69537, 1434322 req, miss ratio 0.2743, byte miss ratio 0.2743
tencentBlock.ns19486 S3FIFO-0.6000-0.9000 cache size   139075, 1434322 req, miss ratio 0.1379, byte miss ratio 0.1379
tencentBlock.ns19486 S3FIFO-0.2500-0.9000 cache size      173, 1434322 req, miss ratio 0.5092, byte miss ratio 0.5092
tencentBlock.ns19486 S3FIFO-0.2500-0.9000 cache size      521, 1434322 req, miss ratio 0.4823, byte miss ratio 0.4823
tencentBlock.ns19486 S3FIFO-0.2500-0.9000 cache size     1738, 1434322 req, miss ratio 0.4763, byte miss ratio 0.4763
tencentBlock.ns19486 S3FIFO-0.2500-0.9000 cache size     5215, 1434322 req, miss ratio 0.4744, byte miss ratio 0.4744
tencentBlock.ns19486 S3FIFO-0.2500-0.9000 cache size    17384, 1434322 req, miss ratio 0.4166, byte miss ratio 0.4166
tencentBlock.ns19486 S3FIFO-0.2500-0.9000 cache size    34768, 1434322 req, miss ratio 0.3690, byte miss ratio 0.3690
tencentBlock.ns19486 S3FIFO-0.2500-0.9000 cache size    69537, 1434322 req, miss ratio 0.2813, byte miss ratio 0.2813
tencentBlock.ns19486 S3FIFO-0.2500-0.9000 cache size   139075, 1434322 req, miss ratio 0.1303, byte miss ratio 0.1303
tencentBlock.ns19486 S3FIFO-0.0500-1.9000 cache size      173, 1434322 req, miss ratio 0.5139, byte miss ratio 0.5139
tencentBlock.ns19486 S3FIFO-0.0500-1.9000 cache size      521, 1434322 req, miss ratio 0.4887, byte miss ratio 0.4887
tencentBlock.ns19486 S3FIFO-0.0500-1.9000 cache size     1738, 1434322 req, miss ratio 0.4759, byte miss ratio 0.4759
tencentBlock.ns19486 S3FIFO-0.0500-1.9000 cache size     5215, 1434322 req, miss ratio 0.4742, byte miss ratio 0.4742
tencentBlock.ns19486 S3FIFO-0.0500-1.9000 cache size    17384, 1434322 req, miss ratio 0.4046, byte miss ratio 0.4046
tencentBlock.ns19486 S3FIFO-0.0500-1.9000 cache size    34768, 1434322 req, miss ratio 0.3586, byte miss ratio 0.3586
tencentBlock.ns19486 S3FIFO-0.0500-1.9000 cache size    69537, 1434322 req, miss ratio 0.2544, byte miss ratio 0.2544
tencentBlock.ns19486 S3FIFO-0.0500-1.9000 cache size   139075, 1434322 req, miss ratio 0.1278, byte miss ratio 0.1278
tencentBlock.ns19486 S3FIFO-0.1000-1.9000 cache size      173, 1434322 req, miss ratio 0.5071, byte miss ratio 0.5071
tencentBlock.ns19486 S3FIFO-0.1000-1.9000 cache size      521, 1434322 req, miss ratio 0.4841, byte miss ratio 0.4841
tencentBlock.ns19486 S3FIFO-0.1000-1.9000 cache size     1738, 1434322 req, miss ratio 0.4756, byte miss ratio 0.4756
tencentBlock.ns19486 S3FIFO-0.1000-1.9000 cache size     5215, 1434322 req, miss ratio 0.4741, byte miss ratio 0.4741
tencentBlock.ns19486 S3FIFO-0.1000-1.9000 cache size    17384, 1434322 req, miss ratio 0.4066, byte miss ratio 0.4066
tencentBlock.ns19486 S3FIFO-0.1000-1.9000 cache size    34768, 1434322 req, miss ratio 0.3645, byte miss ratio 0.3645
tencentBlock.ns19486 S3FIFO-0.1000-1.9000 cache size    69537, 1434322 req, miss ratio 0.2671, byte miss ratio 0.2671
tencentBlock.ns19486 S3FIFO-0.1000-1.9000 cache size   139075, 1434322 req, miss ratio 0.1286, byte miss ratio 0.1286
tencentBlock.ns19486 S3FIFO-0.3500-1.9000 cache size      173, 1434322 req, miss ratio 0.5014, byte miss ratio 0.5014
tencentBlock.ns19486 S3FIFO-0.3500-1.9000 cache size      521, 1434322 req, miss ratio 0.4827, byte miss ratio 0.4827
tencentBlock.ns19486 S3FIFO-0.3500-1.9000 cache size     1738, 1434322 req, miss ratio 0.4761, byte miss ratio 0.4761
