cdn1_allcolo.ns1844 S3FIFO-0.4000-1.9000 cache size      206, 5478276 req, miss ratio 0.2159, byte miss ratio 0.2159
cdn1_allcolo.ns1844 S3FIFO-0.4000-1.9000 cache size      618, 5478276 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_allcolo.ns1844 S3FIFO-0.4000-1.9000 cache size     2061, 5478276 req, miss ratio 0.0820, byte miss ratio 0.0820
cdn1_allcolo.ns1844 S3FIFO-0.4000-1.9000 cache size     6183, 5478276 req, miss ratio 0.0591, byte miss ratio 0.0591
cdn1_allcolo.ns1844 S3FIFO-0.4000-1.9000 cache size    20610, 5478276 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_allcolo.ns1844 S3FIFO-0.4000-1.9000 cache size    41220, 5478276 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_allcolo.ns1844 S3FIFO-0.4000-1.9000 cache size    82441, 5478276 req, miss ratio 0.0390, byte miss ratio 0.0390
cdn1_allcolo.ns1844 S3FIFO-0.4000-1.9000 cache size   164882, 5478276 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns1844 S3FIFO-0.2500-1.9000 cache size      206, 5478276 req, miss ratio 0.2070, byte miss ratio 0.2070
cdn1_allcolo.ns1844 S3FIFO-0.2500-1.9000 cache size      618, 5478276 req, miss ratio 0.1306, byte miss ratio 0.1306
cdn1_allcolo.ns1844 S3FIFO-0.2500-1.9000 cache size     2061, 5478276 req, miss ratio 0.0780, byte miss ratio 0.0780
cdn1_allcolo.ns1844 S3FIFO-0.2500-1.9000 cache size     6183, 5478276 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_allcolo.ns1844 S3FIFO-0.2500-1.9000 cache size    20610, 5478276 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_allcolo.ns1844 S3FIFO-0.2500-1.9000 cache size    41220, 5478276 req, miss ratio 0.0429, byte miss ratio 0.0429
