cdn1_colo28.ns465 S3FIFO-0.4500-0.9000 cache size       18, 4080604 req, miss ratio 0.3051, byte miss ratio 0.3051
cdn1_colo28.ns465 S3FIFO-0.4500-0.9000 cache size       55, 4080604 req, miss ratio 0.1955, byte miss ratio 0.1955
cdn1_colo28.ns465 S3FIFO-0.4500-0.9000 cache size      184, 4080604 req, miss ratio 0.1082, byte miss ratio 0.1082
cdn1_colo28.ns465 S3FIFO-0.4500-0.9000 cache size      552, 4080604 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns465 S3FIFO-0.4500-0.9000 cache size     1842, 4080604 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_colo28.ns465 S3FIFO-0.4500-0.9000 cache size     3685, 4080604 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns465 S3FIFO-0.4500-0.9000 cache size     7371, 4080604 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns465 S3FIFO-0.4500-0.9000 cache size    14743, 4080604 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns465 S3FIFO-0.7500-0.9000 cache size       18, 4080604 req, miss ratio 0.3313, byte miss ratio 0.3313
cdn1_colo28.ns465 S3FIFO-0.7500-0.9000 cache size       55, 4080604 req, miss ratio 0.2233, byte miss ratio 0.2233
cdn1_colo28.ns465 S3FIFO-0.7500-0.9000 cache size      184, 4080604 req, miss ratio 0.1249, byte miss ratio 0.1249
cdn1_colo28.ns465 S3FIFO-0.7500-0.9000 cache size      552, 4080604 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_colo28.ns465 S3FIFO-0.7500-0.9000 cache size     1842, 4080604 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_colo28.ns465 S3FIFO-0.7500-0.9000 cache size     3685, 4080604 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_colo28.ns465 S3FIFO-0.7500-0.9000 cache size     7371, 4080604 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns465 S3FIFO-0.7500-0.9000 cache size    14743, 4080604 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns465 S3FIFO-0.8500-1.9000 cache size       18, 4080604 req, miss ratio 0.3462, byte miss ratio 0.3462
cdn1_colo28.ns465 S3FIFO-0.8500-1.9000 cache size       55, 4080604 req, miss ratio 0.2329, byte miss ratio 0.2329
cdn1_colo28.ns465 S3FIFO-0.8500-1.9000 cache size      184, 4080604 req, miss ratio 0.1307, byte miss ratio 0.1307
cdn1_colo28.ns465 S3FIFO-0.8500-1.9000 cache size      552, 4080604 req, miss ratio 0.0687, byte miss ratio 0.0687
cdn1_colo28.ns465 S3FIFO-0.8500-1.9000 cache size     1842, 4080604 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_colo28.ns465 S3FIFO-0.8500-1.9000 cache size     3685, 4080604 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_colo28.ns465 S3FIFO-0.8500-1.9000 cache size     7371, 4080604 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns465 S3FIFO-0.8500-1.9000 cache size    14743, 4080604 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns465 S3FIFO-0.8500-0.9000 cache size       18, 4080604 req, miss ratio 0.3438, byte miss ratio 0.3438
cdn1_colo28.ns465 S3FIFO-0.8500-0.9000 cache size       55, 4080604 req, miss ratio 0.2328, byte miss ratio 0.2328
cdn1_colo28.ns465 S3FIFO-0.8500-0.9000 cache size      184, 4080604 req, miss ratio 0.1315, byte miss ratio 0.1315
cdn1_colo28.ns465 S3FIFO-0.8500-0.9000 cache size      552, 4080604 req, miss ratio 0.0698, byte miss ratio 0.0698
cdn1_colo28.ns465 S3FIFO-0.8500-0.9000 cache size     1842, 4080604 req, miss ratio 0.0267, byte miss ratio 0.0267
cdn1_colo28.ns465 S3FIFO-0.8500-0.9000 cache size     3685, 4080604 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_colo28.ns465 S3FIFO-0.8500-0.9000 cache size     7371, 4080604 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns465 S3FIFO-0.8500-0.9000 cache size    14743, 4080604 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns465 S3FIFO-0.0500-1.9000 cache size       18, 4080604 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns465 S3FIFO-0.0500-1.9000 cache size       55, 4080604 req, miss ratio 0.1800, byte miss ratio 0.1800
cdn1_colo28.ns465 S3FIFO-0.0500-1.9000 cache size      184, 4080604 req, miss ratio 0.0972, byte miss ratio 0.0972
cdn1_colo28.ns465 S3FIFO-0.0500-1.9000 cache size      552, 4080604 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_colo28.ns465 S3FIFO-0.0500-1.9000 cache size     1842, 4080604 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_colo28.ns465 S3FIFO-0.0500-1.9000 cache size     3685, 4080604 req, miss ratio 0.0097, byte miss ratio 0.0097
