tencentBlock.ns9768 S3FIFO-0.9900-0.9000 cache size       79, 2770876 req, miss ratio 0.6436, byte miss ratio 0.6436
tencentBlock.ns9768 S3FIFO-0.9900-0.9000 cache size      238, 2770876 req, miss ratio 0.3655, byte miss ratio 0.3655
tencentBlock.ns9768 S3FIFO-0.9900-0.9000 cache size      794, 2770876 req, miss ratio 0.2240, byte miss ratio 0.2240
tencentBlock.ns9768 S3FIFO-0.9900-0.9000 cache size     2382, 2770876 req, miss ratio 0.1901, byte miss ratio 0.1901
tencentBlock.ns9768 S3FIFO-0.9900-0.9000 cache size     7942, 2770876 req, miss ratio 0.1641, byte miss ratio 0.1641
tencentBlock.ns9768 S3FIFO-0.9900-0.9000 cache size    15884, 2770876 req, miss ratio 0.1517, byte miss ratio 0.1517
tencentBlock.ns9768 S3FIFO-0.9900-0.9000 cache size    31769, 2770876 req, miss ratio 0.1057, byte miss ratio 0.1057
tencentBlock.ns9768 S3FIFO-0.9900-0.9000 cache size    63538, 2770876 req, miss ratio 0.0443, byte miss ratio 0.0443
tencentBlock.ns9768 S3FIFO-0.6500-1.9000 cache size       79, 2770876 req, miss ratio 0.6145, byte miss ratio 0.6145
tencentBlock.ns9768 S3FIFO-0.6500-1.9000 cache size      238, 2770876 req, miss ratio 0.3111, byte miss ratio 0.3111
tencentBlock.ns9768 S3FIFO-0.6500-1.9000 cache size      794, 2770876 req, miss ratio 0.1903, byte miss ratio 0.1903
tencentBlock.ns9768 S3FIFO-0.6500-1.9000 cache size     2382, 2770876 req, miss ratio 0.1723, byte miss ratio 0.1723
tencentBlock.ns9768 S3FIFO-0.6500-1.9000 cache size     7942, 2770876 req, miss ratio 0.1487, byte miss ratio 0.1487
tencentBlock.ns9768 S3FIFO-0.6500-1.9000 cache size    15884, 2770876 req, miss ratio 0.1440, byte miss ratio 0.1440
tencentBlock.ns9768 S3FIFO-0.6500-1.9000 cache size    31769, 2770876 req, miss ratio 0.1122, byte miss ratio 0.1122
tencentBlock.ns9768 S3FIFO-0.6500-1.9000 cache size    63538, 2770876 req, miss ratio 0.0409, byte miss ratio 0.0409
tencentBlock.ns9768 S3FIFO-0.6500-0.9000 cache size       79, 2770876 req, miss ratio 0.5904, byte miss ratio 0.5904
tencentBlock.ns9768 S3FIFO-0.6500-0.9000 cache size      238, 2770876 req, miss ratio 0.3117, byte miss ratio 0.3117
tencentBlock.ns9768 S3FIFO-0.6500-0.9000 cache size      794, 2770876 req, miss ratio 0.1901, byte miss ratio 0.1901
tencentBlock.ns9768 S3FIFO-0.6500-0.9000 cache size     2382, 2770876 req, miss ratio 0.1706, byte miss ratio 0.1706
tencentBlock.ns9768 S3FIFO-0.6500-0.9000 cache size     7942, 2770876 req, miss ratio 0.1485, byte miss ratio 0.1485
tencentBlock.ns9768 S3FIFO-0.6500-0.9000 cache size    15884, 2770876 req, miss ratio 0.1417, byte miss ratio 0.1417
tencentBlock.ns9768 S3FIFO-0.6500-0.9000 cache size    31769, 2770876 req, miss ratio 0.1122, byte miss ratio 0.1122
tencentBlock.ns9768 S3FIFO-0.6500-0.9000 cache size    63538, 2770876 req, miss ratio 0.0409, byte miss ratio 0.0409
tencentBlock.ns9768 S3FIFO-0.3500-0.9000 cache size       79, 2770876 req, miss ratio 0.4790, byte miss ratio 0.4790
tencentBlock.ns9768 S3FIFO-0.3500-0.9000 cache size      238, 2770876 req, miss ratio 0.2716, byte miss ratio 0.2716
tencentBlock.ns9768 S3FIFO-0.3500-0.9000 cache size      794, 2770876 req, miss ratio 0.1816, byte miss ratio 0.1816
