tencentBlock.ns11622 S3FIFO-0.9500-1.9000 cache size     2476, 5361032 req, miss ratio 0.8133, byte miss ratio 0.8133
tencentBlock.ns11622 S3FIFO-0.9500-1.9000 cache size     7429, 5361032 req, miss ratio 0.8041, byte miss ratio 0.8041
tencentBlock.ns11622 S3FIFO-0.9500-1.9000 cache size    24766, 5361032 req, miss ratio 0.7945, byte miss ratio 0.7945
tencentBlock.ns11622 S3FIFO-0.9500-1.9000 cache size    74298, 5361032 req, miss ratio 0.7721, byte miss ratio 0.7721
tencentBlock.ns11622 S3FIFO-0.9500-1.9000 cache size   247663, 5361032 req, miss ratio 0.7093, byte miss ratio 0.7093
tencentBlock.ns11622 S3FIFO-0.9500-1.9000 cache size   495326, 5361032 req, miss ratio 0.6251, byte miss ratio 0.6251
tencentBlock.ns11622 S3FIFO-0.9500-1.9000 cache size   990653, 5361032 req, miss ratio 0.5380, byte miss ratio 0.5380
tencentBlock.ns11622 S3FIFO-0.9500-1.9000 cache size  1981306, 5361032 req, miss ratio 0.4745, byte miss ratio 0.4745
tencentBlock.ns11622 S3FIFO-0.4500-1.9000 cache size     2476, 5361032 req, miss ratio 0.8074, byte miss ratio 0.8074
tencentBlock.ns11622 S3FIFO-0.4500-1.9000 cache size     7429, 5361032 req, miss ratio 0.7970, byte miss ratio 0.7970
tencentBlock.ns11622 S3FIFO-0.4500-1.9000 cache size    24766, 5361032 req, miss ratio 0.7686, byte miss ratio 0.7686
tencentBlock.ns11622 S3FIFO-0.4500-1.9000 cache size    74298, 5361032 req, miss ratio 0.7346, byte miss ratio 0.7346
tencentBlock.ns11622 S3FIFO-0.4500-1.9000 cache size   247663, 5361032 req, miss ratio 0.6596, byte miss ratio 0.6596
tencentBlock.ns11622 S3FIFO-0.4500-1.9000 cache size   495326, 5361032 req, miss ratio 0.5785, byte miss ratio 0.5785
tencentBlock.ns11622 S3FIFO-0.4500-1.9000 cache size   990653, 5361032 req, miss ratio 0.5023, byte miss ratio 0.5023
tencentBlock.ns11622 S3FIFO-0.4500-1.9000 cache size  1981306, 5361032 req, miss ratio 0.4655, byte miss ratio 0.4655
tencentBlock.ns11622 S3FIFO-0.6500-0.9000 cache size     2476, 5361032 req, miss ratio 0.8057, byte miss ratio 0.8057
tencentBlock.ns11622 S3FIFO-0.6500-0.9000 cache size     7429, 5361032 req, miss ratio 0.7983, byte miss ratio 0.7983
tencentBlock.ns11622 S3FIFO-0.6500-0.9000 cache size    24766, 5361032 req, miss ratio 0.7724, byte miss ratio 0.7724
tencentBlock.ns11622 S3FIFO-0.6500-0.9000 cache size    74298, 5361032 req, miss ratio 0.7459, byte miss ratio 0.7459
tencentBlock.ns11622 S3FIFO-0.6500-0.9000 cache size   247663, 5361032 req, miss ratio 0.6790, byte miss ratio 0.6790
tencentBlock.ns11622 S3FIFO-0.6500-0.9000 cache size   495326, 5361032 req, miss ratio 0.5816, byte miss ratio 0.5816
tencentBlock.ns11622 S3FIFO-0.6500-0.9000 cache size   990653, 5361032 req, miss ratio 0.5066, byte miss ratio 0.5066
tencentBlock.ns11622 S3FIFO-0.6500-0.9000 cache size  1981306, 5361032 req, miss ratio 0.4655, byte miss ratio 0.4655
tencentBlock.ns11622 S3FIFO-0.3000-0.9000 cache size     2476, 5361032 req, miss ratio 0.8121, byte miss ratio 0.8121
tencentBlock.ns11622 S3FIFO-0.3000-0.9000 cache size     7429, 5361032 req, miss ratio 0.7976, byte miss ratio 0.7976
tencentBlock.ns11622 S3FIFO-0.3000-0.9000 cache size    24766, 5361032 req, miss ratio 0.7678, byte miss ratio 0.7678
tencentBlock.ns11622 S3FIFO-0.3000-0.9000 cache size    74298, 5361032 req, miss ratio 0.7209, byte miss ratio 0.7209
tencentBlock.ns11622 S3FIFO-0.3000-0.9000 cache size   247663, 5361032 req, miss ratio 0.6438, byte miss ratio 0.6438
tencentBlock.ns11622 S3FIFO-0.3000-0.9000 cache size   495326, 5361032 req, miss ratio 0.5765, byte miss ratio 0.5765
tencentBlock.ns11622 S3FIFO-0.3000-0.9000 cache size   990653, 5361032 req, miss ratio 0.5011, byte miss ratio 0.5011
tencentBlock.ns11622 S3FIFO-0.3000-0.9000 cache size  1981306, 5361032 req, miss ratio 0.4655, byte miss ratio 0.4655
tencentBlock.ns11622 S3FIFO-0.8500-1.9000 cache size     2476, 5361032 req, miss ratio 0.8077, byte miss ratio 0.8077
tencentBlock.ns11622 S3FIFO-0.8500-1.9000 cache size     7429, 5361032 req, miss ratio 0.8005, byte miss ratio 0.8005
tencentBlock.ns11622 S3FIFO-0.8500-1.9000 cache size    24766, 5361032 req, miss ratio 0.7922, byte miss ratio 0.7922
tencentBlock.ns11622 S3FIFO-0.8500-1.9000 cache size    74298, 5361032 req, miss ratio 0.7589, byte miss ratio 0.7589
tencentBlock.ns11622 S3FIFO-0.8500-1.9000 cache size   247663, 5361032 req, miss ratio 0.7037, byte miss ratio 0.7037
tencentBlock.ns11622 S3FIFO-0.8500-1.9000 cache size   495326, 5361032 req, miss ratio 0.6155, byte miss ratio 0.6155
tencentBlock.ns11622 S3FIFO-0.8500-1.9000 cache size   990653, 5361032 req, miss ratio 0.5241, byte miss ratio 0.5241
tencentBlock.ns11622 S3FIFO-0.8500-1.9000 cache size  1981306, 5361032 req, miss ratio 0.4660, byte miss ratio 0.4660
tencentBlock.ns11622 S3FIFO-0.1000-0.9000 cache size     2476, 5361032 req, miss ratio 0.8187, byte miss ratio 0.8187
tencentBlock.ns11622 S3FIFO-0.1000-0.9000 cache size     7429, 5361032 req, miss ratio 0.8054, byte miss ratio 0.8054
tencentBlock.ns11622 S3FIFO-0.1000-0.9000 cache size    24766, 5361032 req, miss ratio 0.7651, byte miss ratio 0.7651
tencentBlock.ns11622 S3FIFO-0.1000-0.9000 cache size    74298, 5361032 req, miss ratio 0.7096, byte miss ratio 0.7096
tencentBlock.ns11622 S3FIFO-0.1000-0.9000 cache size   247663, 5361032 req, miss ratio 0.6368, byte miss ratio 0.6368
tencentBlock.ns11622 S3FIFO-0.1000-0.9000 cache size   495326, 5361032 req, miss ratio 0.5743, byte miss ratio 0.5743
tencentBlock.ns11622 S3FIFO-0.1000-0.9000 cache size   990653, 5361032 req, miss ratio 0.5010, byte miss ratio 0.5010
tencentBlock.ns11622 S3FIFO-0.1000-0.9000 cache size  1981306, 5361032 req, miss ratio 0.4655, byte miss ratio 0.4655
tencentBlock.ns11622 S3FIFO-0.9000-0.9000 cache size     2476, 5361032 req, miss ratio 0.8098, byte miss ratio 0.8098
tencentBlock.ns11622 S3FIFO-0.9000-0.9000 cache size     7429, 5361032 req, miss ratio 0.8017, byte miss ratio 0.8017
tencentBlock.ns11622 S3FIFO-0.9000-0.9000 cache size    24766, 5361032 req, miss ratio 0.7932, byte miss ratio 0.7932
tencentBlock.ns11622 S3FIFO-0.9000-0.9000 cache size    74298, 5361032 req, miss ratio 0.7637, byte miss ratio 0.7637
tencentBlock.ns11622 S3FIFO-0.9000-0.9000 cache size   247663, 5361032 req, miss ratio 0.7047, byte miss ratio 0.7047
tencentBlock.ns11622 S3FIFO-0.9000-0.9000 cache size   495326, 5361032 req, miss ratio 0.6197, byte miss ratio 0.6197
