io_traces.ns667 S3FIFO-0.2000-0.9000 cache size      134, 2200000 req, miss ratio 0.8136, byte miss ratio 0.8136
io_traces.ns667 S3FIFO-0.2000-0.9000 cache size      402, 2200000 req, miss ratio 0.7647, byte miss ratio 0.7647
io_traces.ns667 S3FIFO-0.2000-0.9000 cache size     1341, 2200000 req, miss ratio 0.6290, byte miss ratio 0.6290
io_traces.ns667 S3FIFO-0.2000-0.9000 cache size     4023, 2200000 req, miss ratio 0.4204, byte miss ratio 0.4204
io_traces.ns667 S3FIFO-0.2000-0.9000 cache size    13410, 2200000 req, miss ratio 0.3189, byte miss ratio 0.3189
io_traces.ns667 S3FIFO-0.2000-0.9000 cache size    26821, 2200000 req, miss ratio 0.2424, byte miss ratio 0.2424
io_traces.ns667 S3FIFO-0.2000-0.9000 cache size    53642, 2200000 req, miss ratio 0.0800, byte miss ratio 0.0800
io_traces.ns667 S3FIFO-0.2000-0.9000 cache size   107284, 2200000 req, miss ratio 0.0612, byte miss ratio 0.0612
io_traces.ns667 S3FIFO-0.5500-1.9000 cache size      134, 2200000 req, miss ratio 0.8339, byte miss ratio 0.8339
io_traces.ns667 S3FIFO-0.5500-1.9000 cache size      402, 2200000 req, miss ratio 0.7947, byte miss ratio 0.7947
io_traces.ns667 S3FIFO-0.5500-1.9000 cache size     1341, 2200000 req, miss ratio 0.7422, byte miss ratio 0.7422
io_traces.ns667 S3FIFO-0.5500-1.9000 cache size     4023, 2200000 req, miss ratio 0.4956, byte miss ratio 0.4956
io_traces.ns667 S3FIFO-0.5500-1.9000 cache size    13410, 2200000 req, miss ratio 0.3593, byte miss ratio 0.3593
io_traces.ns667 S3FIFO-0.5500-1.9000 cache size    26821, 2200000 req, miss ratio 0.2677, byte miss ratio 0.2677
io_traces.ns667 S3FIFO-0.5500-1.9000 cache size    53642, 2200000 req, miss ratio 0.1092, byte miss ratio 0.1092
io_traces.ns667 S3FIFO-0.5500-1.9000 cache size   107284, 2200000 req, miss ratio 0.0613, byte miss ratio 0.0613
io_traces.ns667 S3FIFO-0.1500-0.9000 cache size      134, 2200000 req, miss ratio 0.8131, byte miss ratio 0.8131
io_traces.ns667 S3FIFO-0.1500-0.9000 cache size      402, 2200000 req, miss ratio 0.7617, byte miss ratio 0.7617
io_traces.ns667 S3FIFO-0.1500-0.9000 cache size     1341, 2200000 req, miss ratio 0.6206, byte miss ratio 0.6206
io_traces.ns667 S3FIFO-0.1500-0.9000 cache size     4023, 2200000 req, miss ratio 0.4129, byte miss ratio 0.4129
io_traces.ns667 S3FIFO-0.1500-0.9000 cache size    13410, 2200000 req, miss ratio 0.3192, byte miss ratio 0.3192
io_traces.ns667 S3FIFO-0.1500-0.9000 cache size    26821, 2200000 req, miss ratio 0.2336, byte miss ratio 0.2336
io_traces.ns667 S3FIFO-0.1500-0.9000 cache size    53642, 2200000 req, miss ratio 0.0753, byte miss ratio 0.0753
io_traces.ns667 S3FIFO-0.1500-0.9000 cache size   107284, 2200000 req, miss ratio 0.0612, byte miss ratio 0.0612
io_traces.ns667 S3FIFO-0.0010-0.9000 cache size      134, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns667 S3FIFO-0.0010-0.9000 cache size      402, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns667 S3FIFO-0.0010-0.9000 cache size     1341, 2200000 req, miss ratio 0.6081, byte miss ratio 0.6081
io_traces.ns667 S3FIFO-0.0010-0.9000 cache size     4023, 2200000 req, miss ratio 0.4056, byte miss ratio 0.4056
io_traces.ns667 S3FIFO-0.0010-0.9000 cache size    13410, 2200000 req, miss ratio 0.3243, byte miss ratio 0.3243
io_traces.ns667 S3FIFO-0.0010-0.9000 cache size    26821, 2200000 req, miss ratio 0.2210, byte miss ratio 0.2210
io_traces.ns667 S3FIFO-0.0010-0.9000 cache size    53642, 2200000 req, miss ratio 0.0704, byte miss ratio 0.0704
io_traces.ns667 S3FIFO-0.0010-0.9000 cache size   107284, 2200000 req, miss ratio 0.0612, byte miss ratio 0.0612
io_traces.ns667 S3FIFO-0.0050-0.9000 cache size      134, 2200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns667 S3FIFO-0.0050-0.9000 cache size      402, 2200000 req, miss ratio 0.7601, byte miss ratio 0.7601
io_traces.ns667 S3FIFO-0.0050-0.9000 cache size     1341, 2200000 req, miss ratio 0.6074, byte miss ratio 0.6074
io_traces.ns667 S3FIFO-0.0050-0.9000 cache size     4023, 2200000 req, miss ratio 0.3991, byte miss ratio 0.3991
io_traces.ns667 S3FIFO-0.0050-0.9000 cache size    13410, 2200000 req, miss ratio 0.3216, byte miss ratio 0.3216
io_traces.ns667 S3FIFO-0.0050-0.9000 cache size    26821, 2200000 req, miss ratio 0.2188, byte miss ratio 0.2188
io_traces.ns667 S3FIFO-0.0050-0.9000 cache size    53642, 2200000 req, miss ratio 0.0698, byte miss ratio 0.0698
io_traces.ns667 S3FIFO-0.0050-0.9000 cache size   107284, 2200000 req, miss ratio 0.0612, byte miss ratio 0.0612
io_traces.ns667 S3FIFO-0.7500-1.9000 cache size      134, 2200000 req, miss ratio 0.9015, byte miss ratio 0.9015
io_traces.ns667 S3FIFO-0.7500-1.9000 cache size      402, 2200000 req, miss ratio 0.8062, byte miss ratio 0.8062
