tencentBlock.ns10539 S3FIFO-0.7000-1.9000 cache size       96, 2679091 req, miss ratio 0.3311, byte miss ratio 0.3311
tencentBlock.ns10539 S3FIFO-0.7000-1.9000 cache size      290, 2679091 req, miss ratio 0.2175, byte miss ratio 0.2175
tencentBlock.ns10539 S3FIFO-0.7000-1.9000 cache size      967, 2679091 req, miss ratio 0.1858, byte miss ratio 0.1858
tencentBlock.ns10539 S3FIFO-0.7000-1.9000 cache size     2901, 2679091 req, miss ratio 0.1717, byte miss ratio 0.1717
tencentBlock.ns10539 S3FIFO-0.7000-1.9000 cache size     9672, 2679091 req, miss ratio 0.1597, byte miss ratio 0.1597
tencentBlock.ns10539 S3FIFO-0.7000-1.9000 cache size    19345, 2679091 req, miss ratio 0.1532, byte miss ratio 0.1532
tencentBlock.ns10539 S3FIFO-0.7000-1.9000 cache size    38690, 2679091 req, miss ratio 0.1256, byte miss ratio 0.1256
tencentBlock.ns10539 S3FIFO-0.7000-1.9000 cache size    77380, 2679091 req, miss ratio 0.0486, byte miss ratio 0.0486
tencentBlock.ns10539 S3FIFO-0.0010-0.9000 cache size       96, 2679091 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10539 S3FIFO-0.0010-0.9000 cache size      290, 2679091 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10539 S3FIFO-0.0010-0.9000 cache size      967, 2679091 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10539 S3FIFO-0.0010-0.9000 cache size     2901, 2679091 req, miss ratio 0.1775, byte miss ratio 0.1775
tencentBlock.ns10539 S3FIFO-0.0010-0.9000 cache size     9672, 2679091 req, miss ratio 0.1579, byte miss ratio 0.1579
tencentBlock.ns10539 S3FIFO-0.0010-0.9000 cache size    19345, 2679091 req, miss ratio 0.1423, byte miss ratio 0.1423
tencentBlock.ns10539 S3FIFO-0.0010-0.9000 cache size    38690, 2679091 req, miss ratio 0.1179, byte miss ratio 0.1179
tencentBlock.ns10539 S3FIFO-0.0010-0.9000 cache size    77380, 2679091 req, miss ratio 0.0385, byte miss ratio 0.0385
tencentBlock.ns10539 S3FIFO-0.7500-1.9000 cache size       96, 2679091 req, miss ratio 0.3346, byte miss ratio 0.3346
tencentBlock.ns10539 S3FIFO-0.7500-1.9000 cache size      290, 2679091 req, miss ratio 0.2202, byte miss ratio 0.2202
tencentBlock.ns10539 S3FIFO-0.7500-1.9000 cache size      967, 2679091 req, miss ratio 0.1915, byte miss ratio 0.1915
tencentBlock.ns10539 S3FIFO-0.7500-1.9000 cache size     2901, 2679091 req, miss ratio 0.1738, byte miss ratio 0.1738
