cdn1_allcolo.ns5054 S3FIFO-0.4500-1.9000 cache size        9, 1088243 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns5054 S3FIFO-0.4500-1.9000 cache size       30, 1088243 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns5054 S3FIFO-0.4500-1.9000 cache size       91, 1088243 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns5054 S3FIFO-0.4500-1.9000 cache size      303, 1088243 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns5054 S3FIFO-0.4500-1.9000 cache size      607, 1088243 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns5054 S3FIFO-0.4500-1.9000 cache size     1214, 1088243 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns5054 S3FIFO-0.4500-1.9000 cache size     2428, 1088243 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns5054 S3FIFO-0.0500-0.9000 cache size        9, 1088243 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5054 S3FIFO-0.0500-0.9000 cache size       30, 1088243 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_allcolo.ns5054 S3FIFO-0.0500-0.9000 cache size       91, 1088243 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns5054 S3FIFO-0.0500-0.9000 cache size      303, 1088243 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns5054 S3FIFO-0.0500-0.9000 cache size      607, 1088243 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns5054 S3FIFO-0.0500-0.9000 cache size     1214, 1088243 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns5054 S3FIFO-0.0500-0.9000 cache size     2428, 1088243 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns5054 S3FIFO-0.5500-0.9000 cache size        9, 1088243 req, miss ratio 0.0257, byte miss ratio 0.0257
cdn1_allcolo.ns5054 S3FIFO-0.5500-0.9000 cache size       30, 1088243 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_allcolo.ns5054 S3FIFO-0.5500-0.9000 cache size       91, 1088243 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns5054 S3FIFO-0.5500-0.9000 cache size      303, 1088243 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns5054 S3FIFO-0.5500-0.9000 cache size      607, 1088243 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns5054 S3FIFO-0.5500-0.9000 cache size     1214, 1088243 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns5054 S3FIFO-0.5500-0.9000 cache size     2428, 1088243 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns5054 S3FIFO-0.8000-1.9000 cache size        9, 1088243 req, miss ratio 0.0317, byte miss ratio 0.0317
cdn1_allcolo.ns5054 S3FIFO-0.8000-1.9000 cache size       30, 1088243 req, miss ratio 0.0195, byte miss ratio 0.0195
cdn1_allcolo.ns5054 S3FIFO-0.8000-1.9000 cache size       91, 1088243 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns5054 S3FIFO-0.8000-1.9000 cache size      303, 1088243 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns5054 S3FIFO-0.8000-1.9000 cache size      607, 1088243 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns5054 S3FIFO-0.8000-1.9000 cache size     1214, 1088243 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns5054 S3FIFO-0.8000-1.9000 cache size     2428, 1088243 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns5054 S3FIFO-0.3000-0.9000 cache size        9, 1088243 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_allcolo.ns5054 S3FIFO-0.3000-0.9000 cache size       30, 1088243 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns5054 S3FIFO-0.3000-0.9000 cache size       91, 1088243 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns5054 S3FIFO-0.3000-0.9000 cache size      303, 1088243 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns5054 S3FIFO-0.3000-0.9000 cache size      607, 1088243 req, miss ratio 0.0038, byte miss ratio 0.0038
