cdn1_colo28.ns3628 S3FIFO-0.2500-1.9000 cache size       64, 1377456 req, miss ratio 0.2178, byte miss ratio 0.2178
cdn1_colo28.ns3628 S3FIFO-0.2500-1.9000 cache size      192, 1377456 req, miss ratio 0.0807, byte miss ratio 0.0807
cdn1_colo28.ns3628 S3FIFO-0.2500-1.9000 cache size      643, 1377456 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_colo28.ns3628 S3FIFO-0.2500-1.9000 cache size     1929, 1377456 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_colo28.ns3628 S3FIFO-0.2500-1.9000 cache size     6431, 1377456 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_colo28.ns3628 S3FIFO-0.2500-1.9000 cache size    12862, 1377456 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_colo28.ns3628 S3FIFO-0.2500-1.9000 cache size    25724, 1377456 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_colo28.ns3628 S3FIFO-0.2500-1.9000 cache size    51448, 1377456 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_colo28.ns3628 S3FIFO-0.6000-0.9000 cache size       64, 1377456 req, miss ratio 0.2617, byte miss ratio 0.2617
cdn1_colo28.ns3628 S3FIFO-0.6000-0.9000 cache size      192, 1377456 req, miss ratio 0.0905, byte miss ratio 0.0905
cdn1_colo28.ns3628 S3FIFO-0.6000-0.9000 cache size      643, 1377456 req, miss ratio 0.0686, byte miss ratio 0.0686
cdn1_colo28.ns3628 S3FIFO-0.6000-0.9000 cache size     1929, 1377456 req, miss ratio 0.0614, byte miss ratio 0.0614
cdn1_colo28.ns3628 S3FIFO-0.6000-0.9000 cache size     6431, 1377456 req, miss ratio 0.0563, byte miss ratio 0.0563
cdn1_colo28.ns3628 S3FIFO-0.6000-0.9000 cache size    12862, 1377456 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns3628 S3FIFO-0.6000-0.9000 cache size    25724, 1377456 req, miss ratio 0.0509, byte miss ratio 0.0509
cdn1_colo28.ns3628 S3FIFO-0.6000-0.9000 cache size    51448, 1377456 req, miss ratio 0.0472, byte miss ratio 0.0472
cdn1_colo28.ns3628 S3FIFO-0.9000-0.9000 cache size       64, 1377456 req, miss ratio 0.2710, byte miss ratio 0.2710
cdn1_colo28.ns3628 S3FIFO-0.9000-0.9000 cache size      192, 1377456 req, miss ratio 0.1136, byte miss ratio 0.1136
cdn1_colo28.ns3628 S3FIFO-0.9000-0.9000 cache size      643, 1377456 req, miss ratio 0.0753, byte miss ratio 0.0753
cdn1_colo28.ns3628 S3FIFO-0.9000-0.9000 cache size     1929, 1377456 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_colo28.ns3628 S3FIFO-0.9000-0.9000 cache size     6431, 1377456 req, miss ratio 0.0577, byte miss ratio 0.0577
cdn1_colo28.ns3628 S3FIFO-0.9000-0.9000 cache size    12862, 1377456 req, miss ratio 0.0548, byte miss ratio 0.0548
cdn1_colo28.ns3628 S3FIFO-0.9000-0.9000 cache size    25724, 1377456 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns3628 S3FIFO-0.9000-0.9000 cache size    51448, 1377456 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_colo28.ns3628 S3FIFO-0.0050-1.9000 cache size       64, 1377456 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns3628 S3FIFO-0.0050-1.9000 cache size      192, 1377456 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns3628 S3FIFO-0.0050-1.9000 cache size      643, 1377456 req, miss ratio 0.0650, byte miss ratio 0.0650
cdn1_colo28.ns3628 S3FIFO-0.0050-1.9000 cache size     1929, 1377456 req, miss ratio 0.0596, byte miss ratio 0.0596
