cdn1_allcolo.ns494 S3FIFO-0.9000-0.9000 cache size       12, 2538523 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns494 S3FIFO-0.9000-0.9000 cache size       25, 2538523 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns494 S3FIFO-0.9000-0.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.9000-0.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.9500-0.9000 cache size       12, 2538523 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns494 S3FIFO-0.9500-0.9000 cache size       25, 2538523 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns494 S3FIFO-0.9500-0.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.9500-0.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.0100-0.9000 cache size       12, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0100-0.9000 cache size       25, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0100-0.9000 cache size       50, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0100-0.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.7500-0.9000 cache size       12, 2538523 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns494 S3FIFO-0.7500-0.9000 cache size       25, 2538523 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns494 S3FIFO-0.7500-0.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.7500-0.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.0010-0.9000 cache size       12, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0010-0.9000 cache size       25, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0010-0.9000 cache size       50, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0010-0.9000 cache size      100, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.7500-1.9000 cache size       12, 2538523 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns494 S3FIFO-0.7500-1.9000 cache size       25, 2538523 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns494 S3FIFO-0.7500-1.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.7500-1.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.0100-1.9000 cache size       12, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0100-1.9000 cache size       25, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0100-1.9000 cache size       50, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0100-1.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.2500-0.9000 cache size       12, 2538523 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns494 S3FIFO-0.2500-0.9000 cache size       25, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.2500-0.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.2500-0.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.8500-0.9000 cache size       12, 2538523 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns494 S3FIFO-0.8500-0.9000 cache size       25, 2538523 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns494 S3FIFO-0.8500-0.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.8500-0.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.6500-0.9000 cache size       12, 2538523 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns494 S3FIFO-0.6500-0.9000 cache size       25, 2538523 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns494 S3FIFO-0.6500-0.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.6500-0.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.5500-1.9000 cache size       12, 2538523 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns494 S3FIFO-0.5500-1.9000 cache size       25, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.5500-1.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.5500-1.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.9000-1.9000 cache size       12, 2538523 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns494 S3FIFO-0.9000-1.9000 cache size       25, 2538523 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns494 S3FIFO-0.9000-1.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.9000-1.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.6000-1.9000 cache size       12, 2538523 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns494 S3FIFO-0.6000-1.9000 cache size       25, 2538523 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns494 S3FIFO-0.6000-1.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.6000-1.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.3000-0.9000 cache size       12, 2538523 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns494 S3FIFO-0.3000-0.9000 cache size       25, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.3000-0.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.3000-0.9000 cache size      100, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.0050-0.9000 cache size       12, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0050-0.9000 cache size       25, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0050-0.9000 cache size       50, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.0050-0.9000 cache size      100, 2538523 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns494 S3FIFO-0.4500-1.9000 cache size       12, 2538523 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns494 S3FIFO-0.4500-1.9000 cache size       25, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns494 S3FIFO-0.4500-1.9000 cache size       50, 2538523 req, miss ratio 0.0001, byte miss ratio 0.0001
