cdn1_allcolo.ns530 S3FIFO-0.8000-1.9000 cache size       14, 8379453 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns530 S3FIFO-0.8000-1.9000 cache size       42, 8379453 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns530 S3FIFO-0.8000-1.9000 cache size      140, 8379453 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns530 S3FIFO-0.8000-1.9000 cache size      422, 8379453 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns530 S3FIFO-0.8000-1.9000 cache size     1409, 8379453 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns530 S3FIFO-0.8000-1.9000 cache size     2818, 8379453 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns530 S3FIFO-0.8000-1.9000 cache size     5636, 8379453 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns530 S3FIFO-0.8000-1.9000 cache size    11272, 8379453 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns530 S3FIFO-0.9900-1.9000 cache size       14, 8379453 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns530 S3FIFO-0.9900-1.9000 cache size       42, 8379453 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns530 S3FIFO-0.9900-1.9000 cache size      140, 8379453 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns530 S3FIFO-0.9900-1.9000 cache size      422, 8379453 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns530 S3FIFO-0.9900-1.9000 cache size     1409, 8379453 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns530 S3FIFO-0.9900-1.9000 cache size     2818, 8379453 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns530 S3FIFO-0.9900-1.9000 cache size     5636, 8379453 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns530 S3FIFO-0.9900-1.9000 cache size    11272, 8379453 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns530 S3FIFO-0.9500-0.9000 cache size       14, 8379453 req, miss ratio 0.0054, byte miss ratio 0.0054
