cdn1_allcolo.ns1106 S3FIFO-0.6500-0.9000 cache size        5, 1998176 req, miss ratio 0.8863, byte miss ratio 0.8863
cdn1_allcolo.ns1106 S3FIFO-0.6500-0.9000 cache size       18, 1998176 req, miss ratio 0.7377, byte miss ratio 0.7377
cdn1_allcolo.ns1106 S3FIFO-0.6500-0.9000 cache size       54, 1998176 req, miss ratio 0.5035, byte miss ratio 0.5035
cdn1_allcolo.ns1106 S3FIFO-0.6500-0.9000 cache size      180, 1998176 req, miss ratio 0.1389, byte miss ratio 0.1389
cdn1_allcolo.ns1106 S3FIFO-0.6500-0.9000 cache size      361, 1998176 req, miss ratio 0.0302, byte miss ratio 0.0302
cdn1_allcolo.ns1106 S3FIFO-0.6500-0.9000 cache size      722, 1998176 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns1106 S3FIFO-0.6500-0.9000 cache size     1444, 1998176 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns1106 S3FIFO-0.5000-0.9000 cache size        5, 1998176 req, miss ratio 0.8684, byte miss ratio 0.8684
cdn1_allcolo.ns1106 S3FIFO-0.5000-0.9000 cache size       18, 1998176 req, miss ratio 0.7188, byte miss ratio 0.7188
cdn1_allcolo.ns1106 S3FIFO-0.5000-0.9000 cache size       54, 1998176 req, miss ratio 0.4820, byte miss ratio 0.4820
cdn1_allcolo.ns1106 S3FIFO-0.5000-0.9000 cache size      180, 1998176 req, miss ratio 0.1269, byte miss ratio 0.1269
cdn1_allcolo.ns1106 S3FIFO-0.5000-0.9000 cache size      361, 1998176 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns1106 S3FIFO-0.5000-0.9000 cache size      722, 1998176 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns1106 S3FIFO-0.5000-0.9000 cache size     1444, 1998176 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1106 S3FIFO-0.8000-0.9000 cache size        5, 1998176 req, miss ratio 0.9066, byte miss ratio 0.9066
cdn1_allcolo.ns1106 S3FIFO-0.8000-0.9000 cache size       18, 1998176 req, miss ratio 0.7644, byte miss ratio 0.7644
cdn1_allcolo.ns1106 S3FIFO-0.8000-0.9000 cache size       54, 1998176 req, miss ratio 0.5265, byte miss ratio 0.5265
cdn1_allcolo.ns1106 S3FIFO-0.8000-0.9000 cache size      180, 1998176 req, miss ratio 0.1518, byte miss ratio 0.1518
cdn1_allcolo.ns1106 S3FIFO-0.8000-0.9000 cache size      361, 1998176 req, miss ratio 0.0346, byte miss ratio 0.0346
cdn1_allcolo.ns1106 S3FIFO-0.8000-0.9000 cache size      722, 1998176 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_allcolo.ns1106 S3FIFO-0.8000-0.9000 cache size     1444, 1998176 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns1106 S3FIFO-0.1000-1.9000 cache size        5, 1998176 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1106 S3FIFO-0.1000-1.9000 cache size       18, 1998176 req, miss ratio 0.6734, byte miss ratio 0.6734
cdn1_allcolo.ns1106 S3FIFO-0.1000-1.9000 cache size       54, 1998176 req, miss ratio 0.4394, byte miss ratio 0.4394
cdn1_allcolo.ns1106 S3FIFO-0.1000-1.9000 cache size      180, 1998176 req, miss ratio 0.0978, byte miss ratio 0.0978
cdn1_allcolo.ns1106 S3FIFO-0.1000-1.9000 cache size      361, 1998176 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns1106 S3FIFO-0.1000-1.9000 cache size      722, 1998176 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns1106 S3FIFO-0.1000-1.9000 cache size     1444, 1998176 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1106 S3FIFO-0.7500-0.9000 cache size        5, 1998176 req, miss ratio 0.8863, byte miss ratio 0.8863
cdn1_allcolo.ns1106 S3FIFO-0.7500-0.9000 cache size       18, 1998176 req, miss ratio 0.7558, byte miss ratio 0.7558
cdn1_allcolo.ns1106 S3FIFO-0.7500-0.9000 cache size       54, 1998176 req, miss ratio 0.5180, byte miss ratio 0.5180
cdn1_allcolo.ns1106 S3FIFO-0.7500-0.9000 cache size      180, 1998176 req, miss ratio 0.1474, byte miss ratio 0.1474
cdn1_allcolo.ns1106 S3FIFO-0.7500-0.9000 cache size      361, 1998176 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns1106 S3FIFO-0.7500-0.9000 cache size      722, 1998176 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns1106 S3FIFO-0.7500-0.9000 cache size     1444, 1998176 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns1106 S3FIFO-0.1500-0.9000 cache size        5, 1998176 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1106 S3FIFO-0.1500-0.9000 cache size       18, 1998176 req, miss ratio 0.6634, byte miss ratio 0.6634
cdn1_allcolo.ns1106 S3FIFO-0.1500-0.9000 cache size       54, 1998176 req, miss ratio 0.4288, byte miss ratio 0.4288
cdn1_allcolo.ns1106 S3FIFO-0.1500-0.9000 cache size      180, 1998176 req, miss ratio 0.1002, byte miss ratio 0.1002
cdn1_allcolo.ns1106 S3FIFO-0.1500-0.9000 cache size      361, 1998176 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns1106 S3FIFO-0.1500-0.9000 cache size      722, 1998176 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns1106 S3FIFO-0.1500-0.9000 cache size     1444, 1998176 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1106 S3FIFO-0.7000-1.9000 cache size        5, 1998176 req, miss ratio 0.8925, byte miss ratio 0.8925
cdn1_allcolo.ns1106 S3FIFO-0.7000-1.9000 cache size       18, 1998176 req, miss ratio 0.7585, byte miss ratio 0.7585
cdn1_allcolo.ns1106 S3FIFO-0.7000-1.9000 cache size       54, 1998176 req, miss ratio 0.5080, byte miss ratio 0.5080
cdn1_allcolo.ns1106 S3FIFO-0.7000-1.9000 cache size      180, 1998176 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_allcolo.ns1106 S3FIFO-0.7000-1.9000 cache size      361, 1998176 req, miss ratio 0.0313, byte miss ratio 0.0313
cdn1_allcolo.ns1106 S3FIFO-0.7000-1.9000 cache size      722, 1998176 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns1106 S3FIFO-0.7000-1.9000 cache size     1444, 1998176 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns1106 S3FIFO-0.2000-0.9000 cache size        5, 1998176 req, miss ratio 0.8503, byte miss ratio 0.8503
cdn1_allcolo.ns1106 S3FIFO-0.2000-0.9000 cache size       18, 1998176 req, miss ratio 0.6701, byte miss ratio 0.6701
cdn1_allcolo.ns1106 S3FIFO-0.2000-0.9000 cache size       54, 1998176 req, miss ratio 0.4347, byte miss ratio 0.4347
cdn1_allcolo.ns1106 S3FIFO-0.2000-0.9000 cache size      180, 1998176 req, miss ratio 0.1041, byte miss ratio 0.1041
cdn1_allcolo.ns1106 S3FIFO-0.2000-0.9000 cache size      361, 1998176 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_allcolo.ns1106 S3FIFO-0.2000-0.9000 cache size      722, 1998176 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns1106 S3FIFO-0.2000-0.9000 cache size     1444, 1998176 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1106 S3FIFO-0.0100-0.9000 cache size        5, 1998176 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1106 S3FIFO-0.0100-0.9000 cache size       18, 1998176 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1106 S3FIFO-0.0100-0.9000 cache size       54, 1998176 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1106 S3FIFO-0.0100-0.9000 cache size      180, 1998176 req, miss ratio 0.0888, byte miss ratio 0.0888
cdn1_allcolo.ns1106 S3FIFO-0.0100-0.9000 cache size      361, 1998176 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_allcolo.ns1106 S3FIFO-0.0100-0.9000 cache size      722, 1998176 req, miss ratio 0.0037, byte miss ratio 0.0037
