cdn1_allcolo.ns4823 S3FIFO-0.4500-0.9000 cache size       34, 3115447 req, miss ratio 0.3608, byte miss ratio 0.3608
cdn1_allcolo.ns4823 S3FIFO-0.4500-0.9000 cache size      103, 3115447 req, miss ratio 0.2458, byte miss ratio 0.2458
cdn1_allcolo.ns4823 S3FIFO-0.4500-0.9000 cache size      343, 3115447 req, miss ratio 0.1148, byte miss ratio 0.1148
cdn1_allcolo.ns4823 S3FIFO-0.4500-0.9000 cache size     1030, 3115447 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns4823 S3FIFO-0.4500-0.9000 cache size     3433, 3115447 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_allcolo.ns4823 S3FIFO-0.4500-0.9000 cache size     6867, 3115447 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns4823 S3FIFO-0.4500-0.9000 cache size    13734, 3115447 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns4823 S3FIFO-0.4500-0.9000 cache size    27468, 3115447 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns4823 S3FIFO-0.5000-1.9000 cache size       34, 3115447 req, miss ratio 0.3628, byte miss ratio 0.3628
cdn1_allcolo.ns4823 S3FIFO-0.5000-1.9000 cache size      103, 3115447 req, miss ratio 0.2484, byte miss ratio 0.2484
cdn1_allcolo.ns4823 S3FIFO-0.5000-1.9000 cache size      343, 3115447 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_allcolo.ns4823 S3FIFO-0.5000-1.9000 cache size     1030, 3115447 req, miss ratio 0.0391, byte miss ratio 0.0391
cdn1_allcolo.ns4823 S3FIFO-0.5000-1.9000 cache size     3433, 3115447 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns4823 S3FIFO-0.5000-1.9000 cache size     6867, 3115447 req, miss ratio 0.0117, byte miss ratio 0.0117
