cdn1_colo28.ns32369 S3FIFO-0.0250-1.9000 cache size        7, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns32369 S3FIFO-0.0250-0.9000 cache size      243, 1179021 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns32369 S3FIFO-0.0250-0.9000 cache size      487, 1179021 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns32369 S3FIFO-0.0250-0.9000 cache size      975, 1179021 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns32369 S3FIFO-0.0250-0.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.8500-1.9000 cache size        7, 1179021 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_colo28.ns32369 S3FIFO-0.8500-1.9000 cache size       24, 1179021 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_colo28.ns32369 S3FIFO-0.8500-1.9000 cache size       73, 1179021 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_colo28.ns32369 S3FIFO-0.8500-1.9000 cache size      243, 1179021 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_colo28.ns32369 S3FIFO-0.8500-1.9000 cache size      487, 1179021 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_colo28.ns32369 S3FIFO-0.8500-1.9000 cache size      975, 1179021 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns32369 S3FIFO-0.8500-1.9000 cache size     1950, 1179021 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns32369 S3FIFO-0.7500-1.9000 cache size        7, 1179021 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_colo28.ns32369 S3FIFO-0.7500-1.9000 cache size       24, 1179021 req, miss ratio 0.0368, byte miss ratio 0.0368
cdn1_colo28.ns32369 S3FIFO-0.7500-1.9000 cache size       73, 1179021 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_colo28.ns32369 S3FIFO-0.7500-1.9000 cache size      243, 1179021 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns32369 S3FIFO-0.7500-1.9000 cache size      487, 1179021 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_colo28.ns32369 S3FIFO-0.7500-1.9000 cache size      975, 1179021 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns32369 S3FIFO-0.7500-1.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.4000-0.9000 cache size        7, 1179021 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_colo28.ns32369 S3FIFO-0.4000-0.9000 cache size       24, 1179021 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns32369 S3FIFO-0.4000-0.9000 cache size       73, 1179021 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_colo28.ns32369 S3FIFO-0.4000-0.9000 cache size      243, 1179021 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns32369 S3FIFO-0.4000-0.9000 cache size      487, 1179021 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns32369 S3FIFO-0.4000-0.9000 cache size      975, 1179021 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns32369 S3FIFO-0.4000-0.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.9500-1.9000 cache size        7, 1179021 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns32369 S3FIFO-0.9500-1.9000 cache size       24, 1179021 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_colo28.ns32369 S3FIFO-0.9500-1.9000 cache size       73, 1179021 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns32369 S3FIFO-0.9500-1.9000 cache size      243, 1179021 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns32369 S3FIFO-0.9500-1.9000 cache size      487, 1179021 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns32369 S3FIFO-0.9500-1.9000 cache size      975, 1179021 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns32369 S3FIFO-0.9500-1.9000 cache size     1950, 1179021 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns32369 S3FIFO-0.2000-0.9000 cache size        7, 1179021 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_colo28.ns32369 S3FIFO-0.2000-0.9000 cache size       24, 1179021 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_colo28.ns32369 S3FIFO-0.2000-0.9000 cache size       73, 1179021 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns32369 S3FIFO-0.2000-0.9000 cache size      243, 1179021 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns32369 S3FIFO-0.2000-0.9000 cache size      487, 1179021 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns32369 S3FIFO-0.2000-0.9000 cache size      975, 1179021 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns32369 S3FIFO-0.2000-0.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.0500-1.9000 cache size        7, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns32369 S3FIFO-0.0500-1.9000 cache size       24, 1179021 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_colo28.ns32369 S3FIFO-0.0500-1.9000 cache size       73, 1179021 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_colo28.ns32369 S3FIFO-0.0500-1.9000 cache size      243, 1179021 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns32369 S3FIFO-0.0500-1.9000 cache size      487, 1179021 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns32369 S3FIFO-0.0500-1.9000 cache size      975, 1179021 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns32369 S3FIFO-0.0500-1.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.0050-0.9000 cache size        7, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns32369 S3FIFO-0.0050-0.9000 cache size       24, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns32369 S3FIFO-0.0050-0.9000 cache size       73, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns32369 S3FIFO-0.0050-0.9000 cache size      243, 1179021 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_colo28.ns32369 S3FIFO-0.0050-0.9000 cache size      487, 1179021 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns32369 S3FIFO-0.0050-0.9000 cache size      975, 1179021 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns32369 S3FIFO-0.0050-0.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.9900-0.9000 cache size        7, 1179021 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns32369 S3FIFO-0.9900-0.9000 cache size       24, 1179021 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_colo28.ns32369 S3FIFO-0.9900-0.9000 cache size       73, 1179021 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns32369 S3FIFO-0.9900-0.9000 cache size      243, 1179021 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns32369 S3FIFO-0.9900-0.9000 cache size      487, 1179021 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_colo28.ns32369 S3FIFO-0.9900-0.9000 cache size      975, 1179021 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns32369 S3FIFO-0.9900-0.9000 cache size     1950, 1179021 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns32369 S3FIFO-0.5500-0.9000 cache size        7, 1179021 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_colo28.ns32369 S3FIFO-0.5500-0.9000 cache size       24, 1179021 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_colo28.ns32369 S3FIFO-0.5500-0.9000 cache size       73, 1179021 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns32369 S3FIFO-0.5500-0.9000 cache size      243, 1179021 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns32369 S3FIFO-0.5500-0.9000 cache size      487, 1179021 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns32369 S3FIFO-0.5500-0.9000 cache size      975, 1179021 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns32369 S3FIFO-0.5500-0.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.4500-1.9000 cache size        7, 1179021 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_colo28.ns32369 S3FIFO-0.4500-1.9000 cache size       24, 1179021 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_colo28.ns32369 S3FIFO-0.4500-1.9000 cache size       73, 1179021 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_colo28.ns32369 S3FIFO-0.4500-1.9000 cache size      243, 1179021 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns32369 S3FIFO-0.4500-1.9000 cache size      487, 1179021 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns32369 S3FIFO-0.4500-1.9000 cache size      975, 1179021 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns32369 S3FIFO-0.4500-1.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.7000-1.9000 cache size        7, 1179021 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_colo28.ns32369 S3FIFO-0.7000-1.9000 cache size       24, 1179021 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_colo28.ns32369 S3FIFO-0.7000-1.9000 cache size       73, 1179021 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns32369 S3FIFO-0.7000-1.9000 cache size      243, 1179021 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns32369 S3FIFO-0.7000-1.9000 cache size      487, 1179021 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns32369 S3FIFO-0.7000-1.9000 cache size      975, 1179021 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns32369 S3FIFO-0.7000-1.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.2000-1.9000 cache size        7, 1179021 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_colo28.ns32369 S3FIFO-0.2000-1.9000 cache size       24, 1179021 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_colo28.ns32369 S3FIFO-0.2000-1.9000 cache size       73, 1179021 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns32369 S3FIFO-0.2000-1.9000 cache size      243, 1179021 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns32369 S3FIFO-0.2000-1.9000 cache size      487, 1179021 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns32369 S3FIFO-0.2000-1.9000 cache size      975, 1179021 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns32369 S3FIFO-0.2000-1.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.1500-0.9000 cache size        7, 1179021 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_colo28.ns32369 S3FIFO-0.1500-0.9000 cache size       24, 1179021 req, miss ratio 0.0335, byte miss ratio 0.0335
cdn1_colo28.ns32369 S3FIFO-0.1500-0.9000 cache size       73, 1179021 req, miss ratio 0.0202, byte miss ratio 0.0202
cdn1_colo28.ns32369 S3FIFO-0.1500-0.9000 cache size      243, 1179021 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns32369 S3FIFO-0.1500-0.9000 cache size      487, 1179021 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns32369 S3FIFO-0.1500-0.9000 cache size      975, 1179021 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns32369 S3FIFO-0.1500-0.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.0100-1.9000 cache size        7, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns32369 S3FIFO-0.0100-1.9000 cache size       24, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns32369 S3FIFO-0.0100-1.9000 cache size       73, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns32369 S3FIFO-0.0100-1.9000 cache size      243, 1179021 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_colo28.ns32369 S3FIFO-0.0100-1.9000 cache size      487, 1179021 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns32369 S3FIFO-0.0100-1.9000 cache size      975, 1179021 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns32369 S3FIFO-0.0100-1.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.9500-0.9000 cache size        7, 1179021 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns32369 S3FIFO-0.9500-0.9000 cache size       24, 1179021 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_colo28.ns32369 S3FIFO-0.9500-0.9000 cache size       73, 1179021 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns32369 S3FIFO-0.9500-0.9000 cache size      243, 1179021 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns32369 S3FIFO-0.9500-0.9000 cache size      487, 1179021 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns32369 S3FIFO-0.9500-0.9000 cache size      975, 1179021 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns32369 S3FIFO-0.9500-0.9000 cache size     1950, 1179021 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns32369 S3FIFO-0.8500-0.9000 cache size        7, 1179021 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_colo28.ns32369 S3FIFO-0.8500-0.9000 cache size       24, 1179021 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_colo28.ns32369 S3FIFO-0.8500-0.9000 cache size       73, 1179021 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_colo28.ns32369 S3FIFO-0.8500-0.9000 cache size      243, 1179021 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_colo28.ns32369 S3FIFO-0.8500-0.9000 cache size      487, 1179021 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_colo28.ns32369 S3FIFO-0.8500-0.9000 cache size      975, 1179021 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns32369 S3FIFO-0.8500-0.9000 cache size     1950, 1179021 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns32369 S3FIFO-0.9000-0.9000 cache size        7, 1179021 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_colo28.ns32369 S3FIFO-0.9000-0.9000 cache size       24, 1179021 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_colo28.ns32369 S3FIFO-0.9000-0.9000 cache size       73, 1179021 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_colo28.ns32369 S3FIFO-0.9000-0.9000 cache size      243, 1179021 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns32369 S3FIFO-0.9000-0.9000 cache size      487, 1179021 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns32369 S3FIFO-0.9000-0.9000 cache size      975, 1179021 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_colo28.ns32369 S3FIFO-0.9000-0.9000 cache size     1950, 1179021 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns32369 S3FIFO-0.1000-1.9000 cache size        7, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns32369 S3FIFO-0.1000-1.9000 cache size       24, 1179021 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_colo28.ns32369 S3FIFO-0.1000-1.9000 cache size       73, 1179021 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_colo28.ns32369 S3FIFO-0.1000-1.9000 cache size      243, 1179021 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_colo28.ns32369 S3FIFO-0.1000-1.9000 cache size      487, 1179021 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns32369 S3FIFO-0.1000-1.9000 cache size      975, 1179021 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns32369 S3FIFO-0.1000-1.9000 cache size     1950, 1179021 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns32369 S3FIFO-0.0100-0.9000 cache size        7, 1179021 req, miss ratio 1.0000, byte miss ratio 1.0000
