tencentBlock.ns2339 S3FIFO-0.0250-1.9000 cache size      492, 6442415 req, miss ratio 0.3955, byte miss ratio 0.3955
tencentBlock.ns2339 S3FIFO-0.0250-1.9000 cache size     1477, 6442415 req, miss ratio 0.3723, byte miss ratio 0.3723
tencentBlock.ns2339 S3FIFO-0.0250-1.9000 cache size     4925, 6442415 req, miss ratio 0.3335, byte miss ratio 0.3335
tencentBlock.ns2339 S3FIFO-0.0250-1.9000 cache size    14777, 6442415 req, miss ratio 0.3041, byte miss ratio 0.3041
tencentBlock.ns2339 S3FIFO-0.0250-1.9000 cache size    49257, 6442415 req, miss ratio 0.2465, byte miss ratio 0.2465
tencentBlock.ns2339 S3FIFO-0.0250-1.9000 cache size    98515, 6442415 req, miss ratio 0.1778, byte miss ratio 0.1778
tencentBlock.ns2339 S3FIFO-0.0250-1.9000 cache size   197031, 6442415 req, miss ratio 0.1134, byte miss ratio 0.1134
tencentBlock.ns2339 S3FIFO-0.0250-1.9000 cache size   394062, 6442415 req, miss ratio 0.0777, byte miss ratio 0.0777
tencentBlock.ns2339 S3FIFO-0.0010-0.9000 cache size      492, 6442415 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns2339 S3FIFO-0.0010-0.9000 cache size     1477, 6442415 req, miss ratio 0.3959, byte miss ratio 0.3959
tencentBlock.ns2339 S3FIFO-0.0010-0.9000 cache size     4925, 6442415 req, miss ratio 0.3517, byte miss ratio 0.3517
tencentBlock.ns2339 S3FIFO-0.0010-0.9000 cache size    14777, 6442415 req, miss ratio 0.3076, byte miss ratio 0.3076
tencentBlock.ns2339 S3FIFO-0.0010-0.9000 cache size    49257, 6442415 req, miss ratio 0.2466, byte miss ratio 0.2466
tencentBlock.ns2339 S3FIFO-0.0010-0.9000 cache size    98515, 6442415 req, miss ratio 0.1800, byte miss ratio 0.1800
tencentBlock.ns2339 S3FIFO-0.0010-0.9000 cache size   197031, 6442415 req, miss ratio 0.1149, byte miss ratio 0.1149
tencentBlock.ns2339 S3FIFO-0.0010-0.9000 cache size   394062, 6442415 req, miss ratio 0.0777, byte miss ratio 0.0777
tencentBlock.ns2339 S3FIFO-0.3000-0.9000 cache size      492, 6442415 req, miss ratio 0.3937, byte miss ratio 0.3937
tencentBlock.ns2339 S3FIFO-0.3000-0.9000 cache size     1477, 6442415 req, miss ratio 0.3742, byte miss ratio 0.3742
tencentBlock.ns2339 S3FIFO-0.3000-0.9000 cache size     4925, 6442415 req, miss ratio 0.3401, byte miss ratio 0.3401
tencentBlock.ns2339 S3FIFO-0.3000-0.9000 cache size    14777, 6442415 req, miss ratio 0.3041, byte miss ratio 0.3041
tencentBlock.ns2339 S3FIFO-0.3000-0.9000 cache size    49257, 6442415 req, miss ratio 0.2487, byte miss ratio 0.2487
tencentBlock.ns2339 S3FIFO-0.3000-0.9000 cache size    98515, 6442415 req, miss ratio 0.1764, byte miss ratio 0.1764
tencentBlock.ns2339 S3FIFO-0.3000-0.9000 cache size   197031, 6442415 req, miss ratio 0.1077, byte miss ratio 0.1077
tencentBlock.ns2339 S3FIFO-0.3000-0.9000 cache size   394062, 6442415 req, miss ratio 0.0784, byte miss ratio 0.0784
tencentBlock.ns2339 S3FIFO-0.8000-0.9000 cache size      492, 6442415 req, miss ratio 0.4079, byte miss ratio 0.4079
tencentBlock.ns2339 S3FIFO-0.8000-0.9000 cache size     1477, 6442415 req, miss ratio 0.3837, byte miss ratio 0.3837
tencentBlock.ns2339 S3FIFO-0.8000-0.9000 cache size     4925, 6442415 req, miss ratio 0.3553, byte miss ratio 0.3553
tencentBlock.ns2339 S3FIFO-0.8000-0.9000 cache size    14777, 6442415 req, miss ratio 0.3165, byte miss ratio 0.3165
tencentBlock.ns2339 S3FIFO-0.8000-0.9000 cache size    49257, 6442415 req, miss ratio 0.2540, byte miss ratio 0.2540
tencentBlock.ns2339 S3FIFO-0.8000-0.9000 cache size    98515, 6442415 req, miss ratio 0.1846, byte miss ratio 0.1846
tencentBlock.ns2339 S3FIFO-0.8000-0.9000 cache size   197031, 6442415 req, miss ratio 0.1129, byte miss ratio 0.1129
