io_traces.ns502 S3FIFO-0.4500-1.9000 cache size      173, 4000000 req, miss ratio 0.4568, byte miss ratio 0.4568
io_traces.ns502 S3FIFO-0.4500-1.9000 cache size      521, 4000000 req, miss ratio 0.4382, byte miss ratio 0.4382
io_traces.ns502 S3FIFO-0.4500-1.9000 cache size     1739, 4000000 req, miss ratio 0.4225, byte miss ratio 0.4225
io_traces.ns502 S3FIFO-0.4500-1.9000 cache size     5218, 4000000 req, miss ratio 0.4121, byte miss ratio 0.4121
io_traces.ns502 S3FIFO-0.4500-1.9000 cache size    17396, 4000000 req, miss ratio 0.3210, byte miss ratio 0.3210
io_traces.ns502 S3FIFO-0.4500-1.9000 cache size    34792, 4000000 req, miss ratio 0.1910, byte miss ratio 0.1910
io_traces.ns502 S3FIFO-0.4500-1.9000 cache size    69584, 4000000 req, miss ratio 0.0662, byte miss ratio 0.0662
io_traces.ns502 S3FIFO-0.4500-1.9000 cache size   139168, 4000000 req, miss ratio 0.0442, byte miss ratio 0.0442
io_traces.ns502 S3FIFO-0.1000-1.9000 cache size      173, 4000000 req, miss ratio 0.4464, byte miss ratio 0.4464
io_traces.ns502 S3FIFO-0.1000-1.9000 cache size      521, 4000000 req, miss ratio 0.4365, byte miss ratio 0.4365
io_traces.ns502 S3FIFO-0.1000-1.9000 cache size     1739, 4000000 req, miss ratio 0.4163, byte miss ratio 0.4163
io_traces.ns502 S3FIFO-0.1000-1.9000 cache size     5218, 4000000 req, miss ratio 0.3908, byte miss ratio 0.3908
io_traces.ns502 S3FIFO-0.1000-1.9000 cache size    17396, 4000000 req, miss ratio 0.3046, byte miss ratio 0.3046
io_traces.ns502 S3FIFO-0.1000-1.9000 cache size    34792, 4000000 req, miss ratio 0.1639, byte miss ratio 0.1639
io_traces.ns502 S3FIFO-0.1000-1.9000 cache size    69584, 4000000 req, miss ratio 0.0577, byte miss ratio 0.0577
io_traces.ns502 S3FIFO-0.1000-1.9000 cache size   139168, 4000000 req, miss ratio 0.0442, byte miss ratio 0.0442
io_traces.ns502 S3FIFO-0.9900-0.9000 cache size      173, 4000000 req, miss ratio 0.5788, byte miss ratio 0.5788
io_traces.ns502 S3FIFO-0.9900-0.9000 cache size      521, 4000000 req, miss ratio 0.5010, byte miss ratio 0.5010
io_traces.ns502 S3FIFO-0.9900-0.9000 cache size     1739, 4000000 req, miss ratio 0.4595, byte miss ratio 0.4595
io_traces.ns502 S3FIFO-0.9900-0.9000 cache size     5218, 4000000 req, miss ratio 0.4362, byte miss ratio 0.4362
io_traces.ns502 S3FIFO-0.9900-0.9000 cache size    17396, 4000000 req, miss ratio 0.3307, byte miss ratio 0.3307
io_traces.ns502 S3FIFO-0.9900-0.9000 cache size    34792, 4000000 req, miss ratio 0.2123, byte miss ratio 0.2123
io_traces.ns502 S3FIFO-0.9900-0.9000 cache size    69584, 4000000 req, miss ratio 0.0939, byte miss ratio 0.0939
io_traces.ns502 S3FIFO-0.9900-0.9000 cache size   139168, 4000000 req, miss ratio 0.0539, byte miss ratio 0.0539
io_traces.ns502 S3FIFO-0.2500-0.9000 cache size      173, 4000000 req, miss ratio 0.4513, byte miss ratio 0.4513
io_traces.ns502 S3FIFO-0.2500-0.9000 cache size      521, 4000000 req, miss ratio 0.4381, byte miss ratio 0.4381
io_traces.ns502 S3FIFO-0.2500-0.9000 cache size     1739, 4000000 req, miss ratio 0.4187, byte miss ratio 0.4187
io_traces.ns502 S3FIFO-0.2500-0.9000 cache size     5218, 4000000 req, miss ratio 0.4055, byte miss ratio 0.4055
io_traces.ns502 S3FIFO-0.2500-0.9000 cache size    17396, 4000000 req, miss ratio 0.3147, byte miss ratio 0.3147
io_traces.ns502 S3FIFO-0.2500-0.9000 cache size    34792, 4000000 req, miss ratio 0.1776, byte miss ratio 0.1776
io_traces.ns502 S3FIFO-0.2500-0.9000 cache size    69584, 4000000 req, miss ratio 0.0598, byte miss ratio 0.0598
io_traces.ns502 S3FIFO-0.2500-0.9000 cache size   139168, 4000000 req, miss ratio 0.0442, byte miss ratio 0.0442
io_traces.ns502 S3FIFO-0.3500-1.9000 cache size      173, 4000000 req, miss ratio 0.4522, byte miss ratio 0.4522
io_traces.ns502 S3FIFO-0.3500-1.9000 cache size      521, 4000000 req, miss ratio 0.4377, byte miss ratio 0.4377
io_traces.ns502 S3FIFO-0.3500-1.9000 cache size     1739, 4000000 req, miss ratio 0.4200, byte miss ratio 0.4200
io_traces.ns502 S3FIFO-0.3500-1.9000 cache size     5218, 4000000 req, miss ratio 0.4012, byte miss ratio 0.4012
io_traces.ns502 S3FIFO-0.3500-1.9000 cache size    17396, 4000000 req, miss ratio 0.3174, byte miss ratio 0.3174
io_traces.ns502 S3FIFO-0.3500-1.9000 cache size    34792, 4000000 req, miss ratio 0.1856, byte miss ratio 0.1856
io_traces.ns502 S3FIFO-0.3500-1.9000 cache size    69584, 4000000 req, miss ratio 0.0612, byte miss ratio 0.0612
io_traces.ns502 S3FIFO-0.3500-1.9000 cache size   139168, 4000000 req, miss ratio 0.0443, byte miss ratio 0.0443
io_traces.ns502 S3FIFO-0.7500-0.9000 cache size      173, 4000000 req, miss ratio 0.4995, byte miss ratio 0.4995
io_traces.ns502 S3FIFO-0.7500-0.9000 cache size      521, 4000000 req, miss ratio 0.4441, byte miss ratio 0.4441
io_traces.ns502 S3FIFO-0.7500-0.9000 cache size     1739, 4000000 req, miss ratio 0.4300, byte miss ratio 0.4300
io_traces.ns502 S3FIFO-0.7500-0.9000 cache size     5218, 4000000 req, miss ratio 0.4145, byte miss ratio 0.4145
io_traces.ns502 S3FIFO-0.7500-0.9000 cache size    17396, 4000000 req, miss ratio 0.3392, byte miss ratio 0.3392
io_traces.ns502 S3FIFO-0.7500-0.9000 cache size    34792, 4000000 req, miss ratio 0.2062, byte miss ratio 0.2062
io_traces.ns502 S3FIFO-0.7500-0.9000 cache size    69584, 4000000 req, miss ratio 0.0832, byte miss ratio 0.0832
io_traces.ns502 S3FIFO-0.7500-0.9000 cache size   139168, 4000000 req, miss ratio 0.0475, byte miss ratio 0.0475
io_traces.ns502 S3FIFO-0.5000-1.9000 cache size      173, 4000000 req, miss ratio 0.4602, byte miss ratio 0.4602
io_traces.ns502 S3FIFO-0.5000-1.9000 cache size      521, 4000000 req, miss ratio 0.4387, byte miss ratio 0.4387
io_traces.ns502 S3FIFO-0.5000-1.9000 cache size     1739, 4000000 req, miss ratio 0.4238, byte miss ratio 0.4238
io_traces.ns502 S3FIFO-0.5000-1.9000 cache size     5218, 4000000 req, miss ratio 0.4184, byte miss ratio 0.4184
io_traces.ns502 S3FIFO-0.5000-1.9000 cache size    17396, 4000000 req, miss ratio 0.3231, byte miss ratio 0.3231
io_traces.ns502 S3FIFO-0.5000-1.9000 cache size    34792, 4000000 req, miss ratio 0.1940, byte miss ratio 0.1940
io_traces.ns502 S3FIFO-0.5000-1.9000 cache size    69584, 4000000 req, miss ratio 0.0693, byte miss ratio 0.0693
io_traces.ns502 S3FIFO-0.5000-1.9000 cache size   139168, 4000000 req, miss ratio 0.0442, byte miss ratio 0.0442
io_traces.ns502 S3FIFO-0.1500-0.9000 cache size      173, 4000000 req, miss ratio 0.4499, byte miss ratio 0.4499
io_traces.ns502 S3FIFO-0.1500-0.9000 cache size      521, 4000000 req, miss ratio 0.4378, byte miss ratio 0.4378
io_traces.ns502 S3FIFO-0.1500-0.9000 cache size     1739, 4000000 req, miss ratio 0.4183, byte miss ratio 0.4183
io_traces.ns502 S3FIFO-0.1500-0.9000 cache size     5218, 4000000 req, miss ratio 0.4055, byte miss ratio 0.4055
io_traces.ns502 S3FIFO-0.1500-0.9000 cache size    17396, 4000000 req, miss ratio 0.3021, byte miss ratio 0.3021
io_traces.ns502 S3FIFO-0.1500-0.9000 cache size    34792, 4000000 req, miss ratio 0.1675, byte miss ratio 0.1675
io_traces.ns502 S3FIFO-0.1500-0.9000 cache size    69584, 4000000 req, miss ratio 0.0578, byte miss ratio 0.0578
io_traces.ns502 S3FIFO-0.1500-0.9000 cache size   139168, 4000000 req, miss ratio 0.0442, byte miss ratio 0.0442
io_traces.ns502 S3FIFO-0.4500-0.9000 cache size      173, 4000000 req, miss ratio 0.4583, byte miss ratio 0.4583
io_traces.ns502 S3FIFO-0.4500-0.9000 cache size      521, 4000000 req, miss ratio 0.4389, byte miss ratio 0.4389
io_traces.ns502 S3FIFO-0.4500-0.9000 cache size     1739, 4000000 req, miss ratio 0.4230, byte miss ratio 0.4230
io_traces.ns502 S3FIFO-0.4500-0.9000 cache size     5218, 4000000 req, miss ratio 0.4071, byte miss ratio 0.4071
io_traces.ns502 S3FIFO-0.4500-0.9000 cache size    17396, 4000000 req, miss ratio 0.3184, byte miss ratio 0.3184
io_traces.ns502 S3FIFO-0.4500-0.9000 cache size    34792, 4000000 req, miss ratio 0.1915, byte miss ratio 0.1915
io_traces.ns502 S3FIFO-0.4500-0.9000 cache size    69584, 4000000 req, miss ratio 0.0662, byte miss ratio 0.0662
io_traces.ns502 S3FIFO-0.4500-0.9000 cache size   139168, 4000000 req, miss ratio 0.0442, byte miss ratio 0.0442
io_traces.ns502 S3FIFO-0.0050-1.9000 cache size      173, 4000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns502 S3FIFO-0.0050-1.9000 cache size      521, 4000000 req, miss ratio 0.4377, byte miss ratio 0.4377
io_traces.ns502 S3FIFO-0.0050-1.9000 cache size     1739, 4000000 req, miss ratio 0.4169, byte miss ratio 0.4169
io_traces.ns502 S3FIFO-0.0050-1.9000 cache size     5218, 4000000 req, miss ratio 0.3885, byte miss ratio 0.3885
io_traces.ns502 S3FIFO-0.0050-1.9000 cache size    17396, 4000000 req, miss ratio 0.2942, byte miss ratio 0.2942
io_traces.ns502 S3FIFO-0.0050-1.9000 cache size    34792, 4000000 req, miss ratio 0.1523, byte miss ratio 0.1523
io_traces.ns502 S3FIFO-0.0050-1.9000 cache size    69584, 4000000 req, miss ratio 0.0589, byte miss ratio 0.0589
io_traces.ns502 S3FIFO-0.0050-1.9000 cache size   139168, 4000000 req, miss ratio 0.0442, byte miss ratio 0.0442
io_traces.ns502 S3FIFO-0.8000-1.9000 cache size      173, 4000000 req, miss ratio 0.5160, byte miss ratio 0.5160
io_traces.ns502 S3FIFO-0.8000-1.9000 cache size      521, 4000000 req, miss ratio 0.4485, byte miss ratio 0.4485
io_traces.ns502 S3FIFO-0.8000-1.9000 cache size     1739, 4000000 req, miss ratio 0.4311, byte miss ratio 0.4311
io_traces.ns502 S3FIFO-0.8000-1.9000 cache size     5218, 4000000 req, miss ratio 0.4275, byte miss ratio 0.4275
io_traces.ns502 S3FIFO-0.8000-1.9000 cache size    17396, 4000000 req, miss ratio 0.3335, byte miss ratio 0.3335
io_traces.ns502 S3FIFO-0.8000-1.9000 cache size    34792, 4000000 req, miss ratio 0.2066, byte miss ratio 0.2066
io_traces.ns502 S3FIFO-0.8000-1.9000 cache size    69584, 4000000 req, miss ratio 0.0857, byte miss ratio 0.0857
io_traces.ns502 S3FIFO-0.8000-1.9000 cache size   139168, 4000000 req, miss ratio 0.0487, byte miss ratio 0.0487
io_traces.ns502 S3FIFO-0.0010-0.9000 cache size      173, 4000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns502 S3FIFO-0.0010-0.9000 cache size      521, 4000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns502 S3FIFO-0.0010-0.9000 cache size     1739, 4000000 req, miss ratio 0.4198, byte miss ratio 0.4198
io_traces.ns502 S3FIFO-0.0010-0.9000 cache size     5218, 4000000 req, miss ratio 0.4082, byte miss ratio 0.4082
io_traces.ns502 S3FIFO-0.0010-0.9000 cache size    17396, 4000000 req, miss ratio 0.2837, byte miss ratio 0.2837
io_traces.ns502 S3FIFO-0.0010-0.9000 cache size    34792, 4000000 req, miss ratio 0.1502, byte miss ratio 0.1502
io_traces.ns502 S3FIFO-0.0010-0.9000 cache size    69584, 4000000 req, miss ratio 0.0590, byte miss ratio 0.0590
io_traces.ns502 S3FIFO-0.0010-0.9000 cache size   139168, 4000000 req, miss ratio 0.0442, byte miss ratio 0.0442
io_traces.ns502 S3FIFO-0.4000-1.9000 cache size      173, 4000000 req, miss ratio 0.4544, byte miss ratio 0.4544
io_traces.ns502 S3FIFO-0.4000-1.9000 cache size      521, 4000000 req, miss ratio 0.4379, byte miss ratio 0.4379
io_traces.ns502 S3FIFO-0.4000-1.9000 cache size     1739, 4000000 req, miss ratio 0.4212, byte miss ratio 0.4212
io_traces.ns502 S3FIFO-0.4000-1.9000 cache size     5218, 4000000 req, miss ratio 0.4059, byte miss ratio 0.4059
io_traces.ns502 S3FIFO-0.4000-1.9000 cache size    17396, 4000000 req, miss ratio 0.3179, byte miss ratio 0.3179
io_traces.ns502 S3FIFO-0.4000-1.9000 cache size    34792, 4000000 req, miss ratio 0.1893, byte miss ratio 0.1893
