io_traces.ns280 S3FIFO-0.1500-1.9000 cache size      331, 3200000 req, miss ratio 0.4849, byte miss ratio 0.4849
io_traces.ns280 S3FIFO-0.1500-1.9000 cache size      994, 3200000 req, miss ratio 0.4504, byte miss ratio 0.4504
io_traces.ns280 S3FIFO-0.1500-1.9000 cache size     3316, 3200000 req, miss ratio 0.4133, byte miss ratio 0.4133
io_traces.ns280 S3FIFO-0.1500-1.9000 cache size     9949, 3200000 req, miss ratio 0.3746, byte miss ratio 0.3746
io_traces.ns280 S3FIFO-0.1500-1.9000 cache size    33166, 3200000 req, miss ratio 0.2631, byte miss ratio 0.2631
io_traces.ns280 S3FIFO-0.1500-1.9000 cache size    66332, 3200000 req, miss ratio 0.1631, byte miss ratio 0.1631
io_traces.ns280 S3FIFO-0.1500-1.9000 cache size   132664, 3200000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns280 S3FIFO-0.1500-1.9000 cache size   265328, 3200000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns280 S3FIFO-0.6500-0.9000 cache size      331, 3200000 req, miss ratio 0.5164, byte miss ratio 0.5164
io_traces.ns280 S3FIFO-0.6500-0.9000 cache size      994, 3200000 req, miss ratio 0.4593, byte miss ratio 0.4593
io_traces.ns280 S3FIFO-0.6500-0.9000 cache size     3316, 3200000 req, miss ratio 0.4251, byte miss ratio 0.4251
io_traces.ns280 S3FIFO-0.6500-0.9000 cache size     9949, 3200000 req, miss ratio 0.4007, byte miss ratio 0.4007
io_traces.ns280 S3FIFO-0.6500-0.9000 cache size    33166, 3200000 req, miss ratio 0.2816, byte miss ratio 0.2816
io_traces.ns280 S3FIFO-0.6500-0.9000 cache size    66332, 3200000 req, miss ratio 0.1949, byte miss ratio 0.1949
io_traces.ns280 S3FIFO-0.6500-0.9000 cache size   132664, 3200000 req, miss ratio 0.1327, byte miss ratio 0.1327
io_traces.ns280 S3FIFO-0.6500-0.9000 cache size   265328, 3200000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns280 S3FIFO-0.9900-1.9000 cache size      331, 3200000 req, miss ratio 0.5974, byte miss ratio 0.5974
io_traces.ns280 S3FIFO-0.9900-1.9000 cache size      994, 3200000 req, miss ratio 0.5113, byte miss ratio 0.5113
io_traces.ns280 S3FIFO-0.9900-1.9000 cache size     3316, 3200000 req, miss ratio 0.4574, byte miss ratio 0.4574
io_traces.ns280 S3FIFO-0.9900-1.9000 cache size     9949, 3200000 req, miss ratio 0.4061, byte miss ratio 0.4061
io_traces.ns280 S3FIFO-0.9900-1.9000 cache size    33166, 3200000 req, miss ratio 0.2990, byte miss ratio 0.2990
io_traces.ns280 S3FIFO-0.9900-1.9000 cache size    66332, 3200000 req, miss ratio 0.2153, byte miss ratio 0.2153
io_traces.ns280 S3FIFO-0.9900-1.9000 cache size   132664, 3200000 req, miss ratio 0.1512, byte miss ratio 0.1512
io_traces.ns280 S3FIFO-0.9900-1.9000 cache size   265328, 3200000 req, miss ratio 0.1161, byte miss ratio 0.1161
io_traces.ns280 S3FIFO-0.2000-0.9000 cache size      331, 3200000 req, miss ratio 0.4853, byte miss ratio 0.4853
io_traces.ns280 S3FIFO-0.2000-0.9000 cache size      994, 3200000 req, miss ratio 0.4516, byte miss ratio 0.4516
io_traces.ns280 S3FIFO-0.2000-0.9000 cache size     3316, 3200000 req, miss ratio 0.4146, byte miss ratio 0.4146
io_traces.ns280 S3FIFO-0.2000-0.9000 cache size     9949, 3200000 req, miss ratio 0.3776, byte miss ratio 0.3776
io_traces.ns280 S3FIFO-0.2000-0.9000 cache size    33166, 3200000 req, miss ratio 0.2628, byte miss ratio 0.2628
io_traces.ns280 S3FIFO-0.2000-0.9000 cache size    66332, 3200000 req, miss ratio 0.1615, byte miss ratio 0.1615
io_traces.ns280 S3FIFO-0.2000-0.9000 cache size   132664, 3200000 req, miss ratio 0.1149, byte miss ratio 0.1149
io_traces.ns280 S3FIFO-0.2000-0.9000 cache size   265328, 3200000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns280 S3FIFO-0.1000-1.9000 cache size      331, 3200000 req, miss ratio 0.4844, byte miss ratio 0.4844
io_traces.ns280 S3FIFO-0.1000-1.9000 cache size      994, 3200000 req, miss ratio 0.4506, byte miss ratio 0.4506
io_traces.ns280 S3FIFO-0.1000-1.9000 cache size     3316, 3200000 req, miss ratio 0.4138, byte miss ratio 0.4138
io_traces.ns280 S3FIFO-0.1000-1.9000 cache size     9949, 3200000 req, miss ratio 0.3717, byte miss ratio 0.3717
io_traces.ns280 S3FIFO-0.1000-1.9000 cache size    33166, 3200000 req, miss ratio 0.2609, byte miss ratio 0.2609
io_traces.ns280 S3FIFO-0.1000-1.9000 cache size    66332, 3200000 req, miss ratio 0.1602, byte miss ratio 0.1602
io_traces.ns280 S3FIFO-0.1000-1.9000 cache size   132664, 3200000 req, miss ratio 0.1147, byte miss ratio 0.1147
io_traces.ns280 S3FIFO-0.1000-1.9000 cache size   265328, 3200000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns280 S3FIFO-0.1500-0.9000 cache size      331, 3200000 req, miss ratio 0.4847, byte miss ratio 0.4847
io_traces.ns280 S3FIFO-0.1500-0.9000 cache size      994, 3200000 req, miss ratio 0.4526, byte miss ratio 0.4526
io_traces.ns280 S3FIFO-0.1500-0.9000 cache size     3316, 3200000 req, miss ratio 0.4148, byte miss ratio 0.4148
io_traces.ns280 S3FIFO-0.1500-0.9000 cache size     9949, 3200000 req, miss ratio 0.3772, byte miss ratio 0.3772
io_traces.ns280 S3FIFO-0.1500-0.9000 cache size    33166, 3200000 req, miss ratio 0.2594, byte miss ratio 0.2594
io_traces.ns280 S3FIFO-0.1500-0.9000 cache size    66332, 3200000 req, miss ratio 0.1577, byte miss ratio 0.1577
io_traces.ns280 S3FIFO-0.1500-0.9000 cache size   132664, 3200000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns280 S3FIFO-0.1500-0.9000 cache size   265328, 3200000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns280 S3FIFO-0.8500-1.9000 cache size      331, 3200000 req, miss ratio 0.5612, byte miss ratio 0.5612
io_traces.ns280 S3FIFO-0.8500-1.9000 cache size      994, 3200000 req, miss ratio 0.4776, byte miss ratio 0.4776
io_traces.ns280 S3FIFO-0.8500-1.9000 cache size     3316, 3200000 req, miss ratio 0.4372, byte miss ratio 0.4372
io_traces.ns280 S3FIFO-0.8500-1.9000 cache size     9949, 3200000 req, miss ratio 0.4112, byte miss ratio 0.4112
io_traces.ns280 S3FIFO-0.8500-1.9000 cache size    33166, 3200000 req, miss ratio 0.2965, byte miss ratio 0.2965
io_traces.ns280 S3FIFO-0.8500-1.9000 cache size    66332, 3200000 req, miss ratio 0.2065, byte miss ratio 0.2065
io_traces.ns280 S3FIFO-0.8500-1.9000 cache size   132664, 3200000 req, miss ratio 0.1440, byte miss ratio 0.1440
io_traces.ns280 S3FIFO-0.8500-1.9000 cache size   265328, 3200000 req, miss ratio 0.1076, byte miss ratio 0.1076
io_traces.ns280 S3FIFO-0.2500-0.9000 cache size      331, 3200000 req, miss ratio 0.4865, byte miss ratio 0.4865
io_traces.ns280 S3FIFO-0.2500-0.9000 cache size      994, 3200000 req, miss ratio 0.4512, byte miss ratio 0.4512
io_traces.ns280 S3FIFO-0.2500-0.9000 cache size     3316, 3200000 req, miss ratio 0.4146, byte miss ratio 0.4146
io_traces.ns280 S3FIFO-0.2500-0.9000 cache size     9949, 3200000 req, miss ratio 0.3787, byte miss ratio 0.3787
io_traces.ns280 S3FIFO-0.2500-0.9000 cache size    33166, 3200000 req, miss ratio 0.2639, byte miss ratio 0.2639
io_traces.ns280 S3FIFO-0.2500-0.9000 cache size    66332, 3200000 req, miss ratio 0.1655, byte miss ratio 0.1655
io_traces.ns280 S3FIFO-0.2500-0.9000 cache size   132664, 3200000 req, miss ratio 0.1150, byte miss ratio 0.1150
io_traces.ns280 S3FIFO-0.2500-0.9000 cache size   265328, 3200000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns280 S3FIFO-0.6500-1.9000 cache size      331, 3200000 req, miss ratio 0.5186, byte miss ratio 0.5186
io_traces.ns280 S3FIFO-0.6500-1.9000 cache size      994, 3200000 req, miss ratio 0.4597, byte miss ratio 0.4597
