cdn1_colo28.ns947 S3FIFO-0.4000-0.9000 cache size       49, 4085916 req, miss ratio 0.9274, byte miss ratio 0.9274
cdn1_colo28.ns947 S3FIFO-0.4000-0.9000 cache size      147, 4085916 req, miss ratio 0.8554, byte miss ratio 0.8554
cdn1_colo28.ns947 S3FIFO-0.4000-0.9000 cache size      491, 4085916 req, miss ratio 0.7105, byte miss ratio 0.7105
cdn1_colo28.ns947 S3FIFO-0.4000-0.9000 cache size     1473, 4085916 req, miss ratio 0.4963, byte miss ratio 0.4963
cdn1_colo28.ns947 S3FIFO-0.4000-0.9000 cache size     4911, 4085916 req, miss ratio 0.2014, byte miss ratio 0.2014
cdn1_colo28.ns947 S3FIFO-0.4000-0.9000 cache size     9822, 4085916 req, miss ratio 0.0799, byte miss ratio 0.0799
cdn1_colo28.ns947 S3FIFO-0.4000-0.9000 cache size    19645, 4085916 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_colo28.ns947 S3FIFO-0.4000-0.9000 cache size    39291, 4085916 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns947 S3FIFO-0.7500-1.9000 cache size       49, 4085916 req, miss ratio 0.9550, byte miss ratio 0.9550
cdn1_colo28.ns947 S3FIFO-0.7500-1.9000 cache size      147, 4085916 req, miss ratio 0.9015, byte miss ratio 0.9015
cdn1_colo28.ns947 S3FIFO-0.7500-1.9000 cache size      491, 4085916 req, miss ratio 0.7788, byte miss ratio 0.7788
cdn1_colo28.ns947 S3FIFO-0.7500-1.9000 cache size     1473, 4085916 req, miss ratio 0.5598, byte miss ratio 0.5598
cdn1_colo28.ns947 S3FIFO-0.7500-1.9000 cache size     4911, 4085916 req, miss ratio 0.2342, byte miss ratio 0.2342
cdn1_colo28.ns947 S3FIFO-0.7500-1.9000 cache size     9822, 4085916 req, miss ratio 0.0985, byte miss ratio 0.0985
cdn1_colo28.ns947 S3FIFO-0.7500-1.9000 cache size    19645, 4085916 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_colo28.ns947 S3FIFO-0.7500-1.9000 cache size    39291, 4085916 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_colo28.ns947 S3FIFO-0.0500-1.9000 cache size       49, 4085916 req, miss ratio 0.9126, byte miss ratio 0.9126
cdn1_colo28.ns947 S3FIFO-0.0500-1.9000 cache size      147, 4085916 req, miss ratio 0.8327, byte miss ratio 0.8327
cdn1_colo28.ns947 S3FIFO-0.0500-1.9000 cache size      491, 4085916 req, miss ratio 0.6772, byte miss ratio 0.6772
cdn1_colo28.ns947 S3FIFO-0.0500-1.9000 cache size     1473, 4085916 req, miss ratio 0.4589, byte miss ratio 0.4589
cdn1_colo28.ns947 S3FIFO-0.0500-1.9000 cache size     4911, 4085916 req, miss ratio 0.1758, byte miss ratio 0.1758
cdn1_colo28.ns947 S3FIFO-0.0500-1.9000 cache size     9822, 4085916 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_colo28.ns947 S3FIFO-0.0500-1.9000 cache size    19645, 4085916 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_colo28.ns947 S3FIFO-0.0500-1.9000 cache size    39291, 4085916 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns947 S3FIFO-0.0050-1.9000 cache size       49, 4085916 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns947 S3FIFO-0.0050-1.9000 cache size      147, 4085916 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns947 S3FIFO-0.0050-1.9000 cache size      491, 4085916 req, miss ratio 0.6718, byte miss ratio 0.6718
cdn1_colo28.ns947 S3FIFO-0.0050-1.9000 cache size     1473, 4085916 req, miss ratio 0.4533, byte miss ratio 0.4533
cdn1_colo28.ns947 S3FIFO-0.0050-1.9000 cache size     4911, 4085916 req, miss ratio 0.1742, byte miss ratio 0.1742
cdn1_colo28.ns947 S3FIFO-0.0050-1.9000 cache size     9822, 4085916 req, miss ratio 0.0689, byte miss ratio 0.0689
cdn1_colo28.ns947 S3FIFO-0.0050-1.9000 cache size    19645, 4085916 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_colo28.ns947 S3FIFO-0.0050-1.9000 cache size    39291, 4085916 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns947 S3FIFO-0.0100-0.9000 cache size       49, 4085916 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns947 S3FIFO-0.0100-0.9000 cache size      147, 4085916 req, miss ratio 0.8207, byte miss ratio 0.8207
cdn1_colo28.ns947 S3FIFO-0.0100-0.9000 cache size      491, 4085916 req, miss ratio 0.6578, byte miss ratio 0.6578
cdn1_colo28.ns947 S3FIFO-0.0100-0.9000 cache size     1473, 4085916 req, miss ratio 0.4371, byte miss ratio 0.4371
cdn1_colo28.ns947 S3FIFO-0.0100-0.9000 cache size     4911, 4085916 req, miss ratio 0.1693, byte miss ratio 0.1693
cdn1_colo28.ns947 S3FIFO-0.0100-0.9000 cache size     9822, 4085916 req, miss ratio 0.0678, byte miss ratio 0.0678
cdn1_colo28.ns947 S3FIFO-0.0100-0.9000 cache size    19645, 4085916 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_colo28.ns947 S3FIFO-0.0100-0.9000 cache size    39291, 4085916 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns947 S3FIFO-0.0050-0.9000 cache size       49, 4085916 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns947 S3FIFO-0.0050-0.9000 cache size      147, 4085916 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns947 S3FIFO-0.0050-0.9000 cache size      491, 4085916 req, miss ratio 0.6573, byte miss ratio 0.6573
cdn1_colo28.ns947 S3FIFO-0.0050-0.9000 cache size     1473, 4085916 req, miss ratio 0.4366, byte miss ratio 0.4366
cdn1_colo28.ns947 S3FIFO-0.0050-0.9000 cache size     4911, 4085916 req, miss ratio 0.1692, byte miss ratio 0.1692
cdn1_colo28.ns947 S3FIFO-0.0050-0.9000 cache size     9822, 4085916 req, miss ratio 0.0680, byte miss ratio 0.0680
cdn1_colo28.ns947 S3FIFO-0.0050-0.9000 cache size    19645, 4085916 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_colo28.ns947 S3FIFO-0.0050-0.9000 cache size    39291, 4085916 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns947 S3FIFO-0.6500-1.9000 cache size       49, 4085916 req, miss ratio 0.9476, byte miss ratio 0.9476
cdn1_colo28.ns947 S3FIFO-0.6500-1.9000 cache size      147, 4085916 req, miss ratio 0.8895, byte miss ratio 0.8895
cdn1_colo28.ns947 S3FIFO-0.6500-1.9000 cache size      491, 4085916 req, miss ratio 0.7630, byte miss ratio 0.7630
cdn1_colo28.ns947 S3FIFO-0.6500-1.9000 cache size     1473, 4085916 req, miss ratio 0.5452, byte miss ratio 0.5452
cdn1_colo28.ns947 S3FIFO-0.6500-1.9000 cache size     4911, 4085916 req, miss ratio 0.2242, byte miss ratio 0.2242
cdn1_colo28.ns947 S3FIFO-0.6500-1.9000 cache size     9822, 4085916 req, miss ratio 0.0924, byte miss ratio 0.0924
cdn1_colo28.ns947 S3FIFO-0.6500-1.9000 cache size    19645, 4085916 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_colo28.ns947 S3FIFO-0.6500-1.9000 cache size    39291, 4085916 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_colo28.ns947 S3FIFO-0.1500-0.9000 cache size       49, 4085916 req, miss ratio 0.9135, byte miss ratio 0.9135
cdn1_colo28.ns947 S3FIFO-0.1500-0.9000 cache size      147, 4085916 req, miss ratio 0.8329, byte miss ratio 0.8329
cdn1_colo28.ns947 S3FIFO-0.1500-0.9000 cache size      491, 4085916 req, miss ratio 0.6749, byte miss ratio 0.6749
cdn1_colo28.ns947 S3FIFO-0.1500-0.9000 cache size     1473, 4085916 req, miss ratio 0.4564, byte miss ratio 0.4564
cdn1_colo28.ns947 S3FIFO-0.1500-0.9000 cache size     4911, 4085916 req, miss ratio 0.1790, byte miss ratio 0.1790
cdn1_colo28.ns947 S3FIFO-0.1500-0.9000 cache size     9822, 4085916 req, miss ratio 0.0706, byte miss ratio 0.0706
cdn1_colo28.ns947 S3FIFO-0.1500-0.9000 cache size    19645, 4085916 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns947 S3FIFO-0.1500-0.9000 cache size    39291, 4085916 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns947 S3FIFO-0.7500-0.9000 cache size       49, 4085916 req, miss ratio 0.9518, byte miss ratio 0.9518
cdn1_colo28.ns947 S3FIFO-0.7500-0.9000 cache size      147, 4085916 req, miss ratio 0.8949, byte miss ratio 0.8949
cdn1_colo28.ns947 S3FIFO-0.7500-0.9000 cache size      491, 4085916 req, miss ratio 0.7691, byte miss ratio 0.7691
cdn1_colo28.ns947 S3FIFO-0.7500-0.9000 cache size     1473, 4085916 req, miss ratio 0.5587, byte miss ratio 0.5587
cdn1_colo28.ns947 S3FIFO-0.7500-0.9000 cache size     4911, 4085916 req, miss ratio 0.2385, byte miss ratio 0.2385
cdn1_colo28.ns947 S3FIFO-0.7500-0.9000 cache size     9822, 4085916 req, miss ratio 0.0999, byte miss ratio 0.0999
cdn1_colo28.ns947 S3FIFO-0.7500-0.9000 cache size    19645, 4085916 req, miss ratio 0.0338, byte miss ratio 0.0338
