tencentBlock.ns8102 S3FIFO-0.1000-0.9000 cache size      119, 2813946 req, miss ratio 0.4223, byte miss ratio 0.4223
tencentBlock.ns8102 S3FIFO-0.1000-0.9000 cache size      359, 2813946 req, miss ratio 0.2254, byte miss ratio 0.2254
tencentBlock.ns8102 S3FIFO-0.1000-0.9000 cache size     1196, 2813946 req, miss ratio 0.1829, byte miss ratio 0.1829
tencentBlock.ns8102 S3FIFO-0.1000-0.9000 cache size     3590, 2813946 req, miss ratio 0.1673, byte miss ratio 0.1673
tencentBlock.ns8102 S3FIFO-0.1000-0.9000 cache size    11968, 2813946 req, miss ratio 0.1426, byte miss ratio 0.1426
tencentBlock.ns8102 S3FIFO-0.1000-0.9000 cache size    23937, 2813946 req, miss ratio 0.1248, byte miss ratio 0.1248
tencentBlock.ns8102 S3FIFO-0.1000-0.9000 cache size    47875, 2813946 req, miss ratio 0.0755, byte miss ratio 0.0755
tencentBlock.ns8102 S3FIFO-0.1000-0.9000 cache size    95750, 2813946 req, miss ratio 0.0441, byte miss ratio 0.0441
tencentBlock.ns8102 S3FIFO-0.0100-1.9000 cache size      119, 2813946 req, miss ratio 0.4554, byte miss ratio 0.4554
tencentBlock.ns8102 S3FIFO-0.0100-1.9000 cache size      359, 2813946 req, miss ratio 0.2250, byte miss ratio 0.2250
tencentBlock.ns8102 S3FIFO-0.0100-1.9000 cache size     1196, 2813946 req, miss ratio 0.1879, byte miss ratio 0.1879
tencentBlock.ns8102 S3FIFO-0.0100-1.9000 cache size     3590, 2813946 req, miss ratio 0.1683, byte miss ratio 0.1683
tencentBlock.ns8102 S3FIFO-0.0100-1.9000 cache size    11968, 2813946 req, miss ratio 0.1416, byte miss ratio 0.1416
tencentBlock.ns8102 S3FIFO-0.0100-1.9000 cache size    23937, 2813946 req, miss ratio 0.1267, byte miss ratio 0.1267
tencentBlock.ns8102 S3FIFO-0.0100-1.9000 cache size    47875, 2813946 req, miss ratio 0.0694, byte miss ratio 0.0694
tencentBlock.ns8102 S3FIFO-0.0100-1.9000 cache size    95750, 2813946 req, miss ratio 0.0441, byte miss ratio 0.0441
tencentBlock.ns8102 S3FIFO-0.8500-0.9000 cache size      119, 2813946 req, miss ratio 0.5744, byte miss ratio 0.5744
tencentBlock.ns8102 S3FIFO-0.8500-0.9000 cache size      359, 2813946 req, miss ratio 0.2958, byte miss ratio 0.2958
tencentBlock.ns8102 S3FIFO-0.8500-0.9000 cache size     1196, 2813946 req, miss ratio 0.1981, byte miss ratio 0.1981
tencentBlock.ns8102 S3FIFO-0.8500-0.9000 cache size     3590, 2813946 req, miss ratio 0.1795, byte miss ratio 0.1795
tencentBlock.ns8102 S3FIFO-0.8500-0.9000 cache size    11968, 2813946 req, miss ratio 0.1614, byte miss ratio 0.1614
tencentBlock.ns8102 S3FIFO-0.8500-0.9000 cache size    23937, 2813946 req, miss ratio 0.1412, byte miss ratio 0.1412
tencentBlock.ns8102 S3FIFO-0.8500-0.9000 cache size    47875, 2813946 req, miss ratio 0.0883, byte miss ratio 0.0883
tencentBlock.ns8102 S3FIFO-0.8500-0.9000 cache size    95750, 2813946 req, miss ratio 0.0481, byte miss ratio 0.0481
tencentBlock.ns8102 S3FIFO-0.0250-1.9000 cache size      119, 2813946 req, miss ratio 0.4561, byte miss ratio 0.4561
tencentBlock.ns8102 S3FIFO-0.0250-1.9000 cache size      359, 2813946 req, miss ratio 0.2229, byte miss ratio 0.2229
