cdn1_allcolo.ns1554 S3FIFO-0.6000-1.9000 cache size      154, 13469106 req, miss ratio 0.6345, byte miss ratio 0.6345
cdn1_allcolo.ns1554 S3FIFO-0.6000-1.9000 cache size      464, 13469106 req, miss ratio 0.5355, byte miss ratio 0.5355
cdn1_allcolo.ns1554 S3FIFO-0.6000-1.9000 cache size     1547, 13469106 req, miss ratio 0.3974, byte miss ratio 0.3974
cdn1_allcolo.ns1554 S3FIFO-0.6000-1.9000 cache size     4641, 13469106 req, miss ratio 0.2370, byte miss ratio 0.2370
cdn1_allcolo.ns1554 S3FIFO-0.6000-1.9000 cache size    15473, 13469106 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_allcolo.ns1554 S3FIFO-0.6000-1.9000 cache size    30946, 13469106 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_allcolo.ns1554 S3FIFO-0.6000-1.9000 cache size    61892, 13469106 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1554 S3FIFO-0.6000-1.9000 cache size   123785, 13469106 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns1554 S3FIFO-0.4500-0.9000 cache size      154, 13469106 req, miss ratio 0.6129, byte miss ratio 0.6129
cdn1_allcolo.ns1554 S3FIFO-0.4500-0.9000 cache size      464, 13469106 req, miss ratio 0.5137, byte miss ratio 0.5137
cdn1_allcolo.ns1554 S3FIFO-0.4500-0.9000 cache size     1547, 13469106 req, miss ratio 0.3748, byte miss ratio 0.3748
cdn1_allcolo.ns1554 S3FIFO-0.4500-0.9000 cache size     4641, 13469106 req, miss ratio 0.2224, byte miss ratio 0.2224
cdn1_allcolo.ns1554 S3FIFO-0.4500-0.9000 cache size    15473, 13469106 req, miss ratio 0.0727, byte miss ratio 0.0727
cdn1_allcolo.ns1554 S3FIFO-0.4500-0.9000 cache size    30946, 13469106 req, miss ratio 0.0317, byte miss ratio 0.0317
cdn1_allcolo.ns1554 S3FIFO-0.4500-0.9000 cache size    61892, 13469106 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns1554 S3FIFO-0.4500-0.9000 cache size   123785, 13469106 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns1554 S3FIFO-0.6500-1.9000 cache size      154, 13469106 req, miss ratio 0.6418, byte miss ratio 0.6418
cdn1_allcolo.ns1554 S3FIFO-0.6500-1.9000 cache size      464, 13469106 req, miss ratio 0.5414, byte miss ratio 0.5414
cdn1_allcolo.ns1554 S3FIFO-0.6500-1.9000 cache size     1547, 13469106 req, miss ratio 0.4028, byte miss ratio 0.4028
cdn1_allcolo.ns1554 S3FIFO-0.6500-1.9000 cache size     4641, 13469106 req, miss ratio 0.2412, byte miss ratio 0.2412
cdn1_allcolo.ns1554 S3FIFO-0.6500-1.9000 cache size    15473, 13469106 req, miss ratio 0.0816, byte miss ratio 0.0816
cdn1_allcolo.ns1554 S3FIFO-0.6500-1.9000 cache size    30946, 13469106 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_allcolo.ns1554 S3FIFO-0.6500-1.9000 cache size    61892, 13469106 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_allcolo.ns1554 S3FIFO-0.6500-1.9000 cache size   123785, 13469106 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_allcolo.ns1554 S3FIFO-0.7500-0.9000 cache size      154, 13469106 req, miss ratio 0.6516, byte miss ratio 0.6516
cdn1_allcolo.ns1554 S3FIFO-0.7500-0.9000 cache size      464, 13469106 req, miss ratio 0.5491, byte miss ratio 0.5491
cdn1_allcolo.ns1554 S3FIFO-0.7500-0.9000 cache size     1547, 13469106 req, miss ratio 0.4107, byte miss ratio 0.4107
cdn1_allcolo.ns1554 S3FIFO-0.7500-0.9000 cache size     4641, 13469106 req, miss ratio 0.2516, byte miss ratio 0.2516
cdn1_allcolo.ns1554 S3FIFO-0.7500-0.9000 cache size    15473, 13469106 req, miss ratio 0.0882, byte miss ratio 0.0882
cdn1_allcolo.ns1554 S3FIFO-0.7500-0.9000 cache size    30946, 13469106 req, miss ratio 0.0396, byte miss ratio 0.0396
cdn1_allcolo.ns1554 S3FIFO-0.7500-0.9000 cache size    61892, 13469106 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns1554 S3FIFO-0.7500-0.9000 cache size   123785, 13469106 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns1554 S3FIFO-0.9900-0.9000 cache size      154, 13469106 req, miss ratio 0.7145, byte miss ratio 0.7145
cdn1_allcolo.ns1554 S3FIFO-0.9900-0.9000 cache size      464, 13469106 req, miss ratio 0.5982, byte miss ratio 0.5982
cdn1_allcolo.ns1554 S3FIFO-0.9900-0.9000 cache size     1547, 13469106 req, miss ratio 0.4481, byte miss ratio 0.4481
cdn1_allcolo.ns1554 S3FIFO-0.9900-0.9000 cache size     4641, 13469106 req, miss ratio 0.2778, byte miss ratio 0.2778
cdn1_allcolo.ns1554 S3FIFO-0.9900-0.9000 cache size    15473, 13469106 req, miss ratio 0.1024, byte miss ratio 0.1024
cdn1_allcolo.ns1554 S3FIFO-0.9900-0.9000 cache size    30946, 13469106 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_allcolo.ns1554 S3FIFO-0.9900-0.9000 cache size    61892, 13469106 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_allcolo.ns1554 S3FIFO-0.9900-0.9000 cache size   123785, 13469106 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns1554 S3FIFO-0.8500-1.9000 cache size      154, 13469106 req, miss ratio 0.6777, byte miss ratio 0.6777
cdn1_allcolo.ns1554 S3FIFO-0.8500-1.9000 cache size      464, 13469106 req, miss ratio 0.5705, byte miss ratio 0.5705
cdn1_allcolo.ns1554 S3FIFO-0.8500-1.9000 cache size     1547, 13469106 req, miss ratio 0.4265, byte miss ratio 0.4265
cdn1_allcolo.ns1554 S3FIFO-0.8500-1.9000 cache size     4641, 13469106 req, miss ratio 0.2587, byte miss ratio 0.2587
cdn1_allcolo.ns1554 S3FIFO-0.8500-1.9000 cache size    15473, 13469106 req, miss ratio 0.0919, byte miss ratio 0.0919
cdn1_allcolo.ns1554 S3FIFO-0.8500-1.9000 cache size    30946, 13469106 req, miss ratio 0.0420, byte miss ratio 0.0420
cdn1_allcolo.ns1554 S3FIFO-0.8500-1.9000 cache size    61892, 13469106 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_allcolo.ns1554 S3FIFO-0.8500-1.9000 cache size   123785, 13469106 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns1554 S3FIFO-0.0250-1.9000 cache size      154, 13469106 req, miss ratio 0.5897, byte miss ratio 0.5897
cdn1_allcolo.ns1554 S3FIFO-0.0250-1.9000 cache size      464, 13469106 req, miss ratio 0.4936, byte miss ratio 0.4936
cdn1_allcolo.ns1554 S3FIFO-0.0250-1.9000 cache size     1547, 13469106 req, miss ratio 0.3503, byte miss ratio 0.3503
