cdn1_allcolo.ns1157 S3FIFO-0.5000-0.9000 cache size        5, 1604347 req, miss ratio 0.5238, byte miss ratio 0.5238
cdn1_allcolo.ns1157 S3FIFO-0.5000-0.9000 cache size       16, 1604347 req, miss ratio 0.2511, byte miss ratio 0.2511
cdn1_allcolo.ns1157 S3FIFO-0.5000-0.9000 cache size       55, 1604347 req, miss ratio 0.0652, byte miss ratio 0.0652
cdn1_allcolo.ns1157 S3FIFO-0.5000-0.9000 cache size      167, 1604347 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns1157 S3FIFO-0.5000-0.9000 cache size      558, 1604347 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns1157 S3FIFO-0.5000-0.9000 cache size     1117, 1604347 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns1157 S3FIFO-0.5000-0.9000 cache size     2235, 1604347 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns1157 S3FIFO-0.5000-0.9000 cache size     4471, 1604347 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns1157 S3FIFO-0.9000-0.9000 cache size        5, 1604347 req, miss ratio 0.6149, byte miss ratio 0.6149
cdn1_allcolo.ns1157 S3FIFO-0.9000-0.9000 cache size       16, 1604347 req, miss ratio 0.3044, byte miss ratio 0.3044
cdn1_allcolo.ns1157 S3FIFO-0.9000-0.9000 cache size       55, 1604347 req, miss ratio 0.0842, byte miss ratio 0.0842
cdn1_allcolo.ns1157 S3FIFO-0.9000-0.9000 cache size      167, 1604347 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1157 S3FIFO-0.9000-0.9000 cache size      558, 1604347 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns1157 S3FIFO-0.9000-0.9000 cache size     1117, 1604347 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns1157 S3FIFO-0.9000-0.9000 cache size     2235, 1604347 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns1157 S3FIFO-0.9000-0.9000 cache size     4471, 1604347 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns1157 S3FIFO-0.9500-0.9000 cache size        5, 1604347 req, miss ratio 0.6149, byte miss ratio 0.6149
cdn1_allcolo.ns1157 S3FIFO-0.9500-0.9000 cache size       16, 1604347 req, miss ratio 0.3107, byte miss ratio 0.3107
cdn1_allcolo.ns1157 S3FIFO-0.9500-0.9000 cache size       55, 1604347 req, miss ratio 0.0876, byte miss ratio 0.0876
cdn1_allcolo.ns1157 S3FIFO-0.9500-0.9000 cache size      167, 1604347 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_allcolo.ns1157 S3FIFO-0.9500-0.9000 cache size      558, 1604347 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns1157 S3FIFO-0.9500-0.9000 cache size     1117, 1604347 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns1157 S3FIFO-0.9500-0.9000 cache size     2235, 1604347 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns1157 S3FIFO-0.9500-0.9000 cache size     4471, 1604347 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns1157 S3FIFO-0.2500-1.9000 cache size        5, 1604347 req, miss ratio 0.5001, byte miss ratio 0.5001
cdn1_allcolo.ns1157 S3FIFO-0.2500-1.9000 cache size       16, 1604347 req, miss ratio 0.2270, byte miss ratio 0.2270
cdn1_allcolo.ns1157 S3FIFO-0.2500-1.9000 cache size       55, 1604347 req, miss ratio 0.0577, byte miss ratio 0.0577
cdn1_allcolo.ns1157 S3FIFO-0.2500-1.9000 cache size      167, 1604347 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns1157 S3FIFO-0.2500-1.9000 cache size      558, 1604347 req, miss ratio 0.0035, byte miss ratio 0.0035
