cdn1_colo28.ns77 S3FIFO-0.2000-1.9000 cache size       12, 11276116 req, miss ratio 0.5775, byte miss ratio 0.5775
cdn1_colo28.ns77 S3FIFO-0.2000-1.9000 cache size       37, 11276116 req, miss ratio 0.4522, byte miss ratio 0.4522
cdn1_colo28.ns77 S3FIFO-0.2000-1.9000 cache size      125, 11276116 req, miss ratio 0.2297, byte miss ratio 0.2297
cdn1_colo28.ns77 S3FIFO-0.2000-1.9000 cache size      376, 11276116 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_colo28.ns77 S3FIFO-0.2000-1.9000 cache size     1253, 11276116 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_colo28.ns77 S3FIFO-0.2000-1.9000 cache size     2507, 11276116 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns77 S3FIFO-0.2000-1.9000 cache size     5014, 11276116 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns77 S3FIFO-0.2000-1.9000 cache size    10029, 11276116 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns77 S3FIFO-0.4500-1.9000 cache size       12, 11276116 req, miss ratio 0.5977, byte miss ratio 0.5977
cdn1_colo28.ns77 S3FIFO-0.4500-1.9000 cache size       37, 11276116 req, miss ratio 0.4684, byte miss ratio 0.4684
cdn1_colo28.ns77 S3FIFO-0.4500-1.9000 cache size      125, 11276116 req, miss ratio 0.2488, byte miss ratio 0.2488
cdn1_colo28.ns77 S3FIFO-0.4500-1.9000 cache size      376, 11276116 req, miss ratio 0.0702, byte miss ratio 0.0702
cdn1_colo28.ns77 S3FIFO-0.4500-1.9000 cache size     1253, 11276116 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_colo28.ns77 S3FIFO-0.4500-1.9000 cache size     2507, 11276116 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns77 S3FIFO-0.4500-1.9000 cache size     5014, 11276116 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns77 S3FIFO-0.4500-1.9000 cache size    10029, 11276116 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns77 S3FIFO-0.5000-0.9000 cache size       12, 11276116 req, miss ratio 0.6000, byte miss ratio 0.6000
cdn1_colo28.ns77 S3FIFO-0.5000-0.9000 cache size       37, 11276116 req, miss ratio 0.4663, byte miss ratio 0.4663
cdn1_colo28.ns77 S3FIFO-0.5000-0.9000 cache size      125, 11276116 req, miss ratio 0.2523, byte miss ratio 0.2523
cdn1_colo28.ns77 S3FIFO-0.5000-0.9000 cache size      376, 11276116 req, miss ratio 0.0724, byte miss ratio 0.0724
cdn1_colo28.ns77 S3FIFO-0.5000-0.9000 cache size     1253, 11276116 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_colo28.ns77 S3FIFO-0.5000-0.9000 cache size     2507, 11276116 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns77 S3FIFO-0.5000-0.9000 cache size     5014, 11276116 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns77 S3FIFO-0.5000-0.9000 cache size    10029, 11276116 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns77 S3FIFO-0.0010-0.9000 cache size       12, 11276116 req, miss ratio 1.0000, byte miss ratio 1.0000
