cdn1_allcolo.ns3939 S3FIFO-0.1500-1.9000 cache size        8, 1617609 req, miss ratio 0.6311, byte miss ratio 0.6311
cdn1_allcolo.ns3939 S3FIFO-0.1500-1.9000 cache size       28, 1617609 req, miss ratio 0.4874, byte miss ratio 0.4874
cdn1_allcolo.ns3939 S3FIFO-0.1500-1.9000 cache size       86, 1617609 req, miss ratio 0.3243, byte miss ratio 0.3243
cdn1_allcolo.ns3939 S3FIFO-0.1500-1.9000 cache size      287, 1617609 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_allcolo.ns3939 S3FIFO-0.1500-1.9000 cache size      575, 1617609 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_allcolo.ns3939 S3FIFO-0.1500-1.9000 cache size     1150, 1617609 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns3939 S3FIFO-0.1500-1.9000 cache size     2301, 1617609 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3939 S3FIFO-0.8000-1.9000 cache size        8, 1617609 req, miss ratio 0.5754, byte miss ratio 0.5754
cdn1_allcolo.ns3939 S3FIFO-0.8000-1.9000 cache size       28, 1617609 req, miss ratio 0.4864, byte miss ratio 0.4864
cdn1_allcolo.ns3939 S3FIFO-0.8000-1.9000 cache size       86, 1617609 req, miss ratio 0.3421, byte miss ratio 0.3421
cdn1_allcolo.ns3939 S3FIFO-0.8000-1.9000 cache size      287, 1617609 req, miss ratio 0.0804, byte miss ratio 0.0804
cdn1_allcolo.ns3939 S3FIFO-0.8000-1.9000 cache size      575, 1617609 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns3939 S3FIFO-0.8000-1.9000 cache size     1150, 1617609 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns3939 S3FIFO-0.8000-1.9000 cache size     2301, 1617609 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns3939 S3FIFO-0.2500-1.9000 cache size        8, 1617609 req, miss ratio 0.6085, byte miss ratio 0.6085
cdn1_allcolo.ns3939 S3FIFO-0.2500-1.9000 cache size       28, 1617609 req, miss ratio 0.4799, byte miss ratio 0.4799
cdn1_allcolo.ns3939 S3FIFO-0.2500-1.9000 cache size       86, 1617609 req, miss ratio 0.3274, byte miss ratio 0.3274
cdn1_allcolo.ns3939 S3FIFO-0.2500-1.9000 cache size      287, 1617609 req, miss ratio 0.0596, byte miss ratio 0.0596
cdn1_allcolo.ns3939 S3FIFO-0.2500-1.9000 cache size      575, 1617609 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_allcolo.ns3939 S3FIFO-0.2500-1.9000 cache size     1150, 1617609 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns3939 S3FIFO-0.2500-1.9000 cache size     2301, 1617609 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3939 S3FIFO-0.3000-0.9000 cache size        8, 1617609 req, miss ratio 0.6119, byte miss ratio 0.6119
cdn1_allcolo.ns3939 S3FIFO-0.3000-0.9000 cache size       28, 1617609 req, miss ratio 0.4786, byte miss ratio 0.4786
cdn1_allcolo.ns3939 S3FIFO-0.3000-0.9000 cache size       86, 1617609 req, miss ratio 0.3269, byte miss ratio 0.3269
cdn1_allcolo.ns3939 S3FIFO-0.3000-0.9000 cache size      287, 1617609 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_allcolo.ns3939 S3FIFO-0.3000-0.9000 cache size      575, 1617609 req, miss ratio 0.0195, byte miss ratio 0.0195
cdn1_allcolo.ns3939 S3FIFO-0.3000-0.9000 cache size     1150, 1617609 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns3939 S3FIFO-0.3000-0.9000 cache size     2301, 1617609 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns3939 S3FIFO-0.8000-0.9000 cache size        8, 1617609 req, miss ratio 0.5738, byte miss ratio 0.5738
cdn1_allcolo.ns3939 S3FIFO-0.8000-0.9000 cache size       28, 1617609 req, miss ratio 0.4847, byte miss ratio 0.4847
cdn1_allcolo.ns3939 S3FIFO-0.8000-0.9000 cache size       86, 1617609 req, miss ratio 0.3451, byte miss ratio 0.3451
cdn1_allcolo.ns3939 S3FIFO-0.8000-0.9000 cache size      287, 1617609 req, miss ratio 0.0804, byte miss ratio 0.0804
cdn1_allcolo.ns3939 S3FIFO-0.8000-0.9000 cache size      575, 1617609 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns3939 S3FIFO-0.8000-0.9000 cache size     1150, 1617609 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns3939 S3FIFO-0.8000-0.9000 cache size     2301, 1617609 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns3939 S3FIFO-0.5500-0.9000 cache size        8, 1617609 req, miss ratio 0.5778, byte miss ratio 0.5778
cdn1_allcolo.ns3939 S3FIFO-0.5500-0.9000 cache size       28, 1617609 req, miss ratio 0.4806, byte miss ratio 0.4806
cdn1_allcolo.ns3939 S3FIFO-0.5500-0.9000 cache size       86, 1617609 req, miss ratio 0.3368, byte miss ratio 0.3368
cdn1_allcolo.ns3939 S3FIFO-0.5500-0.9000 cache size      287, 1617609 req, miss ratio 0.0692, byte miss ratio 0.0692
cdn1_allcolo.ns3939 S3FIFO-0.5500-0.9000 cache size      575, 1617609 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_allcolo.ns3939 S3FIFO-0.5500-0.9000 cache size     1150, 1617609 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns3939 S3FIFO-0.5500-0.9000 cache size     2301, 1617609 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns3939 S3FIFO-0.9000-0.9000 cache size        8, 1617609 req, miss ratio 0.5846, byte miss ratio 0.5846
cdn1_allcolo.ns3939 S3FIFO-0.9000-0.9000 cache size       28, 1617609 req, miss ratio 0.4881, byte miss ratio 0.4881
cdn1_allcolo.ns3939 S3FIFO-0.9000-0.9000 cache size       86, 1617609 req, miss ratio 0.3482, byte miss ratio 0.3482
cdn1_allcolo.ns3939 S3FIFO-0.9000-0.9000 cache size      287, 1617609 req, miss ratio 0.0851, byte miss ratio 0.0851
cdn1_allcolo.ns3939 S3FIFO-0.9000-0.9000 cache size      575, 1617609 req, miss ratio 0.0199, byte miss ratio 0.0199
