tencentBlock.ns1961 S3FIFO-0.8500-1.9000 cache size       62, 2224741 req, miss ratio 0.7662, byte miss ratio 0.7662
tencentBlock.ns1961 S3FIFO-0.8500-1.9000 cache size      186, 2224741 req, miss ratio 0.5993, byte miss ratio 0.5993
tencentBlock.ns1961 S3FIFO-0.8500-1.9000 cache size      621, 2224741 req, miss ratio 0.5269, byte miss ratio 0.5269
tencentBlock.ns1961 S3FIFO-0.8500-1.9000 cache size     1864, 2224741 req, miss ratio 0.4745, byte miss ratio 0.4745
tencentBlock.ns1961 S3FIFO-0.8500-1.9000 cache size     6216, 2224741 req, miss ratio 0.4670, byte miss ratio 0.4670
tencentBlock.ns1961 S3FIFO-0.8500-1.9000 cache size    12432, 2224741 req, miss ratio 0.3567, byte miss ratio 0.3567
tencentBlock.ns1961 S3FIFO-0.8500-1.9000 cache size    24865, 2224741 req, miss ratio 0.2126, byte miss ratio 0.2126
tencentBlock.ns1961 S3FIFO-0.8500-1.9000 cache size    49730, 2224741 req, miss ratio 0.0414, byte miss ratio 0.0414
tencentBlock.ns1961 S3FIFO-0.0500-0.9000 cache size       62, 2224741 req, miss ratio 0.6041, byte miss ratio 0.6041
tencentBlock.ns1961 S3FIFO-0.0500-0.9000 cache size      186, 2224741 req, miss ratio 0.5219, byte miss ratio 0.5219
tencentBlock.ns1961 S3FIFO-0.0500-0.9000 cache size      621, 2224741 req, miss ratio 0.4735, byte miss ratio 0.4735
tencentBlock.ns1961 S3FIFO-0.0500-0.9000 cache size     1864, 2224741 req, miss ratio 0.4620, byte miss ratio 0.4620
tencentBlock.ns1961 S3FIFO-0.0500-0.9000 cache size     6216, 2224741 req, miss ratio 0.4606, byte miss ratio 0.4606
tencentBlock.ns1961 S3FIFO-0.0500-0.9000 cache size    12432, 2224741 req, miss ratio 0.3356, byte miss ratio 0.3356
tencentBlock.ns1961 S3FIFO-0.0500-0.9000 cache size    24865, 2224741 req, miss ratio 0.1852, byte miss ratio 0.1852
tencentBlock.ns1961 S3FIFO-0.0500-0.9000 cache size    49730, 2224741 req, miss ratio 0.0281, byte miss ratio 0.0281
tencentBlock.ns1961 S3FIFO-0.0010-1.9000 cache size       62, 2224741 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns1961 S3FIFO-0.0010-1.9000 cache size      186, 2224741 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns1961 S3FIFO-0.0010-1.9000 cache size      621, 2224741 req, miss ratio 1.0000, byte miss ratio 1.0000
