tencentBlock.ns8295 S3FIFO-0.1500-1.9000 cache size       41, 1141783 req, miss ratio 0.3176, byte miss ratio 0.3176
tencentBlock.ns8295 S3FIFO-0.1500-1.9000 cache size      123, 1141783 req, miss ratio 0.1662, byte miss ratio 0.1662
tencentBlock.ns8295 S3FIFO-0.1500-1.9000 cache size      412, 1141783 req, miss ratio 0.1379, byte miss ratio 0.1379
tencentBlock.ns8295 S3FIFO-0.1500-1.9000 cache size     1236, 1141783 req, miss ratio 0.1177, byte miss ratio 0.1177
tencentBlock.ns8295 S3FIFO-0.1500-1.9000 cache size     4120, 1141783 req, miss ratio 0.1136, byte miss ratio 0.1136
tencentBlock.ns8295 S3FIFO-0.1500-1.9000 cache size     8241, 1141783 req, miss ratio 0.0956, byte miss ratio 0.0956
tencentBlock.ns8295 S3FIFO-0.1500-1.9000 cache size    16483, 1141783 req, miss ratio 0.0744, byte miss ratio 0.0744
tencentBlock.ns8295 S3FIFO-0.1500-1.9000 cache size    32967, 1141783 req, miss ratio 0.0394, byte miss ratio 0.0394
tencentBlock.ns8295 S3FIFO-0.9000-0.9000 cache size       41, 1141783 req, miss ratio 0.4101, byte miss ratio 0.4101
tencentBlock.ns8295 S3FIFO-0.9000-0.9000 cache size      123, 1141783 req, miss ratio 0.2094, byte miss ratio 0.2094
tencentBlock.ns8295 S3FIFO-0.9000-0.9000 cache size      412, 1141783 req, miss ratio 0.1587, byte miss ratio 0.1587
tencentBlock.ns8295 S3FIFO-0.9000-0.9000 cache size     1236, 1141783 req, miss ratio 0.1393, byte miss ratio 0.1393
tencentBlock.ns8295 S3FIFO-0.9000-0.9000 cache size     4120, 1141783 req, miss ratio 0.1210, byte miss ratio 0.1210
tencentBlock.ns8295 S3FIFO-0.9000-0.9000 cache size     8241, 1141783 req, miss ratio 0.1019, byte miss ratio 0.1019
tencentBlock.ns8295 S3FIFO-0.9000-0.9000 cache size    16483, 1141783 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns8295 S3FIFO-0.9000-0.9000 cache size    32967, 1141783 req, miss ratio 0.0421, byte miss ratio 0.0421
tencentBlock.ns8295 S3FIFO-0.7000-0.9000 cache size       41, 1141783 req, miss ratio 0.3745, byte miss ratio 0.3745
tencentBlock.ns8295 S3FIFO-0.7000-0.9000 cache size      123, 1141783 req, miss ratio 0.1787, byte miss ratio 0.1787
tencentBlock.ns8295 S3FIFO-0.7000-0.9000 cache size      412, 1141783 req, miss ratio 0.1490, byte miss ratio 0.1490
tencentBlock.ns8295 S3FIFO-0.7000-0.9000 cache size     1236, 1141783 req, miss ratio 0.1328, byte miss ratio 0.1328
tencentBlock.ns8295 S3FIFO-0.7000-0.9000 cache size     4120, 1141783 req, miss ratio 0.1149, byte miss ratio 0.1149
tencentBlock.ns8295 S3FIFO-0.7000-0.9000 cache size     8241, 1141783 req, miss ratio 0.1017, byte miss ratio 0.1017
tencentBlock.ns8295 S3FIFO-0.7000-0.9000 cache size    16483, 1141783 req, miss ratio 0.0778, byte miss ratio 0.0778
tencentBlock.ns8295 S3FIFO-0.7000-0.9000 cache size    32967, 1141783 req, miss ratio 0.0406, byte miss ratio 0.0406
tencentBlock.ns8295 S3FIFO-0.7000-1.9000 cache size       41, 1141783 req, miss ratio 0.3735, byte miss ratio 0.3735
tencentBlock.ns8295 S3FIFO-0.7000-1.9000 cache size      123, 1141783 req, miss ratio 0.1790, byte miss ratio 0.1790
tencentBlock.ns8295 S3FIFO-0.7000-1.9000 cache size      412, 1141783 req, miss ratio 0.1491, byte miss ratio 0.1491
tencentBlock.ns8295 S3FIFO-0.7000-1.9000 cache size     1236, 1141783 req, miss ratio 0.1329, byte miss ratio 0.1329
tencentBlock.ns8295 S3FIFO-0.7000-1.9000 cache size     4120, 1141783 req, miss ratio 0.1162, byte miss ratio 0.1162
tencentBlock.ns8295 S3FIFO-0.7000-1.9000 cache size     8241, 1141783 req, miss ratio 0.1017, byte miss ratio 0.1017
tencentBlock.ns8295 S3FIFO-0.7000-1.9000 cache size    16483, 1141783 req, miss ratio 0.0778, byte miss ratio 0.0778
tencentBlock.ns8295 S3FIFO-0.7000-1.9000 cache size    32967, 1141783 req, miss ratio 0.0406, byte miss ratio 0.0406
tencentBlock.ns8295 S3FIFO-0.9000-1.9000 cache size       41, 1141783 req, miss ratio 0.4083, byte miss ratio 0.4083
tencentBlock.ns8295 S3FIFO-0.9000-1.9000 cache size      123, 1141783 req, miss ratio 0.2091, byte miss ratio 0.2091
tencentBlock.ns8295 S3FIFO-0.9000-1.9000 cache size      412, 1141783 req, miss ratio 0.1587, byte miss ratio 0.1587
tencentBlock.ns8295 S3FIFO-0.9000-1.9000 cache size     1236, 1141783 req, miss ratio 0.1395, byte miss ratio 0.1395
tencentBlock.ns8295 S3FIFO-0.9000-1.9000 cache size     4120, 1141783 req, miss ratio 0.1205, byte miss ratio 0.1205
tencentBlock.ns8295 S3FIFO-0.9000-1.9000 cache size     8241, 1141783 req, miss ratio 0.1020, byte miss ratio 0.1020
tencentBlock.ns8295 S3FIFO-0.9000-1.9000 cache size    16483, 1141783 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns8295 S3FIFO-0.9000-1.9000 cache size    32967, 1141783 req, miss ratio 0.0421, byte miss ratio 0.0421
tencentBlock.ns8295 S3FIFO-0.3500-1.9000 cache size       41, 1141783 req, miss ratio 0.3443, byte miss ratio 0.3443
tencentBlock.ns8295 S3FIFO-0.3500-1.9000 cache size      123, 1141783 req, miss ratio 0.1694, byte miss ratio 0.1694
tencentBlock.ns8295 S3FIFO-0.3500-1.9000 cache size      412, 1141783 req, miss ratio 0.1398, byte miss ratio 0.1398
tencentBlock.ns8295 S3FIFO-0.3500-1.9000 cache size     1236, 1141783 req, miss ratio 0.1210, byte miss ratio 0.1210
tencentBlock.ns8295 S3FIFO-0.3500-1.9000 cache size     4120, 1141783 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns8295 S3FIFO-0.3500-1.9000 cache size     8241, 1141783 req, miss ratio 0.1100, byte miss ratio 0.1100
tencentBlock.ns8295 S3FIFO-0.3500-1.9000 cache size    16483, 1141783 req, miss ratio 0.0772, byte miss ratio 0.0772
tencentBlock.ns8295 S3FIFO-0.3500-1.9000 cache size    32967, 1141783 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns8295 S3FIFO-0.0500-0.9000 cache size       41, 1141783 req, miss ratio 0.2789, byte miss ratio 0.2789
tencentBlock.ns8295 S3FIFO-0.0500-0.9000 cache size      123, 1141783 req, miss ratio 0.1824, byte miss ratio 0.1824
tencentBlock.ns8295 S3FIFO-0.0500-0.9000 cache size      412, 1141783 req, miss ratio 0.1385, byte miss ratio 0.1385
tencentBlock.ns8295 S3FIFO-0.0500-0.9000 cache size     1236, 1141783 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns8295 S3FIFO-0.0500-0.9000 cache size     4120, 1141783 req, miss ratio 0.1103, byte miss ratio 0.1103
tencentBlock.ns8295 S3FIFO-0.0500-0.9000 cache size     8241, 1141783 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns8295 S3FIFO-0.0500-0.9000 cache size    16483, 1141783 req, miss ratio 0.0727, byte miss ratio 0.0727
tencentBlock.ns8295 S3FIFO-0.0500-0.9000 cache size    32967, 1141783 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns8295 S3FIFO-0.5000-0.9000 cache size       41, 1141783 req, miss ratio 0.3564, byte miss ratio 0.3564
tencentBlock.ns8295 S3FIFO-0.5000-0.9000 cache size      123, 1141783 req, miss ratio 0.1706, byte miss ratio 0.1706
tencentBlock.ns8295 S3FIFO-0.5000-0.9000 cache size      412, 1141783 req, miss ratio 0.1441, byte miss ratio 0.1441
tencentBlock.ns8295 S3FIFO-0.5000-0.9000 cache size     1236, 1141783 req, miss ratio 0.1274, byte miss ratio 0.1274
tencentBlock.ns8295 S3FIFO-0.5000-0.9000 cache size     4120, 1141783 req, miss ratio 0.1138, byte miss ratio 0.1138
tencentBlock.ns8295 S3FIFO-0.5000-0.9000 cache size     8241, 1141783 req, miss ratio 0.1118, byte miss ratio 0.1118
tencentBlock.ns8295 S3FIFO-0.5000-0.9000 cache size    16483, 1141783 req, miss ratio 0.0765, byte miss ratio 0.0765
tencentBlock.ns8295 S3FIFO-0.5000-0.9000 cache size    32967, 1141783 req, miss ratio 0.0397, byte miss ratio 0.0397
tencentBlock.ns8295 S3FIFO-0.0010-1.9000 cache size       41, 1141783 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8295 S3FIFO-0.0010-1.9000 cache size      123, 1141783 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8295 S3FIFO-0.0010-1.9000 cache size      412, 1141783 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8295 S3FIFO-0.0010-1.9000 cache size     1236, 1141783 req, miss ratio 0.1488, byte miss ratio 0.1488
tencentBlock.ns8295 S3FIFO-0.0010-1.9000 cache size     4120, 1141783 req, miss ratio 0.1176, byte miss ratio 0.1176
tencentBlock.ns8295 S3FIFO-0.0010-1.9000 cache size     8241, 1141783 req, miss ratio 0.0964, byte miss ratio 0.0964
tencentBlock.ns8295 S3FIFO-0.0010-1.9000 cache size    16483, 1141783 req, miss ratio 0.0725, byte miss ratio 0.0725
tencentBlock.ns8295 S3FIFO-0.0010-1.9000 cache size    32967, 1141783 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns8295 S3FIFO-0.3500-0.9000 cache size       41, 1141783 req, miss ratio 0.3436, byte miss ratio 0.3436
tencentBlock.ns8295 S3FIFO-0.3500-0.9000 cache size      123, 1141783 req, miss ratio 0.1693, byte miss ratio 0.1693
tencentBlock.ns8295 S3FIFO-0.3500-0.9000 cache size      412, 1141783 req, miss ratio 0.1398, byte miss ratio 0.1398
tencentBlock.ns8295 S3FIFO-0.3500-0.9000 cache size     1236, 1141783 req, miss ratio 0.1211, byte miss ratio 0.1211
tencentBlock.ns8295 S3FIFO-0.3500-0.9000 cache size     4120, 1141783 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns8295 S3FIFO-0.3500-0.9000 cache size     8241, 1141783 req, miss ratio 0.1064, byte miss ratio 0.1064
tencentBlock.ns8295 S3FIFO-0.3500-0.9000 cache size    16483, 1141783 req, miss ratio 0.0772, byte miss ratio 0.0772
tencentBlock.ns8295 S3FIFO-0.3500-0.9000 cache size    32967, 1141783 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns8295 S3FIFO-0.6000-1.9000 cache size       41, 1141783 req, miss ratio 0.3637, byte miss ratio 0.3637
tencentBlock.ns8295 S3FIFO-0.6000-1.9000 cache size      123, 1141783 req, miss ratio 0.1732, byte miss ratio 0.1732
tencentBlock.ns8295 S3FIFO-0.6000-1.9000 cache size      412, 1141783 req, miss ratio 0.1465, byte miss ratio 0.1465
tencentBlock.ns8295 S3FIFO-0.6000-1.9000 cache size     1236, 1141783 req, miss ratio 0.1307, byte miss ratio 0.1307
tencentBlock.ns8295 S3FIFO-0.6000-1.9000 cache size     4120, 1141783 req, miss ratio 0.1151, byte miss ratio 0.1151
tencentBlock.ns8295 S3FIFO-0.6000-1.9000 cache size     8241, 1141783 req, miss ratio 0.1054, byte miss ratio 0.1054
tencentBlock.ns8295 S3FIFO-0.6000-1.9000 cache size    16483, 1141783 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns8295 S3FIFO-0.6000-1.9000 cache size    32967, 1141783 req, miss ratio 0.0400, byte miss ratio 0.0400
tencentBlock.ns8295 S3FIFO-0.0250-1.9000 cache size       41, 1141783 req, miss ratio 0.2795, byte miss ratio 0.2795
tencentBlock.ns8295 S3FIFO-0.0250-1.9000 cache size      123, 1141783 req, miss ratio 0.1954, byte miss ratio 0.1954
tencentBlock.ns8295 S3FIFO-0.0250-1.9000 cache size      412, 1141783 req, miss ratio 0.1385, byte miss ratio 0.1385
tencentBlock.ns8295 S3FIFO-0.0250-1.9000 cache size     1236, 1141783 req, miss ratio 0.1190, byte miss ratio 0.1190
tencentBlock.ns8295 S3FIFO-0.0250-1.9000 cache size     4120, 1141783 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns8295 S3FIFO-0.0250-1.9000 cache size     8241, 1141783 req, miss ratio 0.0947, byte miss ratio 0.0947
tencentBlock.ns8295 S3FIFO-0.0250-1.9000 cache size    16483, 1141783 req, miss ratio 0.0723, byte miss ratio 0.0723
tencentBlock.ns8295 S3FIFO-0.0250-1.9000 cache size    32967, 1141783 req, miss ratio 0.0396, byte miss ratio 0.0396
tencentBlock.ns8295 S3FIFO-0.4500-0.9000 cache size       41, 1141783 req, miss ratio 0.3499, byte miss ratio 0.3499
tencentBlock.ns8295 S3FIFO-0.4500-0.9000 cache size      123, 1141783 req, miss ratio 0.1703, byte miss ratio 0.1703
tencentBlock.ns8295 S3FIFO-0.4500-0.9000 cache size      412, 1141783 req, miss ratio 0.1428, byte miss ratio 0.1428
tencentBlock.ns8295 S3FIFO-0.4500-0.9000 cache size     1236, 1141783 req, miss ratio 0.1250, byte miss ratio 0.1250
tencentBlock.ns8295 S3FIFO-0.4500-0.9000 cache size     4120, 1141783 req, miss ratio 0.1135, byte miss ratio 0.1135
tencentBlock.ns8295 S3FIFO-0.4500-0.9000 cache size     8241, 1141783 req, miss ratio 0.1118, byte miss ratio 0.1118
tencentBlock.ns8295 S3FIFO-0.4500-0.9000 cache size    16483, 1141783 req, miss ratio 0.0763, byte miss ratio 0.0763
tencentBlock.ns8295 S3FIFO-0.4500-0.9000 cache size    32967, 1141783 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns8295 S3FIFO-0.0250-0.9000 cache size       41, 1141783 req, miss ratio 0.2708, byte miss ratio 0.2708
tencentBlock.ns8295 S3FIFO-0.0250-0.9000 cache size      123, 1141783 req, miss ratio 0.1954, byte miss ratio 0.1954
tencentBlock.ns8295 S3FIFO-0.0250-0.9000 cache size      412, 1141783 req, miss ratio 0.1394, byte miss ratio 0.1394
tencentBlock.ns8295 S3FIFO-0.0250-0.9000 cache size     1236, 1141783 req, miss ratio 0.1197, byte miss ratio 0.1197
tencentBlock.ns8295 S3FIFO-0.0250-0.9000 cache size     4120, 1141783 req, miss ratio 0.1102, byte miss ratio 0.1102
tencentBlock.ns8295 S3FIFO-0.0250-0.9000 cache size     8241, 1141783 req, miss ratio 0.0952, byte miss ratio 0.0952
tencentBlock.ns8295 S3FIFO-0.0250-0.9000 cache size    16483, 1141783 req, miss ratio 0.0723, byte miss ratio 0.0723
tencentBlock.ns8295 S3FIFO-0.0250-0.9000 cache size    32967, 1141783 req, miss ratio 0.0396, byte miss ratio 0.0396
tencentBlock.ns8295 S3FIFO-0.0100-1.9000 cache size       41, 1141783 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8295 S3FIFO-0.0100-1.9000 cache size      123, 1141783 req, miss ratio 0.2058, byte miss ratio 0.2058
tencentBlock.ns8295 S3FIFO-0.0100-1.9000 cache size      412, 1141783 req, miss ratio 0.1516, byte miss ratio 0.1516
tencentBlock.ns8295 S3FIFO-0.0100-1.9000 cache size     1236, 1141783 req, miss ratio 0.1193, byte miss ratio 0.1193
tencentBlock.ns8295 S3FIFO-0.0100-1.9000 cache size     4120, 1141783 req, miss ratio 0.1130, byte miss ratio 0.1130
tencentBlock.ns8295 S3FIFO-0.0100-1.9000 cache size     8241, 1141783 req, miss ratio 0.0947, byte miss ratio 0.0947
tencentBlock.ns8295 S3FIFO-0.0100-1.9000 cache size    16483, 1141783 req, miss ratio 0.0721, byte miss ratio 0.0721
tencentBlock.ns8295 S3FIFO-0.0100-1.9000 cache size    32967, 1141783 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns8295 S3FIFO-0.5500-0.9000 cache size       41, 1141783 req, miss ratio 0.3616, byte miss ratio 0.3616
tencentBlock.ns8295 S3FIFO-0.5500-0.9000 cache size      123, 1141783 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns8295 S3FIFO-0.5500-0.9000 cache size      412, 1141783 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns8295 S3FIFO-0.5500-0.9000 cache size     1236, 1141783 req, miss ratio 0.1292, byte miss ratio 0.1292
tencentBlock.ns8295 S3FIFO-0.5500-0.9000 cache size     4120, 1141783 req, miss ratio 0.1140, byte miss ratio 0.1140
tencentBlock.ns8295 S3FIFO-0.5500-0.9000 cache size     8241, 1141783 req, miss ratio 0.1103, byte miss ratio 0.1103
tencentBlock.ns8295 S3FIFO-0.5500-0.9000 cache size    16483, 1141783 req, miss ratio 0.0763, byte miss ratio 0.0763
tencentBlock.ns8295 S3FIFO-0.5500-0.9000 cache size    32967, 1141783 req, miss ratio 0.0398, byte miss ratio 0.0398
tencentBlock.ns8295 S3FIFO-0.7500-0.9000 cache size       41, 1141783 req, miss ratio 0.3811, byte miss ratio 0.3811
tencentBlock.ns8295 S3FIFO-0.7500-0.9000 cache size      123, 1141783 req, miss ratio 0.1849, byte miss ratio 0.1849
tencentBlock.ns8295 S3FIFO-0.7500-0.9000 cache size      412, 1141783 req, miss ratio 0.1507, byte miss ratio 0.1507
tencentBlock.ns8295 S3FIFO-0.7500-0.9000 cache size     1236, 1141783 req, miss ratio 0.1338, byte miss ratio 0.1338
tencentBlock.ns8295 S3FIFO-0.7500-0.9000 cache size     4120, 1141783 req, miss ratio 0.1154, byte miss ratio 0.1154
tencentBlock.ns8295 S3FIFO-0.7500-0.9000 cache size     8241, 1141783 req, miss ratio 0.1014, byte miss ratio 0.1014
tencentBlock.ns8295 S3FIFO-0.7500-0.9000 cache size    16483, 1141783 req, miss ratio 0.0777, byte miss ratio 0.0777
tencentBlock.ns8295 S3FIFO-0.7500-0.9000 cache size    32967, 1141783 req, miss ratio 0.0410, byte miss ratio 0.0410
tencentBlock.ns8295 S3FIFO-0.3000-0.9000 cache size       41, 1141783 req, miss ratio 0.3387, byte miss ratio 0.3387
tencentBlock.ns8295 S3FIFO-0.3000-0.9000 cache size      123, 1141783 req, miss ratio 0.1687, byte miss ratio 0.1687
tencentBlock.ns8295 S3FIFO-0.3000-0.9000 cache size      412, 1141783 req, miss ratio 0.1390, byte miss ratio 0.1390
tencentBlock.ns8295 S3FIFO-0.3000-0.9000 cache size     1236, 1141783 req, miss ratio 0.1198, byte miss ratio 0.1198
tencentBlock.ns8295 S3FIFO-0.3000-0.9000 cache size     4120, 1141783 req, miss ratio 0.1120, byte miss ratio 0.1120
tencentBlock.ns8295 S3FIFO-0.3000-0.9000 cache size     8241, 1141783 req, miss ratio 0.1008, byte miss ratio 0.1008
tencentBlock.ns8295 S3FIFO-0.3000-0.9000 cache size    16483, 1141783 req, miss ratio 0.0762, byte miss ratio 0.0762
tencentBlock.ns8295 S3FIFO-0.3000-0.9000 cache size    32967, 1141783 req, miss ratio 0.0394, byte miss ratio 0.0394
tencentBlock.ns8295 S3FIFO-0.9500-1.9000 cache size       41, 1141783 req, miss ratio 0.4109, byte miss ratio 0.4109
tencentBlock.ns8295 S3FIFO-0.9500-1.9000 cache size      123, 1141783 req, miss ratio 0.2181, byte miss ratio 0.2181
tencentBlock.ns8295 S3FIFO-0.9500-1.9000 cache size      412, 1141783 req, miss ratio 0.1640, byte miss ratio 0.1640
tencentBlock.ns8295 S3FIFO-0.9500-1.9000 cache size     1236, 1141783 req, miss ratio 0.1427, byte miss ratio 0.1427
tencentBlock.ns8295 S3FIFO-0.9500-1.9000 cache size     4120, 1141783 req, miss ratio 0.1214, byte miss ratio 0.1214
tencentBlock.ns8295 S3FIFO-0.9500-1.9000 cache size     8241, 1141783 req, miss ratio 0.1024, byte miss ratio 0.1024
tencentBlock.ns8295 S3FIFO-0.9500-1.9000 cache size    16483, 1141783 req, miss ratio 0.0750, byte miss ratio 0.0750
tencentBlock.ns8295 S3FIFO-0.9500-1.9000 cache size    32967, 1141783 req, miss ratio 0.0426, byte miss ratio 0.0426
