cdn1_allcolo.ns267 S3FIFO-0.9900-1.9000 cache size      103, 6301219 req, miss ratio 0.3258, byte miss ratio 0.3258
cdn1_allcolo.ns267 S3FIFO-0.9900-1.9000 cache size      311, 6301219 req, miss ratio 0.2775, byte miss ratio 0.2775
cdn1_allcolo.ns267 S3FIFO-0.9900-1.9000 cache size     1038, 6301219 req, miss ratio 0.1805, byte miss ratio 0.1805
cdn1_allcolo.ns267 S3FIFO-0.9900-1.9000 cache size     3116, 6301219 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns267 S3FIFO-0.9900-1.9000 cache size    10388, 6301219 req, miss ratio 0.0339, byte miss ratio 0.0339
cdn1_allcolo.ns267 S3FIFO-0.9900-1.9000 cache size    20777, 6301219 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns267 S3FIFO-0.9900-1.9000 cache size    41555, 6301219 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_allcolo.ns267 S3FIFO-0.9900-1.9000 cache size    83110, 6301219 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_allcolo.ns267 S3FIFO-0.8500-1.9000 cache size      103, 6301219 req, miss ratio 0.3161, byte miss ratio 0.3161
cdn1_allcolo.ns267 S3FIFO-0.8500-1.9000 cache size      311, 6301219 req, miss ratio 0.2708, byte miss ratio 0.2708
cdn1_allcolo.ns267 S3FIFO-0.8500-1.9000 cache size     1038, 6301219 req, miss ratio 0.1744, byte miss ratio 0.1744
cdn1_allcolo.ns267 S3FIFO-0.8500-1.9000 cache size     3116, 6301219 req, miss ratio 0.0772, byte miss ratio 0.0772
cdn1_allcolo.ns267 S3FIFO-0.8500-1.9000 cache size    10388, 6301219 req, miss ratio 0.0302, byte miss ratio 0.0302
cdn1_allcolo.ns267 S3FIFO-0.8500-1.9000 cache size    20777, 6301219 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns267 S3FIFO-0.8500-1.9000 cache size    41555, 6301219 req, miss ratio 0.0182, byte miss ratio 0.0182
