cdn1_colo28.ns230 S3FIFO-0.4500-0.9000 cache size       20, 3863013 req, miss ratio 0.1123, byte miss ratio 0.1123
cdn1_colo28.ns230 S3FIFO-0.4500-0.9000 cache size       62, 3863013 req, miss ratio 0.0623, byte miss ratio 0.0623
cdn1_colo28.ns230 S3FIFO-0.4500-0.9000 cache size      208, 3863013 req, miss ratio 0.0410, byte miss ratio 0.0410
cdn1_colo28.ns230 S3FIFO-0.4500-0.9000 cache size      625, 3863013 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns230 S3FIFO-0.4500-0.9000 cache size     2083, 3863013 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_colo28.ns230 S3FIFO-0.4500-0.9000 cache size     4167, 3863013 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns230 S3FIFO-0.4500-0.9000 cache size     8334, 3863013 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns230 S3FIFO-0.4500-0.9000 cache size    16668, 3863013 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns230 S3FIFO-0.5500-1.9000 cache size       20, 3863013 req, miss ratio 0.1229, byte miss ratio 0.1229
cdn1_colo28.ns230 S3FIFO-0.5500-1.9000 cache size       62, 3863013 req, miss ratio 0.0650, byte miss ratio 0.0650
cdn1_colo28.ns230 S3FIFO-0.5500-1.9000 cache size      208, 3863013 req, miss ratio 0.0428, byte miss ratio 0.0428
cdn1_colo28.ns230 S3FIFO-0.5500-1.9000 cache size      625, 3863013 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns230 S3FIFO-0.5500-1.9000 cache size     2083, 3863013 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns230 S3FIFO-0.5500-1.9000 cache size     4167, 3863013 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_colo28.ns230 S3FIFO-0.5500-1.9000 cache size     8334, 3863013 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns230 S3FIFO-0.5500-1.9000 cache size    16668, 3863013 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns230 S3FIFO-0.3500-1.9000 cache size       20, 3863013 req, miss ratio 0.1050, byte miss ratio 0.1050
