tencentBlock.ns3135 S3FIFO-0.7000-1.9000 cache size     2880, 53307484 req, miss ratio 0.7578, byte miss ratio 0.7578
tencentBlock.ns3135 S3FIFO-0.7000-1.9000 cache size     8641, 53307484 req, miss ratio 0.6762, byte miss ratio 0.6762
tencentBlock.ns3135 S3FIFO-0.7000-1.9000 cache size    28803, 53307484 req, miss ratio 0.5575, byte miss ratio 0.5575
tencentBlock.ns3135 S3FIFO-0.7000-1.9000 cache size    86411, 53307484 req, miss ratio 0.3998, byte miss ratio 0.3998
tencentBlock.ns3135 S3FIFO-0.7000-1.9000 cache size   288037, 53307484 req, miss ratio 0.2140, byte miss ratio 0.2140
tencentBlock.ns3135 S3FIFO-0.7000-1.9000 cache size   576074, 53307484 req, miss ratio 0.1356, byte miss ratio 0.1356
tencentBlock.ns3135 S3FIFO-0.7000-1.9000 cache size  1152149, 53307484 req, miss ratio 0.0833, byte miss ratio 0.0833
tencentBlock.ns3135 S3FIFO-0.7000-1.9000 cache size  2304298, 53307484 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns3135 S3FIFO-0.6000-1.9000 cache size     2880, 53307484 req, miss ratio 0.7537, byte miss ratio 0.7537
tencentBlock.ns3135 S3FIFO-0.6000-1.9000 cache size     8641, 53307484 req, miss ratio 0.6698, byte miss ratio 0.6698
tencentBlock.ns3135 S3FIFO-0.6000-1.9000 cache size    28803, 53307484 req, miss ratio 0.5507, byte miss ratio 0.5507
tencentBlock.ns3135 S3FIFO-0.6000-1.9000 cache size    86411, 53307484 req, miss ratio 0.3951, byte miss ratio 0.3951
tencentBlock.ns3135 S3FIFO-0.6000-1.9000 cache size   288037, 53307484 req, miss ratio 0.2073, byte miss ratio 0.2073
tencentBlock.ns3135 S3FIFO-0.6000-1.9000 cache size   576074, 53307484 req, miss ratio 0.1318, byte miss ratio 0.1318
tencentBlock.ns3135 S3FIFO-0.6000-1.9000 cache size  1152149, 53307484 req, miss ratio 0.0800, byte miss ratio 0.0800
tencentBlock.ns3135 S3FIFO-0.6000-1.9000 cache size  2304298, 53307484 req, miss ratio 0.0575, byte miss ratio 0.0575
tencentBlock.ns3135 S3FIFO-0.0100-1.9000 cache size     2880, 53307484 req, miss ratio 0.7856, byte miss ratio 0.7856
tencentBlock.ns3135 S3FIFO-0.0100-1.9000 cache size     8641, 53307484 req, miss ratio 0.6943, byte miss ratio 0.6943
tencentBlock.ns3135 S3FIFO-0.0100-1.9000 cache size    28803, 53307484 req, miss ratio 0.5550, byte miss ratio 0.5550
tencentBlock.ns3135 S3FIFO-0.0100-1.9000 cache size    86411, 53307484 req, miss ratio 0.3826, byte miss ratio 0.3826
tencentBlock.ns3135 S3FIFO-0.0100-1.9000 cache size   288037, 53307484 req, miss ratio 0.1995, byte miss ratio 0.1995
tencentBlock.ns3135 S3FIFO-0.0100-1.9000 cache size   576074, 53307484 req, miss ratio 0.1155, byte miss ratio 0.1155
tencentBlock.ns3135 S3FIFO-0.0100-1.9000 cache size  1152149, 53307484 req, miss ratio 0.0753, byte miss ratio 0.0753
tencentBlock.ns3135 S3FIFO-0.0100-1.9000 cache size  2304298, 53307484 req, miss ratio 0.0566, byte miss ratio 0.0566
tencentBlock.ns3135 S3FIFO-0.4000-1.9000 cache size     2880, 53307484 req, miss ratio 0.7510, byte miss ratio 0.7510
tencentBlock.ns3135 S3FIFO-0.4000-1.9000 cache size     8641, 53307484 req, miss ratio 0.6572, byte miss ratio 0.6572
tencentBlock.ns3135 S3FIFO-0.4000-1.9000 cache size    28803, 53307484 req, miss ratio 0.5390, byte miss ratio 0.5390
tencentBlock.ns3135 S3FIFO-0.4000-1.9000 cache size    86411, 53307484 req, miss ratio 0.3870, byte miss ratio 0.3870
tencentBlock.ns3135 S3FIFO-0.4000-1.9000 cache size   288037, 53307484 req, miss ratio 0.1975, byte miss ratio 0.1975
tencentBlock.ns3135 S3FIFO-0.4000-1.9000 cache size   576074, 53307484 req, miss ratio 0.1232, byte miss ratio 0.1232
tencentBlock.ns3135 S3FIFO-0.4000-1.9000 cache size  1152149, 53307484 req, miss ratio 0.0763, byte miss ratio 0.0763
tencentBlock.ns3135 S3FIFO-0.4000-1.9000 cache size  2304298, 53307484 req, miss ratio 0.0568, byte miss ratio 0.0568
tencentBlock.ns3135 S3FIFO-0.4500-1.9000 cache size     2880, 53307484 req, miss ratio 0.7510, byte miss ratio 0.7510
tencentBlock.ns3135 S3FIFO-0.4500-1.9000 cache size     8641, 53307484 req, miss ratio 0.6599, byte miss ratio 0.6599
tencentBlock.ns3135 S3FIFO-0.4500-1.9000 cache size    28803, 53307484 req, miss ratio 0.5418, byte miss ratio 0.5418
tencentBlock.ns3135 S3FIFO-0.4500-1.9000 cache size    86411, 53307484 req, miss ratio 0.3889, byte miss ratio 0.3889
tencentBlock.ns3135 S3FIFO-0.4500-1.9000 cache size   288037, 53307484 req, miss ratio 0.1995, byte miss ratio 0.1995
tencentBlock.ns3135 S3FIFO-0.4500-1.9000 cache size   576074, 53307484 req, miss ratio 0.1252, byte miss ratio 0.1252
tencentBlock.ns3135 S3FIFO-0.4500-1.9000 cache size  1152149, 53307484 req, miss ratio 0.0769, byte miss ratio 0.0769
tencentBlock.ns3135 S3FIFO-0.4500-1.9000 cache size  2304298, 53307484 req, miss ratio 0.0570, byte miss ratio 0.0570
tencentBlock.ns3135 S3FIFO-0.8500-0.9000 cache size     2880, 53307484 req, miss ratio 0.7661, byte miss ratio 0.7661
tencentBlock.ns3135 S3FIFO-0.8500-0.9000 cache size     8641, 53307484 req, miss ratio 0.6837, byte miss ratio 0.6837
tencentBlock.ns3135 S3FIFO-0.8500-0.9000 cache size    28803, 53307484 req, miss ratio 0.5693, byte miss ratio 0.5693
tencentBlock.ns3135 S3FIFO-0.8500-0.9000 cache size    86411, 53307484 req, miss ratio 0.4090, byte miss ratio 0.4090
tencentBlock.ns3135 S3FIFO-0.8500-0.9000 cache size   288037, 53307484 req, miss ratio 0.2264, byte miss ratio 0.2264
tencentBlock.ns3135 S3FIFO-0.8500-0.9000 cache size   576074, 53307484 req, miss ratio 0.1430, byte miss ratio 0.1430
tencentBlock.ns3135 S3FIFO-0.8500-0.9000 cache size  1152149, 53307484 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns3135 S3FIFO-0.8500-0.9000 cache size  2304298, 53307484 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns3135 S3FIFO-0.3000-0.9000 cache size     2880, 53307484 req, miss ratio 0.7557, byte miss ratio 0.7557
tencentBlock.ns3135 S3FIFO-0.3000-0.9000 cache size     8641, 53307484 req, miss ratio 0.6534, byte miss ratio 0.6534
tencentBlock.ns3135 S3FIFO-0.3000-0.9000 cache size    28803, 53307484 req, miss ratio 0.5302, byte miss ratio 0.5302
tencentBlock.ns3135 S3FIFO-0.3000-0.9000 cache size    86411, 53307484 req, miss ratio 0.3798, byte miss ratio 0.3798
tencentBlock.ns3135 S3FIFO-0.3000-0.9000 cache size   288037, 53307484 req, miss ratio 0.1935, byte miss ratio 0.1935
tencentBlock.ns3135 S3FIFO-0.3000-0.9000 cache size   576074, 53307484 req, miss ratio 0.1193, byte miss ratio 0.1193
tencentBlock.ns3135 S3FIFO-0.3000-0.9000 cache size  1152149, 53307484 req, miss ratio 0.0749, byte miss ratio 0.0749
tencentBlock.ns3135 S3FIFO-0.3000-0.9000 cache size  2304298, 53307484 req, miss ratio 0.0565, byte miss ratio 0.0565
tencentBlock.ns3135 S3FIFO-0.7500-0.9000 cache size     2880, 53307484 req, miss ratio 0.7592, byte miss ratio 0.7592
tencentBlock.ns3135 S3FIFO-0.7500-0.9000 cache size     8641, 53307484 req, miss ratio 0.6776, byte miss ratio 0.6776
tencentBlock.ns3135 S3FIFO-0.7500-0.9000 cache size    28803, 53307484 req, miss ratio 0.5591, byte miss ratio 0.5591
tencentBlock.ns3135 S3FIFO-0.7500-0.9000 cache size    86411, 53307484 req, miss ratio 0.4030, byte miss ratio 0.4030
tencentBlock.ns3135 S3FIFO-0.7500-0.9000 cache size   288037, 53307484 req, miss ratio 0.2181, byte miss ratio 0.2181
tencentBlock.ns3135 S3FIFO-0.7500-0.9000 cache size   576074, 53307484 req, miss ratio 0.1376, byte miss ratio 0.1376
tencentBlock.ns3135 S3FIFO-0.7500-0.9000 cache size  1152149, 53307484 req, miss ratio 0.0841, byte miss ratio 0.0841
tencentBlock.ns3135 S3FIFO-0.7500-0.9000 cache size  2304298, 53307484 req, miss ratio 0.0587, byte miss ratio 0.0587
tencentBlock.ns3135 S3FIFO-0.2500-0.9000 cache size     2880, 53307484 req, miss ratio 0.7579, byte miss ratio 0.7579
tencentBlock.ns3135 S3FIFO-0.2500-0.9000 cache size     8641, 53307484 req, miss ratio 0.6536, byte miss ratio 0.6536
tencentBlock.ns3135 S3FIFO-0.2500-0.9000 cache size    28803, 53307484 req, miss ratio 0.5285, byte miss ratio 0.5285
tencentBlock.ns3135 S3FIFO-0.2500-0.9000 cache size    86411, 53307484 req, miss ratio 0.3775, byte miss ratio 0.3775
tencentBlock.ns3135 S3FIFO-0.2500-0.9000 cache size   288037, 53307484 req, miss ratio 0.1920, byte miss ratio 0.1920
tencentBlock.ns3135 S3FIFO-0.2500-0.9000 cache size   576074, 53307484 req, miss ratio 0.1177, byte miss ratio 0.1177
tencentBlock.ns3135 S3FIFO-0.2500-0.9000 cache size  1152149, 53307484 req, miss ratio 0.0744, byte miss ratio 0.0744
tencentBlock.ns3135 S3FIFO-0.2500-0.9000 cache size  2304298, 53307484 req, miss ratio 0.0564, byte miss ratio 0.0564
tencentBlock.ns3135 S3FIFO-0.8500-1.9000 cache size     2880, 53307484 req, miss ratio 0.7677, byte miss ratio 0.7677
tencentBlock.ns3135 S3FIFO-0.8500-1.9000 cache size     8641, 53307484 req, miss ratio 0.6851, byte miss ratio 0.6851
tencentBlock.ns3135 S3FIFO-0.8500-1.9000 cache size    28803, 53307484 req, miss ratio 0.5697, byte miss ratio 0.5697
tencentBlock.ns3135 S3FIFO-0.8500-1.9000 cache size    86411, 53307484 req, miss ratio 0.4079, byte miss ratio 0.4079
tencentBlock.ns3135 S3FIFO-0.8500-1.9000 cache size   288037, 53307484 req, miss ratio 0.2260, byte miss ratio 0.2260
tencentBlock.ns3135 S3FIFO-0.8500-1.9000 cache size   576074, 53307484 req, miss ratio 0.1430, byte miss ratio 0.1430
tencentBlock.ns3135 S3FIFO-0.8500-1.9000 cache size  1152149, 53307484 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns3135 S3FIFO-0.8500-1.9000 cache size  2304298, 53307484 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns3135 S3FIFO-0.0250-0.9000 cache size     2880, 53307484 req, miss ratio 0.7894, byte miss ratio 0.7894
tencentBlock.ns3135 S3FIFO-0.0250-0.9000 cache size     8641, 53307484 req, miss ratio 0.6858, byte miss ratio 0.6858
tencentBlock.ns3135 S3FIFO-0.0250-0.9000 cache size    28803, 53307484 req, miss ratio 0.5445, byte miss ratio 0.5445
tencentBlock.ns3135 S3FIFO-0.0250-0.9000 cache size    86411, 53307484 req, miss ratio 0.3733, byte miss ratio 0.3733
tencentBlock.ns3135 S3FIFO-0.0250-0.9000 cache size   288037, 53307484 req, miss ratio 0.1962, byte miss ratio 0.1962
tencentBlock.ns3135 S3FIFO-0.0250-0.9000 cache size   576074, 53307484 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns3135 S3FIFO-0.0250-0.9000 cache size  1152149, 53307484 req, miss ratio 0.0745, byte miss ratio 0.0745
tencentBlock.ns3135 S3FIFO-0.0250-0.9000 cache size  2304298, 53307484 req, miss ratio 0.0565, byte miss ratio 0.0565
tencentBlock.ns3135 S3FIFO-0.1500-0.9000 cache size     2880, 53307484 req, miss ratio 0.7652, byte miss ratio 0.7652
tencentBlock.ns3135 S3FIFO-0.1500-0.9000 cache size     8641, 53307484 req, miss ratio 0.6579, byte miss ratio 0.6579
tencentBlock.ns3135 S3FIFO-0.1500-0.9000 cache size    28803, 53307484 req, miss ratio 0.5277, byte miss ratio 0.5277
tencentBlock.ns3135 S3FIFO-0.1500-0.9000 cache size    86411, 53307484 req, miss ratio 0.3729, byte miss ratio 0.3729
tencentBlock.ns3135 S3FIFO-0.1500-0.9000 cache size   288037, 53307484 req, miss ratio 0.1900, byte miss ratio 0.1900
tencentBlock.ns3135 S3FIFO-0.1500-0.9000 cache size   576074, 53307484 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns3135 S3FIFO-0.1500-0.9000 cache size  1152149, 53307484 req, miss ratio 0.0734, byte miss ratio 0.0734
tencentBlock.ns3135 S3FIFO-0.1500-0.9000 cache size  2304298, 53307484 req, miss ratio 0.0564, byte miss ratio 0.0564
tencentBlock.ns3135 S3FIFO-0.9500-1.9000 cache size     2880, 53307484 req, miss ratio 0.7761, byte miss ratio 0.7761
tencentBlock.ns3135 S3FIFO-0.9500-1.9000 cache size     8641, 53307484 req, miss ratio 0.6940, byte miss ratio 0.6940
tencentBlock.ns3135 S3FIFO-0.9500-1.9000 cache size    28803, 53307484 req, miss ratio 0.5778, byte miss ratio 0.5778
tencentBlock.ns3135 S3FIFO-0.9500-1.9000 cache size    86411, 53307484 req, miss ratio 0.4144, byte miss ratio 0.4144
tencentBlock.ns3135 S3FIFO-0.9500-1.9000 cache size   288037, 53307484 req, miss ratio 0.2339, byte miss ratio 0.2339
tencentBlock.ns3135 S3FIFO-0.9500-1.9000 cache size   576074, 53307484 req, miss ratio 0.1499, byte miss ratio 0.1499
