cdn1_colo28.ns2278 S3FIFO-0.0250-0.9000 cache size      126, 1329962 req, miss ratio 0.4382, byte miss ratio 0.4382
cdn1_colo28.ns2278 S3FIFO-0.0250-0.9000 cache size      380, 1329962 req, miss ratio 0.3900, byte miss ratio 0.3900
cdn1_colo28.ns2278 S3FIFO-0.0250-0.9000 cache size     1269, 1329962 req, miss ratio 0.3285, byte miss ratio 0.3285
cdn1_colo28.ns2278 S3FIFO-0.0250-0.9000 cache size     3807, 1329962 req, miss ratio 0.2645, byte miss ratio 0.2645
cdn1_colo28.ns2278 S3FIFO-0.0250-0.9000 cache size    12691, 1329962 req, miss ratio 0.1919, byte miss ratio 0.1919
cdn1_colo28.ns2278 S3FIFO-0.0250-0.9000 cache size    25382, 1329962 req, miss ratio 0.1531, byte miss ratio 0.1531
cdn1_colo28.ns2278 S3FIFO-0.0250-0.9000 cache size    50764, 1329962 req, miss ratio 0.1184, byte miss ratio 0.1184
cdn1_colo28.ns2278 S3FIFO-0.0250-0.9000 cache size   101528, 1329962 req, miss ratio 0.0978, byte miss ratio 0.0978
cdn1_colo28.ns2278 S3FIFO-0.9900-1.9000 cache size      126, 1329962 req, miss ratio 0.5319, byte miss ratio 0.5319
cdn1_colo28.ns2278 S3FIFO-0.9900-1.9000 cache size      380, 1329962 req, miss ratio 0.4728, byte miss ratio 0.4728
cdn1_colo28.ns2278 S3FIFO-0.9900-1.9000 cache size     1269, 1329962 req, miss ratio 0.4078, byte miss ratio 0.4078
cdn1_colo28.ns2278 S3FIFO-0.9900-1.9000 cache size     3807, 1329962 req, miss ratio 0.3408, byte miss ratio 0.3408
cdn1_colo28.ns2278 S3FIFO-0.9900-1.9000 cache size    12691, 1329962 req, miss ratio 0.2506, byte miss ratio 0.2506
cdn1_colo28.ns2278 S3FIFO-0.9900-1.9000 cache size    25382, 1329962 req, miss ratio 0.1966, byte miss ratio 0.1966
cdn1_colo28.ns2278 S3FIFO-0.9900-1.9000 cache size    50764, 1329962 req, miss ratio 0.1466, byte miss ratio 0.1466
cdn1_colo28.ns2278 S3FIFO-0.9900-1.9000 cache size   101528, 1329962 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_colo28.ns2278 S3FIFO-0.0010-1.9000 cache size      126, 1329962 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2278 S3FIFO-0.0010-1.9000 cache size      380, 1329962 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2278 S3FIFO-0.0010-1.9000 cache size     1269, 1329962 req, miss ratio 0.3315, byte miss ratio 0.3315
cdn1_colo28.ns2278 S3FIFO-0.0010-1.9000 cache size     3807, 1329962 req, miss ratio 0.2685, byte miss ratio 0.2685
cdn1_colo28.ns2278 S3FIFO-0.0010-1.9000 cache size    12691, 1329962 req, miss ratio 0.1953, byte miss ratio 0.1953
cdn1_colo28.ns2278 S3FIFO-0.0010-1.9000 cache size    25382, 1329962 req, miss ratio 0.1554, byte miss ratio 0.1554
cdn1_colo28.ns2278 S3FIFO-0.0010-1.9000 cache size    50764, 1329962 req, miss ratio 0.1186, byte miss ratio 0.1186
cdn1_colo28.ns2278 S3FIFO-0.0010-1.9000 cache size   101528, 1329962 req, miss ratio 0.0978, byte miss ratio 0.0978
cdn1_colo28.ns2278 S3FIFO-0.0250-1.9000 cache size      126, 1329962 req, miss ratio 0.4396, byte miss ratio 0.4396
cdn1_colo28.ns2278 S3FIFO-0.0250-1.9000 cache size      380, 1329962 req, miss ratio 0.3916, byte miss ratio 0.3916
cdn1_colo28.ns2278 S3FIFO-0.0250-1.9000 cache size     1269, 1329962 req, miss ratio 0.3304, byte miss ratio 0.3304
cdn1_colo28.ns2278 S3FIFO-0.0250-1.9000 cache size     3807, 1329962 req, miss ratio 0.2674, byte miss ratio 0.2674
cdn1_colo28.ns2278 S3FIFO-0.0250-1.9000 cache size    12691, 1329962 req, miss ratio 0.1943, byte miss ratio 0.1943
cdn1_colo28.ns2278 S3FIFO-0.0250-1.9000 cache size    25382, 1329962 req, miss ratio 0.1547, byte miss ratio 0.1547
cdn1_colo28.ns2278 S3FIFO-0.0250-1.9000 cache size    50764, 1329962 req, miss ratio 0.1184, byte miss ratio 0.1184
cdn1_colo28.ns2278 S3FIFO-0.0250-1.9000 cache size   101528, 1329962 req, miss ratio 0.0978, byte miss ratio 0.0978
cdn1_colo28.ns2278 S3FIFO-0.2500-0.9000 cache size      126, 1329962 req, miss ratio 0.4446, byte miss ratio 0.4446
cdn1_colo28.ns2278 S3FIFO-0.2500-0.9000 cache size      380, 1329962 req, miss ratio 0.3976, byte miss ratio 0.3976
cdn1_colo28.ns2278 S3FIFO-0.2500-0.9000 cache size     1269, 1329962 req, miss ratio 0.3355, byte miss ratio 0.3355
cdn1_colo28.ns2278 S3FIFO-0.2500-0.9000 cache size     3807, 1329962 req, miss ratio 0.2728, byte miss ratio 0.2728
cdn1_colo28.ns2278 S3FIFO-0.2500-0.9000 cache size    12691, 1329962 req, miss ratio 0.1991, byte miss ratio 0.1991
cdn1_colo28.ns2278 S3FIFO-0.2500-0.9000 cache size    25382, 1329962 req, miss ratio 0.1577, byte miss ratio 0.1577
cdn1_colo28.ns2278 S3FIFO-0.2500-0.9000 cache size    50764, 1329962 req, miss ratio 0.1204, byte miss ratio 0.1204
cdn1_colo28.ns2278 S3FIFO-0.2500-0.9000 cache size   101528, 1329962 req, miss ratio 0.0978, byte miss ratio 0.0978
