cdn1_allcolo.ns1230 S3FIFO-0.0010-1.9000 cache size      190, 4360967 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1230 S3FIFO-0.0010-1.9000 cache size      570, 4360967 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1230 S3FIFO-0.0010-1.9000 cache size     1902, 4360967 req, miss ratio 0.4849, byte miss ratio 0.4849
cdn1_allcolo.ns1230 S3FIFO-0.0010-1.9000 cache size     5707, 4360967 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_allcolo.ns1230 S3FIFO-0.0010-1.9000 cache size    19026, 4360967 req, miss ratio 0.1764, byte miss ratio 0.1764
cdn1_allcolo.ns1230 S3FIFO-0.0010-1.9000 cache size    38052, 4360967 req, miss ratio 0.1071, byte miss ratio 0.1071
cdn1_allcolo.ns1230 S3FIFO-0.0010-1.9000 cache size    76105, 4360967 req, miss ratio 0.0633, byte miss ratio 0.0633
cdn1_allcolo.ns1230 S3FIFO-0.0010-1.9000 cache size   152211, 4360967 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns1230 S3FIFO-0.8000-0.9000 cache size      190, 4360967 req, miss ratio 0.8348, byte miss ratio 0.8348
cdn1_allcolo.ns1230 S3FIFO-0.8000-0.9000 cache size      570, 4360967 req, miss ratio 0.7335, byte miss ratio 0.7335
cdn1_allcolo.ns1230 S3FIFO-0.8000-0.9000 cache size     1902, 4360967 req, miss ratio 0.5873, byte miss ratio 0.5873
cdn1_allcolo.ns1230 S3FIFO-0.8000-0.9000 cache size     5707, 4360967 req, miss ratio 0.4242, byte miss ratio 0.4242
cdn1_allcolo.ns1230 S3FIFO-0.8000-0.9000 cache size    19026, 4360967 req, miss ratio 0.2365, byte miss ratio 0.2365
cdn1_allcolo.ns1230 S3FIFO-0.8000-0.9000 cache size    38052, 4360967 req, miss ratio 0.1452, byte miss ratio 0.1452
cdn1_allcolo.ns1230 S3FIFO-0.8000-0.9000 cache size    76105, 4360967 req, miss ratio 0.0809, byte miss ratio 0.0809
cdn1_allcolo.ns1230 S3FIFO-0.8000-0.9000 cache size   152211, 4360967 req, miss ratio 0.0480, byte miss ratio 0.0480
cdn1_allcolo.ns1230 S3FIFO-0.9000-1.9000 cache size      190, 4360967 req, miss ratio 0.8630, byte miss ratio 0.8630
cdn1_allcolo.ns1230 S3FIFO-0.9000-1.9000 cache size      570, 4360967 req, miss ratio 0.7650, byte miss ratio 0.7650
cdn1_allcolo.ns1230 S3FIFO-0.9000-1.9000 cache size     1902, 4360967 req, miss ratio 0.6143, byte miss ratio 0.6143
cdn1_allcolo.ns1230 S3FIFO-0.9000-1.9000 cache size     5707, 4360967 req, miss ratio 0.4421, byte miss ratio 0.4421
cdn1_allcolo.ns1230 S3FIFO-0.9000-1.9000 cache size    19026, 4360967 req, miss ratio 0.2442, byte miss ratio 0.2442
cdn1_allcolo.ns1230 S3FIFO-0.9000-1.9000 cache size    38052, 4360967 req, miss ratio 0.1505, byte miss ratio 0.1505
cdn1_allcolo.ns1230 S3FIFO-0.9000-1.9000 cache size    76105, 4360967 req, miss ratio 0.0855, byte miss ratio 0.0855
cdn1_allcolo.ns1230 S3FIFO-0.9000-1.9000 cache size   152211, 4360967 req, miss ratio 0.0503, byte miss ratio 0.0503
cdn1_allcolo.ns1230 S3FIFO-0.0500-1.9000 cache size      190, 4360967 req, miss ratio 0.7495, byte miss ratio 0.7495
cdn1_allcolo.ns1230 S3FIFO-0.0500-1.9000 cache size      570, 4360967 req, miss ratio 0.6338, byte miss ratio 0.6338
cdn1_allcolo.ns1230 S3FIFO-0.0500-1.9000 cache size     1902, 4360967 req, miss ratio 0.4846, byte miss ratio 0.4846
cdn1_allcolo.ns1230 S3FIFO-0.0500-1.9000 cache size     5707, 4360967 req, miss ratio 0.3350, byte miss ratio 0.3350
cdn1_allcolo.ns1230 S3FIFO-0.0500-1.9000 cache size    19026, 4360967 req, miss ratio 0.1771, byte miss ratio 0.1771
cdn1_allcolo.ns1230 S3FIFO-0.0500-1.9000 cache size    38052, 4360967 req, miss ratio 0.1067, byte miss ratio 0.1067
cdn1_allcolo.ns1230 S3FIFO-0.0500-1.9000 cache size    76105, 4360967 req, miss ratio 0.0626, byte miss ratio 0.0626
cdn1_allcolo.ns1230 S3FIFO-0.0500-1.9000 cache size   152211, 4360967 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns1230 S3FIFO-0.0010-0.9000 cache size      190, 4360967 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1230 S3FIFO-0.0010-0.9000 cache size      570, 4360967 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1230 S3FIFO-0.0010-0.9000 cache size     1902, 4360967 req, miss ratio 0.4779, byte miss ratio 0.4779
cdn1_allcolo.ns1230 S3FIFO-0.0010-0.9000 cache size     5707, 4360967 req, miss ratio 0.3262, byte miss ratio 0.3262
cdn1_allcolo.ns1230 S3FIFO-0.0010-0.9000 cache size    19026, 4360967 req, miss ratio 0.1711, byte miss ratio 0.1711
cdn1_allcolo.ns1230 S3FIFO-0.0010-0.9000 cache size    38052, 4360967 req, miss ratio 0.1050, byte miss ratio 0.1050
cdn1_allcolo.ns1230 S3FIFO-0.0010-0.9000 cache size    76105, 4360967 req, miss ratio 0.0633, byte miss ratio 0.0633
cdn1_allcolo.ns1230 S3FIFO-0.0010-0.9000 cache size   152211, 4360967 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns1230 S3FIFO-0.2000-1.9000 cache size      190, 4360967 req, miss ratio 0.7597, byte miss ratio 0.7597
cdn1_allcolo.ns1230 S3FIFO-0.2000-1.9000 cache size      570, 4360967 req, miss ratio 0.6477, byte miss ratio 0.6477
cdn1_allcolo.ns1230 S3FIFO-0.2000-1.9000 cache size     1902, 4360967 req, miss ratio 0.5000, byte miss ratio 0.5000
cdn1_allcolo.ns1230 S3FIFO-0.2000-1.9000 cache size     5707, 4360967 req, miss ratio 0.3490, byte miss ratio 0.3490
cdn1_allcolo.ns1230 S3FIFO-0.2000-1.9000 cache size    19026, 4360967 req, miss ratio 0.1859, byte miss ratio 0.1859
cdn1_allcolo.ns1230 S3FIFO-0.2000-1.9000 cache size    38052, 4360967 req, miss ratio 0.1119, byte miss ratio 0.1119
cdn1_allcolo.ns1230 S3FIFO-0.2000-1.9000 cache size    76105, 4360967 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns1230 S3FIFO-0.2000-1.9000 cache size   152211, 4360967 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns1230 S3FIFO-0.0100-1.9000 cache size      190, 4360967 req, miss ratio 0.7490, byte miss ratio 0.7490
cdn1_allcolo.ns1230 S3FIFO-0.0100-1.9000 cache size      570, 4360967 req, miss ratio 0.6338, byte miss ratio 0.6338
cdn1_allcolo.ns1230 S3FIFO-0.0100-1.9000 cache size     1902, 4360967 req, miss ratio 0.4822, byte miss ratio 0.4822
cdn1_allcolo.ns1230 S3FIFO-0.0100-1.9000 cache size     5707, 4360967 req, miss ratio 0.3324, byte miss ratio 0.3324
cdn1_allcolo.ns1230 S3FIFO-0.0100-1.9000 cache size    19026, 4360967 req, miss ratio 0.1758, byte miss ratio 0.1758
cdn1_allcolo.ns1230 S3FIFO-0.0100-1.9000 cache size    38052, 4360967 req, miss ratio 0.1063, byte miss ratio 0.1063
cdn1_allcolo.ns1230 S3FIFO-0.0100-1.9000 cache size    76105, 4360967 req, miss ratio 0.0627, byte miss ratio 0.0627
cdn1_allcolo.ns1230 S3FIFO-0.0100-1.9000 cache size   152211, 4360967 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns1230 S3FIFO-0.9500-1.9000 cache size      190, 4360967 req, miss ratio 0.8739, byte miss ratio 0.8739
cdn1_allcolo.ns1230 S3FIFO-0.9500-1.9000 cache size      570, 4360967 req, miss ratio 0.7774, byte miss ratio 0.7774
cdn1_allcolo.ns1230 S3FIFO-0.9500-1.9000 cache size     1902, 4360967 req, miss ratio 0.6252, byte miss ratio 0.6252
cdn1_allcolo.ns1230 S3FIFO-0.9500-1.9000 cache size     5707, 4360967 req, miss ratio 0.4502, byte miss ratio 0.4502
cdn1_allcolo.ns1230 S3FIFO-0.9500-1.9000 cache size    19026, 4360967 req, miss ratio 0.2493, byte miss ratio 0.2493
cdn1_allcolo.ns1230 S3FIFO-0.9500-1.9000 cache size    38052, 4360967 req, miss ratio 0.1543, byte miss ratio 0.1543
cdn1_allcolo.ns1230 S3FIFO-0.9500-1.9000 cache size    76105, 4360967 req, miss ratio 0.0882, byte miss ratio 0.0882
cdn1_allcolo.ns1230 S3FIFO-0.9500-1.9000 cache size   152211, 4360967 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_allcolo.ns1230 S3FIFO-0.0050-0.9000 cache size      190, 4360967 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1230 S3FIFO-0.0050-0.9000 cache size      570, 4360967 req, miss ratio 0.6287, byte miss ratio 0.6287
